year,stage,team1,score1,score2,team2,venue,city,country,date,notes,_ingestion_id,_ingested_at,_source_file,_source_format,_run_id
1934,Final,Italy,2,1,Czechoslovakia,PNF Stadium,Rome,Italy,1934-06-10,AET,c6c29281-268c-4993-bcd5-d14bf47028cb,2026-07-18T11:00:28.423023,wc_all_matches.csv,CSV,d718908e-5365-4276-87bb-adf3cf5aa870
1938,Round of 16,Brazil,6,5,Poland,Stade de la Meinau,Strasbourg,France,1938-06-05,AET - 11 goals!,921279d8-4bcd-43b5-9235-2f6c4aa576d3,2026-07-18T11:00:28.423023,wc_all_matches.csv,CSV,d718908e-5365-4276-87bb-adf3cf5aa870
1938,Round of 16,Italy,2,1,Norway,Stade de Gerland,Lyon,France,1938-06-05,AET,df1bca51-0b9e-401f-b9f0-6962ea747f6a,2026-07-18T11:00:28.423023,wc_all_matches.csv,CSV,d718908e-5365-4276-87bb-adf3cf5aa870
1938,Quarter-final,Brazil,1,1,Czechoslovakia,Stade de la Meinau,Bordeaux,France,1938-06-12,Replay,59ab6fe4-0ace-4670-b4a8-3509da1417fc,2026-07-18T11:00:28.423023,wc_all_matches.csv,CSV,d718908e-5365-4276-87bb-adf3cf5aa870
1938,Semi-final,Italy,2,1,Brazil,Stade de Colombes,Paris,France,1938-06-16,nan,6f1ab8e0-9787-4ed9-8d91-02527b457f02,2026-07-18T11:00:28.423023,wc_all_matches.csv,CSV,d718908e-5365-4276-87bb-adf3cf5aa870
1938,Semi-final,Hungary,5,1,Sweden,Stade Olympique,Paris,France,1938-06-16,nan,9737e64c-7407-4629-86db-16f2dcde1ffd,2026-07-18T11:00:28.423023,wc_all_matches.csv,CSV,d718908e-5365-4276-87bb-adf3cf5aa870
1938,3rd Place,Brazil,4,2,Sweden,Stade de Bordeaux,Bordeaux,France,1938-06-19,nan,1c9dcee8-00c5-4ae1-9cbc-fbc1bdf95a6e,2026-07-18T11:00:28.423023,wc_all_matches.csv,CSV,d718908e-5365-4276-87bb-adf3cf5aa870
1938,Final,Italy,4,2,Hungary,Stade de Colombes,Paris,France,1938-06-19,nan,58856993-a17d-473a-b025-cddeca1247ab,2026-07-18T11:00:28.423023,wc_all_matches.csv,CSV,d718908e-5365-4276-87bb-adf3cf5aa870
1950,Group Stage,Brazil,4,0,Mexico,Estádio do Maracanã,Rio de Janeiro,Brazil,1950-06-24,nan,d7804055-7c90-49cb-bf6c-85ab976b477c,2026-07-18T11:00:28.423023,wc_all_matches.csv,CSV,d718908e-5365-4276-87bb-adf3cf5aa870
1950,Group Stage,England,0,1,USA,Estádio Independência,Belo Horizonte,Brazil,1950-06-29,Greatest WC upset ever,6a5c0157-904b-4513-8cb0-a5bd956629cc,2026-07-18T11:00:28.423023,wc_all_matches.csv,CSV,d718908e-5365-4276-87bb-adf3cf5aa870
1950,Final Round,Brazil,7,1,Sweden,Estádio do Maracanã,Rio de Janeiro,Brazil,1950-07-09,nan,b3b7ea72-c522-4fbb-9f8e-bb9c62f5b415,2026-07-18T11:00:28.423023,wc_all_matches.csv,CSV,d718908e-5365-4276-87bb-adf3cf5aa870
1950,Final Round,Uruguay,3,2,Sweden,Estádio do Maracanã,São Paulo,Brazil,1950-07-09,nan,b93ea1c2-ce77-492e-9dc9-37cd4c32ed2a,2026-07-18T11:00:28.423023,wc_all_matches.csv,CSV,d718908e-5365-4276-87bb-adf3cf5aa870
1950,Final Round,Uruguay,2,1,Brazil,Estádio do Maracanã,Rio de Janeiro,Brazil,1950-07-16,Maracanazo,42d292d6-3c48-441c-b391-894c86bac60e,2026-07-18T11:00:28.423023,wc_all_matches.csv,CSV,d718908e-5365-4276-87bb-adf3cf5aa870
1954,Group Stage,Hungary,9,0,South Korea,Hardturm,Zürich,Switzerland,1954-06-17,nan,622d6a65-a3d6-4544-9e30-3da44409d13b,2026-07-18T11:00:28.423023,wc_all_matches.csv,CSV,d718908e-5365-4276-87bb-adf3cf5aa870
1954,Group Stage,West Germany,3,8,Hungary,Wankdorf,Bern,Switzerland,1954-06-20,nan,355fbe05-364e-4c1f-bb39-64d01a8678d4,2026-07-18T11:00:28.423023,wc_all_matches.csv,CSV,d718908e-5365-4276-87bb-adf3cf5aa870
1954,Quarter-final,Austria,7,5,Switzerland,Hardturm,Lausanne,Switzerland,1954-06-26,Highest scoring WC match ever,bd05ab4f-80f1-465a-a633-343dfea41280,2026-07-18T11:00:28.423023,wc_all_matches.csv,CSV,d718908e-5365-4276-87bb-adf3cf5aa870
1954,Semi-final,West Germany,6,1,Austria,Wankdorf,Basel,Switzerland,1954-06-30,nan,a0b59874-13b8-4899-aaec-ffdd574991ea,2026-07-18T11:00:28.423023,wc_all_matches.csv,CSV,d718908e-5365-4276-87bb-adf3cf5aa870
1954,Semi-final,Hungary,4,2,Uruguay,Stade Olympique,Lausanne,Switzerland,1954-06-30,nan,5faeb072-9202-4f27-bba2-84b9355ac946,2026-07-18T11:00:28.423023,wc_all_matches.csv,CSV,d718908e-5365-4276-87bb-adf3cf5aa870
1954,3rd Place,Austria,3,1,Uruguay,Hardturm,Zürich,Switzerland,1954-07-03,nan,7a181f6e-f61b-4c8c-acd6-11988980a428,2026-07-18T11:00:28.423023,wc_all_matches.csv,CSV,d718908e-5365-4276-87bb-adf3cf5aa870
1954,Final,West Germany,3,2,Hungary,Wankdorf,Bern,Switzerland,1954-07-04,Miracle of Bern,e5d26d34-5e72-468d-bd2d-0b2421e3b25d,2026-07-18T11:00:28.423023,wc_all_matches.csv,CSV,d718908e-5365-4276-87bb-adf3cf5aa870
1958,Group Stage,Brazil,3,0,Austria,Ryavallen,Borås,Sweden,1958-06-08,nan,1f235669-fb34-4885-bb19-23f3b0dc9cea,2026-07-18T11:00:28.423023,wc_all_matches.csv,CSV,d718908e-5365-4276-87bb-adf3cf5aa870
1958,Group Stage,France,7,3,Paraguay,Idrottsparken,Norrköping,Sweden,1958-06-08,Fontaine hat-trick,4d68a41b-ef3e-4d3b-a13c-eec70f79b73c,2026-07-18T11:00:28.423023,wc_all_matches.csv,CSV,d718908e-5365-4276-87bb-adf3cf5aa870
1958,Quarter-final,France,4,0,Northern Ireland,Ullevi,Gothenburg,Sweden,1958-06-19,nan,1786a3a2-da74-4e20-83e2-e21d704d0227,2026-07-18T11:00:28.423023,wc_all_matches.csv,CSV,d718908e-5365-4276-87bb-adf3cf5aa870
1958,Semi-final,Brazil,5,2,France,Ullevi,Gothenburg,Sweden,1958-06-24,nan,cd0f6a3d-e5b6-4f49-b8dd-529a8aff071f,2026-07-18T11:00:28.423023,wc_all_matches.csv,CSV,d718908e-5365-4276-87bb-adf3cf5aa870
1958,Semi-final,Sweden,3,1,West Germany,Ullevi,Gothenburg,Sweden,1958-06-24,nan,ae637a02-ae9f-4f8a-b4c0-34d3ad3999aa,2026-07-18T11:00:28.423023,wc_all_matches.csv,CSV,d718908e-5365-4276-87bb-adf3cf5aa870
1958,3rd Place,France,6,3,West Germany,Ullevi,Gothenburg,Sweden,1958-06-28,Fontaine scores 4,be9bd5bf-9237-41fa-84d5-26a2a5c3e606,2026-07-18T11:00:28.423023,wc_all_matches.csv,CSV,d718908e-5365-4276-87bb-adf3cf5aa870
1958,Final,Brazil,5,2,Sweden,Råsunda,Stockholm,Sweden,1958-06-29,Pelé scores 2 at 17,99823c67-f65a-4290-be65-4a275ec55ad0,2026-07-18T11:00:28.423023,wc_all_matches.csv,CSV,d718908e-5365-4276-87bb-adf3cf5aa870
1962,Group Stage,Soviet Union,2,0,Yugoslavia,Estadio El Teniente,Rancagua,Chile,1962-05-31,nan,46d9c188-f501-4aec-baa0-975bb8bec87d,2026-07-18T11:00:28.423023,wc_all_matches.csv,CSV,d718908e-5365-4276-87bb-adf3cf5aa870
1962,Group Stage,Italy,0,0,Chile,Estadio Nacional,Santiago,Chile,1962-06-02,Battle of Santiago,d9f70a76-4412-426d-ab6d-31877e391294,2026-07-18T11:00:28.423023,wc_all_matches.csv,CSV,d718908e-5365-4276-87bb-adf3cf5aa870
1962,Quarter-final,Brazil,3,1,England,Estadio Sausalito,Viña del Mar,Chile,1962-06-10,nan,ccdf4878-112c-4404-b60e-bfe47db4edef,2026-07-18T11:00:28.423023,wc_all_matches.csv,CSV,d718908e-5365-4276-87bb-adf3cf5aa870
1962,Semi-final,Brazil,4,2,Chile,Estadio Nacional,Santiago,Chile,1962-06-13,nan,b5d68a1d-c121-4889-8982-f24f94beec2c,2026-07-18T11:00:28.423023,wc_all_matches.csv,CSV,d718908e-5365-4276-87bb-adf3cf5aa870
1962,Semi-final,Czechoslovakia,3,1,Yugoslavia,Estadio El Teniente,Vina del Mar,Chile,1962-06-13,nan,8db0d1cc-cafe-48c0-89c0-65dd6ec88944,2026-07-18T11:00:28.423023,wc_all_matches.csv,CSV,d718908e-5365-4276-87bb-adf3cf5aa870
1962,3rd Place,Chile,1,0,Yugoslavia,Estadio Nacional,Santiago,Chile,1962-06-16,nan,5cd8146f-ff79-4f99-bd11-8e5a71baa690,2026-07-18T11:00:28.423023,wc_all_matches.csv,CSV,d718908e-5365-4276-87bb-adf3cf5aa870
1962,Final,Brazil,3,1,Czechoslovakia,Estadio Nacional,Santiago,Chile,1962-06-17,nan,3e28a3c4-7ace-4fe2-805f-42820bf4d27c,2026-07-18T11:00:28.423023,wc_all_matches.csv,CSV,d718908e-5365-4276-87bb-adf3cf5aa870
1966,Group Stage,England,0,0,Uruguay,Wembley,London,England,1966-07-11,nan,8e1bc6a7-b0b7-4cfb-90b1-71126c38b999,2026-07-18T11:00:28.423023,wc_all_matches.csv,CSV,d718908e-5365-4276-87bb-adf3cf5aa870
1966,Group Stage,North Korea,1,0,Italy,Ayresome Park,Middlesbrough,England,1966-07-19,Biggest WC upset,82f7e71e-8b44-49a1-bc51-4edb7452f0ab,2026-07-18T11:00:28.423023,wc_all_matches.csv,CSV,d718908e-5365-4276-87bb-adf3cf5aa870
1966,Quarter-final,North Korea,3,5,Portugal,Goodison Park,Liverpool,England,1966-07-23,Eusébio scores 4,bf138b61-f7a2-4057-80f1-d3e8f7f2cdb0,2026-07-18T11:00:28.423023,wc_all_matches.csv,CSV,d718908e-5365-4276-87bb-adf3cf5aa870
1966,Quarter-final,England,1,0,Argentina,Wembley,London,England,1966-07-23,nan,906680e6-01f7-4832-a12f-c2b5864c5644,2026-07-18T11:00:28.423023,wc_all_matches.csv,CSV,d718908e-5365-4276-87bb-adf3cf5aa870
1966,Semi-final,England,2,1,Portugal,Wembley,London,England,1966-07-26,nan,c4a8fe58-892e-4990-8384-f99e69900230,2026-07-18T11:00:28.423023,wc_all_matches.csv,CSV,d718908e-5365-4276-87bb-adf3cf5aa870
1966,Semi-final,West Germany,2,1,Soviet Union,Goodison Park,Liverpool,England,1966-07-25,nan,8091efd2-e7c5-4399-8e47-f655f9cbb1a8,2026-07-18T11:00:28.423023,wc_all_matches.csv,CSV,d718908e-5365-4276-87bb-adf3cf5aa870
1966,3rd Place,Portugal,2,1,Soviet Union,Wembley,London,England,1966-07-28,nan,46ee1827-43bf-446d-8bb2-7368d86479c5,2026-07-18T11:00:28.423023,wc_all_matches.csv,CSV,d718908e-5365-4276-87bb-adf3cf5aa870
1966,Final,England,4,2,West Germany,Wembley,London,England,1966-07-30,Geoff Hurst hat-trick,e789d442-f214-40ed-88be-64636d9e9602,2026-07-18T11:00:28.423023,wc_all_matches.csv,CSV,d718908e-5365-4276-87bb-adf3cf5aa870
1970,Group Stage,Brazil,4,1,Czechoslovakia,Estadio Jalisco,Guadalajara,Mexico,1970-06-03,nan,84c67b5e-5fef-431a-95c4-a4935ba026e8,2026-07-18T11:00:28.423023,wc_all_matches.csv,CSV,d718908e-5365-4276-87bb-adf3cf5aa870
1970,Group Stage,West Germany,3,10,Bulgaria,Estadio Nou Camp,León,Mexico,1970-06-02,nan,8362ff23-9c84-431e-857c-3033baebb4af,2026-07-18T11:00:28.423023,wc_all_matches.csv,CSV,d718908e-5365-4276-87bb-adf3cf5aa870
1970,Quarter-final,Brazil,4,2,Peru,Estadio Jalisco,Guadalajara,Mexico,1970-06-14,nan,b7025320-1705-42b9-b4f4-8e1fc890b976,2026-07-18T11:00:28.423023,wc_all_matches.csv,CSV,d718908e-5365-4276-87bb-adf3cf5aa870
1970,Quarter-final,West Germany,3,2,England,Estadio Nou Camp,León,Mexico,1970-06-14,AET - England 2-0 up,63f014ae-4980-487a-a655-f6a4a8b6125b,2026-07-18T11:00:28.423023,wc_all_matches.csv,CSV,d718908e-5365-4276-87bb-adf3cf5aa870
1970,Semi-final,Italy,4,3,West Germany,Estadio Azteca,Mexico City,Mexico,1970-06-17,Game of the Century AET,c184c7f3-9261-4639-8734-d5199ecd74d2,2026-07-18T11:00:28.423023,wc_all_matches.csv,CSV,d718908e-5365-4276-87bb-adf3cf5aa870
1970,Semi-final,Brazil,3,1,Uruguay,Estadio Jalisco,Guadalajara,Mexico,1970-06-17,nan,19874694-dc1c-44b9-bd78-6bf1e7b60f19,2026-07-18T11:00:28.423023,wc_all_matches.csv,CSV,d718908e-5365-4276-87bb-adf3cf5aa870
1970,3rd Place,West Germany,1,0,Uruguay,Estadio Azteca,Mexico City,Mexico,1970-06-20,nan,c5aee5a3-b04b-4a6c-a543-e77b5e1e274b,2026-07-18T11:00:28.423023,wc_all_matches.csv,CSV,d718908e-5365-4276-87bb-adf3cf5aa870
1970,Final,Brazil,4,1,Italy,Estadio Azteca,Mexico City,Mexico,1970-06-21,Brazil keep the Jules Rimet,ef10c97c-7a9d-408a-bd31-c0c914d58088,2026-07-18T11:00:28.423023,wc_all_matches.csv,CSV,d718908e-5365-4276-87bb-adf3cf5aa870
1974,Group Stage,East Germany,1,0,West Germany,Volksparkstadion,Hamburg,West Germany,1974-06-22,Only time they met,a7590d7e-a7c2-4051-9627-1aa87657dbb9,2026-07-18T11:00:28.423023,wc_all_matches.csv,CSV,d718908e-5365-4276-87bb-adf3cf5aa870
1974,Group Stage,Brazil,0,0,Yugoslavia,Olympiastadion,Berlin,West Germany,1974-06-18,nan,139e21d3-5801-4d5c-a1ba-3cc51234be28,2026-07-18T11:00:28.423023,wc_all_matches.csv,CSV,d718908e-5365-4276-87bb-adf3cf5aa870
1974,Semi-final Round,Netherlands,2,0,Brazil,Westfalenstadion,Dortmund,West Germany,1974-07-03,nan,331f0a64-c3d4-447c-9e46-a9c4ab1bb0a6,2026-07-18T11:00:28.423023,wc_all_matches.csv,CSV,d718908e-5365-4276-87bb-adf3cf5aa870
1974,Semi-final Round,West Germany,1,0,Poland,Olympiastadion,Frankfurt,West Germany,1974-07-03,nan,8e127555-8a27-4a78-b732-70c577097350,2026-07-18T11:00:28.423023,wc_all_matches.csv,CSV,d718908e-5365-4276-87bb-adf3cf5aa870
1974,3rd Place,Poland,1,0,Brazil,Olympiastadion,Munich,West Germany,1974-07-06,nan,2146ec4e-8a93-4313-899c-bc28d4a92d4d,2026-07-18T11:00:28.423023,wc_all_matches.csv,CSV,d718908e-5365-4276-87bb-adf3cf5aa870
1974,Final,West Germany,2,1,Netherlands,Olympiastadion,Munich,West Germany,1974-07-07,nan,c8dcb55e-8c0d-439b-9acd-63c1c18c65e0,2026-07-18T11:00:28.423023,wc_all_matches.csv,CSV,d718908e-5365-4276-87bb-adf3cf5aa870
1978,Group Stage,Argentina,2,1,Hungary,El Monumental,Buenos Aires,Argentina,1978-06-02,nan,bd7560f4-6c7d-45b7-af0f-862099deafd7,2026-07-18T11:00:28.423023,wc_all_matches.csv,CSV,d718908e-5365-4276-87bb-adf3cf5aa870
1978,Group Stage,Italy,1,0,Argentina,El Monumental,Buenos Aires,Argentina,1978-06-10,nan,67361b70-e28c-4866-a68a-b113acaebb7c,2026-07-18T11:00:28.423023,wc_all_matches.csv,CSV,d718908e-5365-4276-87bb-adf3cf5aa870
1978,Group Stage,Argentina,6,0,Peru,El Monumental,Buenos Aires,Argentina,1978-06-21,Controversial result,ce6fdd82-b71e-4ffc-9dd8-76636d0085de,2026-07-18T11:00:28.423023,wc_all_matches.csv,CSV,d718908e-5365-4276-87bb-adf3cf5aa870
1978,3rd Place,Brazil,2,1,Italy,El Monumental,Buenos Aires,Argentina,1978-06-24,nan,4caac5f7-f353-4b00-9723-da1c16316be1,2026-07-18T11:00:28.423023,wc_all_matches.csv,CSV,d718908e-5365-4276-87bb-adf3cf5aa870
1978,Final,Argentina,3,1,Netherlands,El Monumental,Buenos Aires,Argentina,1978-06-25,AET - Kempes 2,946296c4-c713-43ed-9802-1084b9f18297,2026-07-18T11:00:28.423023,wc_all_matches.csv,CSV,d718908e-5365-4276-87bb-adf3cf5aa870
1982,Group Stage,Algeria,2,1,West Germany,El Molinon,Gijón,Spain,1982-06-16,Biggest WC upset 1982,aeea2cb5-31d9-4c2a-a1ba-17b38aa6834e,2026-07-18T11:00:28.423023,wc_all_matches.csv,CSV,d718908e-5365-4276-87bb-adf3cf5aa870
1982,Group Stage,West Germany,1,0,Austria,El Molinon,Gijón,Spain,1982-06-25,Disgrace of Gijón,4aab5820-e6cf-4165-b4ff-94978551b380,2026-07-18T11:00:28.423023,wc_all_matches.csv,CSV,d718908e-5365-4276-87bb-adf3cf5aa870
1982,Group Stage,Brazil,3,1,Argentina,Sarriá,Barcelona,Spain,1982-06-02,nan,0233afa8-2248-4523-ab22-d99937591bad,2026-07-18T11:00:28.423023,wc_all_matches.csv,CSV,d718908e-5365-4276-87bb-adf3cf5aa870
1982,Quarter-final,West Germany,0,0,France,Ramón Sánchez Pizjuán,Seville,Spain,1982-07-08,First WC shootout - Germany win 5-4 pens,ea916669-ed3c-42ae-bd59-628f6dbcb971,2026-07-18T11:00:28.423023,wc_all_matches.csv,CSV,d718908e-5365-4276-87bb-adf3cf5aa870
1982,Semi-final,Italy,2,0,Poland,Camp Nou,Barcelona,Spain,1982-07-08,nan,54165ca7-dbf8-4557-bb6e-6f72af25824f,2026-07-18T11:00:28.423023,wc_all_matches.csv,CSV,d718908e-5365-4276-87bb-adf3cf5aa870
1982,3rd Place,Poland,3,2,France,Estadio Metropolitano,Madrid,Spain,1982-07-10,nan,82ed9f98-5f73-4980-bf70-befb09035eaa,2026-07-18T11:00:28.423023,wc_all_matches.csv,CSV,d718908e-5365-4276-87bb-adf3cf5aa870
1982,Final,Italy,3,1,West Germany,Bernabéu,Madrid,Spain,1982-07-11,Rossi wins Golden Boot,16cab220-8dc6-4d3d-9089-d4b55520c2ac,2026-07-18T11:00:28.423023,wc_all_matches.csv,CSV,d718908e-5365-4276-87bb-adf3cf5aa870
1986,Group Stage,Denmark,6,1,Uruguay,Estadio Neza,Nezahualcóyotl,Mexico,1986-06-08,nan,0abf1aa4-3657-4ab5-a4c0-3d7ef73995c6,2026-07-18T11:00:28.423023,wc_all_matches.csv,CSV,d718908e-5365-4276-87bb-adf3cf5aa870
1986,Round of 16,Belgium,4,3,Soviet Union,Estadio Jalisco,Guadalajara,Mexico,1986-06-15,AET,f8bdab6c-cb96-4ace-92bf-109a35c41943,2026-07-18T11:00:28.423023,wc_all_matches.csv,CSV,d718908e-5365-4276-87bb-adf3cf5aa870
1986,Quarter-final,Argentina,2,1,England,Estadio Azteca,Mexico City,Mexico,1986-06-22,Hand of God + Goal of Century,9ace0079-0436-44ca-a46b-9c9f30d49e14,2026-07-18T11:00:28.423023,wc_all_matches.csv,CSV,d718908e-5365-4276-87bb-adf3cf5aa870
1986,Quarter-final,France,0,0,Brazil,Estadio Jalisco,Guadalajara,Mexico,1986-06-21,France win 4-3 pens,2b2387f8-94ca-4f04-9c6c-fd621c31f067,2026-07-18T11:00:28.423023,wc_all_matches.csv,CSV,d718908e-5365-4276-87bb-adf3cf5aa870
1986,Semi-final,Argentina,2,0,Belgium,Estadio Azteca,Mexico City,Mexico,1986-06-25,Maradona 2 goals,71655e2c-855d-4b0c-8d38-bf96982bf161,2026-07-18T11:00:28.423023,wc_all_matches.csv,CSV,d718908e-5365-4276-87bb-adf3cf5aa870
1986,Semi-final,West Germany,2,0,France,Estadio Jalisco,Guadalajara,Mexico,1986-06-25,nan,53359e00-fea8-4a87-88cf-8a34b9d9329a,2026-07-18T11:00:28.423023,wc_all_matches.csv,CSV,d718908e-5365-4276-87bb-adf3cf5aa870
1986,3rd Place,France,4,2,Belgium,Estadio Cuauhtémoc,Puebla,Mexico,1986-06-28,nan,3ee08d30-8f3b-4bf3-9830-cae5f182113f,2026-07-18T11:00:28.423023,wc_all_matches.csv,CSV,d718908e-5365-4276-87bb-adf3cf5aa870
1986,Final,Argentina,3,2,West Germany,Estadio Azteca,Mexico City,Mexico,1986-06-29,Maradona's WC,2a7bdf75-0765-4dfc-8d56-22aca22c103d,2026-07-18T11:00:28.423023,wc_all_matches.csv,CSV,d718908e-5365-4276-87bb-adf3cf5aa870
1990,Group Stage,Argentina,0,1,Cameroon,San Siro,Milan,Italy,1990-06-08,Greatest WC upset 1990,436d1381-c437-42fa-aa35-f0fc4885a8d9,2026-07-18T11:00:28.423023,wc_all_matches.csv,CSV,d718908e-5365-4276-87bb-adf3cf5aa870
1990,Group Stage,Colombia,1,1,West Germany,Stadio Giuseppe Meazza,Milan,Italy,1990-06-19,Rene Higuita error,c2a951d6-d05d-4d30-bdab-9735f4d70c7f,2026-07-18T11:00:28.423023,wc_all_matches.csv,CSV,d718908e-5365-4276-87bb-adf3cf5aa870
1990,Round of 16,Ireland,0,0,Romania,Stadio Luigi Ferraris,Genoa,Italy,1990-06-25,Ireland win 5-4 pens,76287dc9-95fd-46f6-89c2-203113fd1d29,2026-07-18T11:00:28.423023,wc_all_matches.csv,CSV,d718908e-5365-4276-87bb-adf3cf5aa870
1990,Quarter-final,West Germany,1,0,Czechoslovakia,Stadio delle Alpi,Turin,Italy,1990-07-01,nan,b95b01f6-dc1a-451a-928f-ed51b61a480d,2026-07-18T11:00:28.423023,wc_all_matches.csv,CSV,d718908e-5365-4276-87bb-adf3cf5aa870
1990,Quarter-final,Argentina,0,0,Yugoslavia,Stadio Marc Antonio Bentegodi,Florence,Italy,1990-07-01,Argentina win 3-2 pens,6e20d855-579b-43e9-956e-e334f32e07c6,2026-07-18T11:00:28.423023,wc_all_matches.csv,CSV,d718908e-5365-4276-87bb-adf3cf5aa870
1990,Semi-final,West Germany,1,1,England,Stadio delle Alpi,Turin,Italy,1990-07-04,Germany win 4-3 pens - Gazza cries,56241e00-dd94-4009-a57d-e6731170373e,2026-07-18T11:00:28.423023,wc_all_matches.csv,CSV,d718908e-5365-4276-87bb-adf3cf5aa870
1990,Semi-final,Argentina,1,1,Italy,San Paolo,Naples,Italy,1990-07-03,Argentina win 4-3 pens,fdb0d835-1f8a-4b40-af3e-e7b1215f1995,2026-07-18T11:00:28.423023,wc_all_matches.csv,CSV,d718908e-5365-4276-87bb-adf3cf5aa870
1990,3rd Place,Italy,2,1,England,Stadio San Nicola,Bari,Italy,1990-07-07,Schillaci Golden Boot,22683960-36b2-4551-b3e5-74d4fb6d0451,2026-07-18T11:00:28.423023,wc_all_matches.csv,CSV,d718908e-5365-4276-87bb-adf3cf5aa870
1990,Final,West Germany,1,0,Argentina,Stadio Olimpico,Rome,Italy,1990-07-08,Penalty - Brehme,c2c42bd4-4f9d-4bde-9164-0160c6f874c8,2026-07-18T11:00:28.423023,wc_all_matches.csv,CSV,d718908e-5365-4276-87bb-adf3cf5aa870
1994,Group Stage,Bolivia,0,1,Germany,Pontiac Silverdome,Detroit,USA,1994-06-17,First indoor WC match,cbd9b990-350b-441c-8175-25e6ba7556b5,2026-07-18T11:00:28.423023,wc_all_matches.csv,CSV,d718908e-5365-4276-87bb-adf3cf5aa870
1994,Group Stage,Russia,6,1,Cameroon,Stanford Stadium,Palo Alto,USA,1994-06-28,Salenko 5 goals,7c561ecb-45bd-4f0f-bdbc-38d0a9878465,2026-07-18T11:00:28.423023,wc_all_matches.csv,CSV,d718908e-5365-4276-87bb-adf3cf5aa870
