group,stage,team1,team2,venue,city,country,date,kickoff_et,team1_confederation,team1_fifa_rank,team1_coach,team2_confederation,team2_fifa_rank,team2_coach,_ingestion_id,_ingested_at,_source_file,_source_format,_run_id
D,Group Stage,Türkiye,Paraguay,MetLife Stadium,East Rutherford,USA,2026-06-20,00:00 ET,UEFA,42.0,Vincenzo Montella,CONMEBOL,64.0,Gustavo Alfaro,a37aa363-b9c6-4ea4-b730-eeee3fd1f892,2026-07-28T05:03:01.004795,wc_2026_fixtures.csv,CSV,manual__2026-07-28T05:02:53.729063+00:00
D,Group Stage,Türkiye,USA,AT&T Stadium,Arlington,USA,2026-06-25,21:00 ET,UEFA,42.0,Vincenzo Montella,CONCACAF,16.0,Mauricio Pochettino,2b279bdf-ce15-48bc-828b-864aea3da58c,2026-07-28T05:03:01.004795,wc_2026_fixtures.csv,CSV,manual__2026-07-28T05:02:53.729063+00:00
D,Group Stage,Paraguay,Australia,AT&T Stadium,Arlington,USA,2026-06-25,21:00 ET,CONMEBOL,64.0,Gustavo Alfaro,AFC,26.0,Tony Popovic,5767a14f-0bb5-403d-a571-7e60d6a4b90d,2026-07-28T05:03:01.004795,wc_2026_fixtures.csv,CSV,manual__2026-07-28T05:02:53.729063+00:00
E,Group Stage,Germany,Curaçao,NRG Stadium,Houston,USA,2026-06-14,13:00 ET,UEFA,10.0,Julian Nagelsmann,CONCACAF,81.0,Dick Advocaat,6e10f708-cb59-4e60-88cd-3454bc38e7c7,2026-07-28T05:03:01.004795,wc_2026_fixtures.csv,CSV,manual__2026-07-28T05:02:53.729063+00:00
E,Group Stage,Ivory Coast,Ecuador,Lincoln Financial Field,Philadelphia,USA,2026-06-14,19:00 ET,CAF,33.0,Emerse Faé,CONMEBOL,24.0,Sebastián Beccacece,05219615-2401-4932-b8fe-640544f9b13e,2026-07-28T05:03:01.004795,wc_2026_fixtures.csv,CSV,manual__2026-07-28T05:02:53.729063+00:00
E,Group Stage,Germany,Ivory Coast,NRG Stadium,Houston,USA,2026-06-20,19:00 ET,UEFA,10.0,Julian Nagelsmann,CAF,33.0,Emerse Faé,eb396312-67ad-4ca8-ba6f-1c2ad4899330,2026-07-28T05:03:01.004795,wc_2026_fixtures.csv,CSV,manual__2026-07-28T05:02:53.729063+00:00
E,Group Stage,Ecuador,Curaçao,Mercedes-Benz Stadium,Atlanta,USA,2026-06-20,22:00 ET,CONMEBOL,24.0,Sebastián Beccacece,CONCACAF,81.0,Dick Advocaat,1cc8925b-22b6-464c-952b-f3df1970509f,2026-07-28T05:03:01.004795,wc_2026_fixtures.csv,CSV,manual__2026-07-28T05:02:53.729063+00:00
E,Group Stage,Ecuador,Germany,AT&T Stadium,Arlington,USA,2026-06-25,18:00 ET,CONMEBOL,24.0,Sebastián Beccacece,UEFA,10.0,Julian Nagelsmann,3c978b9f-4878-4b2a-b2f4-d0bafa0a169a,2026-07-28T05:03:01.004795,wc_2026_fixtures.csv,CSV,manual__2026-07-28T05:02:53.729063+00:00
E,Group Stage,Curaçao,Ivory Coast,AT&T Stadium,Arlington,USA,2026-06-25,18:00 ET,CONCACAF,81.0,Dick Advocaat,CAF,33.0,Emerse Faé,dc59fa24-ff40-4f6c-a59a-b867fcb37f1a,2026-07-28T05:03:01.004795,wc_2026_fixtures.csv,CSV,manual__2026-07-28T05:02:53.729063+00:00
F,Group Stage,Netherlands,Japan,AT&T Stadium,Arlington,USA,2026-06-14,16:00 ET,UEFA,7.0,Ronald Koeman,AFC,18.0,Hajime Moriyasu,eb0ede01-47ef-46f2-9bf9-0380f455c8a4,2026-07-28T05:03:01.004795,wc_2026_fixtures.csv,CSV,manual__2026-07-28T05:02:53.729063+00:00
F,Group Stage,Sweden,Tunisia,Estadio BBVA,Monterrey,Mexico,2026-06-14,20:00 ET,UEFA,39.0,Jon Dahl Tomasson,CAF,40.0,Faouzi Benzarti,0a6eae3e-ad3e-4818-b0a3-91d6db1b80e3,2026-07-28T05:03:01.004795,wc_2026_fixtures.csv,CSV,manual__2026-07-28T05:02:53.729063+00:00
F,Group Stage,Netherlands,Sweden,NRG Stadium,Houston,USA,2026-06-20,19:00 ET,UEFA,7.0,Ronald Koeman,UEFA,39.0,Jon Dahl Tomasson,2218b8ed-80d4-4d90-b753-26869d185be2,2026-07-28T05:03:01.004795,wc_2026_fixtures.csv,CSV,manual__2026-07-28T05:02:53.729063+00:00
F,Group Stage,Tunisia,Japan,Estadio BBVA,Monterrey,Mexico,2026-06-20,14:00 ET,CAF,40.0,Faouzi Benzarti,AFC,18.0,Hajime Moriyasu,0f95325d-a169-45be-8044-1cc8bea37ba8,2026-07-28T05:03:01.004795,wc_2026_fixtures.csv,CSV,manual__2026-07-28T05:02:53.729063+00:00
F,Group Stage,Japan,Sweden,AT&T Stadium,Arlington,USA,2026-06-26,15:00 ET,AFC,18.0,Hajime Moriyasu,UEFA,39.0,Jon Dahl Tomasson,34882cea-0c27-438a-8019-46cb141c815e,2026-07-28T05:03:01.004795,wc_2026_fixtures.csv,CSV,manual__2026-07-28T05:02:53.729063+00:00
F,Group Stage,Tunisia,Netherlands,AT&T Stadium,Arlington,USA,2026-06-26,15:00 ET,CAF,40.0,Faouzi Benzarti,UEFA,7.0,Ronald Koeman,3df9bfc3-a509-4eea-8e3f-f6b3474cc082,2026-07-28T05:03:01.004795,wc_2026_fixtures.csv,CSV,manual__2026-07-28T05:02:53.729063+00:00
G,Group Stage,Belgium,Egypt,Lumen Field,Seattle,USA,2026-06-15,15:00 ET,UEFA,9.0,Domenico Tedesco,CAF,29.0,Hossam El-Badry,658d257b-49e4-407e-9087-395f27b54f49,2026-07-28T05:03:01.004795,wc_2026_fixtures.csv,CSV,manual__2026-07-28T05:02:53.729063+00:00
G,Group Stage,Iran,New Zealand,SoFi Stadium,Inglewood,USA,2026-06-15,18:00 ET,AFC,21.0,Amir Ghalenoei,OFC,95.0,Darren Bazeley,5cccf091-1ed3-404f-860c-9c30c3dffd91,2026-07-28T05:03:01.004795,wc_2026_fixtures.csv,CSV,manual__2026-07-28T05:02:53.729063+00:00
G,Group Stage,Belgium,Iran,SoFi Stadium,Inglewood,USA,2026-06-21,18:00 ET,UEFA,9.0,Domenico Tedesco,AFC,21.0,Amir Ghalenoei,e6e923c6-d133-42ba-b2c8-8cd67a70e769,2026-07-28T05:03:01.004795,wc_2026_fixtures.csv,CSV,manual__2026-07-28T05:02:53.729063+00:00
G,Group Stage,New Zealand,Egypt,Lumen Field,Seattle,USA,2026-06-21,15:00 ET,OFC,95.0,Darren Bazeley,CAF,29.0,Hossam El-Badry,55aaaa53-cf14-4d88-8a23-e9d27163defd,2026-07-28T05:03:01.004795,wc_2026_fixtures.csv,CSV,manual__2026-07-28T05:02:53.729063+00:00
G,Group Stage,Egypt,Iran,Lumen Field,Seattle,USA,2026-06-26,18:00 ET,CAF,29.0,Hossam El-Badry,AFC,21.0,Amir Ghalenoei,807de420-e3cc-4e6a-ae3f-ac33733d234c,2026-07-28T05:03:01.004795,wc_2026_fixtures.csv,CSV,manual__2026-07-28T05:02:53.729063+00:00
G,Group Stage,New Zealand,Belgium,SoFi Stadium,Inglewood,USA,2026-06-26,18:00 ET,OFC,95.0,Darren Bazeley,UEFA,9.0,Domenico Tedesco,4756860e-2017-4ad3-9f40-bf89aabe2588,2026-07-28T05:03:01.004795,wc_2026_fixtures.csv,CSV,manual__2026-07-28T05:02:53.729063+00:00
H,Group Stage,Spain,Cape Verde,Mercedes-Benz Stadium,Atlanta,USA,2026-06-15,12:00 ET,UEFA,2.0,Luis de la Fuente,CAF,70.0,Pedro Brito,e29126a1-e90a-405a-8cdd-b5ec9e1ac628,2026-07-28T05:03:01.004795,wc_2026_fixtures.csv,CSV,manual__2026-07-28T05:02:53.729063+00:00
H,Group Stage,Saudi Arabia,Uruguay,Hard Rock Stadium,Miami,USA,2026-06-15,15:00 ET,AFC,57.0,Roberto Mancini,CONMEBOL,17.0,Marcelo Bielsa,475e3058-ab83-42ef-81a7-4f4197df10dd,2026-07-28T05:03:01.004795,wc_2026_fixtures.csv,CSV,manual__2026-07-28T05:02:53.729063+00:00
H,Group Stage,Spain,Saudi Arabia,Estadio Akron,Guadalajara,Mexico,2026-06-21,21:00 ET,UEFA,2.0,Luis de la Fuente,AFC,57.0,Roberto Mancini,081bc5e8-4e00-45d8-8191-ee7ff8ee1e63,2026-07-28T05:03:01.004795,wc_2026_fixtures.csv,CSV,manual__2026-07-28T05:02:53.729063+00:00
H,Group Stage,Uruguay,Cape Verde,Hard Rock Stadium,Miami,USA,2026-06-21,18:00 ET,CONMEBOL,17.0,Marcelo Bielsa,CAF,70.0,Pedro Brito,8c2f6dec-0576-4d52-8502-c08c7e5f316e,2026-07-28T05:03:01.004795,wc_2026_fixtures.csv,CSV,manual__2026-07-28T05:02:53.729063+00:00
H,Group Stage,Cape Verde,Saudi Arabia,Estadio Akron,Guadalajara,Mexico,2026-06-26,20:00 ET,CAF,70.0,Pedro Brito,AFC,57.0,Roberto Mancini,0efd3dcc-1edd-4100-b2a6-4b88cf1a702c,2026-07-28T05:03:01.004795,wc_2026_fixtures.csv,CSV,manual__2026-07-28T05:02:53.729063+00:00
H,Group Stage,Uruguay,Spain,Estadio Akron,Guadalajara,Mexico,2026-06-26,20:00 ET,CONMEBOL,17.0,Marcelo Bielsa,UEFA,2.0,Luis de la Fuente,1d7025f1-735e-48cd-9e9f-900d9504a12c,2026-07-28T05:03:01.004795,wc_2026_fixtures.csv,CSV,manual__2026-07-28T05:02:53.729063+00:00
I,Group Stage,France,Senegal,MetLife Stadium,East Rutherford,USA,2026-06-16,15:00 ET,UEFA,1.0,Didier Deschamps,CAF,14.0,Aliou Cissé,a2547530-dfdc-43cd-be9a-8cce1e2b44da,2026-07-28T05:03:01.004795,wc_2026_fixtures.csv,CSV,manual__2026-07-28T05:02:53.729063+00:00
I,Group Stage,Iraq,Norway,Gillette Stadium,Foxborough,USA,2026-06-16,18:00 ET,AFC,61.0,Graham Arnold,UEFA,44.0,Ståle Solbakken,f641190b-a90f-4570-9913-a0907f5ff591,2026-07-28T05:03:01.004795,wc_2026_fixtures.csv,CSV,manual__2026-07-28T05:02:53.729063+00:00
I,Group Stage,France,Iraq,Lincoln Financial Field,Philadelphia,USA,2026-06-22,17:00 ET,UEFA,1.0,Didier Deschamps,AFC,61.0,Graham Arnold,958e302b-f802-42fa-9c26-24ed1061a5c1,2026-07-28T05:03:01.004795,wc_2026_fixtures.csv,CSV,manual__2026-07-28T05:02:53.729063+00:00
I,Group Stage,Norway,Senegal,Gillette Stadium,Foxborough,USA,2026-06-22,20:00 ET,UEFA,44.0,Ståle Solbakken,CAF,14.0,Aliou Cissé,4c732e54-0114-45b2-bb88-524bffa58a41,2026-07-28T05:03:01.004795,wc_2026_fixtures.csv,CSV,manual__2026-07-28T05:02:53.729063+00:00
I,Group Stage,Norway,France,MetLife Stadium,East Rutherford,USA,2026-06-26,15:00 ET,UEFA,44.0,Ståle Solbakken,UEFA,1.0,Didier Deschamps,324ca662-789a-46b4-921e-fad3b45f7e5f,2026-07-28T05:03:01.004795,wc_2026_fixtures.csv,CSV,manual__2026-07-28T05:02:53.729063+00:00
I,Group Stage,Senegal,Iraq,MetLife Stadium,East Rutherford,USA,2026-06-26,15:00 ET,CAF,14.0,Aliou Cissé,AFC,61.0,Graham Arnold,1379348e-7807-4f9b-b05a-c0124a20bac3,2026-07-28T05:03:01.004795,wc_2026_fixtures.csv,CSV,manual__2026-07-28T05:02:53.729063+00:00
J,Group Stage,Argentina,Algeria,Arrowhead Stadium,Kansas City,USA,2026-06-16,21:00 ET,CONMEBOL,3.0,Lionel Scaloni,CAF,36.0,Vladimir Petkovic,77d44d8f-96b8-4901-b312-5eb2037854f4,2026-07-28T05:03:01.004795,wc_2026_fixtures.csv,CSV,manual__2026-07-28T05:02:53.729063+00:00
J,Group Stage,Austria,Jordan,AT&T Stadium,Arlington,USA,2026-06-17,00:00 ET,UEFA,23.0,Ralf Rangnick,AFC,68.0,Hussain Ammouta,e5ce0f3f-68b5-4d04-b5ab-fe19ceeeeb7b,2026-07-28T05:03:01.004795,wc_2026_fixtures.csv,CSV,manual__2026-07-28T05:02:53.729063+00:00
J,Group Stage,Argentina,Austria,AT&T Stadium,Arlington,USA,2026-06-22,13:00 ET,CONMEBOL,3.0,Lionel Scaloni,UEFA,23.0,Ralf Rangnick,a13fca43-807a-443e-92cc-11fbf802e63a,2026-07-28T05:03:01.004795,wc_2026_fixtures.csv,CSV,manual__2026-07-28T05:02:53.729063+00:00
J,Group Stage,Jordan,Algeria,AT&T Stadium,Arlington,USA,2026-06-23,23:00 ET,AFC,68.0,Hussain Ammouta,CAF,36.0,Vladimir Petkovic,38aa0f49-d0c4-4811-997b-79060da42c69,2026-07-28T05:03:01.004795,wc_2026_fixtures.csv,CSV,manual__2026-07-28T05:02:53.729063+00:00
J,Group Stage,Algeria,Austria,Arrowhead Stadium,Kansas City,USA,2026-06-27,22:00 ET,CAF,36.0,Vladimir Petkovic,UEFA,23.0,Ralf Rangnick,770eb1df-73b8-4194-adea-246998b8ce81,2026-07-28T05:03:01.004795,wc_2026_fixtures.csv,CSV,manual__2026-07-28T05:02:53.729063+00:00
J,Group Stage,Jordan,Argentina,AT&T Stadium,Arlington,USA,2026-06-27,22:00 ET,AFC,68.0,Hussain Ammouta,CONMEBOL,3.0,Lionel Scaloni,ad1bef38-3097-4aea-9faf-7158f21b257a,2026-07-28T05:03:01.004795,wc_2026_fixtures.csv,CSV,manual__2026-07-28T05:02:53.729063+00:00
K,Group Stage,Portugal,DR Congo,NRG Stadium,Houston,USA,2026-06-17,13:00 ET,UEFA,5.0,Roberto Martínez,CAF,51.0,Sébastien Desabre,846845d5-b7bc-4ddd-9e70-13c7518eb58f,2026-07-28T05:03:01.004795,wc_2026_fixtures.csv,CSV,manual__2026-07-28T05:02:53.729063+00:00
K,Group Stage,Uzbekistan,Colombia,Estadio Azteca,Mexico City,Mexico,2026-06-17,22:00 ET,AFC,62.0,Srecko Katanec,CONMEBOL,13.0,Néstor Lorenzo,d95dea14-6a8b-43f8-a40a-545f7c99e43c,2026-07-28T05:03:01.004795,wc_2026_fixtures.csv,CSV,manual__2026-07-28T05:02:53.729063+00:00
K,Group Stage,Portugal,Uzbekistan,Arrowhead Stadium,Kansas City,USA,2026-06-23,13:00 ET,UEFA,5.0,Roberto Martínez,AFC,62.0,Srecko Katanec,9a0d79d0-d95b-40bc-ba3d-c4f31f675bc3,2026-07-28T05:03:01.004795,wc_2026_fixtures.csv,CSV,manual__2026-07-28T05:02:53.729063+00:00
K,Group Stage,Colombia,DR Congo,Arrowhead Stadium,Kansas City,USA,2026-06-23,16:00 ET,CONMEBOL,13.0,Néstor Lorenzo,CAF,51.0,Sébastien Desabre,af77f7c8-260a-4420-b8b4-4bea0fdc7a72,2026-07-28T05:03:01.004795,wc_2026_fixtures.csv,CSV,manual__2026-07-28T05:02:53.729063+00:00
K,Group Stage,Colombia,Portugal,Hard Rock Stadium,Miami,USA,2026-06-27,20:00 ET,CONMEBOL,13.0,Néstor Lorenzo,UEFA,5.0,Roberto Martínez,b91b88d2-ca6b-41a7-9eaa-38f1c0455dfe,2026-07-28T05:03:01.004795,wc_2026_fixtures.csv,CSV,manual__2026-07-28T05:02:53.729063+00:00
K,Group Stage,DR Congo,Uzbekistan,Hard Rock Stadium,Miami,USA,2026-06-27,20:00 ET,CAF,51.0,Sébastien Desabre,AFC,62.0,Srecko Katanec,594d3b7d-231c-492b-9e1c-7df1a4ef2919,2026-07-28T05:03:01.004795,wc_2026_fixtures.csv,CSV,manual__2026-07-28T05:02:53.729063+00:00
L,Group Stage,England,Croatia,AT&T Stadium,Arlington,USA,2026-06-17,15:00 ET,UEFA,4.0,Thomas Tuchel,UEFA,11.0,Zlatko Dalić,6041f029-ff07-4732-a976-56cd809004cb,2026-07-28T05:03:01.004795,wc_2026_fixtures.csv,CSV,manual__2026-07-28T05:02:53.729063+00:00
L,Group Stage,Ghana,Panama,BMO Field,Toronto,Canada,2026-06-17,18:00 ET,CAF,65.0,Otto Addo,CONCACAF,53.0,Thomas Christiansen,d36c019f-8c6b-42e5-b5df-09b32b832e55,2026-07-28T05:03:01.004795,wc_2026_fixtures.csv,CSV,manual__2026-07-28T05:02:53.729063+00:00
L,Group Stage,England,Ghana,Gillette Stadium,Foxborough,USA,2026-06-23,19:00 ET,UEFA,4.0,Thomas Tuchel,CAF,65.0,Otto Addo,fb41eecf-0c4e-4cf6-8009-aaf75e083fd4,2026-07-28T05:03:01.004795,wc_2026_fixtures.csv,CSV,manual__2026-07-28T05:02:53.729063+00:00
L,Group Stage,Croatia,Panama,BMO Field,Toronto,Canada,2026-06-23,21:00 ET,UEFA,11.0,Zlatko Dalić,CONCACAF,53.0,Thomas Christiansen,50b42cea-34a6-4752-a5e6-269ecebe4755,2026-07-28T05:03:01.004795,wc_2026_fixtures.csv,CSV,manual__2026-07-28T05:02:53.729063+00:00
L,Group Stage,Panama,England,MetLife Stadium,East Rutherford,USA,2026-06-27,15:00 ET,CONCACAF,53.0,Thomas Christiansen,UEFA,4.0,Thomas Tuchel,e02b2743-1389-40d3-9591-89bf424fcc3a,2026-07-28T05:03:01.004795,wc_2026_fixtures.csv,CSV,manual__2026-07-28T05:02:53.729063+00:00
L,Group Stage,Croatia,Ghana,MetLife Stadium,East Rutherford,USA,2026-06-27,15:00 ET,UEFA,11.0,Zlatko Dalić,CAF,65.0,Otto Addo,d18d9ec3-378b-4e7a-b2cd-bfe82ac5bc87,2026-07-28T05:03:01.004795,wc_2026_fixtures.csv,CSV,manual__2026-07-28T05:02:53.729063+00:00
nan,Round of 32,1A,2B,MetLife Stadium,East Rutherford,USA,2026-06-28,TBD,nan,nan,nan,nan,nan,nan,bef786ef-c15c-45e0-a9f7-25c72cb3e2b9,2026-07-28T05:03:01.004795,wc_2026_fixtures.csv,CSV,manual__2026-07-28T05:02:53.729063+00:00
nan,Round of 32,1B,2A,AT&T Stadium,Arlington,USA,2026-06-28,TBD,nan,nan,nan,nan,nan,nan,ebad8476-6099-4edc-b45f-f32e802f1ca1,2026-07-28T05:03:01.004795,wc_2026_fixtures.csv,CSV,manual__2026-07-28T05:02:53.729063+00:00
nan,Round of 32,1C,2D,NRG Stadium,Houston,USA,2026-06-29,TBD,nan,nan,nan,nan,nan,nan,25fbe307-cf74-46d7-ac65-96aecd51a671,2026-07-28T05:03:01.004795,wc_2026_fixtures.csv,CSV,manual__2026-07-28T05:02:53.729063+00:00
nan,Round of 32,1D,2C,Rose Bowl,Pasadena,USA,2026-06-29,TBD,nan,nan,nan,nan,nan,nan,e69a97ec-537e-44c1-97b2-7f550f4bb9a1,2026-07-28T05:03:01.004795,wc_2026_fixtures.csv,CSV,manual__2026-07-28T05:02:53.729063+00:00
nan,Round of 32,1E,2F,SoFi Stadium,Inglewood,USA,2026-06-30,TBD,nan,nan,nan,nan,nan,nan,a0c65a08-6155-45d5-89b0-b48d09e140de,2026-07-28T05:03:01.004795,wc_2026_fixtures.csv,CSV,manual__2026-07-28T05:02:53.729063+00:00
nan,Round of 32,1F,2E,Lumen Field,Seattle,USA,2026-06-30,TBD,nan,nan,nan,nan,nan,nan,361baa69-d92a-4f25-a43b-4be1cee3fb7c,2026-07-28T05:03:01.004795,wc_2026_fixtures.csv,CSV,manual__2026-07-28T05:02:53.729063+00:00
nan,Round of 32,1G,2H,Mercedes-Benz Stadium,Atlanta,USA,2026-07-01,TBD,nan,nan,nan,nan,nan,nan,c1e282d5-fd1e-44ef-8b43-1dcdcd8539e2,2026-07-28T05:03:01.004795,wc_2026_fixtures.csv,CSV,manual__2026-07-28T05:02:53.729063+00:00
nan,Round of 32,1H,2G,Hard Rock Stadium,Miami,USA,2026-07-01,TBD,nan,nan,nan,nan,nan,nan,f14fef35-0ccd-43e7-b2c0-36198bdc247d,2026-07-28T05:03:01.004795,wc_2026_fixtures.csv,CSV,manual__2026-07-28T05:02:53.729063+00:00
nan,Round of 32,1I,2J,Lincoln Financial Field,Philadelphia,USA,2026-07-02,TBD,nan,nan,nan,nan,nan,nan,11284bb0-3239-4e71-82da-23b190478130,2026-07-28T05:03:01.004795,wc_2026_fixtures.csv,CSV,manual__2026-07-28T05:02:53.729063+00:00
