year,stage,team1,score1,score2,team2,venue,city,country,date,notes,_ingestion_id,_ingested_at,_source_file,_source_format,_run_id
1934,Quarter-final,Italy,1,1,Spain,PNF Stadium,Florence,Italy,1934-05-31,AET - replay,c5c36bab-51d7-4364-a3fa-eca088ba99ca,2026-07-16T12:05:21.638528,wc_all_matches.csv,CSV,62695da6-0afe-45a5-bf99-759e008fc2a3
1934,Semi-final,Italy,1,0,Austria,San Siro,Milan,Italy,1934-06-03,nan,b5798565-a579-4363-b73b-27bad3354b1e,2026-07-16T12:05:21.638528,wc_all_matches.csv,CSV,62695da6-0afe-45a5-bf99-759e008fc2a3
1934,Semi-final,Germany,3,1,Sweden,Stadio Bentegodi,Bologna,Italy,1934-06-03,nan,b6246e3a-53e2-4c7d-b51b-4755bd9463d6,2026-07-16T12:05:21.638528,wc_all_matches.csv,CSV,62695da6-0afe-45a5-bf99-759e008fc2a3
1934,3rd Place,Germany,3,2,Austria,Stadio Bentegodi,Naples,Italy,1934-06-07,nan,a853358a-a5c0-475e-9eb6-6f6d09e7aa36,2026-07-16T12:05:21.638528,wc_all_matches.csv,CSV,62695da6-0afe-45a5-bf99-759e008fc2a3
1934,Final,Italy,2,1,Czechoslovakia,PNF Stadium,Rome,Italy,1934-06-10,AET,7b998db0-f549-4603-9cee-94e877dc2a80,2026-07-16T12:05:21.638528,wc_all_matches.csv,CSV,62695da6-0afe-45a5-bf99-759e008fc2a3
1938,Round of 16,Brazil,6,5,Poland,Stade de la Meinau,Strasbourg,France,1938-06-05,AET - 11 goals!,65b4cd61-9375-404b-a085-2ff69646beee,2026-07-16T12:05:21.638528,wc_all_matches.csv,CSV,62695da6-0afe-45a5-bf99-759e008fc2a3
1938,Round of 16,Italy,2,1,Norway,Stade de Gerland,Lyon,France,1938-06-05,AET,31e18cb0-9195-43eb-848c-4135fd8a87a1,2026-07-16T12:05:21.638528,wc_all_matches.csv,CSV,62695da6-0afe-45a5-bf99-759e008fc2a3
1938,Quarter-final,Brazil,1,1,Czechoslovakia,Stade de la Meinau,Bordeaux,France,1938-06-12,Replay,d5b80efc-5c89-410e-98c0-f40d0ea19179,2026-07-16T12:05:21.638528,wc_all_matches.csv,CSV,62695da6-0afe-45a5-bf99-759e008fc2a3
1938,Semi-final,Italy,2,1,Brazil,Stade de Colombes,Paris,France,1938-06-16,nan,95ce5509-4ad6-4a96-aefa-74acb60e4b05,2026-07-16T12:05:21.638528,wc_all_matches.csv,CSV,62695da6-0afe-45a5-bf99-759e008fc2a3
1938,Semi-final,Hungary,5,1,Sweden,Stade Olympique,Paris,France,1938-06-16,nan,a2aa4114-ae31-4057-9447-6fb26637c541,2026-07-16T12:05:21.638528,wc_all_matches.csv,CSV,62695da6-0afe-45a5-bf99-759e008fc2a3
1938,3rd Place,Brazil,4,2,Sweden,Stade de Bordeaux,Bordeaux,France,1938-06-19,nan,3dcb1e62-e778-499a-95bc-48f7af7c0e0d,2026-07-16T12:05:21.638528,wc_all_matches.csv,CSV,62695da6-0afe-45a5-bf99-759e008fc2a3
1938,Final,Italy,4,2,Hungary,Stade de Colombes,Paris,France,1938-06-19,nan,64a26d47-9e77-43ca-8e90-b054058fc155,2026-07-16T12:05:21.638528,wc_all_matches.csv,CSV,62695da6-0afe-45a5-bf99-759e008fc2a3
1950,Group Stage,Brazil,4,0,Mexico,Estádio do Maracanã,Rio de Janeiro,Brazil,1950-06-24,nan,6b4e196c-5047-43ed-ae69-84f01eefc518,2026-07-16T12:05:21.638528,wc_all_matches.csv,CSV,62695da6-0afe-45a5-bf99-759e008fc2a3
1950,Group Stage,England,0,1,USA,Estádio Independência,Belo Horizonte,Brazil,1950-06-29,Greatest WC upset ever,c0e4092f-34d8-4872-af15-21db48ffae26,2026-07-16T12:05:21.638528,wc_all_matches.csv,CSV,62695da6-0afe-45a5-bf99-759e008fc2a3
1950,Final Round,Brazil,7,1,Sweden,Estádio do Maracanã,Rio de Janeiro,Brazil,1950-07-09,nan,7d234034-eb6d-42bb-b3c3-6b81d8187c42,2026-07-16T12:05:21.638528,wc_all_matches.csv,CSV,62695da6-0afe-45a5-bf99-759e008fc2a3
1950,Final Round,Uruguay,3,2,Sweden,Estádio do Maracanã,São Paulo,Brazil,1950-07-09,nan,89726666-8ed6-4dfd-803b-a2b0964c79ee,2026-07-16T12:05:21.638528,wc_all_matches.csv,CSV,62695da6-0afe-45a5-bf99-759e008fc2a3
1950,Final Round,Uruguay,2,1,Brazil,Estádio do Maracanã,Rio de Janeiro,Brazil,1950-07-16,Maracanazo,6509ec5a-b367-43a9-8983-e609cc81c673,2026-07-16T12:05:21.638528,wc_all_matches.csv,CSV,62695da6-0afe-45a5-bf99-759e008fc2a3
1954,Group Stage,Hungary,9,0,South Korea,Hardturm,Zürich,Switzerland,1954-06-17,nan,f54e31eb-264b-47c9-b280-04081b87a6fa,2026-07-16T12:05:21.638528,wc_all_matches.csv,CSV,62695da6-0afe-45a5-bf99-759e008fc2a3
1954,Group Stage,West Germany,3,8,Hungary,Wankdorf,Bern,Switzerland,1954-06-20,nan,a59e62c8-3fc0-43a2-8abc-c350b8881df7,2026-07-16T12:05:21.638528,wc_all_matches.csv,CSV,62695da6-0afe-45a5-bf99-759e008fc2a3
1954,Quarter-final,Austria,7,5,Switzerland,Hardturm,Lausanne,Switzerland,1954-06-26,Highest scoring WC match ever,5df9f18b-e4a8-4fc8-bb65-61f987b1438d,2026-07-16T12:05:21.638528,wc_all_matches.csv,CSV,62695da6-0afe-45a5-bf99-759e008fc2a3
1954,Semi-final,West Germany,6,1,Austria,Wankdorf,Basel,Switzerland,1954-06-30,nan,21abb2b9-64de-406e-b8d2-80894b794787,2026-07-16T12:05:21.638528,wc_all_matches.csv,CSV,62695da6-0afe-45a5-bf99-759e008fc2a3
1954,Semi-final,Hungary,4,2,Uruguay,Stade Olympique,Lausanne,Switzerland,1954-06-30,nan,8aa69929-7927-451a-8848-7cd892a83c18,2026-07-16T12:05:21.638528,wc_all_matches.csv,CSV,62695da6-0afe-45a5-bf99-759e008fc2a3
1954,3rd Place,Austria,3,1,Uruguay,Hardturm,Zürich,Switzerland,1954-07-03,nan,912fafec-5ee7-49e8-bcb8-299c5219e55e,2026-07-16T12:05:21.638528,wc_all_matches.csv,CSV,62695da6-0afe-45a5-bf99-759e008fc2a3
1954,Final,West Germany,3,2,Hungary,Wankdorf,Bern,Switzerland,1954-07-04,Miracle of Bern,ac90cc5d-3133-4947-a532-a0cc61346381,2026-07-16T12:05:21.638528,wc_all_matches.csv,CSV,62695da6-0afe-45a5-bf99-759e008fc2a3
1958,Group Stage,Brazil,3,0,Austria,Ryavallen,Borås,Sweden,1958-06-08,nan,b2739c0c-539b-453f-85cc-82df1054351b,2026-07-16T12:05:21.638528,wc_all_matches.csv,CSV,62695da6-0afe-45a5-bf99-759e008fc2a3
1958,Group Stage,France,7,3,Paraguay,Idrottsparken,Norrköping,Sweden,1958-06-08,Fontaine hat-trick,2756760b-eb0c-4ad3-952f-99db7c22fd20,2026-07-16T12:05:21.638528,wc_all_matches.csv,CSV,62695da6-0afe-45a5-bf99-759e008fc2a3
1958,Quarter-final,France,4,0,Northern Ireland,Ullevi,Gothenburg,Sweden,1958-06-19,nan,10e752a9-8222-4f13-a20a-57c6bcabce91,2026-07-16T12:05:21.638528,wc_all_matches.csv,CSV,62695da6-0afe-45a5-bf99-759e008fc2a3
1958,Semi-final,Brazil,5,2,France,Ullevi,Gothenburg,Sweden,1958-06-24,nan,6b5615a0-8608-426c-8798-a2580995d8fa,2026-07-16T12:05:21.638528,wc_all_matches.csv,CSV,62695da6-0afe-45a5-bf99-759e008fc2a3
1958,Semi-final,Sweden,3,1,West Germany,Ullevi,Gothenburg,Sweden,1958-06-24,nan,ef3ef2d0-9e98-4b2f-935c-3dea11ed39fb,2026-07-16T12:05:21.638528,wc_all_matches.csv,CSV,62695da6-0afe-45a5-bf99-759e008fc2a3
1958,3rd Place,France,6,3,West Germany,Ullevi,Gothenburg,Sweden,1958-06-28,Fontaine scores 4,fe7f30eb-3c18-484d-8f45-27580538fd8a,2026-07-16T12:05:21.638528,wc_all_matches.csv,CSV,62695da6-0afe-45a5-bf99-759e008fc2a3
1958,Final,Brazil,5,2,Sweden,Råsunda,Stockholm,Sweden,1958-06-29,Pelé scores 2 at 17,14db0fe1-9134-498f-b535-6b6e401464b5,2026-07-16T12:05:21.638528,wc_all_matches.csv,CSV,62695da6-0afe-45a5-bf99-759e008fc2a3
1962,Group Stage,Soviet Union,2,0,Yugoslavia,Estadio El Teniente,Rancagua,Chile,1962-05-31,nan,8ebc69b1-3c0a-44a1-93f8-5cea2891fd96,2026-07-16T12:05:21.638528,wc_all_matches.csv,CSV,62695da6-0afe-45a5-bf99-759e008fc2a3
1962,Group Stage,Italy,0,0,Chile,Estadio Nacional,Santiago,Chile,1962-06-02,Battle of Santiago,0a2014ae-bcf2-4781-a5ef-7b639dca7a5b,2026-07-16T12:05:21.638528,wc_all_matches.csv,CSV,62695da6-0afe-45a5-bf99-759e008fc2a3
1962,Quarter-final,Brazil,3,1,England,Estadio Sausalito,Viña del Mar,Chile,1962-06-10,nan,ff358fa2-cf42-4318-b298-cb0b03a55b0b,2026-07-16T12:05:21.638528,wc_all_matches.csv,CSV,62695da6-0afe-45a5-bf99-759e008fc2a3
1962,Semi-final,Brazil,4,2,Chile,Estadio Nacional,Santiago,Chile,1962-06-13,nan,e7f9f91c-aaad-4401-9d2a-c946175119ab,2026-07-16T12:05:21.638528,wc_all_matches.csv,CSV,62695da6-0afe-45a5-bf99-759e008fc2a3
1962,Semi-final,Czechoslovakia,3,1,Yugoslavia,Estadio El Teniente,Vina del Mar,Chile,1962-06-13,nan,364700a4-5412-4e77-8642-7d2601d6ca34,2026-07-16T12:05:21.638528,wc_all_matches.csv,CSV,62695da6-0afe-45a5-bf99-759e008fc2a3
1962,3rd Place,Chile,1,0,Yugoslavia,Estadio Nacional,Santiago,Chile,1962-06-16,nan,8384c7f7-de6b-4815-bd97-02504259efd2,2026-07-16T12:05:21.638528,wc_all_matches.csv,CSV,62695da6-0afe-45a5-bf99-759e008fc2a3
1962,Final,Brazil,3,1,Czechoslovakia,Estadio Nacional,Santiago,Chile,1962-06-17,nan,301ee1d2-37bd-42f5-a922-9860fe825964,2026-07-16T12:05:21.638528,wc_all_matches.csv,CSV,62695da6-0afe-45a5-bf99-759e008fc2a3
1966,Group Stage,England,0,0,Uruguay,Wembley,London,England,1966-07-11,nan,4a53ad86-eb59-4ab6-b04f-16543d6a5271,2026-07-16T12:05:21.638528,wc_all_matches.csv,CSV,62695da6-0afe-45a5-bf99-759e008fc2a3
1966,Group Stage,North Korea,1,0,Italy,Ayresome Park,Middlesbrough,England,1966-07-19,Biggest WC upset,d4a5b96e-7929-4eca-97da-d4b965b6d5c3,2026-07-16T12:05:21.638528,wc_all_matches.csv,CSV,62695da6-0afe-45a5-bf99-759e008fc2a3
1966,Quarter-final,North Korea,3,5,Portugal,Goodison Park,Liverpool,England,1966-07-23,Eusébio scores 4,00a59098-b98b-4c06-a33c-14ece87c1b6a,2026-07-16T12:05:21.638528,wc_all_matches.csv,CSV,62695da6-0afe-45a5-bf99-759e008fc2a3
1966,Quarter-final,England,1,0,Argentina,Wembley,London,England,1966-07-23,nan,7940fefe-41bb-46cf-934d-6998074eef91,2026-07-16T12:05:21.638528,wc_all_matches.csv,CSV,62695da6-0afe-45a5-bf99-759e008fc2a3
1966,Semi-final,England,2,1,Portugal,Wembley,London,England,1966-07-26,nan,251d5b76-b432-4017-b02b-d5a0385eaf5e,2026-07-16T12:05:21.638528,wc_all_matches.csv,CSV,62695da6-0afe-45a5-bf99-759e008fc2a3
1966,Semi-final,West Germany,2,1,Soviet Union,Goodison Park,Liverpool,England,1966-07-25,nan,cb743924-f172-4d6b-b2ec-56a9e6136fe9,2026-07-16T12:05:21.638528,wc_all_matches.csv,CSV,62695da6-0afe-45a5-bf99-759e008fc2a3
1966,3rd Place,Portugal,2,1,Soviet Union,Wembley,London,England,1966-07-28,nan,76e59bc0-4001-47c0-9f10-59ad9d0be448,2026-07-16T12:05:21.638528,wc_all_matches.csv,CSV,62695da6-0afe-45a5-bf99-759e008fc2a3
1966,Final,England,4,2,West Germany,Wembley,London,England,1966-07-30,Geoff Hurst hat-trick,a386b081-927e-400e-88aa-4ea6b20c820e,2026-07-16T12:05:21.638528,wc_all_matches.csv,CSV,62695da6-0afe-45a5-bf99-759e008fc2a3
1970,Group Stage,Brazil,4,1,Czechoslovakia,Estadio Jalisco,Guadalajara,Mexico,1970-06-03,nan,552eed2c-839b-467d-b066-1dcdb8c1065a,2026-07-16T12:05:21.638528,wc_all_matches.csv,CSV,62695da6-0afe-45a5-bf99-759e008fc2a3
1970,Group Stage,West Germany,3,10,Bulgaria,Estadio Nou Camp,León,Mexico,1970-06-02,nan,d3e1fd32-aaea-4da7-85f4-ee880ae62099,2026-07-16T12:05:21.638528,wc_all_matches.csv,CSV,62695da6-0afe-45a5-bf99-759e008fc2a3
1970,Quarter-final,Brazil,4,2,Peru,Estadio Jalisco,Guadalajara,Mexico,1970-06-14,nan,43d13adb-b134-4bd2-9d62-b62ea5b535eb,2026-07-16T12:05:21.638528,wc_all_matches.csv,CSV,62695da6-0afe-45a5-bf99-759e008fc2a3
1970,Quarter-final,West Germany,3,2,England,Estadio Nou Camp,León,Mexico,1970-06-14,AET - England 2-0 up,1fe38591-a8ec-4d9e-a7d4-ceeeac896a12,2026-07-16T12:05:21.638528,wc_all_matches.csv,CSV,62695da6-0afe-45a5-bf99-759e008fc2a3
1970,Semi-final,Italy,4,3,West Germany,Estadio Azteca,Mexico City,Mexico,1970-06-17,Game of the Century AET,a2abb514-04f7-4184-845d-9e040fd33e9f,2026-07-16T12:05:21.638528,wc_all_matches.csv,CSV,62695da6-0afe-45a5-bf99-759e008fc2a3
1970,Semi-final,Brazil,3,1,Uruguay,Estadio Jalisco,Guadalajara,Mexico,1970-06-17,nan,b60bae2e-cb0b-4a67-9bf2-bc37cacace5f,2026-07-16T12:05:21.638528,wc_all_matches.csv,CSV,62695da6-0afe-45a5-bf99-759e008fc2a3
1970,3rd Place,West Germany,1,0,Uruguay,Estadio Azteca,Mexico City,Mexico,1970-06-20,nan,47c0ad60-9018-41ba-83c5-544f212db8d3,2026-07-16T12:05:21.638528,wc_all_matches.csv,CSV,62695da6-0afe-45a5-bf99-759e008fc2a3
1970,Final,Brazil,4,1,Italy,Estadio Azteca,Mexico City,Mexico,1970-06-21,Brazil keep the Jules Rimet,c4f8fb4d-ae77-4f2f-b8f1-fd742d4d1457,2026-07-16T12:05:21.638528,wc_all_matches.csv,CSV,62695da6-0afe-45a5-bf99-759e008fc2a3
1974,Group Stage,East Germany,1,0,West Germany,Volksparkstadion,Hamburg,West Germany,1974-06-22,Only time they met,6f6a392e-359b-480d-be82-156c32748ec7,2026-07-16T12:05:21.638528,wc_all_matches.csv,CSV,62695da6-0afe-45a5-bf99-759e008fc2a3
1974,Group Stage,Brazil,0,0,Yugoslavia,Olympiastadion,Berlin,West Germany,1974-06-18,nan,5d48b6e7-63db-4f77-b143-e8a17608980e,2026-07-16T12:05:21.638528,wc_all_matches.csv,CSV,62695da6-0afe-45a5-bf99-759e008fc2a3
1974,Semi-final Round,Netherlands,2,0,Brazil,Westfalenstadion,Dortmund,West Germany,1974-07-03,nan,67807c43-d78c-4171-be0d-7ff8f0b92c8d,2026-07-16T12:05:21.638528,wc_all_matches.csv,CSV,62695da6-0afe-45a5-bf99-759e008fc2a3
1974,Semi-final Round,West Germany,1,0,Poland,Olympiastadion,Frankfurt,West Germany,1974-07-03,nan,44f3299f-5bde-42c1-a805-0aad8f20e275,2026-07-16T12:05:21.638528,wc_all_matches.csv,CSV,62695da6-0afe-45a5-bf99-759e008fc2a3
1974,3rd Place,Poland,1,0,Brazil,Olympiastadion,Munich,West Germany,1974-07-06,nan,b0256855-536c-445b-b497-db0d7b65046a,2026-07-16T12:05:21.638528,wc_all_matches.csv,CSV,62695da6-0afe-45a5-bf99-759e008fc2a3
1974,Final,West Germany,2,1,Netherlands,Olympiastadion,Munich,West Germany,1974-07-07,nan,388d0780-02cb-4b90-b862-0f6c8996ccc6,2026-07-16T12:05:21.638528,wc_all_matches.csv,CSV,62695da6-0afe-45a5-bf99-759e008fc2a3
1978,Group Stage,Argentina,2,1,Hungary,El Monumental,Buenos Aires,Argentina,1978-06-02,nan,47f8e5a2-1907-4f7c-84cf-f03668c905df,2026-07-16T12:05:21.638528,wc_all_matches.csv,CSV,62695da6-0afe-45a5-bf99-759e008fc2a3
1978,Group Stage,Italy,1,0,Argentina,El Monumental,Buenos Aires,Argentina,1978-06-10,nan,a198d2a1-deee-4a9d-ada6-079e831fcd0c,2026-07-16T12:05:21.638528,wc_all_matches.csv,CSV,62695da6-0afe-45a5-bf99-759e008fc2a3
1978,Group Stage,Argentina,6,0,Peru,El Monumental,Buenos Aires,Argentina,1978-06-21,Controversial result,ba9ee58c-558c-4182-9c0e-ffd7f3a6d626,2026-07-16T12:05:21.638528,wc_all_matches.csv,CSV,62695da6-0afe-45a5-bf99-759e008fc2a3
1978,3rd Place,Brazil,2,1,Italy,El Monumental,Buenos Aires,Argentina,1978-06-24,nan,34f1458b-9209-4d0f-a759-964bcfd850e3,2026-07-16T12:05:21.638528,wc_all_matches.csv,CSV,62695da6-0afe-45a5-bf99-759e008fc2a3
1978,Final,Argentina,3,1,Netherlands,El Monumental,Buenos Aires,Argentina,1978-06-25,AET - Kempes 2,49f5bea1-e9b4-460a-8024-15c7260eca90,2026-07-16T12:05:21.638528,wc_all_matches.csv,CSV,62695da6-0afe-45a5-bf99-759e008fc2a3
1982,Group Stage,Algeria,2,1,West Germany,El Molinon,Gijón,Spain,1982-06-16,Biggest WC upset 1982,86fbc9b3-2076-4e41-8ae7-5676530b7a35,2026-07-16T12:05:21.638528,wc_all_matches.csv,CSV,62695da6-0afe-45a5-bf99-759e008fc2a3
1982,Group Stage,West Germany,1,0,Austria,El Molinon,Gijón,Spain,1982-06-25,Disgrace of Gijón,4fdd6604-e017-43da-9eb0-3c7b0c4d8701,2026-07-16T12:05:21.638528,wc_all_matches.csv,CSV,62695da6-0afe-45a5-bf99-759e008fc2a3
1982,Group Stage,Brazil,3,1,Argentina,Sarriá,Barcelona,Spain,1982-06-02,nan,499f95b7-cf57-420b-8d44-9760e7778759,2026-07-16T12:05:21.638528,wc_all_matches.csv,CSV,62695da6-0afe-45a5-bf99-759e008fc2a3
1982,Quarter-final,West Germany,0,0,France,Ramón Sánchez Pizjuán,Seville,Spain,1982-07-08,First WC shootout - Germany win 5-4 pens,9b410a24-0c8d-406e-aed1-75a2906540cc,2026-07-16T12:05:21.638528,wc_all_matches.csv,CSV,62695da6-0afe-45a5-bf99-759e008fc2a3
1982,Semi-final,Italy,2,0,Poland,Camp Nou,Barcelona,Spain,1982-07-08,nan,f48f2f3e-507d-4aef-80a7-82673ff6ab21,2026-07-16T12:05:21.638528,wc_all_matches.csv,CSV,62695da6-0afe-45a5-bf99-759e008fc2a3
1982,3rd Place,Poland,3,2,France,Estadio Metropolitano,Madrid,Spain,1982-07-10,nan,8e892337-7b6a-41a0-8921-02ad5d1a545f,2026-07-16T12:05:21.638528,wc_all_matches.csv,CSV,62695da6-0afe-45a5-bf99-759e008fc2a3
1982,Final,Italy,3,1,West Germany,Bernabéu,Madrid,Spain,1982-07-11,Rossi wins Golden Boot,76b1ff37-1031-4733-a46e-610db2072df7,2026-07-16T12:05:21.638528,wc_all_matches.csv,CSV,62695da6-0afe-45a5-bf99-759e008fc2a3
1986,Group Stage,Denmark,6,1,Uruguay,Estadio Neza,Nezahualcóyotl,Mexico,1986-06-08,nan,39a5f68b-1560-47a1-8dc2-9acdfe610194,2026-07-16T12:05:21.638528,wc_all_matches.csv,CSV,62695da6-0afe-45a5-bf99-759e008fc2a3
1986,Round of 16,Belgium,4,3,Soviet Union,Estadio Jalisco,Guadalajara,Mexico,1986-06-15,AET,a3e7ae95-0830-4d29-b002-a6a9e9015d31,2026-07-16T12:05:21.638528,wc_all_matches.csv,CSV,62695da6-0afe-45a5-bf99-759e008fc2a3
1986,Quarter-final,Argentina,2,1,England,Estadio Azteca,Mexico City,Mexico,1986-06-22,Hand of God + Goal of Century,81a88f09-c420-4908-8b86-798e5e8508e0,2026-07-16T12:05:21.638528,wc_all_matches.csv,CSV,62695da6-0afe-45a5-bf99-759e008fc2a3
1986,Quarter-final,France,0,0,Brazil,Estadio Jalisco,Guadalajara,Mexico,1986-06-21,France win 4-3 pens,46172a97-9a61-4100-a5d5-6a7a55bdd986,2026-07-16T12:05:21.638528,wc_all_matches.csv,CSV,62695da6-0afe-45a5-bf99-759e008fc2a3
1986,Semi-final,Argentina,2,0,Belgium,Estadio Azteca,Mexico City,Mexico,1986-06-25,Maradona 2 goals,b61d2242-ea05-45b3-a15e-d32307f1a0ab,2026-07-16T12:05:21.638528,wc_all_matches.csv,CSV,62695da6-0afe-45a5-bf99-759e008fc2a3
1986,Semi-final,West Germany,2,0,France,Estadio Jalisco,Guadalajara,Mexico,1986-06-25,nan,edd76666-314b-4ebb-af32-ab55dbb22e8f,2026-07-16T12:05:21.638528,wc_all_matches.csv,CSV,62695da6-0afe-45a5-bf99-759e008fc2a3
1986,3rd Place,France,4,2,Belgium,Estadio Cuauhtémoc,Puebla,Mexico,1986-06-28,nan,27b97797-635a-40b1-a763-63c6f6e882de,2026-07-16T12:05:21.638528,wc_all_matches.csv,CSV,62695da6-0afe-45a5-bf99-759e008fc2a3
1986,Final,Argentina,3,2,West Germany,Estadio Azteca,Mexico City,Mexico,1986-06-29,Maradona's WC,a1732acf-207b-4b49-bb7e-9e8ef3c15f8a,2026-07-16T12:05:21.638528,wc_all_matches.csv,CSV,62695da6-0afe-45a5-bf99-759e008fc2a3
1990,Group Stage,Argentina,0,1,Cameroon,San Siro,Milan,Italy,1990-06-08,Greatest WC upset 1990,7bb2a620-322c-4de6-abc3-25f2d44cfc85,2026-07-16T12:05:21.638528,wc_all_matches.csv,CSV,62695da6-0afe-45a5-bf99-759e008fc2a3
1990,Group Stage,Colombia,1,1,West Germany,Stadio Giuseppe Meazza,Milan,Italy,1990-06-19,Rene Higuita error,02296983-3169-4d44-b799-3c21bbd4f7c0,2026-07-16T12:05:21.638528,wc_all_matches.csv,CSV,62695da6-0afe-45a5-bf99-759e008fc2a3
1990,Round of 16,Ireland,0,0,Romania,Stadio Luigi Ferraris,Genoa,Italy,1990-06-25,Ireland win 5-4 pens,cfb69feb-95e1-479e-af38-13e9aadda3df,2026-07-16T12:05:21.638528,wc_all_matches.csv,CSV,62695da6-0afe-45a5-bf99-759e008fc2a3
1990,Quarter-final,West Germany,1,0,Czechoslovakia,Stadio delle Alpi,Turin,Italy,1990-07-01,nan,26c0ffa8-8930-45fe-82d0-32c48492efe4,2026-07-16T12:05:21.638528,wc_all_matches.csv,CSV,62695da6-0afe-45a5-bf99-759e008fc2a3
1990,Quarter-final,Argentina,0,0,Yugoslavia,Stadio Marc Antonio Bentegodi,Florence,Italy,1990-07-01,Argentina win 3-2 pens,44e6752f-e430-4580-99a7-cf72a0ab25f2,2026-07-16T12:05:21.638528,wc_all_matches.csv,CSV,62695da6-0afe-45a5-bf99-759e008fc2a3
1990,Semi-final,West Germany,1,1,England,Stadio delle Alpi,Turin,Italy,1990-07-04,Germany win 4-3 pens - Gazza cries,dea04fcc-4cb0-40f1-a21f-424a748668de,2026-07-16T12:05:21.638528,wc_all_matches.csv,CSV,62695da6-0afe-45a5-bf99-759e008fc2a3
1990,Semi-final,Argentina,1,1,Italy,San Paolo,Naples,Italy,1990-07-03,Argentina win 4-3 pens,927ea225-e9d7-4d4c-8712-a83d84c9cf49,2026-07-16T12:05:21.638528,wc_all_matches.csv,CSV,62695da6-0afe-45a5-bf99-759e008fc2a3
1990,3rd Place,Italy,2,1,England,Stadio San Nicola,Bari,Italy,1990-07-07,Schillaci Golden Boot,66610dea-3ee2-40f1-9361-ca4d1983c97e,2026-07-16T12:05:21.638528,wc_all_matches.csv,CSV,62695da6-0afe-45a5-bf99-759e008fc2a3
1990,Final,West Germany,1,0,Argentina,Stadio Olimpico,Rome,Italy,1990-07-08,Penalty - Brehme,8766c794-1bfa-415a-a55a-50d754cecd66,2026-07-16T12:05:21.638528,wc_all_matches.csv,CSV,62695da6-0afe-45a5-bf99-759e008fc2a3
1994,Group Stage,Bolivia,0,1,Germany,Pontiac Silverdome,Detroit,USA,1994-06-17,First indoor WC match,67343fef-caf5-4d93-9930-7f91e9fd7e46,2026-07-16T12:05:21.638528,wc_all_matches.csv,CSV,62695da6-0afe-45a5-bf99-759e008fc2a3
