year,stage,team1,score1,score2,team2,venue,city,country,date,notes,_ingestion_id,_ingested_at,_source_file,_source_format,_run_id
1938,Round of 16,Italy,2,1,Norway,Stade de Gerland,Lyon,France,1938-06-05,AET,5cd45353-2577-4dad-97dd-2a304bec7dd6,2026-07-16T12:03:58.029324,wc_all_matches.csv,CSV,5da7bfee-8ea8-4657-bec3-981f66c30d55
1938,Quarter-final,Brazil,1,1,Czechoslovakia,Stade de la Meinau,Bordeaux,France,1938-06-12,Replay,e977de84-694b-48d5-983f-315efbb61147,2026-07-16T12:03:58.029324,wc_all_matches.csv,CSV,5da7bfee-8ea8-4657-bec3-981f66c30d55
1938,Semi-final,Italy,2,1,Brazil,Stade de Colombes,Paris,France,1938-06-16,nan,59141354-0f5c-4db2-a8d2-65b5a7ca099b,2026-07-16T12:03:58.029324,wc_all_matches.csv,CSV,5da7bfee-8ea8-4657-bec3-981f66c30d55
1938,Semi-final,Hungary,5,1,Sweden,Stade Olympique,Paris,France,1938-06-16,nan,53a5e3c6-7036-468e-b973-53394e931adb,2026-07-16T12:03:58.029324,wc_all_matches.csv,CSV,5da7bfee-8ea8-4657-bec3-981f66c30d55
1938,3rd Place,Brazil,4,2,Sweden,Stade de Bordeaux,Bordeaux,France,1938-06-19,nan,f2dde984-1a08-4817-918b-0dfa98cae613,2026-07-16T12:03:58.029324,wc_all_matches.csv,CSV,5da7bfee-8ea8-4657-bec3-981f66c30d55
1938,Final,Italy,4,2,Hungary,Stade de Colombes,Paris,France,1938-06-19,nan,7d4843e9-4f51-4a46-bd92-ee9d8cabf630,2026-07-16T12:03:58.029324,wc_all_matches.csv,CSV,5da7bfee-8ea8-4657-bec3-981f66c30d55
1950,Group Stage,Brazil,4,0,Mexico,Estádio do Maracanã,Rio de Janeiro,Brazil,1950-06-24,nan,53b8a2ae-fefc-44e2-9d71-da81c8855076,2026-07-16T12:03:58.029324,wc_all_matches.csv,CSV,5da7bfee-8ea8-4657-bec3-981f66c30d55
1950,Group Stage,England,0,1,USA,Estádio Independência,Belo Horizonte,Brazil,1950-06-29,Greatest WC upset ever,7eec3916-652f-4c58-bfe5-caeee7813ee5,2026-07-16T12:03:58.029324,wc_all_matches.csv,CSV,5da7bfee-8ea8-4657-bec3-981f66c30d55
1950,Final Round,Brazil,7,1,Sweden,Estádio do Maracanã,Rio de Janeiro,Brazil,1950-07-09,nan,bf76cfb3-8950-4098-bcaa-8d8b6388d137,2026-07-16T12:03:58.029324,wc_all_matches.csv,CSV,5da7bfee-8ea8-4657-bec3-981f66c30d55
1950,Final Round,Uruguay,3,2,Sweden,Estádio do Maracanã,São Paulo,Brazil,1950-07-09,nan,2e8e20a8-0ab5-4b17-b910-c56e2a15b5e6,2026-07-16T12:03:58.029324,wc_all_matches.csv,CSV,5da7bfee-8ea8-4657-bec3-981f66c30d55
1950,Final Round,Uruguay,2,1,Brazil,Estádio do Maracanã,Rio de Janeiro,Brazil,1950-07-16,Maracanazo,840039fe-65b5-4ec9-b961-308ec5099e8a,2026-07-16T12:03:58.029324,wc_all_matches.csv,CSV,5da7bfee-8ea8-4657-bec3-981f66c30d55
1954,Group Stage,Hungary,9,0,South Korea,Hardturm,Zürich,Switzerland,1954-06-17,nan,ebba1484-f08d-4526-9a54-6a5b7da422b3,2026-07-16T12:03:58.029324,wc_all_matches.csv,CSV,5da7bfee-8ea8-4657-bec3-981f66c30d55
1954,Group Stage,West Germany,3,8,Hungary,Wankdorf,Bern,Switzerland,1954-06-20,nan,ad40cfd1-4905-4de4-a9fe-b4bea5716079,2026-07-16T12:03:58.029324,wc_all_matches.csv,CSV,5da7bfee-8ea8-4657-bec3-981f66c30d55
1954,Quarter-final,Austria,7,5,Switzerland,Hardturm,Lausanne,Switzerland,1954-06-26,Highest scoring WC match ever,20b16a7b-6168-43e2-8e05-b79604c449a2,2026-07-16T12:03:58.029324,wc_all_matches.csv,CSV,5da7bfee-8ea8-4657-bec3-981f66c30d55
1954,Semi-final,West Germany,6,1,Austria,Wankdorf,Basel,Switzerland,1954-06-30,nan,c9066918-5186-42fa-93a6-869611444ebb,2026-07-16T12:03:58.029324,wc_all_matches.csv,CSV,5da7bfee-8ea8-4657-bec3-981f66c30d55
1954,Semi-final,Hungary,4,2,Uruguay,Stade Olympique,Lausanne,Switzerland,1954-06-30,nan,420f701f-4643-4433-950d-a4bf09430976,2026-07-16T12:03:58.029324,wc_all_matches.csv,CSV,5da7bfee-8ea8-4657-bec3-981f66c30d55
1954,3rd Place,Austria,3,1,Uruguay,Hardturm,Zürich,Switzerland,1954-07-03,nan,b21af977-ef2b-47a5-881b-c03620f60952,2026-07-16T12:03:58.029324,wc_all_matches.csv,CSV,5da7bfee-8ea8-4657-bec3-981f66c30d55
1954,Final,West Germany,3,2,Hungary,Wankdorf,Bern,Switzerland,1954-07-04,Miracle of Bern,4476e7b9-eb27-4836-a71e-551e4c8c3999,2026-07-16T12:03:58.029324,wc_all_matches.csv,CSV,5da7bfee-8ea8-4657-bec3-981f66c30d55
1958,Group Stage,Brazil,3,0,Austria,Ryavallen,Borås,Sweden,1958-06-08,nan,12801ee8-5490-4c45-ab06-bd1734227b9d,2026-07-16T12:03:58.029324,wc_all_matches.csv,CSV,5da7bfee-8ea8-4657-bec3-981f66c30d55
1958,Group Stage,France,7,3,Paraguay,Idrottsparken,Norrköping,Sweden,1958-06-08,Fontaine hat-trick,33e191d9-edf8-49d7-8a24-2e61ed1c0e73,2026-07-16T12:03:58.029324,wc_all_matches.csv,CSV,5da7bfee-8ea8-4657-bec3-981f66c30d55
1958,Quarter-final,France,4,0,Northern Ireland,Ullevi,Gothenburg,Sweden,1958-06-19,nan,1c50ac1e-ac63-4cc3-989f-a890967c246b,2026-07-16T12:03:58.029324,wc_all_matches.csv,CSV,5da7bfee-8ea8-4657-bec3-981f66c30d55
1958,Semi-final,Brazil,5,2,France,Ullevi,Gothenburg,Sweden,1958-06-24,nan,f84e3b1e-4b64-4411-8f3b-e9d697d9a56e,2026-07-16T12:03:58.029324,wc_all_matches.csv,CSV,5da7bfee-8ea8-4657-bec3-981f66c30d55
1958,Semi-final,Sweden,3,1,West Germany,Ullevi,Gothenburg,Sweden,1958-06-24,nan,1e6cd56a-7e37-49d6-b842-bce43a96dce6,2026-07-16T12:03:58.029324,wc_all_matches.csv,CSV,5da7bfee-8ea8-4657-bec3-981f66c30d55
1958,3rd Place,France,6,3,West Germany,Ullevi,Gothenburg,Sweden,1958-06-28,Fontaine scores 4,b1c10fd7-a2e2-4065-9561-d1b666792214,2026-07-16T12:03:58.029324,wc_all_matches.csv,CSV,5da7bfee-8ea8-4657-bec3-981f66c30d55
1958,Final,Brazil,5,2,Sweden,Råsunda,Stockholm,Sweden,1958-06-29,Pelé scores 2 at 17,3d1975a3-c198-4eec-9e01-e65984f95dad,2026-07-16T12:03:58.029324,wc_all_matches.csv,CSV,5da7bfee-8ea8-4657-bec3-981f66c30d55
1962,Group Stage,Soviet Union,2,0,Yugoslavia,Estadio El Teniente,Rancagua,Chile,1962-05-31,nan,7b8bd11e-89b0-4850-8725-dc389afcdb34,2026-07-16T12:03:58.029324,wc_all_matches.csv,CSV,5da7bfee-8ea8-4657-bec3-981f66c30d55
1962,Group Stage,Italy,0,0,Chile,Estadio Nacional,Santiago,Chile,1962-06-02,Battle of Santiago,24ef53d9-25aa-4146-aaf2-f165e91485af,2026-07-16T12:03:58.029324,wc_all_matches.csv,CSV,5da7bfee-8ea8-4657-bec3-981f66c30d55
1962,Quarter-final,Brazil,3,1,England,Estadio Sausalito,Viña del Mar,Chile,1962-06-10,nan,5c79f4fc-dc51-4e8c-bbb5-d341c31f0244,2026-07-16T12:03:58.029324,wc_all_matches.csv,CSV,5da7bfee-8ea8-4657-bec3-981f66c30d55
1962,Semi-final,Brazil,4,2,Chile,Estadio Nacional,Santiago,Chile,1962-06-13,nan,9b816c11-b5c7-4e1d-87f6-2fc31b48d53b,2026-07-16T12:03:58.029324,wc_all_matches.csv,CSV,5da7bfee-8ea8-4657-bec3-981f66c30d55
1962,Semi-final,Czechoslovakia,3,1,Yugoslavia,Estadio El Teniente,Vina del Mar,Chile,1962-06-13,nan,e5f015a0-c218-4569-a3d9-4d59e872de71,2026-07-16T12:03:58.029324,wc_all_matches.csv,CSV,5da7bfee-8ea8-4657-bec3-981f66c30d55
1962,3rd Place,Chile,1,0,Yugoslavia,Estadio Nacional,Santiago,Chile,1962-06-16,nan,6fffcaf7-5261-4c9b-8bde-dcd6746ce24d,2026-07-16T12:03:58.029324,wc_all_matches.csv,CSV,5da7bfee-8ea8-4657-bec3-981f66c30d55
1962,Final,Brazil,3,1,Czechoslovakia,Estadio Nacional,Santiago,Chile,1962-06-17,nan,e0de1af4-58af-4ffc-9590-865bc7570cde,2026-07-16T12:03:58.029324,wc_all_matches.csv,CSV,5da7bfee-8ea8-4657-bec3-981f66c30d55
1966,Group Stage,England,0,0,Uruguay,Wembley,London,England,1966-07-11,nan,77edac02-70b8-492d-ac75-d1a002a869cb,2026-07-16T12:03:58.029324,wc_all_matches.csv,CSV,5da7bfee-8ea8-4657-bec3-981f66c30d55
1966,Group Stage,North Korea,1,0,Italy,Ayresome Park,Middlesbrough,England,1966-07-19,Biggest WC upset,e61513f6-709b-4812-96ca-e443c3de8c7d,2026-07-16T12:03:58.029324,wc_all_matches.csv,CSV,5da7bfee-8ea8-4657-bec3-981f66c30d55
1966,Quarter-final,North Korea,3,5,Portugal,Goodison Park,Liverpool,England,1966-07-23,Eusébio scores 4,4fc41b62-4b46-44db-97cf-172b6ce50671,2026-07-16T12:03:58.029324,wc_all_matches.csv,CSV,5da7bfee-8ea8-4657-bec3-981f66c30d55
1966,Quarter-final,England,1,0,Argentina,Wembley,London,England,1966-07-23,nan,729cfdba-814b-42e7-8658-eadb82245ab9,2026-07-16T12:03:58.029324,wc_all_matches.csv,CSV,5da7bfee-8ea8-4657-bec3-981f66c30d55
1966,Semi-final,England,2,1,Portugal,Wembley,London,England,1966-07-26,nan,d97d237a-ee0b-4796-9c6e-ef3389e51168,2026-07-16T12:03:58.029324,wc_all_matches.csv,CSV,5da7bfee-8ea8-4657-bec3-981f66c30d55
1966,Semi-final,West Germany,2,1,Soviet Union,Goodison Park,Liverpool,England,1966-07-25,nan,b813793b-a653-43a6-bca2-aaf10337c81f,2026-07-16T12:03:58.029324,wc_all_matches.csv,CSV,5da7bfee-8ea8-4657-bec3-981f66c30d55
1966,3rd Place,Portugal,2,1,Soviet Union,Wembley,London,England,1966-07-28,nan,278792ca-e82b-4fcf-be19-34b29b2bc167,2026-07-16T12:03:58.029324,wc_all_matches.csv,CSV,5da7bfee-8ea8-4657-bec3-981f66c30d55
1966,Final,England,4,2,West Germany,Wembley,London,England,1966-07-30,Geoff Hurst hat-trick,5430dadd-dd0c-447b-b4ad-e4e0ce9aa697,2026-07-16T12:03:58.029324,wc_all_matches.csv,CSV,5da7bfee-8ea8-4657-bec3-981f66c30d55
1970,Group Stage,Brazil,4,1,Czechoslovakia,Estadio Jalisco,Guadalajara,Mexico,1970-06-03,nan,a0bef407-4c31-4b76-b532-89d66d9c987b,2026-07-16T12:03:58.029324,wc_all_matches.csv,CSV,5da7bfee-8ea8-4657-bec3-981f66c30d55
1970,Group Stage,West Germany,3,10,Bulgaria,Estadio Nou Camp,León,Mexico,1970-06-02,nan,de599790-645c-4613-b07d-51fa20874f98,2026-07-16T12:03:58.029324,wc_all_matches.csv,CSV,5da7bfee-8ea8-4657-bec3-981f66c30d55
1970,Quarter-final,Brazil,4,2,Peru,Estadio Jalisco,Guadalajara,Mexico,1970-06-14,nan,63f7a4cb-da95-4428-899d-f05fe4fa59fb,2026-07-16T12:03:58.029324,wc_all_matches.csv,CSV,5da7bfee-8ea8-4657-bec3-981f66c30d55
1970,Quarter-final,West Germany,3,2,England,Estadio Nou Camp,León,Mexico,1970-06-14,AET - England 2-0 up,ca496bfd-7a6b-40bc-bddb-5f4943dcebbc,2026-07-16T12:03:58.029324,wc_all_matches.csv,CSV,5da7bfee-8ea8-4657-bec3-981f66c30d55
1970,Semi-final,Italy,4,3,West Germany,Estadio Azteca,Mexico City,Mexico,1970-06-17,Game of the Century AET,bd43ebfa-39e3-4e35-9476-5b5239bc70c2,2026-07-16T12:03:58.029324,wc_all_matches.csv,CSV,5da7bfee-8ea8-4657-bec3-981f66c30d55
1970,Semi-final,Brazil,3,1,Uruguay,Estadio Jalisco,Guadalajara,Mexico,1970-06-17,nan,84f11f38-3853-4401-8bfa-d2e2120d282d,2026-07-16T12:03:58.029324,wc_all_matches.csv,CSV,5da7bfee-8ea8-4657-bec3-981f66c30d55
1970,3rd Place,West Germany,1,0,Uruguay,Estadio Azteca,Mexico City,Mexico,1970-06-20,nan,8bfdaaa1-2876-4fe3-b954-c7c4ec90d854,2026-07-16T12:03:58.029324,wc_all_matches.csv,CSV,5da7bfee-8ea8-4657-bec3-981f66c30d55
1970,Final,Brazil,4,1,Italy,Estadio Azteca,Mexico City,Mexico,1970-06-21,Brazil keep the Jules Rimet,c63b4a56-dea5-4c3e-927a-f7909665c424,2026-07-16T12:03:58.029324,wc_all_matches.csv,CSV,5da7bfee-8ea8-4657-bec3-981f66c30d55
1974,Group Stage,East Germany,1,0,West Germany,Volksparkstadion,Hamburg,West Germany,1974-06-22,Only time they met,1f37f152-be71-454e-b14c-9f493e668268,2026-07-16T12:03:58.029324,wc_all_matches.csv,CSV,5da7bfee-8ea8-4657-bec3-981f66c30d55
1974,Group Stage,Brazil,0,0,Yugoslavia,Olympiastadion,Berlin,West Germany,1974-06-18,nan,73681055-dabe-4640-8b4f-28c44156c180,2026-07-16T12:03:58.029324,wc_all_matches.csv,CSV,5da7bfee-8ea8-4657-bec3-981f66c30d55
1974,Semi-final Round,Netherlands,2,0,Brazil,Westfalenstadion,Dortmund,West Germany,1974-07-03,nan,3fb6a86a-84a6-4013-a6b7-81e7d73f5e9e,2026-07-16T12:03:58.029324,wc_all_matches.csv,CSV,5da7bfee-8ea8-4657-bec3-981f66c30d55
1974,Semi-final Round,West Germany,1,0,Poland,Olympiastadion,Frankfurt,West Germany,1974-07-03,nan,f23c4e9f-e681-4875-8e9b-dd5371706291,2026-07-16T12:03:58.029324,wc_all_matches.csv,CSV,5da7bfee-8ea8-4657-bec3-981f66c30d55
1974,3rd Place,Poland,1,0,Brazil,Olympiastadion,Munich,West Germany,1974-07-06,nan,2bf60e05-9912-44c6-a5f3-30fe5746b6fa,2026-07-16T12:03:58.029324,wc_all_matches.csv,CSV,5da7bfee-8ea8-4657-bec3-981f66c30d55
1974,Final,West Germany,2,1,Netherlands,Olympiastadion,Munich,West Germany,1974-07-07,nan,e4bb1078-32e3-4361-81f5-8a66d921c487,2026-07-16T12:03:58.029324,wc_all_matches.csv,CSV,5da7bfee-8ea8-4657-bec3-981f66c30d55
1978,Group Stage,Argentina,2,1,Hungary,El Monumental,Buenos Aires,Argentina,1978-06-02,nan,ed4fbb05-bc48-4cfc-b79d-701d9c391759,2026-07-16T12:03:58.029324,wc_all_matches.csv,CSV,5da7bfee-8ea8-4657-bec3-981f66c30d55
1978,Group Stage,Italy,1,0,Argentina,El Monumental,Buenos Aires,Argentina,1978-06-10,nan,39e3b549-fcb8-4cab-8b81-784f9298a9c4,2026-07-16T12:03:58.029324,wc_all_matches.csv,CSV,5da7bfee-8ea8-4657-bec3-981f66c30d55
1978,Group Stage,Argentina,6,0,Peru,El Monumental,Buenos Aires,Argentina,1978-06-21,Controversial result,0e8bae87-49d9-434c-80bc-d6365baccaf2,2026-07-16T12:03:58.029324,wc_all_matches.csv,CSV,5da7bfee-8ea8-4657-bec3-981f66c30d55
1978,3rd Place,Brazil,2,1,Italy,El Monumental,Buenos Aires,Argentina,1978-06-24,nan,271a75ed-4bdc-43a4-8fec-1b3833e044bb,2026-07-16T12:03:58.029324,wc_all_matches.csv,CSV,5da7bfee-8ea8-4657-bec3-981f66c30d55
1978,Final,Argentina,3,1,Netherlands,El Monumental,Buenos Aires,Argentina,1978-06-25,AET - Kempes 2,7e2c3393-0e91-4e84-8e9f-b80fb0547e67,2026-07-16T12:03:58.029324,wc_all_matches.csv,CSV,5da7bfee-8ea8-4657-bec3-981f66c30d55
1982,Group Stage,Algeria,2,1,West Germany,El Molinon,Gijón,Spain,1982-06-16,Biggest WC upset 1982,6fb610f3-f140-41df-857e-422aaf7e24c9,2026-07-16T12:03:58.029324,wc_all_matches.csv,CSV,5da7bfee-8ea8-4657-bec3-981f66c30d55
1982,Group Stage,West Germany,1,0,Austria,El Molinon,Gijón,Spain,1982-06-25,Disgrace of Gijón,25251362-1b71-45d9-95bc-5423e1d03619,2026-07-16T12:03:58.029324,wc_all_matches.csv,CSV,5da7bfee-8ea8-4657-bec3-981f66c30d55
1982,Group Stage,Brazil,3,1,Argentina,Sarriá,Barcelona,Spain,1982-06-02,nan,fae3d53b-b0e1-450e-9153-f39b6bb96a15,2026-07-16T12:03:58.029324,wc_all_matches.csv,CSV,5da7bfee-8ea8-4657-bec3-981f66c30d55
1982,Quarter-final,West Germany,0,0,France,Ramón Sánchez Pizjuán,Seville,Spain,1982-07-08,First WC shootout - Germany win 5-4 pens,72399222-9cc7-484c-83d4-905ece84b659,2026-07-16T12:03:58.029324,wc_all_matches.csv,CSV,5da7bfee-8ea8-4657-bec3-981f66c30d55
1982,Semi-final,Italy,2,0,Poland,Camp Nou,Barcelona,Spain,1982-07-08,nan,c8209587-fae8-4720-80f6-444172549ee6,2026-07-16T12:03:58.029324,wc_all_matches.csv,CSV,5da7bfee-8ea8-4657-bec3-981f66c30d55
1982,3rd Place,Poland,3,2,France,Estadio Metropolitano,Madrid,Spain,1982-07-10,nan,c8409410-5020-4c46-a0fd-230d0dca49f4,2026-07-16T12:03:58.029324,wc_all_matches.csv,CSV,5da7bfee-8ea8-4657-bec3-981f66c30d55
1982,Final,Italy,3,1,West Germany,Bernabéu,Madrid,Spain,1982-07-11,Rossi wins Golden Boot,6faf35dc-06e8-4530-947f-1c89703f902b,2026-07-16T12:03:58.029324,wc_all_matches.csv,CSV,5da7bfee-8ea8-4657-bec3-981f66c30d55
1986,Group Stage,Denmark,6,1,Uruguay,Estadio Neza,Nezahualcóyotl,Mexico,1986-06-08,nan,a8427138-5111-4635-a8a4-a4cbbbb022f2,2026-07-16T12:03:58.029324,wc_all_matches.csv,CSV,5da7bfee-8ea8-4657-bec3-981f66c30d55
1986,Round of 16,Belgium,4,3,Soviet Union,Estadio Jalisco,Guadalajara,Mexico,1986-06-15,AET,749f59ec-0436-424c-a042-31f9d68d86af,2026-07-16T12:03:58.029324,wc_all_matches.csv,CSV,5da7bfee-8ea8-4657-bec3-981f66c30d55
1986,Quarter-final,Argentina,2,1,England,Estadio Azteca,Mexico City,Mexico,1986-06-22,Hand of God + Goal of Century,3fb6944c-e572-4ef7-9055-1410f0901099,2026-07-16T12:03:58.029324,wc_all_matches.csv,CSV,5da7bfee-8ea8-4657-bec3-981f66c30d55
1986,Quarter-final,France,0,0,Brazil,Estadio Jalisco,Guadalajara,Mexico,1986-06-21,France win 4-3 pens,6d89b3c2-35bf-4f8e-9a70-3a93034284b8,2026-07-16T12:03:58.029324,wc_all_matches.csv,CSV,5da7bfee-8ea8-4657-bec3-981f66c30d55
1986,Semi-final,Argentina,2,0,Belgium,Estadio Azteca,Mexico City,Mexico,1986-06-25,Maradona 2 goals,5e1bfd54-f7fa-4e90-b39a-5b542618d617,2026-07-16T12:03:58.029324,wc_all_matches.csv,CSV,5da7bfee-8ea8-4657-bec3-981f66c30d55
1986,Semi-final,West Germany,2,0,France,Estadio Jalisco,Guadalajara,Mexico,1986-06-25,nan,c8253082-2924-4dbf-93e3-9c3b8e341216,2026-07-16T12:03:58.029324,wc_all_matches.csv,CSV,5da7bfee-8ea8-4657-bec3-981f66c30d55
1986,3rd Place,France,4,2,Belgium,Estadio Cuauhtémoc,Puebla,Mexico,1986-06-28,nan,9bab0276-1a68-449d-ade6-453342fd3d78,2026-07-16T12:03:58.029324,wc_all_matches.csv,CSV,5da7bfee-8ea8-4657-bec3-981f66c30d55
1986,Final,Argentina,3,2,West Germany,Estadio Azteca,Mexico City,Mexico,1986-06-29,Maradona's WC,1ebd90a8-1e08-44cf-9a84-f4aac3433c03,2026-07-16T12:03:58.029324,wc_all_matches.csv,CSV,5da7bfee-8ea8-4657-bec3-981f66c30d55
1990,Group Stage,Argentina,0,1,Cameroon,San Siro,Milan,Italy,1990-06-08,Greatest WC upset 1990,340fa3a2-68c0-4d50-9d93-83b62f97f14a,2026-07-16T12:03:58.029324,wc_all_matches.csv,CSV,5da7bfee-8ea8-4657-bec3-981f66c30d55
1990,Group Stage,Colombia,1,1,West Germany,Stadio Giuseppe Meazza,Milan,Italy,1990-06-19,Rene Higuita error,cbbb87ea-526c-4381-8e0a-e12c1e29324d,2026-07-16T12:03:58.029324,wc_all_matches.csv,CSV,5da7bfee-8ea8-4657-bec3-981f66c30d55
1990,Round of 16,Ireland,0,0,Romania,Stadio Luigi Ferraris,Genoa,Italy,1990-06-25,Ireland win 5-4 pens,daff41a1-e66e-4164-9b5f-c7050779f91d,2026-07-16T12:03:58.029324,wc_all_matches.csv,CSV,5da7bfee-8ea8-4657-bec3-981f66c30d55
1990,Quarter-final,West Germany,1,0,Czechoslovakia,Stadio delle Alpi,Turin,Italy,1990-07-01,nan,4ccc874b-afc1-4395-a466-78ebd7f97c15,2026-07-16T12:03:58.029324,wc_all_matches.csv,CSV,5da7bfee-8ea8-4657-bec3-981f66c30d55
1990,Quarter-final,Argentina,0,0,Yugoslavia,Stadio Marc Antonio Bentegodi,Florence,Italy,1990-07-01,Argentina win 3-2 pens,a9d15616-9563-4703-a3f3-bea2079ef2b6,2026-07-16T12:03:58.029324,wc_all_matches.csv,CSV,5da7bfee-8ea8-4657-bec3-981f66c30d55
1990,Semi-final,West Germany,1,1,England,Stadio delle Alpi,Turin,Italy,1990-07-04,Germany win 4-3 pens - Gazza cries,d7d238dd-9a5c-4768-ab52-76bf1082723d,2026-07-16T12:03:58.029324,wc_all_matches.csv,CSV,5da7bfee-8ea8-4657-bec3-981f66c30d55
1990,Semi-final,Argentina,1,1,Italy,San Paolo,Naples,Italy,1990-07-03,Argentina win 4-3 pens,b5d4ff62-ea6e-42f0-9ff0-5b88e6ed52de,2026-07-16T12:03:58.029324,wc_all_matches.csv,CSV,5da7bfee-8ea8-4657-bec3-981f66c30d55
1990,3rd Place,Italy,2,1,England,Stadio San Nicola,Bari,Italy,1990-07-07,Schillaci Golden Boot,611abf60-4e68-4283-a238-d25d312f3386,2026-07-16T12:03:58.029324,wc_all_matches.csv,CSV,5da7bfee-8ea8-4657-bec3-981f66c30d55
1990,Final,West Germany,1,0,Argentina,Stadio Olimpico,Rome,Italy,1990-07-08,Penalty - Brehme,3dd52569-e87f-4981-9f60-cd72bd8e3374,2026-07-16T12:03:58.029324,wc_all_matches.csv,CSV,5da7bfee-8ea8-4657-bec3-981f66c30d55
1994,Group Stage,Bolivia,0,1,Germany,Pontiac Silverdome,Detroit,USA,1994-06-17,First indoor WC match,3efb30fc-3e74-4939-b82c-18b57e42ff81,2026-07-16T12:03:58.029324,wc_all_matches.csv,CSV,5da7bfee-8ea8-4657-bec3-981f66c30d55
