year,stage,team1,score1,score2,team2,venue,city,country,date,notes,_ingestion_id,_ingested_at,_source_file,_source_format,_run_id
1938,Round of 16,Italy,2,1,Norway,Stade de Gerland,Lyon,France,1938-06-05,AET,7ef8399d-68db-4d91-aeb5-afe5a6017dc4,2026-08-18T15:31:22.889089,wc_all_matches.csv,CSV,de4e5ea5-edb1-4906-9eef-ab8c8e9d8353
1938,Quarter-final,Brazil,1,1,Czechoslovakia,Stade de la Meinau,Bordeaux,France,1938-06-12,Replay,a20285d8-2ff4-4e51-8d45-9a3fe522015a,2026-08-18T15:31:22.889089,wc_all_matches.csv,CSV,de4e5ea5-edb1-4906-9eef-ab8c8e9d8353
1938,Semi-final,Italy,2,1,Brazil,Stade de Colombes,Paris,France,1938-06-16,nan,93432c5f-aa96-46cc-b100-409129a4058d,2026-08-18T15:31:22.889089,wc_all_matches.csv,CSV,de4e5ea5-edb1-4906-9eef-ab8c8e9d8353
1938,Semi-final,Hungary,5,1,Sweden,Stade Olympique,Paris,France,1938-06-16,nan,238f2c62-c3d7-4706-9853-eca96290d303,2026-08-18T15:31:22.889089,wc_all_matches.csv,CSV,de4e5ea5-edb1-4906-9eef-ab8c8e9d8353
1938,3rd Place,Brazil,4,2,Sweden,Stade de Bordeaux,Bordeaux,France,1938-06-19,nan,bc78488e-4184-411a-add4-e3af55e8319b,2026-08-18T15:31:22.889089,wc_all_matches.csv,CSV,de4e5ea5-edb1-4906-9eef-ab8c8e9d8353
1938,Final,Italy,4,2,Hungary,Stade de Colombes,Paris,France,1938-06-19,nan,4514ac7d-c238-4f90-a570-b32f239723ea,2026-08-18T15:31:22.889089,wc_all_matches.csv,CSV,de4e5ea5-edb1-4906-9eef-ab8c8e9d8353
1950,Group Stage,Brazil,4,0,Mexico,Estádio do Maracanã,Rio de Janeiro,Brazil,1950-06-24,nan,f231686c-8c9e-4805-a6d8-8b01abf0dcaa,2026-08-18T15:31:22.889089,wc_all_matches.csv,CSV,de4e5ea5-edb1-4906-9eef-ab8c8e9d8353
1950,Group Stage,England,0,1,USA,Estádio Independência,Belo Horizonte,Brazil,1950-06-29,Greatest WC upset ever,7b3ec102-7f62-4bde-b1cd-ad0174914a7e,2026-08-18T15:31:22.889089,wc_all_matches.csv,CSV,de4e5ea5-edb1-4906-9eef-ab8c8e9d8353
1950,Final Round,Brazil,7,1,Sweden,Estádio do Maracanã,Rio de Janeiro,Brazil,1950-07-09,nan,153ed482-a06b-4f3a-8257-edd005f2849a,2026-08-18T15:31:22.889089,wc_all_matches.csv,CSV,de4e5ea5-edb1-4906-9eef-ab8c8e9d8353
1950,Final Round,Uruguay,3,2,Sweden,Estádio do Maracanã,São Paulo,Brazil,1950-07-09,nan,6c3dcf59-7a87-4b61-8fed-85fd43457871,2026-08-18T15:31:22.889089,wc_all_matches.csv,CSV,de4e5ea5-edb1-4906-9eef-ab8c8e9d8353
1950,Final Round,Uruguay,2,1,Brazil,Estádio do Maracanã,Rio de Janeiro,Brazil,1950-07-16,Maracanazo,d6d8cad2-17c3-4d78-b6a3-0071347d89c4,2026-08-18T15:31:22.889089,wc_all_matches.csv,CSV,de4e5ea5-edb1-4906-9eef-ab8c8e9d8353
1954,Group Stage,Hungary,9,0,South Korea,Hardturm,Zürich,Switzerland,1954-06-17,nan,25b94f53-a689-4b5f-9b8a-343ab263ed6d,2026-08-18T15:31:22.889089,wc_all_matches.csv,CSV,de4e5ea5-edb1-4906-9eef-ab8c8e9d8353
1954,Group Stage,West Germany,3,8,Hungary,Wankdorf,Bern,Switzerland,1954-06-20,nan,8f82626d-1e87-4477-afcd-bc3c49b29fbb,2026-08-18T15:31:22.889089,wc_all_matches.csv,CSV,de4e5ea5-edb1-4906-9eef-ab8c8e9d8353
1954,Quarter-final,Austria,7,5,Switzerland,Hardturm,Lausanne,Switzerland,1954-06-26,Highest scoring WC match ever,ef4bc9bc-220c-4ce1-8b92-f8b6a37fcf18,2026-08-18T15:31:22.889089,wc_all_matches.csv,CSV,de4e5ea5-edb1-4906-9eef-ab8c8e9d8353
1954,Semi-final,West Germany,6,1,Austria,Wankdorf,Basel,Switzerland,1954-06-30,nan,cca3660c-1e5a-4225-bace-0e5ac8627592,2026-08-18T15:31:22.889089,wc_all_matches.csv,CSV,de4e5ea5-edb1-4906-9eef-ab8c8e9d8353
1954,Semi-final,Hungary,4,2,Uruguay,Stade Olympique,Lausanne,Switzerland,1954-06-30,nan,bdb6f5b6-103e-4d1f-b794-a6dcd72a987d,2026-08-18T15:31:22.889089,wc_all_matches.csv,CSV,de4e5ea5-edb1-4906-9eef-ab8c8e9d8353
1954,3rd Place,Austria,3,1,Uruguay,Hardturm,Zürich,Switzerland,1954-07-03,nan,c80cfa01-1708-4bc7-b50f-f3b7704a41a9,2026-08-18T15:31:22.889089,wc_all_matches.csv,CSV,de4e5ea5-edb1-4906-9eef-ab8c8e9d8353
1954,Final,West Germany,3,2,Hungary,Wankdorf,Bern,Switzerland,1954-07-04,Miracle of Bern,69fddd31-3a5e-448c-b3e0-4c525a41f92a,2026-08-18T15:31:22.889089,wc_all_matches.csv,CSV,de4e5ea5-edb1-4906-9eef-ab8c8e9d8353
1958,Group Stage,Brazil,3,0,Austria,Ryavallen,Borås,Sweden,1958-06-08,nan,9f03dca7-e571-4984-9629-220a7df2db6e,2026-08-18T15:31:22.889089,wc_all_matches.csv,CSV,de4e5ea5-edb1-4906-9eef-ab8c8e9d8353
1958,Group Stage,France,7,3,Paraguay,Idrottsparken,Norrköping,Sweden,1958-06-08,Fontaine hat-trick,15e579c7-a50f-4b1a-9ead-70425968f426,2026-08-18T15:31:22.889089,wc_all_matches.csv,CSV,de4e5ea5-edb1-4906-9eef-ab8c8e9d8353
1958,Quarter-final,France,4,0,Northern Ireland,Ullevi,Gothenburg,Sweden,1958-06-19,nan,be4fc742-3681-4b54-b076-3ccc7573b81a,2026-08-18T15:31:22.889089,wc_all_matches.csv,CSV,de4e5ea5-edb1-4906-9eef-ab8c8e9d8353
1958,Semi-final,Brazil,5,2,France,Ullevi,Gothenburg,Sweden,1958-06-24,nan,7bc5fdfc-854c-47de-8ec7-effc142a2b28,2026-08-18T15:31:22.889089,wc_all_matches.csv,CSV,de4e5ea5-edb1-4906-9eef-ab8c8e9d8353
1958,Semi-final,Sweden,3,1,West Germany,Ullevi,Gothenburg,Sweden,1958-06-24,nan,fc53d3b5-0572-47b7-aad4-f588ea7ac476,2026-08-18T15:31:22.889089,wc_all_matches.csv,CSV,de4e5ea5-edb1-4906-9eef-ab8c8e9d8353
1958,3rd Place,France,6,3,West Germany,Ullevi,Gothenburg,Sweden,1958-06-28,Fontaine scores 4,441b524c-a24d-4325-acdc-193d484b7d1a,2026-08-18T15:31:22.889089,wc_all_matches.csv,CSV,de4e5ea5-edb1-4906-9eef-ab8c8e9d8353
1958,Final,Brazil,5,2,Sweden,Råsunda,Stockholm,Sweden,1958-06-29,Pelé scores 2 at 17,54228ab5-439d-43b2-b54a-e75c91a97737,2026-08-18T15:31:22.889089,wc_all_matches.csv,CSV,de4e5ea5-edb1-4906-9eef-ab8c8e9d8353
1962,Group Stage,Soviet Union,2,0,Yugoslavia,Estadio El Teniente,Rancagua,Chile,1962-05-31,nan,adc1448e-a354-4d2b-b6f6-992a9b5f301a,2026-08-18T15:31:22.889089,wc_all_matches.csv,CSV,de4e5ea5-edb1-4906-9eef-ab8c8e9d8353
1962,Group Stage,Italy,0,0,Chile,Estadio Nacional,Santiago,Chile,1962-06-02,Battle of Santiago,57bd5603-fcfa-46d8-bab7-d3302c9c5b10,2026-08-18T15:31:22.889089,wc_all_matches.csv,CSV,de4e5ea5-edb1-4906-9eef-ab8c8e9d8353
1962,Quarter-final,Brazil,3,1,England,Estadio Sausalito,Viña del Mar,Chile,1962-06-10,nan,f8c877ab-abe6-4f9a-b405-4fcf15a26f03,2026-08-18T15:31:22.889089,wc_all_matches.csv,CSV,de4e5ea5-edb1-4906-9eef-ab8c8e9d8353
1962,Semi-final,Brazil,4,2,Chile,Estadio Nacional,Santiago,Chile,1962-06-13,nan,d1d20f8c-a623-4c7a-b930-f0d104499e35,2026-08-18T15:31:22.889089,wc_all_matches.csv,CSV,de4e5ea5-edb1-4906-9eef-ab8c8e9d8353
1962,Semi-final,Czechoslovakia,3,1,Yugoslavia,Estadio El Teniente,Vina del Mar,Chile,1962-06-13,nan,6f6db856-9cd9-4425-be16-3fc9cb635665,2026-08-18T15:31:22.889089,wc_all_matches.csv,CSV,de4e5ea5-edb1-4906-9eef-ab8c8e9d8353
1962,3rd Place,Chile,1,0,Yugoslavia,Estadio Nacional,Santiago,Chile,1962-06-16,nan,c59dbb6d-acc0-40e4-ba71-2a06186543b5,2026-08-18T15:31:22.889089,wc_all_matches.csv,CSV,de4e5ea5-edb1-4906-9eef-ab8c8e9d8353
1962,Final,Brazil,3,1,Czechoslovakia,Estadio Nacional,Santiago,Chile,1962-06-17,nan,fbeee145-d1db-49f5-9c1e-0f43a5beee42,2026-08-18T15:31:22.889089,wc_all_matches.csv,CSV,de4e5ea5-edb1-4906-9eef-ab8c8e9d8353
1966,Group Stage,England,0,0,Uruguay,Wembley,London,England,1966-07-11,nan,f2b190fc-8ae4-4c74-962a-20786fe74f9d,2026-08-18T15:31:22.889089,wc_all_matches.csv,CSV,de4e5ea5-edb1-4906-9eef-ab8c8e9d8353
1966,Group Stage,North Korea,1,0,Italy,Ayresome Park,Middlesbrough,England,1966-07-19,Biggest WC upset,ebfb59b0-db9b-4bf1-a85d-d1d09fa7e86d,2026-08-18T15:31:22.889089,wc_all_matches.csv,CSV,de4e5ea5-edb1-4906-9eef-ab8c8e9d8353
1966,Quarter-final,North Korea,3,5,Portugal,Goodison Park,Liverpool,England,1966-07-23,Eusébio scores 4,6bc13bdb-1439-4988-8da6-0309db69f9ef,2026-08-18T15:31:22.889089,wc_all_matches.csv,CSV,de4e5ea5-edb1-4906-9eef-ab8c8e9d8353
1966,Quarter-final,England,1,0,Argentina,Wembley,London,England,1966-07-23,nan,e4ed3bff-1225-430b-ae33-d25132f397c8,2026-08-18T15:31:22.889089,wc_all_matches.csv,CSV,de4e5ea5-edb1-4906-9eef-ab8c8e9d8353
1966,Semi-final,England,2,1,Portugal,Wembley,London,England,1966-07-26,nan,e27943e7-5609-4943-ab2d-2835e5260631,2026-08-18T15:31:22.889089,wc_all_matches.csv,CSV,de4e5ea5-edb1-4906-9eef-ab8c8e9d8353
1966,Semi-final,West Germany,2,1,Soviet Union,Goodison Park,Liverpool,England,1966-07-25,nan,ddcaf3c3-4f8f-494d-b32a-28b4d7b532cd,2026-08-18T15:31:22.889089,wc_all_matches.csv,CSV,de4e5ea5-edb1-4906-9eef-ab8c8e9d8353
1966,3rd Place,Portugal,2,1,Soviet Union,Wembley,London,England,1966-07-28,nan,25ff2dc8-c7e9-4034-84fa-7cf837362291,2026-08-18T15:31:22.889089,wc_all_matches.csv,CSV,de4e5ea5-edb1-4906-9eef-ab8c8e9d8353
1966,Final,England,4,2,West Germany,Wembley,London,England,1966-07-30,Geoff Hurst hat-trick,e8e8c346-d477-4c76-9d87-ec96d0b45821,2026-08-18T15:31:22.889089,wc_all_matches.csv,CSV,de4e5ea5-edb1-4906-9eef-ab8c8e9d8353
1970,Group Stage,Brazil,4,1,Czechoslovakia,Estadio Jalisco,Guadalajara,Mexico,1970-06-03,nan,bf1e3e8e-aa09-44fd-bbdf-504d4d2bf221,2026-08-18T15:31:22.889089,wc_all_matches.csv,CSV,de4e5ea5-edb1-4906-9eef-ab8c8e9d8353
1970,Group Stage,West Germany,3,10,Bulgaria,Estadio Nou Camp,León,Mexico,1970-06-02,nan,820f5806-cc64-4e18-8cac-fb00bbfa3dec,2026-08-18T15:31:22.889089,wc_all_matches.csv,CSV,de4e5ea5-edb1-4906-9eef-ab8c8e9d8353
1970,Quarter-final,Brazil,4,2,Peru,Estadio Jalisco,Guadalajara,Mexico,1970-06-14,nan,cb7020b3-29a8-4513-ad78-17a56018fc6c,2026-08-18T15:31:22.889089,wc_all_matches.csv,CSV,de4e5ea5-edb1-4906-9eef-ab8c8e9d8353
1970,Quarter-final,West Germany,3,2,England,Estadio Nou Camp,León,Mexico,1970-06-14,AET - England 2-0 up,dab6bd1e-9a79-4484-aa90-0e8534352ad2,2026-08-18T15:31:22.889089,wc_all_matches.csv,CSV,de4e5ea5-edb1-4906-9eef-ab8c8e9d8353
1970,Semi-final,Italy,4,3,West Germany,Estadio Azteca,Mexico City,Mexico,1970-06-17,Game of the Century AET,9a12b841-53f3-4d1d-9d9e-9db235909fab,2026-08-18T15:31:22.889089,wc_all_matches.csv,CSV,de4e5ea5-edb1-4906-9eef-ab8c8e9d8353
1970,Semi-final,Brazil,3,1,Uruguay,Estadio Jalisco,Guadalajara,Mexico,1970-06-17,nan,c0f23d84-2a76-4713-95ea-1620f7e7099b,2026-08-18T15:31:22.889089,wc_all_matches.csv,CSV,de4e5ea5-edb1-4906-9eef-ab8c8e9d8353
1970,3rd Place,West Germany,1,0,Uruguay,Estadio Azteca,Mexico City,Mexico,1970-06-20,nan,c2004f8c-4b1b-4f66-9689-93c14e3ede7f,2026-08-18T15:31:22.889089,wc_all_matches.csv,CSV,de4e5ea5-edb1-4906-9eef-ab8c8e9d8353
1970,Final,Brazil,4,1,Italy,Estadio Azteca,Mexico City,Mexico,1970-06-21,Brazil keep the Jules Rimet,61709664-5319-4e51-aa9a-2305ab2dcf93,2026-08-18T15:31:22.889089,wc_all_matches.csv,CSV,de4e5ea5-edb1-4906-9eef-ab8c8e9d8353
1974,Group Stage,East Germany,1,0,West Germany,Volksparkstadion,Hamburg,West Germany,1974-06-22,Only time they met,5db07391-4d8e-4650-8430-84b5b85e0cdc,2026-08-18T15:31:22.889089,wc_all_matches.csv,CSV,de4e5ea5-edb1-4906-9eef-ab8c8e9d8353
1974,Group Stage,Brazil,0,0,Yugoslavia,Olympiastadion,Berlin,West Germany,1974-06-18,nan,6a6db250-6677-4dda-b93b-ece107eaa9f1,2026-08-18T15:31:22.889089,wc_all_matches.csv,CSV,de4e5ea5-edb1-4906-9eef-ab8c8e9d8353
1974,Semi-final Round,Netherlands,2,0,Brazil,Westfalenstadion,Dortmund,West Germany,1974-07-03,nan,a28f90e1-449e-4afb-80d5-10c25fc7af16,2026-08-18T15:31:22.889089,wc_all_matches.csv,CSV,de4e5ea5-edb1-4906-9eef-ab8c8e9d8353
1974,Semi-final Round,West Germany,1,0,Poland,Olympiastadion,Frankfurt,West Germany,1974-07-03,nan,05f910d3-129c-4652-bb59-cd9e9cd26bcd,2026-08-18T15:31:22.889089,wc_all_matches.csv,CSV,de4e5ea5-edb1-4906-9eef-ab8c8e9d8353
1974,3rd Place,Poland,1,0,Brazil,Olympiastadion,Munich,West Germany,1974-07-06,nan,2330f9f2-bb5b-4f31-a32c-4af5109ccabe,2026-08-18T15:31:22.889089,wc_all_matches.csv,CSV,de4e5ea5-edb1-4906-9eef-ab8c8e9d8353
1974,Final,West Germany,2,1,Netherlands,Olympiastadion,Munich,West Germany,1974-07-07,nan,e588d538-f6e1-412a-a5f5-429a90959a37,2026-08-18T15:31:22.889089,wc_all_matches.csv,CSV,de4e5ea5-edb1-4906-9eef-ab8c8e9d8353
1978,Group Stage,Argentina,2,1,Hungary,El Monumental,Buenos Aires,Argentina,1978-06-02,nan,1a865132-272e-4aa5-969a-261a1b19a91f,2026-08-18T15:31:22.889089,wc_all_matches.csv,CSV,de4e5ea5-edb1-4906-9eef-ab8c8e9d8353
1978,Group Stage,Italy,1,0,Argentina,El Monumental,Buenos Aires,Argentina,1978-06-10,nan,4bbb66d6-919e-4187-b7d2-864282fa110d,2026-08-18T15:31:22.889089,wc_all_matches.csv,CSV,de4e5ea5-edb1-4906-9eef-ab8c8e9d8353
1978,Group Stage,Argentina,6,0,Peru,El Monumental,Buenos Aires,Argentina,1978-06-21,Controversial result,4fbb350e-5f81-4371-bdb7-1410dba7643a,2026-08-18T15:31:22.889089,wc_all_matches.csv,CSV,de4e5ea5-edb1-4906-9eef-ab8c8e9d8353
1978,3rd Place,Brazil,2,1,Italy,El Monumental,Buenos Aires,Argentina,1978-06-24,nan,601e294f-28b0-415e-930c-49c97310a540,2026-08-18T15:31:22.889089,wc_all_matches.csv,CSV,de4e5ea5-edb1-4906-9eef-ab8c8e9d8353
1978,Final,Argentina,3,1,Netherlands,El Monumental,Buenos Aires,Argentina,1978-06-25,AET - Kempes 2,b2af3c65-99e8-4c5b-9c25-ee29333ae1ff,2026-08-18T15:31:22.889089,wc_all_matches.csv,CSV,de4e5ea5-edb1-4906-9eef-ab8c8e9d8353
1982,Group Stage,Algeria,2,1,West Germany,El Molinon,Gijón,Spain,1982-06-16,Biggest WC upset 1982,3702f1da-14fc-430a-9b2b-668b0f7160b5,2026-08-18T15:31:22.889089,wc_all_matches.csv,CSV,de4e5ea5-edb1-4906-9eef-ab8c8e9d8353
1982,Group Stage,West Germany,1,0,Austria,El Molinon,Gijón,Spain,1982-06-25,Disgrace of Gijón,c376b01e-9871-444a-9de5-5c56b34812d0,2026-08-18T15:31:22.889089,wc_all_matches.csv,CSV,de4e5ea5-edb1-4906-9eef-ab8c8e9d8353
1982,Group Stage,Brazil,3,1,Argentina,Sarriá,Barcelona,Spain,1982-06-02,nan,0dfe297f-779c-441d-bb30-33820c7ddbb0,2026-08-18T15:31:22.889089,wc_all_matches.csv,CSV,de4e5ea5-edb1-4906-9eef-ab8c8e9d8353
1982,Quarter-final,West Germany,0,0,France,Ramón Sánchez Pizjuán,Seville,Spain,1982-07-08,First WC shootout - Germany win 5-4 pens,ba754c02-141c-4cbf-8b7e-71be0a6804e5,2026-08-18T15:31:22.889089,wc_all_matches.csv,CSV,de4e5ea5-edb1-4906-9eef-ab8c8e9d8353
1982,Semi-final,Italy,2,0,Poland,Camp Nou,Barcelona,Spain,1982-07-08,nan,439f0153-bf7a-40e3-ac49-d2d10cec3cad,2026-08-18T15:31:22.889089,wc_all_matches.csv,CSV,de4e5ea5-edb1-4906-9eef-ab8c8e9d8353
1982,3rd Place,Poland,3,2,France,Estadio Metropolitano,Madrid,Spain,1982-07-10,nan,b54042c3-3aa1-4f7d-bdc4-3e2468ea594a,2026-08-18T15:31:22.889089,wc_all_matches.csv,CSV,de4e5ea5-edb1-4906-9eef-ab8c8e9d8353
1982,Final,Italy,3,1,West Germany,Bernabéu,Madrid,Spain,1982-07-11,Rossi wins Golden Boot,7053c30a-bb87-4060-a1ec-529f8aa59bac,2026-08-18T15:31:22.889089,wc_all_matches.csv,CSV,de4e5ea5-edb1-4906-9eef-ab8c8e9d8353
1986,Group Stage,Denmark,6,1,Uruguay,Estadio Neza,Nezahualcóyotl,Mexico,1986-06-08,nan,ec09e444-18e2-4783-b942-9f716d25e2bf,2026-08-18T15:31:22.889089,wc_all_matches.csv,CSV,de4e5ea5-edb1-4906-9eef-ab8c8e9d8353
1986,Round of 16,Belgium,4,3,Soviet Union,Estadio Jalisco,Guadalajara,Mexico,1986-06-15,AET,93271a83-f9b4-42fd-984f-16ce78bb02fe,2026-08-18T15:31:22.889089,wc_all_matches.csv,CSV,de4e5ea5-edb1-4906-9eef-ab8c8e9d8353
1986,Quarter-final,Argentina,2,1,England,Estadio Azteca,Mexico City,Mexico,1986-06-22,Hand of God + Goal of Century,161833f8-03f5-4e3b-9ee2-0d6bb98acbbe,2026-08-18T15:31:22.889089,wc_all_matches.csv,CSV,de4e5ea5-edb1-4906-9eef-ab8c8e9d8353
1986,Quarter-final,France,0,0,Brazil,Estadio Jalisco,Guadalajara,Mexico,1986-06-21,France win 4-3 pens,21e56d73-e6e2-43d6-b1fa-3ab1c025616b,2026-08-18T15:31:22.889089,wc_all_matches.csv,CSV,de4e5ea5-edb1-4906-9eef-ab8c8e9d8353
1986,Semi-final,Argentina,2,0,Belgium,Estadio Azteca,Mexico City,Mexico,1986-06-25,Maradona 2 goals,aef9a8c1-a5fe-40c9-b833-526f338437db,2026-08-18T15:31:22.889089,wc_all_matches.csv,CSV,de4e5ea5-edb1-4906-9eef-ab8c8e9d8353
1986,Semi-final,West Germany,2,0,France,Estadio Jalisco,Guadalajara,Mexico,1986-06-25,nan,60fff833-4fe6-4c62-999d-f4d6c862b3c9,2026-08-18T15:31:22.889089,wc_all_matches.csv,CSV,de4e5ea5-edb1-4906-9eef-ab8c8e9d8353
1986,3rd Place,France,4,2,Belgium,Estadio Cuauhtémoc,Puebla,Mexico,1986-06-28,nan,c7c4ea60-3842-4278-84f4-e49cd4cac597,2026-08-18T15:31:22.889089,wc_all_matches.csv,CSV,de4e5ea5-edb1-4906-9eef-ab8c8e9d8353
1986,Final,Argentina,3,2,West Germany,Estadio Azteca,Mexico City,Mexico,1986-06-29,Maradona's WC,0d6b65c8-8bd1-4d83-a0b4-b679aae6f52a,2026-08-18T15:31:22.889089,wc_all_matches.csv,CSV,de4e5ea5-edb1-4906-9eef-ab8c8e9d8353
1990,Group Stage,Argentina,0,1,Cameroon,San Siro,Milan,Italy,1990-06-08,Greatest WC upset 1990,f4a34610-4c52-49c1-9efb-812b91689df8,2026-08-18T15:31:22.889089,wc_all_matches.csv,CSV,de4e5ea5-edb1-4906-9eef-ab8c8e9d8353
1990,Group Stage,Colombia,1,1,West Germany,Stadio Giuseppe Meazza,Milan,Italy,1990-06-19,Rene Higuita error,1aa9185c-e01e-45db-bee4-bfb9fbbcdcd0,2026-08-18T15:31:22.889089,wc_all_matches.csv,CSV,de4e5ea5-edb1-4906-9eef-ab8c8e9d8353
1990,Round of 16,Ireland,0,0,Romania,Stadio Luigi Ferraris,Genoa,Italy,1990-06-25,Ireland win 5-4 pens,ad45e1ba-eb60-493e-808f-7b9d47a31896,2026-08-18T15:31:22.889089,wc_all_matches.csv,CSV,de4e5ea5-edb1-4906-9eef-ab8c8e9d8353
1990,Quarter-final,West Germany,1,0,Czechoslovakia,Stadio delle Alpi,Turin,Italy,1990-07-01,nan,718e0ad9-41d5-4154-8f35-1e0d04c517ca,2026-08-18T15:31:22.889089,wc_all_matches.csv,CSV,de4e5ea5-edb1-4906-9eef-ab8c8e9d8353
1990,Quarter-final,Argentina,0,0,Yugoslavia,Stadio Marc Antonio Bentegodi,Florence,Italy,1990-07-01,Argentina win 3-2 pens,b599aa91-871c-43ad-a82b-ebb8bf85c5e5,2026-08-18T15:31:22.889089,wc_all_matches.csv,CSV,de4e5ea5-edb1-4906-9eef-ab8c8e9d8353
1990,Semi-final,West Germany,1,1,England,Stadio delle Alpi,Turin,Italy,1990-07-04,Germany win 4-3 pens - Gazza cries,97ba83a0-48aa-464b-89a8-bb32d7145ff3,2026-08-18T15:31:22.889089,wc_all_matches.csv,CSV,de4e5ea5-edb1-4906-9eef-ab8c8e9d8353
1990,Semi-final,Argentina,1,1,Italy,San Paolo,Naples,Italy,1990-07-03,Argentina win 4-3 pens,3d927740-dc42-4ee2-80e1-46283a83ab09,2026-08-18T15:31:22.889089,wc_all_matches.csv,CSV,de4e5ea5-edb1-4906-9eef-ab8c8e9d8353
