year,stage,team1,score1,score2,team2,venue,city,country,date,notes,_ingestion_id,_ingested_at,_source_file,_source_format,_run_id
1934,Quarter-final,Italy,1,1,Spain,PNF Stadium,Florence,Italy,1934-05-31,AET - replay,58844669-d5af-4e10-a41b-68f62d416883,2026-08-18T12:29:07.612570,wc_all_matches.csv,CSV,ebe3b807-d2d8-40c0-b202-60f947e7efea
1934,Semi-final,Italy,1,0,Austria,San Siro,Milan,Italy,1934-06-03,nan,08d24b39-68e5-4ea1-9717-647d599ee503,2026-08-18T12:29:07.612570,wc_all_matches.csv,CSV,ebe3b807-d2d8-40c0-b202-60f947e7efea
1934,Semi-final,Germany,3,1,Sweden,Stadio Bentegodi,Bologna,Italy,1934-06-03,nan,a6b78e1a-f024-4226-9b44-68bb3fd1546f,2026-08-18T12:29:07.612570,wc_all_matches.csv,CSV,ebe3b807-d2d8-40c0-b202-60f947e7efea
1934,3rd Place,Germany,3,2,Austria,Stadio Bentegodi,Naples,Italy,1934-06-07,nan,b4586de7-11ec-4058-a2ad-016145808c02,2026-08-18T12:29:07.612570,wc_all_matches.csv,CSV,ebe3b807-d2d8-40c0-b202-60f947e7efea
1934,Final,Italy,2,1,Czechoslovakia,PNF Stadium,Rome,Italy,1934-06-10,AET,9691c932-5ae7-4f9e-bda6-8c78bfae9e2a,2026-08-18T12:29:07.612570,wc_all_matches.csv,CSV,ebe3b807-d2d8-40c0-b202-60f947e7efea
1938,Round of 16,Brazil,6,5,Poland,Stade de la Meinau,Strasbourg,France,1938-06-05,AET - 11 goals!,f36c8bed-d585-4549-81c0-dffb9f7230b4,2026-08-18T12:29:07.612570,wc_all_matches.csv,CSV,ebe3b807-d2d8-40c0-b202-60f947e7efea
1938,Round of 16,Italy,2,1,Norway,Stade de Gerland,Lyon,France,1938-06-05,AET,ac4dd001-5a8b-4300-ba4c-39814a38f645,2026-08-18T12:29:07.612570,wc_all_matches.csv,CSV,ebe3b807-d2d8-40c0-b202-60f947e7efea
1938,Quarter-final,Brazil,1,1,Czechoslovakia,Stade de la Meinau,Bordeaux,France,1938-06-12,Replay,64c56388-ca6c-47b2-b2af-7623397edbe7,2026-08-18T12:29:07.612570,wc_all_matches.csv,CSV,ebe3b807-d2d8-40c0-b202-60f947e7efea
1938,Semi-final,Italy,2,1,Brazil,Stade de Colombes,Paris,France,1938-06-16,nan,e1161ed9-d89e-40cb-a839-aafe1716c080,2026-08-18T12:29:07.612570,wc_all_matches.csv,CSV,ebe3b807-d2d8-40c0-b202-60f947e7efea
1938,Semi-final,Hungary,5,1,Sweden,Stade Olympique,Paris,France,1938-06-16,nan,8bbdd2a3-92a0-42a3-b976-abd4ce0e3584,2026-08-18T12:29:07.612570,wc_all_matches.csv,CSV,ebe3b807-d2d8-40c0-b202-60f947e7efea
1938,3rd Place,Brazil,4,2,Sweden,Stade de Bordeaux,Bordeaux,France,1938-06-19,nan,94f43c3b-14d5-4324-a428-2c4e956e0dd7,2026-08-18T12:29:07.612570,wc_all_matches.csv,CSV,ebe3b807-d2d8-40c0-b202-60f947e7efea
1938,Final,Italy,4,2,Hungary,Stade de Colombes,Paris,France,1938-06-19,nan,d2f39818-6f5e-498d-8dc1-ec382a85c39a,2026-08-18T12:29:07.612570,wc_all_matches.csv,CSV,ebe3b807-d2d8-40c0-b202-60f947e7efea
1950,Group Stage,Brazil,4,0,Mexico,Estádio do Maracanã,Rio de Janeiro,Brazil,1950-06-24,nan,38da82eb-cf78-4e16-a687-42458097cd63,2026-08-18T12:29:07.612570,wc_all_matches.csv,CSV,ebe3b807-d2d8-40c0-b202-60f947e7efea
1950,Group Stage,England,0,1,USA,Estádio Independência,Belo Horizonte,Brazil,1950-06-29,Greatest WC upset ever,52e21021-0037-4066-80d0-54b0d777fe9a,2026-08-18T12:29:07.612570,wc_all_matches.csv,CSV,ebe3b807-d2d8-40c0-b202-60f947e7efea
1950,Final Round,Brazil,7,1,Sweden,Estádio do Maracanã,Rio de Janeiro,Brazil,1950-07-09,nan,900e98ad-1c4a-48ba-b7b2-677f3ff9aa63,2026-08-18T12:29:07.612570,wc_all_matches.csv,CSV,ebe3b807-d2d8-40c0-b202-60f947e7efea
1950,Final Round,Uruguay,3,2,Sweden,Estádio do Maracanã,São Paulo,Brazil,1950-07-09,nan,b94d473f-661c-4bfc-ae89-c901795d44b3,2026-08-18T12:29:07.612570,wc_all_matches.csv,CSV,ebe3b807-d2d8-40c0-b202-60f947e7efea
1950,Final Round,Uruguay,2,1,Brazil,Estádio do Maracanã,Rio de Janeiro,Brazil,1950-07-16,Maracanazo,edfb72d2-f805-4089-9d19-e1ba4578857b,2026-08-18T12:29:07.612570,wc_all_matches.csv,CSV,ebe3b807-d2d8-40c0-b202-60f947e7efea
1954,Group Stage,Hungary,9,0,South Korea,Hardturm,Zürich,Switzerland,1954-06-17,nan,79046824-0018-49f0-b829-c6cecb0e5111,2026-08-18T12:29:07.612570,wc_all_matches.csv,CSV,ebe3b807-d2d8-40c0-b202-60f947e7efea
1954,Group Stage,West Germany,3,8,Hungary,Wankdorf,Bern,Switzerland,1954-06-20,nan,0a2badbb-ef8c-4ad7-8557-fd04ebf5ec75,2026-08-18T12:29:07.612570,wc_all_matches.csv,CSV,ebe3b807-d2d8-40c0-b202-60f947e7efea
1954,Quarter-final,Austria,7,5,Switzerland,Hardturm,Lausanne,Switzerland,1954-06-26,Highest scoring WC match ever,c9955e45-b3f9-40b3-b62e-59237c5fb143,2026-08-18T12:29:07.612570,wc_all_matches.csv,CSV,ebe3b807-d2d8-40c0-b202-60f947e7efea
1954,Semi-final,West Germany,6,1,Austria,Wankdorf,Basel,Switzerland,1954-06-30,nan,46a9f15c-7ad1-4a4f-bfb0-96cedf70ad63,2026-08-18T12:29:07.612570,wc_all_matches.csv,CSV,ebe3b807-d2d8-40c0-b202-60f947e7efea
1954,Semi-final,Hungary,4,2,Uruguay,Stade Olympique,Lausanne,Switzerland,1954-06-30,nan,fdf1434e-8b2a-4ea7-9054-f51fb7482267,2026-08-18T12:29:07.612570,wc_all_matches.csv,CSV,ebe3b807-d2d8-40c0-b202-60f947e7efea
1954,3rd Place,Austria,3,1,Uruguay,Hardturm,Zürich,Switzerland,1954-07-03,nan,3ec7864c-fb26-47e2-9a15-f6533e063997,2026-08-18T12:29:07.612570,wc_all_matches.csv,CSV,ebe3b807-d2d8-40c0-b202-60f947e7efea
1954,Final,West Germany,3,2,Hungary,Wankdorf,Bern,Switzerland,1954-07-04,Miracle of Bern,a972a64c-121f-4395-8d2d-b94a3321bcaa,2026-08-18T12:29:07.612570,wc_all_matches.csv,CSV,ebe3b807-d2d8-40c0-b202-60f947e7efea
1958,Group Stage,Brazil,3,0,Austria,Ryavallen,Borås,Sweden,1958-06-08,nan,6dee58bd-cca9-4414-82e2-7df5c573e3f4,2026-08-18T12:29:07.612570,wc_all_matches.csv,CSV,ebe3b807-d2d8-40c0-b202-60f947e7efea
1958,Group Stage,France,7,3,Paraguay,Idrottsparken,Norrköping,Sweden,1958-06-08,Fontaine hat-trick,1a81b63e-f195-4aa5-b580-037556033e3e,2026-08-18T12:29:07.612570,wc_all_matches.csv,CSV,ebe3b807-d2d8-40c0-b202-60f947e7efea
1958,Quarter-final,France,4,0,Northern Ireland,Ullevi,Gothenburg,Sweden,1958-06-19,nan,3d91925d-4215-4176-988c-edfadb02f196,2026-08-18T12:29:07.612570,wc_all_matches.csv,CSV,ebe3b807-d2d8-40c0-b202-60f947e7efea
1958,Semi-final,Brazil,5,2,France,Ullevi,Gothenburg,Sweden,1958-06-24,nan,791b1584-550c-4cf0-bc76-4120df36866d,2026-08-18T12:29:07.612570,wc_all_matches.csv,CSV,ebe3b807-d2d8-40c0-b202-60f947e7efea
1958,Semi-final,Sweden,3,1,West Germany,Ullevi,Gothenburg,Sweden,1958-06-24,nan,f5a81f36-12b0-4275-aca7-6fd82f507c3a,2026-08-18T12:29:07.612570,wc_all_matches.csv,CSV,ebe3b807-d2d8-40c0-b202-60f947e7efea
1958,3rd Place,France,6,3,West Germany,Ullevi,Gothenburg,Sweden,1958-06-28,Fontaine scores 4,c810ddb6-27b6-4f77-93eb-5e7734832b65,2026-08-18T12:29:07.612570,wc_all_matches.csv,CSV,ebe3b807-d2d8-40c0-b202-60f947e7efea
1958,Final,Brazil,5,2,Sweden,Råsunda,Stockholm,Sweden,1958-06-29,Pelé scores 2 at 17,eaf60d3a-6a79-4806-8709-45aa18362a03,2026-08-18T12:29:07.612570,wc_all_matches.csv,CSV,ebe3b807-d2d8-40c0-b202-60f947e7efea
1962,Group Stage,Soviet Union,2,0,Yugoslavia,Estadio El Teniente,Rancagua,Chile,1962-05-31,nan,661ead01-47fd-458c-a686-e2e36ddcc4d2,2026-08-18T12:29:07.612570,wc_all_matches.csv,CSV,ebe3b807-d2d8-40c0-b202-60f947e7efea
1962,Group Stage,Italy,0,0,Chile,Estadio Nacional,Santiago,Chile,1962-06-02,Battle of Santiago,b6e3e433-5828-4104-bdb3-8de087f143df,2026-08-18T12:29:07.612570,wc_all_matches.csv,CSV,ebe3b807-d2d8-40c0-b202-60f947e7efea
1962,Quarter-final,Brazil,3,1,England,Estadio Sausalito,Viña del Mar,Chile,1962-06-10,nan,9cae7b7f-0198-4441-a750-3b3899908079,2026-08-18T12:29:07.612570,wc_all_matches.csv,CSV,ebe3b807-d2d8-40c0-b202-60f947e7efea
1962,Semi-final,Brazil,4,2,Chile,Estadio Nacional,Santiago,Chile,1962-06-13,nan,299b2b3f-7331-4d20-b8a5-e0532341ae37,2026-08-18T12:29:07.612570,wc_all_matches.csv,CSV,ebe3b807-d2d8-40c0-b202-60f947e7efea
1962,Semi-final,Czechoslovakia,3,1,Yugoslavia,Estadio El Teniente,Vina del Mar,Chile,1962-06-13,nan,471193b8-eb80-43f2-bf75-8930482b6950,2026-08-18T12:29:07.612570,wc_all_matches.csv,CSV,ebe3b807-d2d8-40c0-b202-60f947e7efea
1962,3rd Place,Chile,1,0,Yugoslavia,Estadio Nacional,Santiago,Chile,1962-06-16,nan,56170ad4-0ead-42fd-96d9-a181c6b0b4a3,2026-08-18T12:29:07.612570,wc_all_matches.csv,CSV,ebe3b807-d2d8-40c0-b202-60f947e7efea
1962,Final,Brazil,3,1,Czechoslovakia,Estadio Nacional,Santiago,Chile,1962-06-17,nan,35dc8b1b-b736-4c75-a5ff-ad8c46aa476c,2026-08-18T12:29:07.612570,wc_all_matches.csv,CSV,ebe3b807-d2d8-40c0-b202-60f947e7efea
1966,Group Stage,England,0,0,Uruguay,Wembley,London,England,1966-07-11,nan,0513484e-3c2f-491b-9134-3c2e9793b3be,2026-08-18T12:29:07.612570,wc_all_matches.csv,CSV,ebe3b807-d2d8-40c0-b202-60f947e7efea
1966,Group Stage,North Korea,1,0,Italy,Ayresome Park,Middlesbrough,England,1966-07-19,Biggest WC upset,31828c7f-29e8-4812-bf74-b047f5669b06,2026-08-18T12:29:07.612570,wc_all_matches.csv,CSV,ebe3b807-d2d8-40c0-b202-60f947e7efea
1966,Quarter-final,North Korea,3,5,Portugal,Goodison Park,Liverpool,England,1966-07-23,Eusébio scores 4,a9ea5082-482c-4a20-aa71-5cdab1bd3e82,2026-08-18T12:29:07.612570,wc_all_matches.csv,CSV,ebe3b807-d2d8-40c0-b202-60f947e7efea
1966,Quarter-final,England,1,0,Argentina,Wembley,London,England,1966-07-23,nan,5fd837a5-0d12-4527-a1aa-bd3c6d38bf66,2026-08-18T12:29:07.612570,wc_all_matches.csv,CSV,ebe3b807-d2d8-40c0-b202-60f947e7efea
1966,Semi-final,England,2,1,Portugal,Wembley,London,England,1966-07-26,nan,922c0262-39be-4165-840c-b577ae3d6c63,2026-08-18T12:29:07.612570,wc_all_matches.csv,CSV,ebe3b807-d2d8-40c0-b202-60f947e7efea
1966,Semi-final,West Germany,2,1,Soviet Union,Goodison Park,Liverpool,England,1966-07-25,nan,51457ccd-2991-4868-a5a0-61e6193d218f,2026-08-18T12:29:07.612570,wc_all_matches.csv,CSV,ebe3b807-d2d8-40c0-b202-60f947e7efea
1966,3rd Place,Portugal,2,1,Soviet Union,Wembley,London,England,1966-07-28,nan,72395b27-e16e-474f-bc7d-4708eaed302b,2026-08-18T12:29:07.612570,wc_all_matches.csv,CSV,ebe3b807-d2d8-40c0-b202-60f947e7efea
1966,Final,England,4,2,West Germany,Wembley,London,England,1966-07-30,Geoff Hurst hat-trick,acc28bdb-f533-4181-9fc6-79859eb700a7,2026-08-18T12:29:07.612570,wc_all_matches.csv,CSV,ebe3b807-d2d8-40c0-b202-60f947e7efea
1970,Group Stage,Brazil,4,1,Czechoslovakia,Estadio Jalisco,Guadalajara,Mexico,1970-06-03,nan,de1ca949-0c15-4b5f-b8d0-dfbc62f23ea9,2026-08-18T12:29:07.612570,wc_all_matches.csv,CSV,ebe3b807-d2d8-40c0-b202-60f947e7efea
1970,Group Stage,West Germany,3,10,Bulgaria,Estadio Nou Camp,León,Mexico,1970-06-02,nan,bc31e4c5-db51-4d41-820e-d1fb25e6954e,2026-08-18T12:29:07.612570,wc_all_matches.csv,CSV,ebe3b807-d2d8-40c0-b202-60f947e7efea
1970,Quarter-final,Brazil,4,2,Peru,Estadio Jalisco,Guadalajara,Mexico,1970-06-14,nan,b60fa31d-18ad-44a8-9b8e-40b00dc93c66,2026-08-18T12:29:07.612570,wc_all_matches.csv,CSV,ebe3b807-d2d8-40c0-b202-60f947e7efea
1970,Quarter-final,West Germany,3,2,England,Estadio Nou Camp,León,Mexico,1970-06-14,AET - England 2-0 up,fcd277e5-ceaf-45dc-a7f6-996e08ec13a7,2026-08-18T12:29:07.612570,wc_all_matches.csv,CSV,ebe3b807-d2d8-40c0-b202-60f947e7efea
1970,Semi-final,Italy,4,3,West Germany,Estadio Azteca,Mexico City,Mexico,1970-06-17,Game of the Century AET,12c3a1cc-dea3-4343-bb55-d7dc5ca070ff,2026-08-18T12:29:07.612570,wc_all_matches.csv,CSV,ebe3b807-d2d8-40c0-b202-60f947e7efea
1970,Semi-final,Brazil,3,1,Uruguay,Estadio Jalisco,Guadalajara,Mexico,1970-06-17,nan,35766ae8-bf1a-4e6f-810f-91ca2a138bdb,2026-08-18T12:29:07.612570,wc_all_matches.csv,CSV,ebe3b807-d2d8-40c0-b202-60f947e7efea
1970,3rd Place,West Germany,1,0,Uruguay,Estadio Azteca,Mexico City,Mexico,1970-06-20,nan,1c3bd188-8d42-4933-8432-bb2fe7301be3,2026-08-18T12:29:07.612570,wc_all_matches.csv,CSV,ebe3b807-d2d8-40c0-b202-60f947e7efea
1970,Final,Brazil,4,1,Italy,Estadio Azteca,Mexico City,Mexico,1970-06-21,Brazil keep the Jules Rimet,bbc8a4d0-6970-4c81-b3c1-e6d5c7493679,2026-08-18T12:29:07.612570,wc_all_matches.csv,CSV,ebe3b807-d2d8-40c0-b202-60f947e7efea
1974,Group Stage,East Germany,1,0,West Germany,Volksparkstadion,Hamburg,West Germany,1974-06-22,Only time they met,23eb7462-14a4-4059-85a4-08e8786ef17f,2026-08-18T12:29:07.612570,wc_all_matches.csv,CSV,ebe3b807-d2d8-40c0-b202-60f947e7efea
1974,Group Stage,Brazil,0,0,Yugoslavia,Olympiastadion,Berlin,West Germany,1974-06-18,nan,d6bc5f38-9034-43f1-be63-f9563817595a,2026-08-18T12:29:07.612570,wc_all_matches.csv,CSV,ebe3b807-d2d8-40c0-b202-60f947e7efea
1974,Semi-final Round,Netherlands,2,0,Brazil,Westfalenstadion,Dortmund,West Germany,1974-07-03,nan,d5437f1f-b1d4-413c-ac69-f68d79368b40,2026-08-18T12:29:07.612570,wc_all_matches.csv,CSV,ebe3b807-d2d8-40c0-b202-60f947e7efea
1974,Semi-final Round,West Germany,1,0,Poland,Olympiastadion,Frankfurt,West Germany,1974-07-03,nan,b90304c2-7562-467e-b97d-4e6c2e4ddfa8,2026-08-18T12:29:07.612570,wc_all_matches.csv,CSV,ebe3b807-d2d8-40c0-b202-60f947e7efea
1974,3rd Place,Poland,1,0,Brazil,Olympiastadion,Munich,West Germany,1974-07-06,nan,eaf5f4b6-0aaf-43af-9c89-b80849e552f1,2026-08-18T12:29:07.612570,wc_all_matches.csv,CSV,ebe3b807-d2d8-40c0-b202-60f947e7efea
1974,Final,West Germany,2,1,Netherlands,Olympiastadion,Munich,West Germany,1974-07-07,nan,7e880f73-fac2-41f5-8823-6cbcc30120bd,2026-08-18T12:29:07.612570,wc_all_matches.csv,CSV,ebe3b807-d2d8-40c0-b202-60f947e7efea
1978,Group Stage,Argentina,2,1,Hungary,El Monumental,Buenos Aires,Argentina,1978-06-02,nan,4b515102-2e68-40fc-80a0-17239ff7c4f4,2026-08-18T12:29:07.612570,wc_all_matches.csv,CSV,ebe3b807-d2d8-40c0-b202-60f947e7efea
1978,Group Stage,Italy,1,0,Argentina,El Monumental,Buenos Aires,Argentina,1978-06-10,nan,f1ee84fa-2d23-41b9-a055-43ee837e020d,2026-08-18T12:29:07.612570,wc_all_matches.csv,CSV,ebe3b807-d2d8-40c0-b202-60f947e7efea
1978,Group Stage,Argentina,6,0,Peru,El Monumental,Buenos Aires,Argentina,1978-06-21,Controversial result,0eb7ad8a-6c45-4fae-8de6-34982bf46a9f,2026-08-18T12:29:07.612570,wc_all_matches.csv,CSV,ebe3b807-d2d8-40c0-b202-60f947e7efea
1978,3rd Place,Brazil,2,1,Italy,El Monumental,Buenos Aires,Argentina,1978-06-24,nan,ddc5b783-b4f3-42f8-9420-79f3af79c03b,2026-08-18T12:29:07.612570,wc_all_matches.csv,CSV,ebe3b807-d2d8-40c0-b202-60f947e7efea
1978,Final,Argentina,3,1,Netherlands,El Monumental,Buenos Aires,Argentina,1978-06-25,AET - Kempes 2,f0d6b4fc-29ab-40b8-b019-74473ac2f0bf,2026-08-18T12:29:07.612570,wc_all_matches.csv,CSV,ebe3b807-d2d8-40c0-b202-60f947e7efea
1982,Group Stage,Algeria,2,1,West Germany,El Molinon,Gijón,Spain,1982-06-16,Biggest WC upset 1982,83088300-2c66-47ce-a45e-88d6ef38bb93,2026-08-18T12:29:07.612570,wc_all_matches.csv,CSV,ebe3b807-d2d8-40c0-b202-60f947e7efea
1982,Group Stage,West Germany,1,0,Austria,El Molinon,Gijón,Spain,1982-06-25,Disgrace of Gijón,44efe853-6c42-499d-8022-cd623b4838e2,2026-08-18T12:29:07.612570,wc_all_matches.csv,CSV,ebe3b807-d2d8-40c0-b202-60f947e7efea
1982,Group Stage,Brazil,3,1,Argentina,Sarriá,Barcelona,Spain,1982-06-02,nan,4fefbb04-b694-4c16-98e2-3d7f9f90b3f0,2026-08-18T12:29:07.612570,wc_all_matches.csv,CSV,ebe3b807-d2d8-40c0-b202-60f947e7efea
1982,Quarter-final,West Germany,0,0,France,Ramón Sánchez Pizjuán,Seville,Spain,1982-07-08,First WC shootout - Germany win 5-4 pens,04130abb-ecb7-408d-a4c1-d66f22295348,2026-08-18T12:29:07.612570,wc_all_matches.csv,CSV,ebe3b807-d2d8-40c0-b202-60f947e7efea
1982,Semi-final,Italy,2,0,Poland,Camp Nou,Barcelona,Spain,1982-07-08,nan,e2c395de-0460-4417-ab4c-947bbb3264ba,2026-08-18T12:29:07.612570,wc_all_matches.csv,CSV,ebe3b807-d2d8-40c0-b202-60f947e7efea
1982,3rd Place,Poland,3,2,France,Estadio Metropolitano,Madrid,Spain,1982-07-10,nan,972c2eb2-4ecc-4775-a881-755fec9bac0c,2026-08-18T12:29:07.612570,wc_all_matches.csv,CSV,ebe3b807-d2d8-40c0-b202-60f947e7efea
1982,Final,Italy,3,1,West Germany,Bernabéu,Madrid,Spain,1982-07-11,Rossi wins Golden Boot,4a07206e-4ee2-479c-9cfb-d70bdbed0a45,2026-08-18T12:29:07.612570,wc_all_matches.csv,CSV,ebe3b807-d2d8-40c0-b202-60f947e7efea
1986,Group Stage,Denmark,6,1,Uruguay,Estadio Neza,Nezahualcóyotl,Mexico,1986-06-08,nan,91aa0921-1f0e-4fa9-b95c-f85569a995a0,2026-08-18T12:29:07.612570,wc_all_matches.csv,CSV,ebe3b807-d2d8-40c0-b202-60f947e7efea
1986,Round of 16,Belgium,4,3,Soviet Union,Estadio Jalisco,Guadalajara,Mexico,1986-06-15,AET,f1d75ab5-bbd6-4bf2-8923-c3d3d35eec35,2026-08-18T12:29:07.612570,wc_all_matches.csv,CSV,ebe3b807-d2d8-40c0-b202-60f947e7efea
1986,Quarter-final,Argentina,2,1,England,Estadio Azteca,Mexico City,Mexico,1986-06-22,Hand of God + Goal of Century,67a7c221-033c-4b12-926f-e6894b23a0b8,2026-08-18T12:29:07.612570,wc_all_matches.csv,CSV,ebe3b807-d2d8-40c0-b202-60f947e7efea
1986,Quarter-final,France,0,0,Brazil,Estadio Jalisco,Guadalajara,Mexico,1986-06-21,France win 4-3 pens,ca118462-aaad-4f67-9950-60b9fbc71a20,2026-08-18T12:29:07.612570,wc_all_matches.csv,CSV,ebe3b807-d2d8-40c0-b202-60f947e7efea
1986,Semi-final,Argentina,2,0,Belgium,Estadio Azteca,Mexico City,Mexico,1986-06-25,Maradona 2 goals,5c92e35e-9faf-466e-94f5-07e4f35cf8fa,2026-08-18T12:29:07.612570,wc_all_matches.csv,CSV,ebe3b807-d2d8-40c0-b202-60f947e7efea
1986,Semi-final,West Germany,2,0,France,Estadio Jalisco,Guadalajara,Mexico,1986-06-25,nan,70a61595-6d1e-481d-baad-669f4408a311,2026-08-18T12:29:07.612570,wc_all_matches.csv,CSV,ebe3b807-d2d8-40c0-b202-60f947e7efea
1986,3rd Place,France,4,2,Belgium,Estadio Cuauhtémoc,Puebla,Mexico,1986-06-28,nan,52931c34-ebd6-41e3-9416-733d1277da04,2026-08-18T12:29:07.612570,wc_all_matches.csv,CSV,ebe3b807-d2d8-40c0-b202-60f947e7efea
1986,Final,Argentina,3,2,West Germany,Estadio Azteca,Mexico City,Mexico,1986-06-29,Maradona's WC,a85a2005-2d09-4622-943c-5041b986e12c,2026-08-18T12:29:07.612570,wc_all_matches.csv,CSV,ebe3b807-d2d8-40c0-b202-60f947e7efea
1990,Group Stage,Argentina,0,1,Cameroon,San Siro,Milan,Italy,1990-06-08,Greatest WC upset 1990,14d9689f-13f6-4122-98cd-327b614d470f,2026-08-18T12:29:07.612570,wc_all_matches.csv,CSV,ebe3b807-d2d8-40c0-b202-60f947e7efea
1990,Group Stage,Colombia,1,1,West Germany,Stadio Giuseppe Meazza,Milan,Italy,1990-06-19,Rene Higuita error,8c3b3e96-c09d-4258-911e-0072dc5be066,2026-08-18T12:29:07.612570,wc_all_matches.csv,CSV,ebe3b807-d2d8-40c0-b202-60f947e7efea
1990,Round of 16,Ireland,0,0,Romania,Stadio Luigi Ferraris,Genoa,Italy,1990-06-25,Ireland win 5-4 pens,f4f7bd1b-0e5b-400d-8b17-043a060f9b30,2026-08-18T12:29:07.612570,wc_all_matches.csv,CSV,ebe3b807-d2d8-40c0-b202-60f947e7efea
1990,Quarter-final,West Germany,1,0,Czechoslovakia,Stadio delle Alpi,Turin,Italy,1990-07-01,nan,42469e08-8504-4945-850e-f4987e8a102a,2026-08-18T12:29:07.612570,wc_all_matches.csv,CSV,ebe3b807-d2d8-40c0-b202-60f947e7efea
1990,Quarter-final,Argentina,0,0,Yugoslavia,Stadio Marc Antonio Bentegodi,Florence,Italy,1990-07-01,Argentina win 3-2 pens,94152bb5-a450-4a4e-bd51-9a1ff4add34b,2026-08-18T12:29:07.612570,wc_all_matches.csv,CSV,ebe3b807-d2d8-40c0-b202-60f947e7efea
1990,Semi-final,West Germany,1,1,England,Stadio delle Alpi,Turin,Italy,1990-07-04,Germany win 4-3 pens - Gazza cries,390851ad-82e1-4a7b-8052-e5e1c852292c,2026-08-18T12:29:07.612570,wc_all_matches.csv,CSV,ebe3b807-d2d8-40c0-b202-60f947e7efea
1990,Semi-final,Argentina,1,1,Italy,San Paolo,Naples,Italy,1990-07-03,Argentina win 4-3 pens,db90c7da-d373-498e-b9e0-f154f5cf1548,2026-08-18T12:29:07.612570,wc_all_matches.csv,CSV,ebe3b807-d2d8-40c0-b202-60f947e7efea
1990,3rd Place,Italy,2,1,England,Stadio San Nicola,Bari,Italy,1990-07-07,Schillaci Golden Boot,aec6fa92-9cd1-4686-ac78-11e54a3b4a4f,2026-08-18T12:29:07.612570,wc_all_matches.csv,CSV,ebe3b807-d2d8-40c0-b202-60f947e7efea
1990,Final,West Germany,1,0,Argentina,Stadio Olimpico,Rome,Italy,1990-07-08,Penalty - Brehme,3ae8afa6-b583-46b9-bf24-2a29a23cf62c,2026-08-18T12:29:07.612570,wc_all_matches.csv,CSV,ebe3b807-d2d8-40c0-b202-60f947e7efea
