year,stage,team1,score1,score2,team2,venue,city,country,date,notes,_ingestion_id,_ingested_at,_source_file,_source_format,_run_id
1938,Quarter-final,Brazil,1,1,Czechoslovakia,Stade de la Meinau,Bordeaux,France,1938-06-12,Replay,6392d76f-7193-427a-ac91-cf3432c9bde0,2026-08-18T07:03:02.112690,wc_all_matches.csv,CSV,manual__2026-08-18T07:02:54.321103+00:00
1938,Semi-final,Italy,2,1,Brazil,Stade de Colombes,Paris,France,1938-06-16,nan,dc119a5d-0a68-4ae5-a94b-7b4794ee8183,2026-08-18T07:03:02.112690,wc_all_matches.csv,CSV,manual__2026-08-18T07:02:54.321103+00:00
1938,Semi-final,Hungary,5,1,Sweden,Stade Olympique,Paris,France,1938-06-16,nan,3cefe9e8-0ce3-42d2-8aee-a2e8bed4b391,2026-08-18T07:03:02.112690,wc_all_matches.csv,CSV,manual__2026-08-18T07:02:54.321103+00:00
1938,3rd Place,Brazil,4,2,Sweden,Stade de Bordeaux,Bordeaux,France,1938-06-19,nan,a0e4bfba-298f-425d-83c9-2ed3ebe83217,2026-08-18T07:03:02.112690,wc_all_matches.csv,CSV,manual__2026-08-18T07:02:54.321103+00:00
1938,Final,Italy,4,2,Hungary,Stade de Colombes,Paris,France,1938-06-19,nan,5f8588f1-2eb4-40ab-a4f0-5e6a981ae152,2026-08-18T07:03:02.112690,wc_all_matches.csv,CSV,manual__2026-08-18T07:02:54.321103+00:00
1950,Group Stage,Brazil,4,0,Mexico,Estádio do Maracanã,Rio de Janeiro,Brazil,1950-06-24,nan,948d352c-a20a-4641-a52f-e91ac415c965,2026-08-18T07:03:02.112690,wc_all_matches.csv,CSV,manual__2026-08-18T07:02:54.321103+00:00
1950,Group Stage,England,0,1,USA,Estádio Independência,Belo Horizonte,Brazil,1950-06-29,Greatest WC upset ever,7c99012c-d7b9-4f76-b9ee-5e05d58ba0b8,2026-08-18T07:03:02.112690,wc_all_matches.csv,CSV,manual__2026-08-18T07:02:54.321103+00:00
1950,Final Round,Brazil,7,1,Sweden,Estádio do Maracanã,Rio de Janeiro,Brazil,1950-07-09,nan,c3c54e67-52d0-422b-84cb-a75ddbf92b12,2026-08-18T07:03:02.112690,wc_all_matches.csv,CSV,manual__2026-08-18T07:02:54.321103+00:00
1950,Final Round,Uruguay,3,2,Sweden,Estádio do Maracanã,São Paulo,Brazil,1950-07-09,nan,7943f918-b1a6-4032-937e-252bf0addbfa,2026-08-18T07:03:02.112690,wc_all_matches.csv,CSV,manual__2026-08-18T07:02:54.321103+00:00
1950,Final Round,Uruguay,2,1,Brazil,Estádio do Maracanã,Rio de Janeiro,Brazil,1950-07-16,Maracanazo,67f399eb-336e-4614-a6d6-df94e41dda03,2026-08-18T07:03:02.112690,wc_all_matches.csv,CSV,manual__2026-08-18T07:02:54.321103+00:00
1954,Group Stage,Hungary,9,0,South Korea,Hardturm,Zürich,Switzerland,1954-06-17,nan,66b017af-cd35-4bbf-9f5d-aa7bc59811e0,2026-08-18T07:03:02.112690,wc_all_matches.csv,CSV,manual__2026-08-18T07:02:54.321103+00:00
1954,Group Stage,West Germany,3,8,Hungary,Wankdorf,Bern,Switzerland,1954-06-20,nan,d5960294-abdb-4ef8-91e5-9187012918e6,2026-08-18T07:03:02.112690,wc_all_matches.csv,CSV,manual__2026-08-18T07:02:54.321103+00:00
1954,Quarter-final,Austria,7,5,Switzerland,Hardturm,Lausanne,Switzerland,1954-06-26,Highest scoring WC match ever,16d22912-645e-4be5-8d19-dcc7bdb83bfe,2026-08-18T07:03:02.112690,wc_all_matches.csv,CSV,manual__2026-08-18T07:02:54.321103+00:00
1954,Semi-final,West Germany,6,1,Austria,Wankdorf,Basel,Switzerland,1954-06-30,nan,16ed0a3f-d485-4c21-932d-657d2500a7f6,2026-08-18T07:03:02.112690,wc_all_matches.csv,CSV,manual__2026-08-18T07:02:54.321103+00:00
1954,Semi-final,Hungary,4,2,Uruguay,Stade Olympique,Lausanne,Switzerland,1954-06-30,nan,ec60c3cc-5b62-4806-ad10-bc7bb12d52dc,2026-08-18T07:03:02.112690,wc_all_matches.csv,CSV,manual__2026-08-18T07:02:54.321103+00:00
1954,3rd Place,Austria,3,1,Uruguay,Hardturm,Zürich,Switzerland,1954-07-03,nan,0e7a29ba-b806-40ff-9e3e-4a89ce68d42d,2026-08-18T07:03:02.112690,wc_all_matches.csv,CSV,manual__2026-08-18T07:02:54.321103+00:00
1954,Final,West Germany,3,2,Hungary,Wankdorf,Bern,Switzerland,1954-07-04,Miracle of Bern,bc2f7461-1f6e-4a9f-a2a4-8157dd411848,2026-08-18T07:03:02.112690,wc_all_matches.csv,CSV,manual__2026-08-18T07:02:54.321103+00:00
1958,Group Stage,Brazil,3,0,Austria,Ryavallen,Borås,Sweden,1958-06-08,nan,2467e338-f4fd-4dec-98f4-ec9b0b5447e3,2026-08-18T07:03:02.112690,wc_all_matches.csv,CSV,manual__2026-08-18T07:02:54.321103+00:00
1958,Group Stage,France,7,3,Paraguay,Idrottsparken,Norrköping,Sweden,1958-06-08,Fontaine hat-trick,92381414-bdaa-414a-837a-8914686ddcb5,2026-08-18T07:03:02.112690,wc_all_matches.csv,CSV,manual__2026-08-18T07:02:54.321103+00:00
1958,Quarter-final,France,4,0,Northern Ireland,Ullevi,Gothenburg,Sweden,1958-06-19,nan,d960d739-21e3-411a-aa24-48df5987883c,2026-08-18T07:03:02.112690,wc_all_matches.csv,CSV,manual__2026-08-18T07:02:54.321103+00:00
1958,Semi-final,Brazil,5,2,France,Ullevi,Gothenburg,Sweden,1958-06-24,nan,7e5bc1cf-721b-415a-a149-63f1be84ba0d,2026-08-18T07:03:02.112690,wc_all_matches.csv,CSV,manual__2026-08-18T07:02:54.321103+00:00
1958,Semi-final,Sweden,3,1,West Germany,Ullevi,Gothenburg,Sweden,1958-06-24,nan,eaf00634-9957-41ad-8cbb-15274c88f591,2026-08-18T07:03:02.112690,wc_all_matches.csv,CSV,manual__2026-08-18T07:02:54.321103+00:00
1958,3rd Place,France,6,3,West Germany,Ullevi,Gothenburg,Sweden,1958-06-28,Fontaine scores 4,985edc0a-4f2a-48dd-aa4f-b831860c2fff,2026-08-18T07:03:02.112690,wc_all_matches.csv,CSV,manual__2026-08-18T07:02:54.321103+00:00
1958,Final,Brazil,5,2,Sweden,Råsunda,Stockholm,Sweden,1958-06-29,Pelé scores 2 at 17,546ac39d-8376-4953-a6b2-d121c4fbc69b,2026-08-18T07:03:02.112690,wc_all_matches.csv,CSV,manual__2026-08-18T07:02:54.321103+00:00
1962,Group Stage,Soviet Union,2,0,Yugoslavia,Estadio El Teniente,Rancagua,Chile,1962-05-31,nan,3a39875f-db1e-49c2-846c-5b4c30c2ac38,2026-08-18T07:03:02.112690,wc_all_matches.csv,CSV,manual__2026-08-18T07:02:54.321103+00:00
1962,Group Stage,Italy,0,0,Chile,Estadio Nacional,Santiago,Chile,1962-06-02,Battle of Santiago,bd2cfe16-d83b-4bc4-98fc-d6b191f3b568,2026-08-18T07:03:02.112690,wc_all_matches.csv,CSV,manual__2026-08-18T07:02:54.321103+00:00
1962,Quarter-final,Brazil,3,1,England,Estadio Sausalito,Viña del Mar,Chile,1962-06-10,nan,21d7dc3e-77a7-4214-a888-d1bb74ceb81a,2026-08-18T07:03:02.112690,wc_all_matches.csv,CSV,manual__2026-08-18T07:02:54.321103+00:00
1962,Semi-final,Brazil,4,2,Chile,Estadio Nacional,Santiago,Chile,1962-06-13,nan,a5efbe99-ed43-458d-a4de-303c86ba4136,2026-08-18T07:03:02.112690,wc_all_matches.csv,CSV,manual__2026-08-18T07:02:54.321103+00:00
1962,Semi-final,Czechoslovakia,3,1,Yugoslavia,Estadio El Teniente,Vina del Mar,Chile,1962-06-13,nan,6a68ecb8-c876-4894-a01d-e7190d811e2b,2026-08-18T07:03:02.112690,wc_all_matches.csv,CSV,manual__2026-08-18T07:02:54.321103+00:00
1962,3rd Place,Chile,1,0,Yugoslavia,Estadio Nacional,Santiago,Chile,1962-06-16,nan,44e3cbca-d688-4113-bbad-fe0cbabfc874,2026-08-18T07:03:02.112690,wc_all_matches.csv,CSV,manual__2026-08-18T07:02:54.321103+00:00
1962,Final,Brazil,3,1,Czechoslovakia,Estadio Nacional,Santiago,Chile,1962-06-17,nan,214b6880-4f9d-45df-b8d3-5abc2bd3dc72,2026-08-18T07:03:02.112690,wc_all_matches.csv,CSV,manual__2026-08-18T07:02:54.321103+00:00
1966,Group Stage,England,0,0,Uruguay,Wembley,London,England,1966-07-11,nan,ad173839-2243-4648-8136-3ae41ab66f1d,2026-08-18T07:03:02.112690,wc_all_matches.csv,CSV,manual__2026-08-18T07:02:54.321103+00:00
1966,Group Stage,North Korea,1,0,Italy,Ayresome Park,Middlesbrough,England,1966-07-19,Biggest WC upset,cc823ab7-5cf7-4a35-bdfe-a7c57fc37b9d,2026-08-18T07:03:02.112690,wc_all_matches.csv,CSV,manual__2026-08-18T07:02:54.321103+00:00
1966,Quarter-final,North Korea,3,5,Portugal,Goodison Park,Liverpool,England,1966-07-23,Eusébio scores 4,9dd08b41-abf5-466c-9ae5-69350c2dbef4,2026-08-18T07:03:02.112690,wc_all_matches.csv,CSV,manual__2026-08-18T07:02:54.321103+00:00
1966,Quarter-final,England,1,0,Argentina,Wembley,London,England,1966-07-23,nan,6f7c768b-d160-4564-b34b-52b5a054d104,2026-08-18T07:03:02.112690,wc_all_matches.csv,CSV,manual__2026-08-18T07:02:54.321103+00:00
1966,Semi-final,England,2,1,Portugal,Wembley,London,England,1966-07-26,nan,efc074cd-1d03-4de8-9334-5bdae64f0096,2026-08-18T07:03:02.112690,wc_all_matches.csv,CSV,manual__2026-08-18T07:02:54.321103+00:00
1966,Semi-final,West Germany,2,1,Soviet Union,Goodison Park,Liverpool,England,1966-07-25,nan,5105e6e4-5e53-4f4c-9ad9-7c5a486debe1,2026-08-18T07:03:02.112690,wc_all_matches.csv,CSV,manual__2026-08-18T07:02:54.321103+00:00
1966,3rd Place,Portugal,2,1,Soviet Union,Wembley,London,England,1966-07-28,nan,b634dade-b960-49ca-b77b-7a776c611e57,2026-08-18T07:03:02.112690,wc_all_matches.csv,CSV,manual__2026-08-18T07:02:54.321103+00:00
1966,Final,England,4,2,West Germany,Wembley,London,England,1966-07-30,Geoff Hurst hat-trick,b63dac76-2940-4015-aa43-e2ea67c13b06,2026-08-18T07:03:02.112690,wc_all_matches.csv,CSV,manual__2026-08-18T07:02:54.321103+00:00
1970,Group Stage,Brazil,4,1,Czechoslovakia,Estadio Jalisco,Guadalajara,Mexico,1970-06-03,nan,5e1c7cfc-5cd2-4496-acc1-b43567e47e70,2026-08-18T07:03:02.112690,wc_all_matches.csv,CSV,manual__2026-08-18T07:02:54.321103+00:00
1970,Group Stage,West Germany,3,10,Bulgaria,Estadio Nou Camp,León,Mexico,1970-06-02,nan,33c20580-75e2-4fb5-ad74-620e8ceba447,2026-08-18T07:03:02.112690,wc_all_matches.csv,CSV,manual__2026-08-18T07:02:54.321103+00:00
1970,Quarter-final,Brazil,4,2,Peru,Estadio Jalisco,Guadalajara,Mexico,1970-06-14,nan,bcff6481-9206-42eb-ad38-8f50234ddeeb,2026-08-18T07:03:02.112690,wc_all_matches.csv,CSV,manual__2026-08-18T07:02:54.321103+00:00
1970,Quarter-final,West Germany,3,2,England,Estadio Nou Camp,León,Mexico,1970-06-14,AET - England 2-0 up,17b6361b-f2f9-4589-a7ab-6f6042601400,2026-08-18T07:03:02.112690,wc_all_matches.csv,CSV,manual__2026-08-18T07:02:54.321103+00:00
1970,Semi-final,Italy,4,3,West Germany,Estadio Azteca,Mexico City,Mexico,1970-06-17,Game of the Century AET,47861667-f06f-4d19-a7f3-daa6b26878ce,2026-08-18T07:03:02.112690,wc_all_matches.csv,CSV,manual__2026-08-18T07:02:54.321103+00:00
1970,Semi-final,Brazil,3,1,Uruguay,Estadio Jalisco,Guadalajara,Mexico,1970-06-17,nan,71722b21-c63b-4bc4-928e-9af65cd0688b,2026-08-18T07:03:02.112690,wc_all_matches.csv,CSV,manual__2026-08-18T07:02:54.321103+00:00
1970,3rd Place,West Germany,1,0,Uruguay,Estadio Azteca,Mexico City,Mexico,1970-06-20,nan,b2065dc8-c4a2-468a-bdba-f5b8531e92fa,2026-08-18T07:03:02.112690,wc_all_matches.csv,CSV,manual__2026-08-18T07:02:54.321103+00:00
1970,Final,Brazil,4,1,Italy,Estadio Azteca,Mexico City,Mexico,1970-06-21,Brazil keep the Jules Rimet,69321a0e-dabd-49b4-8ba9-819dd6c2d77c,2026-08-18T07:03:02.112690,wc_all_matches.csv,CSV,manual__2026-08-18T07:02:54.321103+00:00
1974,Group Stage,East Germany,1,0,West Germany,Volksparkstadion,Hamburg,West Germany,1974-06-22,Only time they met,01d2d274-baf2-4371-b53d-28ea7f4c2046,2026-08-18T07:03:02.112690,wc_all_matches.csv,CSV,manual__2026-08-18T07:02:54.321103+00:00
1974,Group Stage,Brazil,0,0,Yugoslavia,Olympiastadion,Berlin,West Germany,1974-06-18,nan,a8562dca-df1f-4f8e-99b4-80842fedf776,2026-08-18T07:03:02.112690,wc_all_matches.csv,CSV,manual__2026-08-18T07:02:54.321103+00:00
1974,Semi-final Round,Netherlands,2,0,Brazil,Westfalenstadion,Dortmund,West Germany,1974-07-03,nan,4359345b-3c15-42dd-987f-9751dcfa3e68,2026-08-18T07:03:02.112690,wc_all_matches.csv,CSV,manual__2026-08-18T07:02:54.321103+00:00
1974,Semi-final Round,West Germany,1,0,Poland,Olympiastadion,Frankfurt,West Germany,1974-07-03,nan,54ec040a-974f-4803-8edd-b2318bf0f7a9,2026-08-18T07:03:02.112690,wc_all_matches.csv,CSV,manual__2026-08-18T07:02:54.321103+00:00
1974,3rd Place,Poland,1,0,Brazil,Olympiastadion,Munich,West Germany,1974-07-06,nan,2310c54a-f14d-4a42-ae9c-fc023b9e852a,2026-08-18T07:03:02.112690,wc_all_matches.csv,CSV,manual__2026-08-18T07:02:54.321103+00:00
1974,Final,West Germany,2,1,Netherlands,Olympiastadion,Munich,West Germany,1974-07-07,nan,c6b0917a-d8a0-4fc9-96fd-371e0ebfe0a2,2026-08-18T07:03:02.112690,wc_all_matches.csv,CSV,manual__2026-08-18T07:02:54.321103+00:00
1978,Group Stage,Argentina,2,1,Hungary,El Monumental,Buenos Aires,Argentina,1978-06-02,nan,bd1d65b5-83c1-45a9-b4ac-0c4f22c031b2,2026-08-18T07:03:02.112690,wc_all_matches.csv,CSV,manual__2026-08-18T07:02:54.321103+00:00
1978,Group Stage,Italy,1,0,Argentina,El Monumental,Buenos Aires,Argentina,1978-06-10,nan,37aae61e-db03-4499-b097-8258da88b989,2026-08-18T07:03:02.112690,wc_all_matches.csv,CSV,manual__2026-08-18T07:02:54.321103+00:00
1978,Group Stage,Argentina,6,0,Peru,El Monumental,Buenos Aires,Argentina,1978-06-21,Controversial result,7b536a4e-fc88-4e26-8c88-537caba56f61,2026-08-18T07:03:02.112690,wc_all_matches.csv,CSV,manual__2026-08-18T07:02:54.321103+00:00
1978,3rd Place,Brazil,2,1,Italy,El Monumental,Buenos Aires,Argentina,1978-06-24,nan,cd5acbcc-3c7d-49d6-9ea1-47853892964e,2026-08-18T07:03:02.112690,wc_all_matches.csv,CSV,manual__2026-08-18T07:02:54.321103+00:00
1978,Final,Argentina,3,1,Netherlands,El Monumental,Buenos Aires,Argentina,1978-06-25,AET - Kempes 2,bdd434d2-59b5-4f01-8524-4317d7319005,2026-08-18T07:03:02.112690,wc_all_matches.csv,CSV,manual__2026-08-18T07:02:54.321103+00:00
1982,Group Stage,Algeria,2,1,West Germany,El Molinon,Gijón,Spain,1982-06-16,Biggest WC upset 1982,1fa3fb06-b592-4e58-962b-1eec11f6115b,2026-08-18T07:03:02.112690,wc_all_matches.csv,CSV,manual__2026-08-18T07:02:54.321103+00:00
1982,Group Stage,West Germany,1,0,Austria,El Molinon,Gijón,Spain,1982-06-25,Disgrace of Gijón,ab27547a-16b5-4159-b700-e45132a00cfc,2026-08-18T07:03:02.112690,wc_all_matches.csv,CSV,manual__2026-08-18T07:02:54.321103+00:00
1982,Group Stage,Brazil,3,1,Argentina,Sarriá,Barcelona,Spain,1982-06-02,nan,2bc57c14-42f2-4283-9552-2a3f42bb899e,2026-08-18T07:03:02.112690,wc_all_matches.csv,CSV,manual__2026-08-18T07:02:54.321103+00:00
1982,Quarter-final,West Germany,0,0,France,Ramón Sánchez Pizjuán,Seville,Spain,1982-07-08,First WC shootout - Germany win 5-4 pens,075d10b5-f92e-4a13-8718-64f852a91aca,2026-08-18T07:03:02.112690,wc_all_matches.csv,CSV,manual__2026-08-18T07:02:54.321103+00:00
1982,Semi-final,Italy,2,0,Poland,Camp Nou,Barcelona,Spain,1982-07-08,nan,064e0546-3eec-44ea-a6d4-0d62b5bffd69,2026-08-18T07:03:02.112690,wc_all_matches.csv,CSV,manual__2026-08-18T07:02:54.321103+00:00
1982,3rd Place,Poland,3,2,France,Estadio Metropolitano,Madrid,Spain,1982-07-10,nan,0d708875-a076-4e61-8ac8-edeee0aa56e3,2026-08-18T07:03:02.112690,wc_all_matches.csv,CSV,manual__2026-08-18T07:02:54.321103+00:00
1982,Final,Italy,3,1,West Germany,Bernabéu,Madrid,Spain,1982-07-11,Rossi wins Golden Boot,5eb8133b-dbc3-4c88-b59e-8ce7a73610eb,2026-08-18T07:03:02.112690,wc_all_matches.csv,CSV,manual__2026-08-18T07:02:54.321103+00:00
1986,Group Stage,Denmark,6,1,Uruguay,Estadio Neza,Nezahualcóyotl,Mexico,1986-06-08,nan,c2c73397-9042-4e90-bb2d-62d6632812df,2026-08-18T07:03:02.112690,wc_all_matches.csv,CSV,manual__2026-08-18T07:02:54.321103+00:00
1986,Round of 16,Belgium,4,3,Soviet Union,Estadio Jalisco,Guadalajara,Mexico,1986-06-15,AET,bba60f36-e161-4bf5-bd26-70b9c12fcce1,2026-08-18T07:03:02.112690,wc_all_matches.csv,CSV,manual__2026-08-18T07:02:54.321103+00:00
1986,Quarter-final,Argentina,2,1,England,Estadio Azteca,Mexico City,Mexico,1986-06-22,Hand of God + Goal of Century,06690d40-6d7c-4f58-8deb-13b3383bd82f,2026-08-18T07:03:02.112690,wc_all_matches.csv,CSV,manual__2026-08-18T07:02:54.321103+00:00
1986,Quarter-final,France,0,0,Brazil,Estadio Jalisco,Guadalajara,Mexico,1986-06-21,France win 4-3 pens,885d5b77-7e3c-49d0-ac8a-19623815d135,2026-08-18T07:03:02.112690,wc_all_matches.csv,CSV,manual__2026-08-18T07:02:54.321103+00:00
1986,Semi-final,Argentina,2,0,Belgium,Estadio Azteca,Mexico City,Mexico,1986-06-25,Maradona 2 goals,8772d960-db92-484b-bae8-c1e2662e5a73,2026-08-18T07:03:02.112690,wc_all_matches.csv,CSV,manual__2026-08-18T07:02:54.321103+00:00
1986,Semi-final,West Germany,2,0,France,Estadio Jalisco,Guadalajara,Mexico,1986-06-25,nan,6303c080-3213-4bbd-b917-4380a793a935,2026-08-18T07:03:02.112690,wc_all_matches.csv,CSV,manual__2026-08-18T07:02:54.321103+00:00
1986,3rd Place,France,4,2,Belgium,Estadio Cuauhtémoc,Puebla,Mexico,1986-06-28,nan,a03a6b07-1848-41a5-ab4b-235228e385f1,2026-08-18T07:03:02.112690,wc_all_matches.csv,CSV,manual__2026-08-18T07:02:54.321103+00:00
1986,Final,Argentina,3,2,West Germany,Estadio Azteca,Mexico City,Mexico,1986-06-29,Maradona's WC,b2b625e3-e978-4f35-918e-db0b1760de44,2026-08-18T07:03:02.112690,wc_all_matches.csv,CSV,manual__2026-08-18T07:02:54.321103+00:00
1990,Group Stage,Argentina,0,1,Cameroon,San Siro,Milan,Italy,1990-06-08,Greatest WC upset 1990,24eddd67-d490-462d-9c62-e9dbdbb753bb,2026-08-18T07:03:02.112690,wc_all_matches.csv,CSV,manual__2026-08-18T07:02:54.321103+00:00
1990,Group Stage,Colombia,1,1,West Germany,Stadio Giuseppe Meazza,Milan,Italy,1990-06-19,Rene Higuita error,8620d6d4-14a6-4fbe-b732-bd6030b37efa,2026-08-18T07:03:02.112690,wc_all_matches.csv,CSV,manual__2026-08-18T07:02:54.321103+00:00
1990,Round of 16,Ireland,0,0,Romania,Stadio Luigi Ferraris,Genoa,Italy,1990-06-25,Ireland win 5-4 pens,f5dedc11-21db-48e1-a661-edd859a7488f,2026-08-18T07:03:02.112690,wc_all_matches.csv,CSV,manual__2026-08-18T07:02:54.321103+00:00
1990,Quarter-final,West Germany,1,0,Czechoslovakia,Stadio delle Alpi,Turin,Italy,1990-07-01,nan,9c1c62eb-1477-4c8e-ba54-0a49f1b87329,2026-08-18T07:03:02.112690,wc_all_matches.csv,CSV,manual__2026-08-18T07:02:54.321103+00:00
1990,Quarter-final,Argentina,0,0,Yugoslavia,Stadio Marc Antonio Bentegodi,Florence,Italy,1990-07-01,Argentina win 3-2 pens,46c77966-e9ab-4a59-9ea4-58618349c4d3,2026-08-18T07:03:02.112690,wc_all_matches.csv,CSV,manual__2026-08-18T07:02:54.321103+00:00
1990,Semi-final,West Germany,1,1,England,Stadio delle Alpi,Turin,Italy,1990-07-04,Germany win 4-3 pens - Gazza cries,027df582-a12e-4e1c-bfe7-9018fe622fc0,2026-08-18T07:03:02.112690,wc_all_matches.csv,CSV,manual__2026-08-18T07:02:54.321103+00:00
1990,Semi-final,Argentina,1,1,Italy,San Paolo,Naples,Italy,1990-07-03,Argentina win 4-3 pens,c5e8be2f-31ec-4de6-b93f-bd33ac4bc136,2026-08-18T07:03:02.112690,wc_all_matches.csv,CSV,manual__2026-08-18T07:02:54.321103+00:00
1990,3rd Place,Italy,2,1,England,Stadio San Nicola,Bari,Italy,1990-07-07,Schillaci Golden Boot,d6712766-ad93-4ecb-ba7a-b67bf8bbdc1d,2026-08-18T07:03:02.112690,wc_all_matches.csv,CSV,manual__2026-08-18T07:02:54.321103+00:00
1990,Final,West Germany,1,0,Argentina,Stadio Olimpico,Rome,Italy,1990-07-08,Penalty - Brehme,71194e3f-a92a-47bb-8964-79fdbbe71afa,2026-08-18T07:03:02.112690,wc_all_matches.csv,CSV,manual__2026-08-18T07:02:54.321103+00:00
1994,Group Stage,Bolivia,0,1,Germany,Pontiac Silverdome,Detroit,USA,1994-06-17,First indoor WC match,354060f1-d041-4003-98ec-3b14dd9df0c2,2026-08-18T07:03:02.112690,wc_all_matches.csv,CSV,manual__2026-08-18T07:02:54.321103+00:00
1994,Group Stage,Russia,6,1,Cameroon,Stanford Stadium,Palo Alto,USA,1994-06-28,Salenko 5 goals,1f38dd28-0a1e-419c-b9bd-f13f2e2ecd3e,2026-08-18T07:03:02.112690,wc_all_matches.csv,CSV,manual__2026-08-18T07:02:54.321103+00:00
1994,Group Stage,Brazil,3,0,Russia,Stanford Stadium,Stanford,USA,1994-06-28,nan,5b0ccae8-0a5b-49a3-b1ea-bd2766785ea1,2026-08-18T07:03:02.112690,wc_all_matches.csv,CSV,manual__2026-08-18T07:02:54.321103+00:00
