team,group,confederation,fifa_rank,coach,best_wc_result,debut_2026,_ingestion_id,_ingested_at,_source_file,_source_format,_run_id
Iran,G,AFC,21,Amir Ghalenoei,Group stage (6 apps),No,d2f840ca-191b-4e4a-848b-2464bfc8085e,2026-07-15T20:14:39.487933,wc_2026_teams.json,JSON,b97edeeb-cc73-4418-bed7-e4f144505a5b
New Zealand,G,OFC,95,Darren Bazeley,"Group stage (1982,2010)",No,2671b532-ef56-4f9e-972c-be16add6d0e8,2026-07-15T20:14:39.487933,wc_2026_teams.json,JSON,b97edeeb-cc73-4418-bed7-e4f144505a5b
Spain,H,UEFA,2,Luis de la Fuente,Winners (2010),No,32e38632-22df-450c-8106-96d6f473b72e,2026-07-15T20:14:39.487933,wc_2026_teams.json,JSON,b97edeeb-cc73-4418-bed7-e4f144505a5b
Cape Verde,H,CAF,70,Pedro Brito,First appearance,Yes,20a7455b-d060-46f5-8bc8-2086c68c5228,2026-07-15T20:14:39.487933,wc_2026_teams.json,JSON,b97edeeb-cc73-4418-bed7-e4f144505a5b
Saudi Arabia,H,AFC,57,Roberto Mancini,Round of 16 (1994),No,0e8654ed-3038-42ed-a235-26466e7e7eca,2026-07-15T20:14:39.487933,wc_2026_teams.json,JSON,b97edeeb-cc73-4418-bed7-e4f144505a5b
Uruguay,H,CONMEBOL,17,Marcelo Bielsa,"Winners (1930,1950)",No,fa807e94-21e6-4ca6-a8cf-121ec249b6b1,2026-07-15T20:14:39.487933,wc_2026_teams.json,JSON,b97edeeb-cc73-4418-bed7-e4f144505a5b
France,I,UEFA,1,Didier Deschamps,"Winners (1998,2018)",No,971f0a18-75ec-41f9-9eb2-ad6215c9df0a,2026-07-15T20:14:39.487933,wc_2026_teams.json,JSON,b97edeeb-cc73-4418-bed7-e4f144505a5b
Senegal,I,CAF,14,Aliou Cissé,Quarter-finals (2002),No,377515d1-0d6c-41ae-ad6e-88e184265da0,2026-07-15T20:14:39.487933,wc_2026_teams.json,JSON,b97edeeb-cc73-4418-bed7-e4f144505a5b
Norway,I,UEFA,44,Ståle Solbakken,"Round of 16 (1994,1998)",No,524f01aa-082b-4476-a64b-666c362b6242,2026-07-15T20:14:39.487933,wc_2026_teams.json,JSON,b97edeeb-cc73-4418-bed7-e4f144505a5b
Iraq,I,AFC,61,Graham Arnold,Group stage (1986),No,2521204e-513f-4822-aade-7f2654ca2494,2026-07-15T20:14:39.487933,wc_2026_teams.json,JSON,b97edeeb-cc73-4418-bed7-e4f144505a5b
Argentina,J,CONMEBOL,3,Lionel Scaloni,"Winners (1978,1986,2022)",No,0bafb4b7-3cf5-4044-b967-fd12b297eebc,2026-07-15T20:14:39.487933,wc_2026_teams.json,JSON,b97edeeb-cc73-4418-bed7-e4f144505a5b
Algeria,J,CAF,36,Vladimir Petkovic,Round of 16 (2014),No,55033879-7f8d-48f7-9c95-a2efec561a29,2026-07-15T20:14:39.487933,wc_2026_teams.json,JSON,b97edeeb-cc73-4418-bed7-e4f144505a5b
Austria,J,UEFA,23,Ralf Rangnick,Third place (1954),No,4bb49502-58df-4bad-80e5-f619276e4994,2026-07-15T20:14:39.487933,wc_2026_teams.json,JSON,b97edeeb-cc73-4418-bed7-e4f144505a5b
Jordan,J,AFC,68,Hussain Ammouta,First appearance,Yes,a0e09b1a-8de2-4069-8ece-a90d6d954fce,2026-07-15T20:14:39.487933,wc_2026_teams.json,JSON,b97edeeb-cc73-4418-bed7-e4f144505a5b
Portugal,K,UEFA,5,Roberto Martínez,"Semi-finals (1966,2006)",No,46a657a6-bf0f-4d7c-a761-5d0f1e62faa5,2026-07-15T20:14:39.487933,wc_2026_teams.json,JSON,b97edeeb-cc73-4418-bed7-e4f144505a5b
DR Congo,K,CAF,51,Sébastien Desabre,Group stage (1974),No,9c4ee233-11a1-44dc-b629-21b607199699,2026-07-15T20:14:39.487933,wc_2026_teams.json,JSON,b97edeeb-cc73-4418-bed7-e4f144505a5b
Uzbekistan,K,AFC,62,Srecko Katanec,First appearance,Yes,caab1860-9d3f-4f7b-84f9-e81c6d819875,2026-07-15T20:14:39.487933,wc_2026_teams.json,JSON,b97edeeb-cc73-4418-bed7-e4f144505a5b
Colombia,K,CONMEBOL,13,Néstor Lorenzo,Quarter-finals (2014),No,cbdc51a6-02bf-4048-a5e6-569f2879e747,2026-07-15T20:14:39.487933,wc_2026_teams.json,JSON,b97edeeb-cc73-4418-bed7-e4f144505a5b
England,L,UEFA,4,Thomas Tuchel,Winners (1966),No,7c540079-aaff-4da1-8e2e-a792197bdae0,2026-07-15T20:14:39.487933,wc_2026_teams.json,JSON,b97edeeb-cc73-4418-bed7-e4f144505a5b
Croatia,L,UEFA,11,Zlatko Dalić,Runner-up (2018),No,2d6abf2e-0bdd-4647-ac33-acee00bbd208,2026-07-15T20:14:39.487933,wc_2026_teams.json,JSON,b97edeeb-cc73-4418-bed7-e4f144505a5b
Ghana,L,CAF,65,Otto Addo,Quarter-finals (2010),No,e9562ead-95b5-4bd4-b4a0-caf98c5e5463,2026-07-15T20:14:39.487933,wc_2026_teams.json,JSON,b97edeeb-cc73-4418-bed7-e4f144505a5b
Panama,L,CONCACAF,53,Thomas Christiansen,Group stage (2018),No,78d8ed31-6405-48cc-86ec-875d5679a16e,2026-07-15T20:14:39.487933,wc_2026_teams.json,JSON,b97edeeb-cc73-4418-bed7-e4f144505a5b
