group,stage,team1,team2,venue,city,country,date,kickoff_et,team1_confederation,team1_fifa_rank,team1_coach,team2_confederation,team2_fifa_rank,team2_coach,_ingestion_id,_ingested_at,_source_file,_source_format,_run_id
B,Group Stage,Switzerland,Canada,BC Place,Vancouver,Canada,2026-06-24,18:00 ET,UEFA,19.0,Murat Yakin,CONCACAF,30.0,Jesse Marsch,1f7dadb6-b507-448f-9d60-1066d3913e31,2026-08-18T12:29:01.809720,wc_2026_fixtures.csv,CSV,ebe3b807-d2d8-40c0-b202-60f947e7efea
B,Group Stage,Bosnia and Herzegovina,Qatar,BMO Field,Toronto,Canada,2026-06-24,18:00 ET,UEFA,52.0,Sergej Barbarez,AFC,35.0,Marquez Lopez,57e607f6-69b0-481c-8637-0b444ad2293b,2026-08-18T12:29:01.809720,wc_2026_fixtures.csv,CSV,ebe3b807-d2d8-40c0-b202-60f947e7efea
C,Group Stage,Brazil,Morocco,MetLife Stadium,East Rutherford,USA,2026-06-13,18:00 ET,CONMEBOL,6.0,Dorival Júnior,CAF,8.0,Walid Regragui,7e9275d6-6ad9-4411-b790-dc2598ffcbb9,2026-08-18T12:29:01.809720,wc_2026_fixtures.csv,CSV,ebe3b807-d2d8-40c0-b202-60f947e7efea
C,Group Stage,Haiti,Scotland,Gillette Stadium,Foxborough,USA,2026-06-13,21:00 ET,CONCACAF,83.0,Marc Collat,UEFA,47.0,Steve Clarke,afdbc590-2a49-4dfb-aa04-4557b2949437,2026-08-18T12:29:01.809720,wc_2026_fixtures.csv,CSV,ebe3b807-d2d8-40c0-b202-60f947e7efea
C,Group Stage,Brazil,Scotland,MetLife Stadium,East Rutherford,USA,2026-06-19,21:00 ET,CONMEBOL,6.0,Dorival Júnior,UEFA,47.0,Steve Clarke,fb3e6b23-28c6-439f-a083-03b7021a0a23,2026-08-18T12:29:01.809720,wc_2026_fixtures.csv,CSV,ebe3b807-d2d8-40c0-b202-60f947e7efea
C,Group Stage,Morocco,Haiti,MetLife Stadium,East Rutherford,USA,2026-06-19,21:00 ET,CAF,8.0,Walid Regragui,CONCACAF,83.0,Marc Collat,de1e0977-6334-47ba-8038-b8c38f8cea6a,2026-08-18T12:29:01.809720,wc_2026_fixtures.csv,CSV,ebe3b807-d2d8-40c0-b202-60f947e7efea
C,Group Stage,Scotland,Brazil,Gillette Stadium,Foxborough,USA,2026-06-24,21:00 ET,UEFA,47.0,Steve Clarke,CONMEBOL,6.0,Dorival Júnior,0d44b493-e9df-4b58-9641-d8c9d1b42334,2026-08-18T12:29:01.809720,wc_2026_fixtures.csv,CSV,ebe3b807-d2d8-40c0-b202-60f947e7efea
C,Group Stage,Morocco,Haiti,Gillette Stadium,Foxborough,USA,2026-06-24,21:00 ET,CAF,8.0,Walid Regragui,CONCACAF,83.0,Marc Collat,11afd38b-c616-4aaa-b974-12eba72cee5c,2026-08-18T12:29:01.809720,wc_2026_fixtures.csv,CSV,ebe3b807-d2d8-40c0-b202-60f947e7efea
D,Group Stage,USA,Paraguay,SoFi Stadium,Inglewood,USA,2026-06-12,21:00 ET,CONCACAF,16.0,Mauricio Pochettino,CONMEBOL,64.0,Gustavo Alfaro,8389f83e-044d-40c5-9bad-5aab9d52a761,2026-08-18T12:29:01.809720,wc_2026_fixtures.csv,CSV,ebe3b807-d2d8-40c0-b202-60f947e7efea
D,Group Stage,Australia,Türkiye,MetLife Stadium,East Rutherford,USA,2026-06-13,12:00 ET,AFC,26.0,Tony Popovic,UEFA,42.0,Vincenzo Montella,16e25605-d91a-483e-8e3e-ec237f45816a,2026-08-18T12:29:01.809720,wc_2026_fixtures.csv,CSV,ebe3b807-d2d8-40c0-b202-60f947e7efea
D,Group Stage,USA,Australia,Lincoln Financial Field,Philadelphia,USA,2026-06-19,15:00 ET,CONCACAF,16.0,Mauricio Pochettino,AFC,26.0,Tony Popovic,30425b4c-68c2-4113-a075-d042874678eb,2026-08-18T12:29:01.809720,wc_2026_fixtures.csv,CSV,ebe3b807-d2d8-40c0-b202-60f947e7efea
D,Group Stage,Türkiye,Paraguay,MetLife Stadium,East Rutherford,USA,2026-06-20,00:00 ET,UEFA,42.0,Vincenzo Montella,CONMEBOL,64.0,Gustavo Alfaro,d4094d29-6b40-4c82-b8da-17cb3715c731,2026-08-18T12:29:01.809720,wc_2026_fixtures.csv,CSV,ebe3b807-d2d8-40c0-b202-60f947e7efea
D,Group Stage,Türkiye,USA,AT&T Stadium,Arlington,USA,2026-06-25,21:00 ET,UEFA,42.0,Vincenzo Montella,CONCACAF,16.0,Mauricio Pochettino,8614c60e-c377-46d8-a960-90c001eae40f,2026-08-18T12:29:01.809720,wc_2026_fixtures.csv,CSV,ebe3b807-d2d8-40c0-b202-60f947e7efea
D,Group Stage,Paraguay,Australia,AT&T Stadium,Arlington,USA,2026-06-25,21:00 ET,CONMEBOL,64.0,Gustavo Alfaro,AFC,26.0,Tony Popovic,b0ccf367-a10b-4a9f-b0ef-b4065db51b86,2026-08-18T12:29:01.809720,wc_2026_fixtures.csv,CSV,ebe3b807-d2d8-40c0-b202-60f947e7efea
E,Group Stage,Germany,Curaçao,NRG Stadium,Houston,USA,2026-06-14,13:00 ET,UEFA,10.0,Julian Nagelsmann,CONCACAF,81.0,Dick Advocaat,2d46bac7-fd65-45d4-86dd-5b96f984bdd1,2026-08-18T12:29:01.809720,wc_2026_fixtures.csv,CSV,ebe3b807-d2d8-40c0-b202-60f947e7efea
E,Group Stage,Ivory Coast,Ecuador,Lincoln Financial Field,Philadelphia,USA,2026-06-14,19:00 ET,CAF,33.0,Emerse Faé,CONMEBOL,24.0,Sebastián Beccacece,ea05b791-230e-4481-a4f1-7b7b49f8fe0b,2026-08-18T12:29:01.809720,wc_2026_fixtures.csv,CSV,ebe3b807-d2d8-40c0-b202-60f947e7efea
E,Group Stage,Germany,Ivory Coast,NRG Stadium,Houston,USA,2026-06-20,19:00 ET,UEFA,10.0,Julian Nagelsmann,CAF,33.0,Emerse Faé,1d1e71d7-f7cb-4c0c-a6f0-0f2c1bb5f708,2026-08-18T12:29:01.809720,wc_2026_fixtures.csv,CSV,ebe3b807-d2d8-40c0-b202-60f947e7efea
E,Group Stage,Ecuador,Curaçao,Mercedes-Benz Stadium,Atlanta,USA,2026-06-20,22:00 ET,CONMEBOL,24.0,Sebastián Beccacece,CONCACAF,81.0,Dick Advocaat,3aab9a38-8d7a-4b7d-8aa3-8ecc8d6a5a8d,2026-08-18T12:29:01.809720,wc_2026_fixtures.csv,CSV,ebe3b807-d2d8-40c0-b202-60f947e7efea
E,Group Stage,Ecuador,Germany,AT&T Stadium,Arlington,USA,2026-06-25,18:00 ET,CONMEBOL,24.0,Sebastián Beccacece,UEFA,10.0,Julian Nagelsmann,8658068d-f0fa-49cf-b8b3-1ab599d9b41d,2026-08-18T12:29:01.809720,wc_2026_fixtures.csv,CSV,ebe3b807-d2d8-40c0-b202-60f947e7efea
E,Group Stage,Curaçao,Ivory Coast,AT&T Stadium,Arlington,USA,2026-06-25,18:00 ET,CONCACAF,81.0,Dick Advocaat,CAF,33.0,Emerse Faé,83a46d7e-af9c-4ada-b9ba-2fa4d3c311a4,2026-08-18T12:29:01.809720,wc_2026_fixtures.csv,CSV,ebe3b807-d2d8-40c0-b202-60f947e7efea
F,Group Stage,Netherlands,Japan,AT&T Stadium,Arlington,USA,2026-06-14,16:00 ET,UEFA,7.0,Ronald Koeman,AFC,18.0,Hajime Moriyasu,d0ae3d6c-7ab5-486e-bade-5cf883bc50ce,2026-08-18T12:29:01.809720,wc_2026_fixtures.csv,CSV,ebe3b807-d2d8-40c0-b202-60f947e7efea
F,Group Stage,Sweden,Tunisia,Estadio BBVA,Monterrey,Mexico,2026-06-14,20:00 ET,UEFA,39.0,Jon Dahl Tomasson,CAF,40.0,Faouzi Benzarti,02ade385-4b63-47e3-aba2-cfef626c2bbb,2026-08-18T12:29:01.809720,wc_2026_fixtures.csv,CSV,ebe3b807-d2d8-40c0-b202-60f947e7efea
F,Group Stage,Netherlands,Sweden,NRG Stadium,Houston,USA,2026-06-20,19:00 ET,UEFA,7.0,Ronald Koeman,UEFA,39.0,Jon Dahl Tomasson,41f99b54-7380-4da6-9dea-0ae51fb9cf9e,2026-08-18T12:29:01.809720,wc_2026_fixtures.csv,CSV,ebe3b807-d2d8-40c0-b202-60f947e7efea
F,Group Stage,Tunisia,Japan,Estadio BBVA,Monterrey,Mexico,2026-06-20,14:00 ET,CAF,40.0,Faouzi Benzarti,AFC,18.0,Hajime Moriyasu,4809ddc2-3a92-46e2-9c7e-88fb6122b326,2026-08-18T12:29:01.809720,wc_2026_fixtures.csv,CSV,ebe3b807-d2d8-40c0-b202-60f947e7efea
F,Group Stage,Japan,Sweden,AT&T Stadium,Arlington,USA,2026-06-26,15:00 ET,AFC,18.0,Hajime Moriyasu,UEFA,39.0,Jon Dahl Tomasson,9caf6ed4-29f4-44cd-8257-a0fcbc183bf9,2026-08-18T12:29:01.809720,wc_2026_fixtures.csv,CSV,ebe3b807-d2d8-40c0-b202-60f947e7efea
F,Group Stage,Tunisia,Netherlands,AT&T Stadium,Arlington,USA,2026-06-26,15:00 ET,CAF,40.0,Faouzi Benzarti,UEFA,7.0,Ronald Koeman,9d819cf8-eb83-4aab-a5a5-5c8abd52bbf4,2026-08-18T12:29:01.809720,wc_2026_fixtures.csv,CSV,ebe3b807-d2d8-40c0-b202-60f947e7efea
G,Group Stage,Belgium,Egypt,Lumen Field,Seattle,USA,2026-06-15,15:00 ET,UEFA,9.0,Domenico Tedesco,CAF,29.0,Hossam El-Badry,b9594e79-f83a-4283-8bac-54f32c6e08a5,2026-08-18T12:29:01.809720,wc_2026_fixtures.csv,CSV,ebe3b807-d2d8-40c0-b202-60f947e7efea
G,Group Stage,Iran,New Zealand,SoFi Stadium,Inglewood,USA,2026-06-15,18:00 ET,AFC,21.0,Amir Ghalenoei,OFC,95.0,Darren Bazeley,7117dec8-638a-4143-9b0b-afc9f8c93e56,2026-08-18T12:29:01.809720,wc_2026_fixtures.csv,CSV,ebe3b807-d2d8-40c0-b202-60f947e7efea
G,Group Stage,Belgium,Iran,SoFi Stadium,Inglewood,USA,2026-06-21,18:00 ET,UEFA,9.0,Domenico Tedesco,AFC,21.0,Amir Ghalenoei,95bac5cc-a933-43ec-b9c6-5c62fa3b425f,2026-08-18T12:29:01.809720,wc_2026_fixtures.csv,CSV,ebe3b807-d2d8-40c0-b202-60f947e7efea
G,Group Stage,New Zealand,Egypt,Lumen Field,Seattle,USA,2026-06-21,15:00 ET,OFC,95.0,Darren Bazeley,CAF,29.0,Hossam El-Badry,d0e866a6-ecd3-4b31-9b31-f7330fb0d6e7,2026-08-18T12:29:01.809720,wc_2026_fixtures.csv,CSV,ebe3b807-d2d8-40c0-b202-60f947e7efea
G,Group Stage,Egypt,Iran,Lumen Field,Seattle,USA,2026-06-26,18:00 ET,CAF,29.0,Hossam El-Badry,AFC,21.0,Amir Ghalenoei,863b5e9f-d5a2-431f-ac95-34e6d1f73790,2026-08-18T12:29:01.809720,wc_2026_fixtures.csv,CSV,ebe3b807-d2d8-40c0-b202-60f947e7efea
G,Group Stage,New Zealand,Belgium,SoFi Stadium,Inglewood,USA,2026-06-26,18:00 ET,OFC,95.0,Darren Bazeley,UEFA,9.0,Domenico Tedesco,75d78102-692f-4923-b5a3-5309ad968d3c,2026-08-18T12:29:01.809720,wc_2026_fixtures.csv,CSV,ebe3b807-d2d8-40c0-b202-60f947e7efea
H,Group Stage,Spain,Cape Verde,Mercedes-Benz Stadium,Atlanta,USA,2026-06-15,12:00 ET,UEFA,2.0,Luis de la Fuente,CAF,70.0,Pedro Brito,ee73b1eb-5128-4c07-8c91-6132bdf1fa5b,2026-08-18T12:29:01.809720,wc_2026_fixtures.csv,CSV,ebe3b807-d2d8-40c0-b202-60f947e7efea
H,Group Stage,Saudi Arabia,Uruguay,Hard Rock Stadium,Miami,USA,2026-06-15,15:00 ET,AFC,57.0,Roberto Mancini,CONMEBOL,17.0,Marcelo Bielsa,fdd1f148-dd0c-4965-ae50-afca9a23d70a,2026-08-18T12:29:01.809720,wc_2026_fixtures.csv,CSV,ebe3b807-d2d8-40c0-b202-60f947e7efea
H,Group Stage,Spain,Saudi Arabia,Estadio Akron,Guadalajara,Mexico,2026-06-21,21:00 ET,UEFA,2.0,Luis de la Fuente,AFC,57.0,Roberto Mancini,5c38a511-414d-4e35-887a-1c7eb0de8899,2026-08-18T12:29:01.809720,wc_2026_fixtures.csv,CSV,ebe3b807-d2d8-40c0-b202-60f947e7efea
H,Group Stage,Uruguay,Cape Verde,Hard Rock Stadium,Miami,USA,2026-06-21,18:00 ET,CONMEBOL,17.0,Marcelo Bielsa,CAF,70.0,Pedro Brito,e454c949-efa2-421c-952e-afc83d09be19,2026-08-18T12:29:01.809720,wc_2026_fixtures.csv,CSV,ebe3b807-d2d8-40c0-b202-60f947e7efea
H,Group Stage,Cape Verde,Saudi Arabia,Estadio Akron,Guadalajara,Mexico,2026-06-26,20:00 ET,CAF,70.0,Pedro Brito,AFC,57.0,Roberto Mancini,ae48b603-31ce-47bb-98a2-b0c1bd1b8ea3,2026-08-18T12:29:01.809720,wc_2026_fixtures.csv,CSV,ebe3b807-d2d8-40c0-b202-60f947e7efea
H,Group Stage,Uruguay,Spain,Estadio Akron,Guadalajara,Mexico,2026-06-26,20:00 ET,CONMEBOL,17.0,Marcelo Bielsa,UEFA,2.0,Luis de la Fuente,34665c4e-575c-497a-a240-a74986929ccb,2026-08-18T12:29:01.809720,wc_2026_fixtures.csv,CSV,ebe3b807-d2d8-40c0-b202-60f947e7efea
I,Group Stage,France,Senegal,MetLife Stadium,East Rutherford,USA,2026-06-16,15:00 ET,UEFA,1.0,Didier Deschamps,CAF,14.0,Aliou Cissé,bbec9651-9f4b-4b0c-ac1c-fd176c43e70f,2026-08-18T12:29:01.809720,wc_2026_fixtures.csv,CSV,ebe3b807-d2d8-40c0-b202-60f947e7efea
I,Group Stage,Iraq,Norway,Gillette Stadium,Foxborough,USA,2026-06-16,18:00 ET,AFC,61.0,Graham Arnold,UEFA,44.0,Ståle Solbakken,72bbc5f1-debd-4013-a1f5-cb1a681a0d97,2026-08-18T12:29:01.809720,wc_2026_fixtures.csv,CSV,ebe3b807-d2d8-40c0-b202-60f947e7efea
I,Group Stage,France,Iraq,Lincoln Financial Field,Philadelphia,USA,2026-06-22,17:00 ET,UEFA,1.0,Didier Deschamps,AFC,61.0,Graham Arnold,8781a73e-4129-4400-9d5b-35445816a027,2026-08-18T12:29:01.809720,wc_2026_fixtures.csv,CSV,ebe3b807-d2d8-40c0-b202-60f947e7efea
I,Group Stage,Norway,Senegal,Gillette Stadium,Foxborough,USA,2026-06-22,20:00 ET,UEFA,44.0,Ståle Solbakken,CAF,14.0,Aliou Cissé,411c3ef9-fcfb-49a9-a4c9-02cbc3f04b17,2026-08-18T12:29:01.809720,wc_2026_fixtures.csv,CSV,ebe3b807-d2d8-40c0-b202-60f947e7efea
I,Group Stage,Norway,France,MetLife Stadium,East Rutherford,USA,2026-06-26,15:00 ET,UEFA,44.0,Ståle Solbakken,UEFA,1.0,Didier Deschamps,edfe2cfd-4c41-474c-acd3-b90cd3cca8b6,2026-08-18T12:29:01.809720,wc_2026_fixtures.csv,CSV,ebe3b807-d2d8-40c0-b202-60f947e7efea
I,Group Stage,Senegal,Iraq,MetLife Stadium,East Rutherford,USA,2026-06-26,15:00 ET,CAF,14.0,Aliou Cissé,AFC,61.0,Graham Arnold,3333310c-9e29-4547-9cab-f44c478ceb15,2026-08-18T12:29:01.809720,wc_2026_fixtures.csv,CSV,ebe3b807-d2d8-40c0-b202-60f947e7efea
J,Group Stage,Argentina,Algeria,Arrowhead Stadium,Kansas City,USA,2026-06-16,21:00 ET,CONMEBOL,3.0,Lionel Scaloni,CAF,36.0,Vladimir Petkovic,b0f54c49-1cf0-4015-b265-dd8fd663dc53,2026-08-18T12:29:01.809720,wc_2026_fixtures.csv,CSV,ebe3b807-d2d8-40c0-b202-60f947e7efea
J,Group Stage,Austria,Jordan,AT&T Stadium,Arlington,USA,2026-06-17,00:00 ET,UEFA,23.0,Ralf Rangnick,AFC,68.0,Hussain Ammouta,0356b4e3-0d94-46b7-ab31-5346d97b6a6c,2026-08-18T12:29:01.809720,wc_2026_fixtures.csv,CSV,ebe3b807-d2d8-40c0-b202-60f947e7efea
J,Group Stage,Argentina,Austria,AT&T Stadium,Arlington,USA,2026-06-22,13:00 ET,CONMEBOL,3.0,Lionel Scaloni,UEFA,23.0,Ralf Rangnick,07cdc291-9444-4d15-9c4f-a6beb74dd206,2026-08-18T12:29:01.809720,wc_2026_fixtures.csv,CSV,ebe3b807-d2d8-40c0-b202-60f947e7efea
J,Group Stage,Jordan,Algeria,AT&T Stadium,Arlington,USA,2026-06-23,23:00 ET,AFC,68.0,Hussain Ammouta,CAF,36.0,Vladimir Petkovic,42e703dd-d5d7-4591-9b8a-83b8b5897210,2026-08-18T12:29:01.809720,wc_2026_fixtures.csv,CSV,ebe3b807-d2d8-40c0-b202-60f947e7efea
J,Group Stage,Algeria,Austria,Arrowhead Stadium,Kansas City,USA,2026-06-27,22:00 ET,CAF,36.0,Vladimir Petkovic,UEFA,23.0,Ralf Rangnick,7f622d61-93ec-4ced-a4d9-c03ae01a0c3d,2026-08-18T12:29:01.809720,wc_2026_fixtures.csv,CSV,ebe3b807-d2d8-40c0-b202-60f947e7efea
J,Group Stage,Jordan,Argentina,AT&T Stadium,Arlington,USA,2026-06-27,22:00 ET,AFC,68.0,Hussain Ammouta,CONMEBOL,3.0,Lionel Scaloni,84199a25-dc9a-440b-ae14-8fc712064abf,2026-08-18T12:29:01.809720,wc_2026_fixtures.csv,CSV,ebe3b807-d2d8-40c0-b202-60f947e7efea
K,Group Stage,Portugal,DR Congo,NRG Stadium,Houston,USA,2026-06-17,13:00 ET,UEFA,5.0,Roberto Martínez,CAF,51.0,Sébastien Desabre,90930546-a3ec-49cf-be03-5ac964579619,2026-08-18T12:29:01.809720,wc_2026_fixtures.csv,CSV,ebe3b807-d2d8-40c0-b202-60f947e7efea
K,Group Stage,Uzbekistan,Colombia,Estadio Azteca,Mexico City,Mexico,2026-06-17,22:00 ET,AFC,62.0,Srecko Katanec,CONMEBOL,13.0,Néstor Lorenzo,9c70c7a5-1d4c-4c9d-9ae9-f1c4fb4beeed,2026-08-18T12:29:01.809720,wc_2026_fixtures.csv,CSV,ebe3b807-d2d8-40c0-b202-60f947e7efea
K,Group Stage,Portugal,Uzbekistan,Arrowhead Stadium,Kansas City,USA,2026-06-23,13:00 ET,UEFA,5.0,Roberto Martínez,AFC,62.0,Srecko Katanec,ccb2ed2f-81bc-4bc8-a1dd-41aab5ed6178,2026-08-18T12:29:01.809720,wc_2026_fixtures.csv,CSV,ebe3b807-d2d8-40c0-b202-60f947e7efea
K,Group Stage,Colombia,DR Congo,Arrowhead Stadium,Kansas City,USA,2026-06-23,16:00 ET,CONMEBOL,13.0,Néstor Lorenzo,CAF,51.0,Sébastien Desabre,9fc14c04-2350-4947-8b41-a7f71d7c05c7,2026-08-18T12:29:01.809720,wc_2026_fixtures.csv,CSV,ebe3b807-d2d8-40c0-b202-60f947e7efea
K,Group Stage,Colombia,Portugal,Hard Rock Stadium,Miami,USA,2026-06-27,20:00 ET,CONMEBOL,13.0,Néstor Lorenzo,UEFA,5.0,Roberto Martínez,cafe3710-6b27-4d8f-b81b-777f53325fea,2026-08-18T12:29:01.809720,wc_2026_fixtures.csv,CSV,ebe3b807-d2d8-40c0-b202-60f947e7efea
K,Group Stage,DR Congo,Uzbekistan,Hard Rock Stadium,Miami,USA,2026-06-27,20:00 ET,CAF,51.0,Sébastien Desabre,AFC,62.0,Srecko Katanec,338bbad4-47c9-43a5-b585-4f284e97412c,2026-08-18T12:29:01.809720,wc_2026_fixtures.csv,CSV,ebe3b807-d2d8-40c0-b202-60f947e7efea
L,Group Stage,England,Croatia,AT&T Stadium,Arlington,USA,2026-06-17,15:00 ET,UEFA,4.0,Thomas Tuchel,UEFA,11.0,Zlatko Dalić,7ea17362-15c2-4997-841d-144783c34bfa,2026-08-18T12:29:01.809720,wc_2026_fixtures.csv,CSV,ebe3b807-d2d8-40c0-b202-60f947e7efea
L,Group Stage,Ghana,Panama,BMO Field,Toronto,Canada,2026-06-17,18:00 ET,CAF,65.0,Otto Addo,CONCACAF,53.0,Thomas Christiansen,de7cc211-e64c-41bc-ad2c-071ab9572af0,2026-08-18T12:29:01.809720,wc_2026_fixtures.csv,CSV,ebe3b807-d2d8-40c0-b202-60f947e7efea
L,Group Stage,England,Ghana,Gillette Stadium,Foxborough,USA,2026-06-23,19:00 ET,UEFA,4.0,Thomas Tuchel,CAF,65.0,Otto Addo,ac07c135-956d-4f1f-8c74-289c6cfec2b6,2026-08-18T12:29:01.809720,wc_2026_fixtures.csv,CSV,ebe3b807-d2d8-40c0-b202-60f947e7efea
L,Group Stage,Croatia,Panama,BMO Field,Toronto,Canada,2026-06-23,21:00 ET,UEFA,11.0,Zlatko Dalić,CONCACAF,53.0,Thomas Christiansen,8d34798a-4108-4d34-ab43-84633497e012,2026-08-18T12:29:01.809720,wc_2026_fixtures.csv,CSV,ebe3b807-d2d8-40c0-b202-60f947e7efea
L,Group Stage,Panama,England,MetLife Stadium,East Rutherford,USA,2026-06-27,15:00 ET,CONCACAF,53.0,Thomas Christiansen,UEFA,4.0,Thomas Tuchel,600dfe2d-504f-4841-8a41-dc680354ea9c,2026-08-18T12:29:01.809720,wc_2026_fixtures.csv,CSV,ebe3b807-d2d8-40c0-b202-60f947e7efea
L,Group Stage,Croatia,Ghana,MetLife Stadium,East Rutherford,USA,2026-06-27,15:00 ET,UEFA,11.0,Zlatko Dalić,CAF,65.0,Otto Addo,0eabcbae-f9f9-4997-82ff-49ef456bea42,2026-08-18T12:29:01.809720,wc_2026_fixtures.csv,CSV,ebe3b807-d2d8-40c0-b202-60f947e7efea
nan,Round of 32,1A,2B,MetLife Stadium,East Rutherford,USA,2026-06-28,TBD,nan,nan,nan,nan,nan,nan,960f2fc0-04b1-47fe-80f5-7ff4571e96a6,2026-08-18T12:29:01.809720,wc_2026_fixtures.csv,CSV,ebe3b807-d2d8-40c0-b202-60f947e7efea
nan,Round of 32,1B,2A,AT&T Stadium,Arlington,USA,2026-06-28,TBD,nan,nan,nan,nan,nan,nan,63548be9-cd49-4b63-8df4-67921bc4a5b5,2026-08-18T12:29:01.809720,wc_2026_fixtures.csv,CSV,ebe3b807-d2d8-40c0-b202-60f947e7efea
nan,Round of 32,1C,2D,NRG Stadium,Houston,USA,2026-06-29,TBD,nan,nan,nan,nan,nan,nan,e1bb90fe-08ab-4f20-8aa0-a8e9bbf5d70c,2026-08-18T12:29:01.809720,wc_2026_fixtures.csv,CSV,ebe3b807-d2d8-40c0-b202-60f947e7efea
nan,Round of 32,1D,2C,Rose Bowl,Pasadena,USA,2026-06-29,TBD,nan,nan,nan,nan,nan,nan,71868768-e439-4292-8abe-3ce5693cac87,2026-08-18T12:29:01.809720,wc_2026_fixtures.csv,CSV,ebe3b807-d2d8-40c0-b202-60f947e7efea
nan,Round of 32,1E,2F,SoFi Stadium,Inglewood,USA,2026-06-30,TBD,nan,nan,nan,nan,nan,nan,d56068b6-9d90-4869-bc8f-b7282a4f6489,2026-08-18T12:29:01.809720,wc_2026_fixtures.csv,CSV,ebe3b807-d2d8-40c0-b202-60f947e7efea
nan,Round of 32,1F,2E,Lumen Field,Seattle,USA,2026-06-30,TBD,nan,nan,nan,nan,nan,nan,47acc596-0ab9-4fa1-b499-ab90308e3c0c,2026-08-18T12:29:01.809720,wc_2026_fixtures.csv,CSV,ebe3b807-d2d8-40c0-b202-60f947e7efea
nan,Round of 32,1G,2H,Mercedes-Benz Stadium,Atlanta,USA,2026-07-01,TBD,nan,nan,nan,nan,nan,nan,884c1824-2019-4cef-8d07-0fb942852d4b,2026-08-18T12:29:01.809720,wc_2026_fixtures.csv,CSV,ebe3b807-d2d8-40c0-b202-60f947e7efea
