team,group,confederation,fifa_rank,coach,best_wc_result,debut_2026,_ingestion_id,_ingested_at,_source_file,_source_format,_run_id
New Zealand,G,OFC,95,Darren Bazeley,"Group stage (1982,2010)",No,c603c4f1-5aa5-4364-a970-f2fc81216de4,2026-08-18T12:33:59.912551,wc_2026_teams.json,JSON,a16f1fb9-7fed-404b-b9ab-354715efcf97
Spain,H,UEFA,2,Luis de la Fuente,Winners (2010),No,12d54211-1a6f-4c10-bd88-7d3d68d46c23,2026-08-18T12:33:59.912551,wc_2026_teams.json,JSON,a16f1fb9-7fed-404b-b9ab-354715efcf97
Cape Verde,H,CAF,70,Pedro Brito,First appearance,Yes,a80c62e0-b68a-4ad1-b5b2-f577e0970b97,2026-08-18T12:33:59.912551,wc_2026_teams.json,JSON,a16f1fb9-7fed-404b-b9ab-354715efcf97
Saudi Arabia,H,AFC,57,Roberto Mancini,Round of 16 (1994),No,d3743b8a-515a-4860-8525-a6fd696529c9,2026-08-18T12:33:59.912551,wc_2026_teams.json,JSON,a16f1fb9-7fed-404b-b9ab-354715efcf97
Uruguay,H,CONMEBOL,17,Marcelo Bielsa,"Winners (1930,1950)",No,61467542-670f-4c27-be95-84d3782c84fe,2026-08-18T12:33:59.912551,wc_2026_teams.json,JSON,a16f1fb9-7fed-404b-b9ab-354715efcf97
France,I,UEFA,1,Didier Deschamps,"Winners (1998,2018)",No,456cab32-59f4-4962-a732-6648916ba28e,2026-08-18T12:33:59.912551,wc_2026_teams.json,JSON,a16f1fb9-7fed-404b-b9ab-354715efcf97
Senegal,I,CAF,14,Aliou Cissé,Quarter-finals (2002),No,587209b2-51f5-4314-952a-0727ce78d5f1,2026-08-18T12:33:59.912551,wc_2026_teams.json,JSON,a16f1fb9-7fed-404b-b9ab-354715efcf97
Norway,I,UEFA,44,Ståle Solbakken,"Round of 16 (1994,1998)",No,2cfc64a0-a36d-4a53-ad89-c00ea2d86a2b,2026-08-18T12:33:59.912551,wc_2026_teams.json,JSON,a16f1fb9-7fed-404b-b9ab-354715efcf97
Iraq,I,AFC,61,Graham Arnold,Group stage (1986),No,5411e158-d16c-4942-a027-0fb6527020a8,2026-08-18T12:33:59.912551,wc_2026_teams.json,JSON,a16f1fb9-7fed-404b-b9ab-354715efcf97
Argentina,J,CONMEBOL,3,Lionel Scaloni,"Winners (1978,1986,2022)",No,23e4d0dc-7ee2-4227-813f-776005898ae4,2026-08-18T12:33:59.912551,wc_2026_teams.json,JSON,a16f1fb9-7fed-404b-b9ab-354715efcf97
Algeria,J,CAF,36,Vladimir Petkovic,Round of 16 (2014),No,0b42940f-11db-4436-8f07-87d21b84b6ed,2026-08-18T12:33:59.912551,wc_2026_teams.json,JSON,a16f1fb9-7fed-404b-b9ab-354715efcf97
Austria,J,UEFA,23,Ralf Rangnick,Third place (1954),No,de4b5200-2025-44d7-b1f1-06becb84b3a1,2026-08-18T12:33:59.912551,wc_2026_teams.json,JSON,a16f1fb9-7fed-404b-b9ab-354715efcf97
Jordan,J,AFC,68,Hussain Ammouta,First appearance,Yes,cdb7452b-94ab-4000-98e1-c8f9677c4c71,2026-08-18T12:33:59.912551,wc_2026_teams.json,JSON,a16f1fb9-7fed-404b-b9ab-354715efcf97
Portugal,K,UEFA,5,Roberto Martínez,"Semi-finals (1966,2006)",No,63d02ad7-4087-4196-afce-c1ad8459bf78,2026-08-18T12:33:59.912551,wc_2026_teams.json,JSON,a16f1fb9-7fed-404b-b9ab-354715efcf97
DR Congo,K,CAF,51,Sébastien Desabre,Group stage (1974),No,321f1b03-cd28-4390-9250-571eff7590f3,2026-08-18T12:33:59.912551,wc_2026_teams.json,JSON,a16f1fb9-7fed-404b-b9ab-354715efcf97
Uzbekistan,K,AFC,62,Srecko Katanec,First appearance,Yes,b4c2b100-0ef8-4a37-93a1-4f2ccfe8628c,2026-08-18T12:33:59.912551,wc_2026_teams.json,JSON,a16f1fb9-7fed-404b-b9ab-354715efcf97
Colombia,K,CONMEBOL,13,Néstor Lorenzo,Quarter-finals (2014),No,936abc90-2aa2-4872-88b7-7bd757b746b7,2026-08-18T12:33:59.912551,wc_2026_teams.json,JSON,a16f1fb9-7fed-404b-b9ab-354715efcf97
England,L,UEFA,4,Thomas Tuchel,Winners (1966),No,fccad46c-852b-465c-aabf-ae369da044d6,2026-08-18T12:33:59.912551,wc_2026_teams.json,JSON,a16f1fb9-7fed-404b-b9ab-354715efcf97
Croatia,L,UEFA,11,Zlatko Dalić,Runner-up (2018),No,fb6d4b1c-a73e-4a47-8709-239e5efb8232,2026-08-18T12:33:59.912551,wc_2026_teams.json,JSON,a16f1fb9-7fed-404b-b9ab-354715efcf97
Ghana,L,CAF,65,Otto Addo,Quarter-finals (2010),No,622887b4-1585-4cad-9ad7-635cc6ca92ef,2026-08-18T12:33:59.912551,wc_2026_teams.json,JSON,a16f1fb9-7fed-404b-b9ab-354715efcf97
Panama,L,CONCACAF,53,Thomas Christiansen,Group stage (2018),No,f11188f2-99b2-4e1e-a2dc-23be454920e9,2026-08-18T12:33:59.912551,wc_2026_teams.json,JSON,a16f1fb9-7fed-404b-b9ab-354715efcf97
