group,stage,team1,team2,venue,city,country,date,kickoff_et,team1_confederation,team1_fifa_rank,team1_coach,team2_confederation,team2_fifa_rank,team2_coach,_ingestion_id,_ingested_at,_source_file,_source_format,_run_id
D,Group Stage,Australia,Türkiye,MetLife Stadium,East Rutherford,USA,2026-06-13,12:00 ET,AFC,26.0,Tony Popovic,UEFA,42.0,Vincenzo Montella,652d5294-3971-46d4-bba0-7c715786a034,2026-08-04T15:13:21.816051,wc_2026_fixtures.csv,CSV,2d3566d1-cabc-43d5-a1c3-519cc333b41c
D,Group Stage,USA,Australia,Lincoln Financial Field,Philadelphia,USA,2026-06-19,15:00 ET,CONCACAF,16.0,Mauricio Pochettino,AFC,26.0,Tony Popovic,27a3c70b-c2bb-4a15-84e0-cfc5ca3ed5a4,2026-08-04T15:13:21.816051,wc_2026_fixtures.csv,CSV,2d3566d1-cabc-43d5-a1c3-519cc333b41c
D,Group Stage,Türkiye,Paraguay,MetLife Stadium,East Rutherford,USA,2026-06-20,00:00 ET,UEFA,42.0,Vincenzo Montella,CONMEBOL,64.0,Gustavo Alfaro,2b34d892-06c3-401a-b0e6-bab8eb419fa4,2026-08-04T15:13:21.816051,wc_2026_fixtures.csv,CSV,2d3566d1-cabc-43d5-a1c3-519cc333b41c
D,Group Stage,Türkiye,USA,AT&T Stadium,Arlington,USA,2026-06-25,21:00 ET,UEFA,42.0,Vincenzo Montella,CONCACAF,16.0,Mauricio Pochettino,9f61d7e4-a292-4d87-acd0-61e3e8804dd5,2026-08-04T15:13:21.816051,wc_2026_fixtures.csv,CSV,2d3566d1-cabc-43d5-a1c3-519cc333b41c
D,Group Stage,Paraguay,Australia,AT&T Stadium,Arlington,USA,2026-06-25,21:00 ET,CONMEBOL,64.0,Gustavo Alfaro,AFC,26.0,Tony Popovic,7430f5db-5d3e-45d9-9c94-de7b31698da9,2026-08-04T15:13:21.816051,wc_2026_fixtures.csv,CSV,2d3566d1-cabc-43d5-a1c3-519cc333b41c
E,Group Stage,Germany,Curaçao,NRG Stadium,Houston,USA,2026-06-14,13:00 ET,UEFA,10.0,Julian Nagelsmann,CONCACAF,81.0,Dick Advocaat,2ada9e55-4c54-489f-a5c8-72b0dbbf8160,2026-08-04T15:13:21.816051,wc_2026_fixtures.csv,CSV,2d3566d1-cabc-43d5-a1c3-519cc333b41c
E,Group Stage,Ivory Coast,Ecuador,Lincoln Financial Field,Philadelphia,USA,2026-06-14,19:00 ET,CAF,33.0,Emerse Faé,CONMEBOL,24.0,Sebastián Beccacece,404f2fe5-f7f9-4c0f-8035-498ba8c8f24c,2026-08-04T15:13:21.816051,wc_2026_fixtures.csv,CSV,2d3566d1-cabc-43d5-a1c3-519cc333b41c
E,Group Stage,Germany,Ivory Coast,NRG Stadium,Houston,USA,2026-06-20,19:00 ET,UEFA,10.0,Julian Nagelsmann,CAF,33.0,Emerse Faé,bc288ebb-9acc-4d48-8088-bb02366de5d9,2026-08-04T15:13:21.816051,wc_2026_fixtures.csv,CSV,2d3566d1-cabc-43d5-a1c3-519cc333b41c
E,Group Stage,Ecuador,Curaçao,Mercedes-Benz Stadium,Atlanta,USA,2026-06-20,22:00 ET,CONMEBOL,24.0,Sebastián Beccacece,CONCACAF,81.0,Dick Advocaat,57c1d69c-6191-4a65-affb-510c3c889cf2,2026-08-04T15:13:21.816051,wc_2026_fixtures.csv,CSV,2d3566d1-cabc-43d5-a1c3-519cc333b41c
E,Group Stage,Ecuador,Germany,AT&T Stadium,Arlington,USA,2026-06-25,18:00 ET,CONMEBOL,24.0,Sebastián Beccacece,UEFA,10.0,Julian Nagelsmann,d258f9b1-4d84-40e0-b8dd-6f2f0cdc7e06,2026-08-04T15:13:21.816051,wc_2026_fixtures.csv,CSV,2d3566d1-cabc-43d5-a1c3-519cc333b41c
E,Group Stage,Curaçao,Ivory Coast,AT&T Stadium,Arlington,USA,2026-06-25,18:00 ET,CONCACAF,81.0,Dick Advocaat,CAF,33.0,Emerse Faé,6af26f41-baa7-4d3f-be76-881d14219003,2026-08-04T15:13:21.816051,wc_2026_fixtures.csv,CSV,2d3566d1-cabc-43d5-a1c3-519cc333b41c
F,Group Stage,Netherlands,Japan,AT&T Stadium,Arlington,USA,2026-06-14,16:00 ET,UEFA,7.0,Ronald Koeman,AFC,18.0,Hajime Moriyasu,5321a3b4-e0ed-4e14-b47e-a00d16b82391,2026-08-04T15:13:21.816051,wc_2026_fixtures.csv,CSV,2d3566d1-cabc-43d5-a1c3-519cc333b41c
F,Group Stage,Sweden,Tunisia,Estadio BBVA,Monterrey,Mexico,2026-06-14,20:00 ET,UEFA,39.0,Jon Dahl Tomasson,CAF,40.0,Faouzi Benzarti,75e1325c-400a-484d-a173-932ae31cd05a,2026-08-04T15:13:21.816051,wc_2026_fixtures.csv,CSV,2d3566d1-cabc-43d5-a1c3-519cc333b41c
F,Group Stage,Netherlands,Sweden,NRG Stadium,Houston,USA,2026-06-20,19:00 ET,UEFA,7.0,Ronald Koeman,UEFA,39.0,Jon Dahl Tomasson,1dfa6b1c-0b65-47e2-876b-09522c568a91,2026-08-04T15:13:21.816051,wc_2026_fixtures.csv,CSV,2d3566d1-cabc-43d5-a1c3-519cc333b41c
F,Group Stage,Tunisia,Japan,Estadio BBVA,Monterrey,Mexico,2026-06-20,14:00 ET,CAF,40.0,Faouzi Benzarti,AFC,18.0,Hajime Moriyasu,1e495831-6801-44bc-9da9-328df84e14c3,2026-08-04T15:13:21.816051,wc_2026_fixtures.csv,CSV,2d3566d1-cabc-43d5-a1c3-519cc333b41c
F,Group Stage,Japan,Sweden,AT&T Stadium,Arlington,USA,2026-06-26,15:00 ET,AFC,18.0,Hajime Moriyasu,UEFA,39.0,Jon Dahl Tomasson,c9177fcb-4ca1-4cb4-8cc7-fa82fca383eb,2026-08-04T15:13:21.816051,wc_2026_fixtures.csv,CSV,2d3566d1-cabc-43d5-a1c3-519cc333b41c
F,Group Stage,Tunisia,Netherlands,AT&T Stadium,Arlington,USA,2026-06-26,15:00 ET,CAF,40.0,Faouzi Benzarti,UEFA,7.0,Ronald Koeman,49f48e6e-bf6c-4abb-ae06-b28ccb1e8d4b,2026-08-04T15:13:21.816051,wc_2026_fixtures.csv,CSV,2d3566d1-cabc-43d5-a1c3-519cc333b41c
G,Group Stage,Belgium,Egypt,Lumen Field,Seattle,USA,2026-06-15,15:00 ET,UEFA,9.0,Domenico Tedesco,CAF,29.0,Hossam El-Badry,ccec7408-8988-40f3-a618-d5753abc41b4,2026-08-04T15:13:21.816051,wc_2026_fixtures.csv,CSV,2d3566d1-cabc-43d5-a1c3-519cc333b41c
G,Group Stage,Iran,New Zealand,SoFi Stadium,Inglewood,USA,2026-06-15,18:00 ET,AFC,21.0,Amir Ghalenoei,OFC,95.0,Darren Bazeley,c419aba3-2943-4fcd-9796-cde85db4136a,2026-08-04T15:13:21.816051,wc_2026_fixtures.csv,CSV,2d3566d1-cabc-43d5-a1c3-519cc333b41c
G,Group Stage,Belgium,Iran,SoFi Stadium,Inglewood,USA,2026-06-21,18:00 ET,UEFA,9.0,Domenico Tedesco,AFC,21.0,Amir Ghalenoei,c1f0a372-a6dc-46ce-82c4-3e1a81dd1ee6,2026-08-04T15:13:21.816051,wc_2026_fixtures.csv,CSV,2d3566d1-cabc-43d5-a1c3-519cc333b41c
G,Group Stage,New Zealand,Egypt,Lumen Field,Seattle,USA,2026-06-21,15:00 ET,OFC,95.0,Darren Bazeley,CAF,29.0,Hossam El-Badry,f723906a-9061-43c7-906a-a9b3154a5370,2026-08-04T15:13:21.816051,wc_2026_fixtures.csv,CSV,2d3566d1-cabc-43d5-a1c3-519cc333b41c
G,Group Stage,Egypt,Iran,Lumen Field,Seattle,USA,2026-06-26,18:00 ET,CAF,29.0,Hossam El-Badry,AFC,21.0,Amir Ghalenoei,65e8fcd8-c4be-4f63-96bf-64f6990bd8cd,2026-08-04T15:13:21.816051,wc_2026_fixtures.csv,CSV,2d3566d1-cabc-43d5-a1c3-519cc333b41c
G,Group Stage,New Zealand,Belgium,SoFi Stadium,Inglewood,USA,2026-06-26,18:00 ET,OFC,95.0,Darren Bazeley,UEFA,9.0,Domenico Tedesco,f240ceb3-b3c0-4230-81ca-6cc8db707cc1,2026-08-04T15:13:21.816051,wc_2026_fixtures.csv,CSV,2d3566d1-cabc-43d5-a1c3-519cc333b41c
H,Group Stage,Spain,Cape Verde,Mercedes-Benz Stadium,Atlanta,USA,2026-06-15,12:00 ET,UEFA,2.0,Luis de la Fuente,CAF,70.0,Pedro Brito,4d8408fc-6512-438e-a383-05ffc0d3d684,2026-08-04T15:13:21.816051,wc_2026_fixtures.csv,CSV,2d3566d1-cabc-43d5-a1c3-519cc333b41c
H,Group Stage,Saudi Arabia,Uruguay,Hard Rock Stadium,Miami,USA,2026-06-15,15:00 ET,AFC,57.0,Roberto Mancini,CONMEBOL,17.0,Marcelo Bielsa,ffd70b85-5672-40e6-8502-1b55f560928a,2026-08-04T15:13:21.816051,wc_2026_fixtures.csv,CSV,2d3566d1-cabc-43d5-a1c3-519cc333b41c
H,Group Stage,Spain,Saudi Arabia,Estadio Akron,Guadalajara,Mexico,2026-06-21,21:00 ET,UEFA,2.0,Luis de la Fuente,AFC,57.0,Roberto Mancini,7e1b8bfc-4738-4bd6-ad51-82c482c43690,2026-08-04T15:13:21.816051,wc_2026_fixtures.csv,CSV,2d3566d1-cabc-43d5-a1c3-519cc333b41c
H,Group Stage,Uruguay,Cape Verde,Hard Rock Stadium,Miami,USA,2026-06-21,18:00 ET,CONMEBOL,17.0,Marcelo Bielsa,CAF,70.0,Pedro Brito,cb921919-0634-4bd9-a53f-be0b22551acd,2026-08-04T15:13:21.816051,wc_2026_fixtures.csv,CSV,2d3566d1-cabc-43d5-a1c3-519cc333b41c
H,Group Stage,Cape Verde,Saudi Arabia,Estadio Akron,Guadalajara,Mexico,2026-06-26,20:00 ET,CAF,70.0,Pedro Brito,AFC,57.0,Roberto Mancini,b6648618-afa0-4cd5-834e-ded3016ac5a2,2026-08-04T15:13:21.816051,wc_2026_fixtures.csv,CSV,2d3566d1-cabc-43d5-a1c3-519cc333b41c
H,Group Stage,Uruguay,Spain,Estadio Akron,Guadalajara,Mexico,2026-06-26,20:00 ET,CONMEBOL,17.0,Marcelo Bielsa,UEFA,2.0,Luis de la Fuente,8c5f412e-3c3c-442b-8883-b41dad57f175,2026-08-04T15:13:21.816051,wc_2026_fixtures.csv,CSV,2d3566d1-cabc-43d5-a1c3-519cc333b41c
I,Group Stage,France,Senegal,MetLife Stadium,East Rutherford,USA,2026-06-16,15:00 ET,UEFA,1.0,Didier Deschamps,CAF,14.0,Aliou Cissé,89378b87-17a0-420e-a5e1-dc7d539275af,2026-08-04T15:13:21.816051,wc_2026_fixtures.csv,CSV,2d3566d1-cabc-43d5-a1c3-519cc333b41c
I,Group Stage,Iraq,Norway,Gillette Stadium,Foxborough,USA,2026-06-16,18:00 ET,AFC,61.0,Graham Arnold,UEFA,44.0,Ståle Solbakken,7304f328-b0bf-48dd-98e0-5a02749db14a,2026-08-04T15:13:21.816051,wc_2026_fixtures.csv,CSV,2d3566d1-cabc-43d5-a1c3-519cc333b41c
I,Group Stage,France,Iraq,Lincoln Financial Field,Philadelphia,USA,2026-06-22,17:00 ET,UEFA,1.0,Didier Deschamps,AFC,61.0,Graham Arnold,28843f41-a468-43a2-85ff-19fe047cb713,2026-08-04T15:13:21.816051,wc_2026_fixtures.csv,CSV,2d3566d1-cabc-43d5-a1c3-519cc333b41c
I,Group Stage,Norway,Senegal,Gillette Stadium,Foxborough,USA,2026-06-22,20:00 ET,UEFA,44.0,Ståle Solbakken,CAF,14.0,Aliou Cissé,dc633062-89cc-4b76-888d-28cd716901d4,2026-08-04T15:13:21.816051,wc_2026_fixtures.csv,CSV,2d3566d1-cabc-43d5-a1c3-519cc333b41c
I,Group Stage,Norway,France,MetLife Stadium,East Rutherford,USA,2026-06-26,15:00 ET,UEFA,44.0,Ståle Solbakken,UEFA,1.0,Didier Deschamps,6f7c4119-9e77-42ec-9247-bc2e0f14c5d1,2026-08-04T15:13:21.816051,wc_2026_fixtures.csv,CSV,2d3566d1-cabc-43d5-a1c3-519cc333b41c
I,Group Stage,Senegal,Iraq,MetLife Stadium,East Rutherford,USA,2026-06-26,15:00 ET,CAF,14.0,Aliou Cissé,AFC,61.0,Graham Arnold,4efe17fb-07a8-43ab-81b3-e438a8f8b512,2026-08-04T15:13:21.816051,wc_2026_fixtures.csv,CSV,2d3566d1-cabc-43d5-a1c3-519cc333b41c
J,Group Stage,Argentina,Algeria,Arrowhead Stadium,Kansas City,USA,2026-06-16,21:00 ET,CONMEBOL,3.0,Lionel Scaloni,CAF,36.0,Vladimir Petkovic,dcd40032-9edb-4cf1-a1f3-2936e897ec35,2026-08-04T15:13:21.816051,wc_2026_fixtures.csv,CSV,2d3566d1-cabc-43d5-a1c3-519cc333b41c
J,Group Stage,Austria,Jordan,AT&T Stadium,Arlington,USA,2026-06-17,00:00 ET,UEFA,23.0,Ralf Rangnick,AFC,68.0,Hussain Ammouta,aafc5678-e53a-4441-ae80-ca6936ca359a,2026-08-04T15:13:21.816051,wc_2026_fixtures.csv,CSV,2d3566d1-cabc-43d5-a1c3-519cc333b41c
J,Group Stage,Argentina,Austria,AT&T Stadium,Arlington,USA,2026-06-22,13:00 ET,CONMEBOL,3.0,Lionel Scaloni,UEFA,23.0,Ralf Rangnick,adaa05ca-fce3-44be-b0fb-a2b0c6233781,2026-08-04T15:13:21.816051,wc_2026_fixtures.csv,CSV,2d3566d1-cabc-43d5-a1c3-519cc333b41c
J,Group Stage,Jordan,Algeria,AT&T Stadium,Arlington,USA,2026-06-23,23:00 ET,AFC,68.0,Hussain Ammouta,CAF,36.0,Vladimir Petkovic,87779ce9-6ced-47d0-ab5a-092ed90629ee,2026-08-04T15:13:21.816051,wc_2026_fixtures.csv,CSV,2d3566d1-cabc-43d5-a1c3-519cc333b41c
J,Group Stage,Algeria,Austria,Arrowhead Stadium,Kansas City,USA,2026-06-27,22:00 ET,CAF,36.0,Vladimir Petkovic,UEFA,23.0,Ralf Rangnick,5c6ffa46-beaa-4828-ace6-02dd6fc65d0b,2026-08-04T15:13:21.816051,wc_2026_fixtures.csv,CSV,2d3566d1-cabc-43d5-a1c3-519cc333b41c
J,Group Stage,Jordan,Argentina,AT&T Stadium,Arlington,USA,2026-06-27,22:00 ET,AFC,68.0,Hussain Ammouta,CONMEBOL,3.0,Lionel Scaloni,5d5dfe0b-b15b-4f74-8081-1d8cae98bb4a,2026-08-04T15:13:21.816051,wc_2026_fixtures.csv,CSV,2d3566d1-cabc-43d5-a1c3-519cc333b41c
K,Group Stage,Portugal,DR Congo,NRG Stadium,Houston,USA,2026-06-17,13:00 ET,UEFA,5.0,Roberto Martínez,CAF,51.0,Sébastien Desabre,792ea64e-3ef3-4e7f-9a4c-f526676e265b,2026-08-04T15:13:21.816051,wc_2026_fixtures.csv,CSV,2d3566d1-cabc-43d5-a1c3-519cc333b41c
K,Group Stage,Uzbekistan,Colombia,Estadio Azteca,Mexico City,Mexico,2026-06-17,22:00 ET,AFC,62.0,Srecko Katanec,CONMEBOL,13.0,Néstor Lorenzo,4c93cf96-7474-48f7-8896-11998596ea42,2026-08-04T15:13:21.816051,wc_2026_fixtures.csv,CSV,2d3566d1-cabc-43d5-a1c3-519cc333b41c
K,Group Stage,Portugal,Uzbekistan,Arrowhead Stadium,Kansas City,USA,2026-06-23,13:00 ET,UEFA,5.0,Roberto Martínez,AFC,62.0,Srecko Katanec,e966fd12-23d3-4390-b0df-e7d1b02fc76e,2026-08-04T15:13:21.816051,wc_2026_fixtures.csv,CSV,2d3566d1-cabc-43d5-a1c3-519cc333b41c
K,Group Stage,Colombia,DR Congo,Arrowhead Stadium,Kansas City,USA,2026-06-23,16:00 ET,CONMEBOL,13.0,Néstor Lorenzo,CAF,51.0,Sébastien Desabre,703e3a1d-ece0-421a-ab8c-4daae6327a74,2026-08-04T15:13:21.816051,wc_2026_fixtures.csv,CSV,2d3566d1-cabc-43d5-a1c3-519cc333b41c
K,Group Stage,Colombia,Portugal,Hard Rock Stadium,Miami,USA,2026-06-27,20:00 ET,CONMEBOL,13.0,Néstor Lorenzo,UEFA,5.0,Roberto Martínez,eab533d8-cf22-42ae-8c25-e7d8991add45,2026-08-04T15:13:21.816051,wc_2026_fixtures.csv,CSV,2d3566d1-cabc-43d5-a1c3-519cc333b41c
K,Group Stage,DR Congo,Uzbekistan,Hard Rock Stadium,Miami,USA,2026-06-27,20:00 ET,CAF,51.0,Sébastien Desabre,AFC,62.0,Srecko Katanec,3f2c3613-12f0-4a1f-b9a8-664537356b41,2026-08-04T15:13:21.816051,wc_2026_fixtures.csv,CSV,2d3566d1-cabc-43d5-a1c3-519cc333b41c
L,Group Stage,England,Croatia,AT&T Stadium,Arlington,USA,2026-06-17,15:00 ET,UEFA,4.0,Thomas Tuchel,UEFA,11.0,Zlatko Dalić,6f34ad18-40c0-4f6b-a6dd-82dfcea1dd09,2026-08-04T15:13:21.816051,wc_2026_fixtures.csv,CSV,2d3566d1-cabc-43d5-a1c3-519cc333b41c
L,Group Stage,Ghana,Panama,BMO Field,Toronto,Canada,2026-06-17,18:00 ET,CAF,65.0,Otto Addo,CONCACAF,53.0,Thomas Christiansen,994c847a-723f-42df-9ddb-9f0e2365021d,2026-08-04T15:13:21.816051,wc_2026_fixtures.csv,CSV,2d3566d1-cabc-43d5-a1c3-519cc333b41c
L,Group Stage,England,Ghana,Gillette Stadium,Foxborough,USA,2026-06-23,19:00 ET,UEFA,4.0,Thomas Tuchel,CAF,65.0,Otto Addo,bfd92e82-af34-4dcf-b317-c0f8379c6587,2026-08-04T15:13:21.816051,wc_2026_fixtures.csv,CSV,2d3566d1-cabc-43d5-a1c3-519cc333b41c
L,Group Stage,Croatia,Panama,BMO Field,Toronto,Canada,2026-06-23,21:00 ET,UEFA,11.0,Zlatko Dalić,CONCACAF,53.0,Thomas Christiansen,dba96456-e688-4b3b-b88b-cf2602413805,2026-08-04T15:13:21.816051,wc_2026_fixtures.csv,CSV,2d3566d1-cabc-43d5-a1c3-519cc333b41c
L,Group Stage,Panama,England,MetLife Stadium,East Rutherford,USA,2026-06-27,15:00 ET,CONCACAF,53.0,Thomas Christiansen,UEFA,4.0,Thomas Tuchel,4dc249b4-74c2-460e-8ae7-eeed35b10940,2026-08-04T15:13:21.816051,wc_2026_fixtures.csv,CSV,2d3566d1-cabc-43d5-a1c3-519cc333b41c
L,Group Stage,Croatia,Ghana,MetLife Stadium,East Rutherford,USA,2026-06-27,15:00 ET,UEFA,11.0,Zlatko Dalić,CAF,65.0,Otto Addo,7ffa41d1-15e0-4ac6-a96f-1b39b62ca0d6,2026-08-04T15:13:21.816051,wc_2026_fixtures.csv,CSV,2d3566d1-cabc-43d5-a1c3-519cc333b41c
nan,Round of 32,1A,2B,MetLife Stadium,East Rutherford,USA,2026-06-28,TBD,nan,nan,nan,nan,nan,nan,231ec0d7-7c60-47c9-9fc3-990b43705177,2026-08-04T15:13:21.816051,wc_2026_fixtures.csv,CSV,2d3566d1-cabc-43d5-a1c3-519cc333b41c
nan,Round of 32,1B,2A,AT&T Stadium,Arlington,USA,2026-06-28,TBD,nan,nan,nan,nan,nan,nan,7d89bc80-8f0b-427b-9f68-8918350e9cf1,2026-08-04T15:13:21.816051,wc_2026_fixtures.csv,CSV,2d3566d1-cabc-43d5-a1c3-519cc333b41c
nan,Round of 32,1C,2D,NRG Stadium,Houston,USA,2026-06-29,TBD,nan,nan,nan,nan,nan,nan,983dd5fd-d3b5-4623-a15d-73ab219f6692,2026-08-04T15:13:21.816051,wc_2026_fixtures.csv,CSV,2d3566d1-cabc-43d5-a1c3-519cc333b41c
nan,Round of 32,1D,2C,Rose Bowl,Pasadena,USA,2026-06-29,TBD,nan,nan,nan,nan,nan,nan,e311a109-b690-4d5e-a372-cf201f31a9b9,2026-08-04T15:13:21.816051,wc_2026_fixtures.csv,CSV,2d3566d1-cabc-43d5-a1c3-519cc333b41c
nan,Round of 32,1E,2F,SoFi Stadium,Inglewood,USA,2026-06-30,TBD,nan,nan,nan,nan,nan,nan,d7bbdad8-04a5-4597-b975-49cc664458d6,2026-08-04T15:13:21.816051,wc_2026_fixtures.csv,CSV,2d3566d1-cabc-43d5-a1c3-519cc333b41c
nan,Round of 32,1F,2E,Lumen Field,Seattle,USA,2026-06-30,TBD,nan,nan,nan,nan,nan,nan,e3f4721f-bc88-493b-a720-cdbf8fa1e519,2026-08-04T15:13:21.816051,wc_2026_fixtures.csv,CSV,2d3566d1-cabc-43d5-a1c3-519cc333b41c
