year,stage,team1,score1,score2,team2,venue,city,country,date,notes,_ingestion_id,_ingested_at,_source_file,_source_format,_run_id
1950,Final Round,Brazil,7,1,Sweden,Estádio do Maracanã,Rio de Janeiro,Brazil,1950-07-09,nan,ffd66e5f-0660-4f25-8062-a7694eb90181,2026-07-15T20:10:40.086774,wc_all_matches.csv,CSV,2d1aee6b-dfeb-415b-9968-aba30c977e75
1950,Final Round,Uruguay,3,2,Sweden,Estádio do Maracanã,São Paulo,Brazil,1950-07-09,nan,e460b2c3-1ac1-4654-b783-ef3befa404d2,2026-07-15T20:10:40.086774,wc_all_matches.csv,CSV,2d1aee6b-dfeb-415b-9968-aba30c977e75
1950,Final Round,Uruguay,2,1,Brazil,Estádio do Maracanã,Rio de Janeiro,Brazil,1950-07-16,Maracanazo,c61b53b3-ecf0-419e-b487-1e55c38b43a8,2026-07-15T20:10:40.086774,wc_all_matches.csv,CSV,2d1aee6b-dfeb-415b-9968-aba30c977e75
1954,Group Stage,Hungary,9,0,South Korea,Hardturm,Zürich,Switzerland,1954-06-17,nan,a395ce43-15e1-4b6a-8779-2975f3e45938,2026-07-15T20:10:40.086774,wc_all_matches.csv,CSV,2d1aee6b-dfeb-415b-9968-aba30c977e75
1954,Group Stage,West Germany,3,8,Hungary,Wankdorf,Bern,Switzerland,1954-06-20,nan,2ccf6406-7fe5-4f3d-8079-a474d1bf7197,2026-07-15T20:10:40.086774,wc_all_matches.csv,CSV,2d1aee6b-dfeb-415b-9968-aba30c977e75
1954,Quarter-final,Austria,7,5,Switzerland,Hardturm,Lausanne,Switzerland,1954-06-26,Highest scoring WC match ever,e416dd02-5b0e-4486-8ce7-25d487476d7a,2026-07-15T20:10:40.086774,wc_all_matches.csv,CSV,2d1aee6b-dfeb-415b-9968-aba30c977e75
1954,Semi-final,West Germany,6,1,Austria,Wankdorf,Basel,Switzerland,1954-06-30,nan,93050768-86ab-413c-8b2b-cae24ae26169,2026-07-15T20:10:40.086774,wc_all_matches.csv,CSV,2d1aee6b-dfeb-415b-9968-aba30c977e75
1954,Semi-final,Hungary,4,2,Uruguay,Stade Olympique,Lausanne,Switzerland,1954-06-30,nan,8a421926-d74b-4531-916c-e5ed182ccc60,2026-07-15T20:10:40.086774,wc_all_matches.csv,CSV,2d1aee6b-dfeb-415b-9968-aba30c977e75
1954,3rd Place,Austria,3,1,Uruguay,Hardturm,Zürich,Switzerland,1954-07-03,nan,6dbb9799-eae7-4f79-9f71-0195f7198847,2026-07-15T20:10:40.086774,wc_all_matches.csv,CSV,2d1aee6b-dfeb-415b-9968-aba30c977e75
1954,Final,West Germany,3,2,Hungary,Wankdorf,Bern,Switzerland,1954-07-04,Miracle of Bern,50b972d5-622d-4519-a4a1-e2523b7d88bc,2026-07-15T20:10:40.086774,wc_all_matches.csv,CSV,2d1aee6b-dfeb-415b-9968-aba30c977e75
1958,Group Stage,Brazil,3,0,Austria,Ryavallen,Borås,Sweden,1958-06-08,nan,e135fe6e-a0aa-4c33-be23-3355809148a9,2026-07-15T20:10:40.086774,wc_all_matches.csv,CSV,2d1aee6b-dfeb-415b-9968-aba30c977e75
1958,Group Stage,France,7,3,Paraguay,Idrottsparken,Norrköping,Sweden,1958-06-08,Fontaine hat-trick,740f27b7-e19d-4443-83c8-63c636fcadf9,2026-07-15T20:10:40.086774,wc_all_matches.csv,CSV,2d1aee6b-dfeb-415b-9968-aba30c977e75
1958,Quarter-final,France,4,0,Northern Ireland,Ullevi,Gothenburg,Sweden,1958-06-19,nan,e137d7a6-1002-461d-b052-63b4dd8f04f0,2026-07-15T20:10:40.086774,wc_all_matches.csv,CSV,2d1aee6b-dfeb-415b-9968-aba30c977e75
1958,Semi-final,Brazil,5,2,France,Ullevi,Gothenburg,Sweden,1958-06-24,nan,8d415890-9b8b-48f9-ae7c-cd4d9d3432f5,2026-07-15T20:10:40.086774,wc_all_matches.csv,CSV,2d1aee6b-dfeb-415b-9968-aba30c977e75
1958,Semi-final,Sweden,3,1,West Germany,Ullevi,Gothenburg,Sweden,1958-06-24,nan,b7efd099-464b-415b-bba6-14a6d13c5f3b,2026-07-15T20:10:40.086774,wc_all_matches.csv,CSV,2d1aee6b-dfeb-415b-9968-aba30c977e75
1958,3rd Place,France,6,3,West Germany,Ullevi,Gothenburg,Sweden,1958-06-28,Fontaine scores 4,f212b3e7-6fb5-4cd4-a391-6a755fe95994,2026-07-15T20:10:40.086774,wc_all_matches.csv,CSV,2d1aee6b-dfeb-415b-9968-aba30c977e75
1958,Final,Brazil,5,2,Sweden,Råsunda,Stockholm,Sweden,1958-06-29,Pelé scores 2 at 17,d649f672-c531-46c7-ba38-a2c8f9bc286e,2026-07-15T20:10:40.086774,wc_all_matches.csv,CSV,2d1aee6b-dfeb-415b-9968-aba30c977e75
1962,Group Stage,Soviet Union,2,0,Yugoslavia,Estadio El Teniente,Rancagua,Chile,1962-05-31,nan,f1da2433-c827-47c8-82d0-a4d153bcc017,2026-07-15T20:10:40.086774,wc_all_matches.csv,CSV,2d1aee6b-dfeb-415b-9968-aba30c977e75
1962,Group Stage,Italy,0,0,Chile,Estadio Nacional,Santiago,Chile,1962-06-02,Battle of Santiago,5ca96645-da63-45b0-9471-e8eef54608c1,2026-07-15T20:10:40.086774,wc_all_matches.csv,CSV,2d1aee6b-dfeb-415b-9968-aba30c977e75
1962,Quarter-final,Brazil,3,1,England,Estadio Sausalito,Viña del Mar,Chile,1962-06-10,nan,cdb8f023-7d6c-4465-9111-1eed74fb8436,2026-07-15T20:10:40.086774,wc_all_matches.csv,CSV,2d1aee6b-dfeb-415b-9968-aba30c977e75
1962,Semi-final,Brazil,4,2,Chile,Estadio Nacional,Santiago,Chile,1962-06-13,nan,b832bc5c-a7fc-49ab-b691-8b68b10c55bf,2026-07-15T20:10:40.086774,wc_all_matches.csv,CSV,2d1aee6b-dfeb-415b-9968-aba30c977e75
1962,Semi-final,Czechoslovakia,3,1,Yugoslavia,Estadio El Teniente,Vina del Mar,Chile,1962-06-13,nan,086e959c-d7af-43e7-af73-589169e7184a,2026-07-15T20:10:40.086774,wc_all_matches.csv,CSV,2d1aee6b-dfeb-415b-9968-aba30c977e75
1962,3rd Place,Chile,1,0,Yugoslavia,Estadio Nacional,Santiago,Chile,1962-06-16,nan,65ad8e55-3230-4b8f-9ea1-33ae9399e263,2026-07-15T20:10:40.086774,wc_all_matches.csv,CSV,2d1aee6b-dfeb-415b-9968-aba30c977e75
1962,Final,Brazil,3,1,Czechoslovakia,Estadio Nacional,Santiago,Chile,1962-06-17,nan,386b725b-8545-4326-9bc6-9e042d23be71,2026-07-15T20:10:40.086774,wc_all_matches.csv,CSV,2d1aee6b-dfeb-415b-9968-aba30c977e75
1966,Group Stage,England,0,0,Uruguay,Wembley,London,England,1966-07-11,nan,927301e9-de4b-45a2-9fb8-42f4da1a9802,2026-07-15T20:10:40.086774,wc_all_matches.csv,CSV,2d1aee6b-dfeb-415b-9968-aba30c977e75
1966,Group Stage,North Korea,1,0,Italy,Ayresome Park,Middlesbrough,England,1966-07-19,Biggest WC upset,59bf49d1-d277-43e0-8151-ca2b62ade608,2026-07-15T20:10:40.086774,wc_all_matches.csv,CSV,2d1aee6b-dfeb-415b-9968-aba30c977e75
1966,Quarter-final,North Korea,3,5,Portugal,Goodison Park,Liverpool,England,1966-07-23,Eusébio scores 4,4b7a2971-ebcd-47b9-88a6-e2fd324b58ae,2026-07-15T20:10:40.086774,wc_all_matches.csv,CSV,2d1aee6b-dfeb-415b-9968-aba30c977e75
1966,Quarter-final,England,1,0,Argentina,Wembley,London,England,1966-07-23,nan,9d4b3085-8d6d-4d3e-b914-2c1eae0bb113,2026-07-15T20:10:40.086774,wc_all_matches.csv,CSV,2d1aee6b-dfeb-415b-9968-aba30c977e75
1966,Semi-final,England,2,1,Portugal,Wembley,London,England,1966-07-26,nan,82a3cbe3-a372-4e9a-9a60-827ce3cfa736,2026-07-15T20:10:40.086774,wc_all_matches.csv,CSV,2d1aee6b-dfeb-415b-9968-aba30c977e75
1966,Semi-final,West Germany,2,1,Soviet Union,Goodison Park,Liverpool,England,1966-07-25,nan,b3100e3e-69d9-4746-b1b4-56e47c634043,2026-07-15T20:10:40.086774,wc_all_matches.csv,CSV,2d1aee6b-dfeb-415b-9968-aba30c977e75
1966,3rd Place,Portugal,2,1,Soviet Union,Wembley,London,England,1966-07-28,nan,a0ad7951-1db5-4f45-acc8-a284c393e56c,2026-07-15T20:10:40.086774,wc_all_matches.csv,CSV,2d1aee6b-dfeb-415b-9968-aba30c977e75
1966,Final,England,4,2,West Germany,Wembley,London,England,1966-07-30,Geoff Hurst hat-trick,684a5dab-eb5d-4d54-97d0-e841ae82d21d,2026-07-15T20:10:40.086774,wc_all_matches.csv,CSV,2d1aee6b-dfeb-415b-9968-aba30c977e75
1970,Group Stage,Brazil,4,1,Czechoslovakia,Estadio Jalisco,Guadalajara,Mexico,1970-06-03,nan,7ca891a6-4fdd-42cf-9110-200424c43188,2026-07-15T20:10:40.086774,wc_all_matches.csv,CSV,2d1aee6b-dfeb-415b-9968-aba30c977e75
1970,Group Stage,West Germany,3,10,Bulgaria,Estadio Nou Camp,León,Mexico,1970-06-02,nan,a48b7edb-3eca-4bde-a8a4-255d504da9cb,2026-07-15T20:10:40.086774,wc_all_matches.csv,CSV,2d1aee6b-dfeb-415b-9968-aba30c977e75
1970,Quarter-final,Brazil,4,2,Peru,Estadio Jalisco,Guadalajara,Mexico,1970-06-14,nan,74c200c7-bffe-4e74-9ca8-95975169b355,2026-07-15T20:10:40.086774,wc_all_matches.csv,CSV,2d1aee6b-dfeb-415b-9968-aba30c977e75
1970,Quarter-final,West Germany,3,2,England,Estadio Nou Camp,León,Mexico,1970-06-14,AET - England 2-0 up,27650339-20b6-4ddf-bae9-af96e4125abe,2026-07-15T20:10:40.086774,wc_all_matches.csv,CSV,2d1aee6b-dfeb-415b-9968-aba30c977e75
1970,Semi-final,Italy,4,3,West Germany,Estadio Azteca,Mexico City,Mexico,1970-06-17,Game of the Century AET,0adbad7e-5a21-4343-a7cc-faf56d391dd0,2026-07-15T20:10:40.086774,wc_all_matches.csv,CSV,2d1aee6b-dfeb-415b-9968-aba30c977e75
1970,Semi-final,Brazil,3,1,Uruguay,Estadio Jalisco,Guadalajara,Mexico,1970-06-17,nan,8a0c88d3-227f-4774-8a8c-48f8c9118a3c,2026-07-15T20:10:40.086774,wc_all_matches.csv,CSV,2d1aee6b-dfeb-415b-9968-aba30c977e75
1970,3rd Place,West Germany,1,0,Uruguay,Estadio Azteca,Mexico City,Mexico,1970-06-20,nan,b577f9a3-c8e7-4a0c-8408-8cf0f568d576,2026-07-15T20:10:40.086774,wc_all_matches.csv,CSV,2d1aee6b-dfeb-415b-9968-aba30c977e75
1970,Final,Brazil,4,1,Italy,Estadio Azteca,Mexico City,Mexico,1970-06-21,Brazil keep the Jules Rimet,f5e586f2-4cc5-4656-b20e-5d3602265ea5,2026-07-15T20:10:40.086774,wc_all_matches.csv,CSV,2d1aee6b-dfeb-415b-9968-aba30c977e75
1974,Group Stage,East Germany,1,0,West Germany,Volksparkstadion,Hamburg,West Germany,1974-06-22,Only time they met,d4242474-e0fc-45b1-8667-5a8ea68d6352,2026-07-15T20:10:40.086774,wc_all_matches.csv,CSV,2d1aee6b-dfeb-415b-9968-aba30c977e75
1974,Group Stage,Brazil,0,0,Yugoslavia,Olympiastadion,Berlin,West Germany,1974-06-18,nan,102e713a-2953-49b8-afe9-664a0fc5f3dd,2026-07-15T20:10:40.086774,wc_all_matches.csv,CSV,2d1aee6b-dfeb-415b-9968-aba30c977e75
1974,Semi-final Round,Netherlands,2,0,Brazil,Westfalenstadion,Dortmund,West Germany,1974-07-03,nan,7676f0e8-703d-4cd5-887f-1b3b52b5421e,2026-07-15T20:10:40.086774,wc_all_matches.csv,CSV,2d1aee6b-dfeb-415b-9968-aba30c977e75
1974,Semi-final Round,West Germany,1,0,Poland,Olympiastadion,Frankfurt,West Germany,1974-07-03,nan,9708a9fe-7bfe-469f-b937-dce5f7e776ea,2026-07-15T20:10:40.086774,wc_all_matches.csv,CSV,2d1aee6b-dfeb-415b-9968-aba30c977e75
1974,3rd Place,Poland,1,0,Brazil,Olympiastadion,Munich,West Germany,1974-07-06,nan,21d83bee-1cf0-4816-a0a6-5dd5eae285c6,2026-07-15T20:10:40.086774,wc_all_matches.csv,CSV,2d1aee6b-dfeb-415b-9968-aba30c977e75
1974,Final,West Germany,2,1,Netherlands,Olympiastadion,Munich,West Germany,1974-07-07,nan,908e04e4-2d9f-4c63-b00c-531b2d4bcd49,2026-07-15T20:10:40.086774,wc_all_matches.csv,CSV,2d1aee6b-dfeb-415b-9968-aba30c977e75
1978,Group Stage,Argentina,2,1,Hungary,El Monumental,Buenos Aires,Argentina,1978-06-02,nan,41dee541-fcaa-4baf-814f-0a0155dcc92a,2026-07-15T20:10:40.086774,wc_all_matches.csv,CSV,2d1aee6b-dfeb-415b-9968-aba30c977e75
1978,Group Stage,Italy,1,0,Argentina,El Monumental,Buenos Aires,Argentina,1978-06-10,nan,26eafc2a-18f6-4a00-8dac-779cbe622d8f,2026-07-15T20:10:40.086774,wc_all_matches.csv,CSV,2d1aee6b-dfeb-415b-9968-aba30c977e75
1978,Group Stage,Argentina,6,0,Peru,El Monumental,Buenos Aires,Argentina,1978-06-21,Controversial result,85cbd3ae-fef9-4d3a-a28a-1c4e874b4588,2026-07-15T20:10:40.086774,wc_all_matches.csv,CSV,2d1aee6b-dfeb-415b-9968-aba30c977e75
1978,3rd Place,Brazil,2,1,Italy,El Monumental,Buenos Aires,Argentina,1978-06-24,nan,36c8f980-35ef-44fc-833a-4fecd39d1765,2026-07-15T20:10:40.086774,wc_all_matches.csv,CSV,2d1aee6b-dfeb-415b-9968-aba30c977e75
1978,Final,Argentina,3,1,Netherlands,El Monumental,Buenos Aires,Argentina,1978-06-25,AET - Kempes 2,4cf5aa07-46aa-4975-8ad0-76735e6c08ad,2026-07-15T20:10:40.086774,wc_all_matches.csv,CSV,2d1aee6b-dfeb-415b-9968-aba30c977e75
1982,Group Stage,Algeria,2,1,West Germany,El Molinon,Gijón,Spain,1982-06-16,Biggest WC upset 1982,8a682f2b-db1a-434d-9295-f4eb79aaca37,2026-07-15T20:10:40.086774,wc_all_matches.csv,CSV,2d1aee6b-dfeb-415b-9968-aba30c977e75
1982,Group Stage,West Germany,1,0,Austria,El Molinon,Gijón,Spain,1982-06-25,Disgrace of Gijón,616459cc-744f-4f50-9fb3-635e4276c2ff,2026-07-15T20:10:40.086774,wc_all_matches.csv,CSV,2d1aee6b-dfeb-415b-9968-aba30c977e75
1982,Group Stage,Brazil,3,1,Argentina,Sarriá,Barcelona,Spain,1982-06-02,nan,b45dcf9b-f508-4769-8e58-aba3b097dd04,2026-07-15T20:10:40.086774,wc_all_matches.csv,CSV,2d1aee6b-dfeb-415b-9968-aba30c977e75
1982,Quarter-final,West Germany,0,0,France,Ramón Sánchez Pizjuán,Seville,Spain,1982-07-08,First WC shootout - Germany win 5-4 pens,fcb52ed0-2c60-49b3-b4ec-361d234fb2bf,2026-07-15T20:10:40.086774,wc_all_matches.csv,CSV,2d1aee6b-dfeb-415b-9968-aba30c977e75
1982,Semi-final,Italy,2,0,Poland,Camp Nou,Barcelona,Spain,1982-07-08,nan,2bc19267-43ed-484a-b43d-53ea9753a75c,2026-07-15T20:10:40.086774,wc_all_matches.csv,CSV,2d1aee6b-dfeb-415b-9968-aba30c977e75
1982,3rd Place,Poland,3,2,France,Estadio Metropolitano,Madrid,Spain,1982-07-10,nan,ffe1b4d6-79d2-4ad7-afba-5b0cb3e2e56c,2026-07-15T20:10:40.086774,wc_all_matches.csv,CSV,2d1aee6b-dfeb-415b-9968-aba30c977e75
1982,Final,Italy,3,1,West Germany,Bernabéu,Madrid,Spain,1982-07-11,Rossi wins Golden Boot,be20113a-6d99-47e5-8fd4-337722bfcfcb,2026-07-15T20:10:40.086774,wc_all_matches.csv,CSV,2d1aee6b-dfeb-415b-9968-aba30c977e75
1986,Group Stage,Denmark,6,1,Uruguay,Estadio Neza,Nezahualcóyotl,Mexico,1986-06-08,nan,fdbb2873-3928-4ac9-aa59-338f97f74754,2026-07-15T20:10:40.086774,wc_all_matches.csv,CSV,2d1aee6b-dfeb-415b-9968-aba30c977e75
1986,Round of 16,Belgium,4,3,Soviet Union,Estadio Jalisco,Guadalajara,Mexico,1986-06-15,AET,dd4bc094-4b6d-4d0c-bf35-034729414ddd,2026-07-15T20:10:40.086774,wc_all_matches.csv,CSV,2d1aee6b-dfeb-415b-9968-aba30c977e75
1986,Quarter-final,Argentina,2,1,England,Estadio Azteca,Mexico City,Mexico,1986-06-22,Hand of God + Goal of Century,2570d5f3-f535-462c-b495-a8599bc8bb84,2026-07-15T20:10:40.086774,wc_all_matches.csv,CSV,2d1aee6b-dfeb-415b-9968-aba30c977e75
1986,Quarter-final,France,0,0,Brazil,Estadio Jalisco,Guadalajara,Mexico,1986-06-21,France win 4-3 pens,528c4874-0344-468c-baf9-0850d9237f1e,2026-07-15T20:10:40.086774,wc_all_matches.csv,CSV,2d1aee6b-dfeb-415b-9968-aba30c977e75
1986,Semi-final,Argentina,2,0,Belgium,Estadio Azteca,Mexico City,Mexico,1986-06-25,Maradona 2 goals,05de8add-bb82-4d89-82e9-ec245aeb4672,2026-07-15T20:10:40.086774,wc_all_matches.csv,CSV,2d1aee6b-dfeb-415b-9968-aba30c977e75
1986,Semi-final,West Germany,2,0,France,Estadio Jalisco,Guadalajara,Mexico,1986-06-25,nan,0725132e-b103-4ac0-b897-b99168096480,2026-07-15T20:10:40.086774,wc_all_matches.csv,CSV,2d1aee6b-dfeb-415b-9968-aba30c977e75
1986,3rd Place,France,4,2,Belgium,Estadio Cuauhtémoc,Puebla,Mexico,1986-06-28,nan,0e527056-29d0-4645-9665-32ccaea86557,2026-07-15T20:10:40.086774,wc_all_matches.csv,CSV,2d1aee6b-dfeb-415b-9968-aba30c977e75
1986,Final,Argentina,3,2,West Germany,Estadio Azteca,Mexico City,Mexico,1986-06-29,Maradona's WC,fd1dc2bb-91d8-4e8f-a705-bc2fec2db067,2026-07-15T20:10:40.086774,wc_all_matches.csv,CSV,2d1aee6b-dfeb-415b-9968-aba30c977e75
1990,Group Stage,Argentina,0,1,Cameroon,San Siro,Milan,Italy,1990-06-08,Greatest WC upset 1990,3b07fc41-1e6c-45e9-a9b8-016bc4fe1dde,2026-07-15T20:10:40.086774,wc_all_matches.csv,CSV,2d1aee6b-dfeb-415b-9968-aba30c977e75
1990,Group Stage,Colombia,1,1,West Germany,Stadio Giuseppe Meazza,Milan,Italy,1990-06-19,Rene Higuita error,b2eefc22-73f9-4fd0-a2ba-575ae16eda6f,2026-07-15T20:10:40.086774,wc_all_matches.csv,CSV,2d1aee6b-dfeb-415b-9968-aba30c977e75
1990,Round of 16,Ireland,0,0,Romania,Stadio Luigi Ferraris,Genoa,Italy,1990-06-25,Ireland win 5-4 pens,e3198d89-aaf8-44cc-8447-d60e2d3365a9,2026-07-15T20:10:40.086774,wc_all_matches.csv,CSV,2d1aee6b-dfeb-415b-9968-aba30c977e75
1990,Quarter-final,West Germany,1,0,Czechoslovakia,Stadio delle Alpi,Turin,Italy,1990-07-01,nan,5e170a95-48e1-45de-8963-dd3fb76dd4a6,2026-07-15T20:10:40.086774,wc_all_matches.csv,CSV,2d1aee6b-dfeb-415b-9968-aba30c977e75
1990,Quarter-final,Argentina,0,0,Yugoslavia,Stadio Marc Antonio Bentegodi,Florence,Italy,1990-07-01,Argentina win 3-2 pens,3a7312ab-dc10-4f24-8f8f-4b4ab56c7b8a,2026-07-15T20:10:40.086774,wc_all_matches.csv,CSV,2d1aee6b-dfeb-415b-9968-aba30c977e75
1990,Semi-final,West Germany,1,1,England,Stadio delle Alpi,Turin,Italy,1990-07-04,Germany win 4-3 pens - Gazza cries,5bd23b5c-bd53-4055-a141-533286ac3daf,2026-07-15T20:10:40.086774,wc_all_matches.csv,CSV,2d1aee6b-dfeb-415b-9968-aba30c977e75
1990,Semi-final,Argentina,1,1,Italy,San Paolo,Naples,Italy,1990-07-03,Argentina win 4-3 pens,3886bbaf-0a9d-4042-aa7c-a8df3957ef3e,2026-07-15T20:10:40.086774,wc_all_matches.csv,CSV,2d1aee6b-dfeb-415b-9968-aba30c977e75
1990,3rd Place,Italy,2,1,England,Stadio San Nicola,Bari,Italy,1990-07-07,Schillaci Golden Boot,8c4b1fd2-3b68-43a2-83b3-9c1a595e0b92,2026-07-15T20:10:40.086774,wc_all_matches.csv,CSV,2d1aee6b-dfeb-415b-9968-aba30c977e75
1990,Final,West Germany,1,0,Argentina,Stadio Olimpico,Rome,Italy,1990-07-08,Penalty - Brehme,171a0888-5866-429d-9d9d-f14dbea8b9b7,2026-07-15T20:10:40.086774,wc_all_matches.csv,CSV,2d1aee6b-dfeb-415b-9968-aba30c977e75
