group,stage,team1,team2,venue,city,country,date,kickoff_et,team1_confederation,team1_fifa_rank,team1_coach,team2_confederation,team2_fifa_rank,team2_coach,_ingestion_id,_ingested_at,_source_file,_source_format,_run_id
D,Group Stage,USA,Australia,Lincoln Financial Field,Philadelphia,USA,2026-06-19,15:00 ET,CONCACAF,16.0,Mauricio Pochettino,AFC,26.0,Tony Popovic,6996156d-8148-475a-a6f6-6f4ce49c50e1,2026-07-16T12:03:52.381950,wc_2026_fixtures.csv,CSV,5da7bfee-8ea8-4657-bec3-981f66c30d55
D,Group Stage,Türkiye,Paraguay,MetLife Stadium,East Rutherford,USA,2026-06-20,00:00 ET,UEFA,42.0,Vincenzo Montella,CONMEBOL,64.0,Gustavo Alfaro,16aa61ab-28ea-4146-8063-9d3e939cd82c,2026-07-16T12:03:52.381950,wc_2026_fixtures.csv,CSV,5da7bfee-8ea8-4657-bec3-981f66c30d55
D,Group Stage,Türkiye,USA,AT&T Stadium,Arlington,USA,2026-06-25,21:00 ET,UEFA,42.0,Vincenzo Montella,CONCACAF,16.0,Mauricio Pochettino,45b74640-0913-46af-95a3-89fd0ed2e00c,2026-07-16T12:03:52.381950,wc_2026_fixtures.csv,CSV,5da7bfee-8ea8-4657-bec3-981f66c30d55
D,Group Stage,Paraguay,Australia,AT&T Stadium,Arlington,USA,2026-06-25,21:00 ET,CONMEBOL,64.0,Gustavo Alfaro,AFC,26.0,Tony Popovic,e8418a37-f3a2-4f5c-9422-2aefc63cca7c,2026-07-16T12:03:52.381950,wc_2026_fixtures.csv,CSV,5da7bfee-8ea8-4657-bec3-981f66c30d55
E,Group Stage,Germany,Curaçao,NRG Stadium,Houston,USA,2026-06-14,13:00 ET,UEFA,10.0,Julian Nagelsmann,CONCACAF,81.0,Dick Advocaat,75210d4b-b8d0-43ee-b29f-dfe0980ae752,2026-07-16T12:03:52.381950,wc_2026_fixtures.csv,CSV,5da7bfee-8ea8-4657-bec3-981f66c30d55
E,Group Stage,Ivory Coast,Ecuador,Lincoln Financial Field,Philadelphia,USA,2026-06-14,19:00 ET,CAF,33.0,Emerse Faé,CONMEBOL,24.0,Sebastián Beccacece,789f0ec5-b323-4ecc-8c6b-fb375bc7a2a0,2026-07-16T12:03:52.381950,wc_2026_fixtures.csv,CSV,5da7bfee-8ea8-4657-bec3-981f66c30d55
E,Group Stage,Germany,Ivory Coast,NRG Stadium,Houston,USA,2026-06-20,19:00 ET,UEFA,10.0,Julian Nagelsmann,CAF,33.0,Emerse Faé,3d7ec96f-4fe0-4650-b002-994a7a4c705a,2026-07-16T12:03:52.381950,wc_2026_fixtures.csv,CSV,5da7bfee-8ea8-4657-bec3-981f66c30d55
E,Group Stage,Ecuador,Curaçao,Mercedes-Benz Stadium,Atlanta,USA,2026-06-20,22:00 ET,CONMEBOL,24.0,Sebastián Beccacece,CONCACAF,81.0,Dick Advocaat,5ff18c25-35dc-4cb6-9ec1-98858b9290d8,2026-07-16T12:03:52.381950,wc_2026_fixtures.csv,CSV,5da7bfee-8ea8-4657-bec3-981f66c30d55
E,Group Stage,Ecuador,Germany,AT&T Stadium,Arlington,USA,2026-06-25,18:00 ET,CONMEBOL,24.0,Sebastián Beccacece,UEFA,10.0,Julian Nagelsmann,0434d71c-32e7-4706-bd5f-fcdaaf693d30,2026-07-16T12:03:52.381950,wc_2026_fixtures.csv,CSV,5da7bfee-8ea8-4657-bec3-981f66c30d55
E,Group Stage,Curaçao,Ivory Coast,AT&T Stadium,Arlington,USA,2026-06-25,18:00 ET,CONCACAF,81.0,Dick Advocaat,CAF,33.0,Emerse Faé,678b30a8-1ab4-4751-a022-47e30710cf39,2026-07-16T12:03:52.381950,wc_2026_fixtures.csv,CSV,5da7bfee-8ea8-4657-bec3-981f66c30d55
F,Group Stage,Netherlands,Japan,AT&T Stadium,Arlington,USA,2026-06-14,16:00 ET,UEFA,7.0,Ronald Koeman,AFC,18.0,Hajime Moriyasu,fe61dc02-fc89-4841-aa49-de6ac67c71ea,2026-07-16T12:03:52.381950,wc_2026_fixtures.csv,CSV,5da7bfee-8ea8-4657-bec3-981f66c30d55
F,Group Stage,Sweden,Tunisia,Estadio BBVA,Monterrey,Mexico,2026-06-14,20:00 ET,UEFA,39.0,Jon Dahl Tomasson,CAF,40.0,Faouzi Benzarti,5305657d-265c-4fbf-b957-ea37a2f4b8db,2026-07-16T12:03:52.381950,wc_2026_fixtures.csv,CSV,5da7bfee-8ea8-4657-bec3-981f66c30d55
F,Group Stage,Netherlands,Sweden,NRG Stadium,Houston,USA,2026-06-20,19:00 ET,UEFA,7.0,Ronald Koeman,UEFA,39.0,Jon Dahl Tomasson,d6be0f1e-d2ff-45a6-b65c-fe54773e78c2,2026-07-16T12:03:52.381950,wc_2026_fixtures.csv,CSV,5da7bfee-8ea8-4657-bec3-981f66c30d55
F,Group Stage,Tunisia,Japan,Estadio BBVA,Monterrey,Mexico,2026-06-20,14:00 ET,CAF,40.0,Faouzi Benzarti,AFC,18.0,Hajime Moriyasu,189d1596-22cb-409d-af0e-fa7b7276c43d,2026-07-16T12:03:52.381950,wc_2026_fixtures.csv,CSV,5da7bfee-8ea8-4657-bec3-981f66c30d55
F,Group Stage,Japan,Sweden,AT&T Stadium,Arlington,USA,2026-06-26,15:00 ET,AFC,18.0,Hajime Moriyasu,UEFA,39.0,Jon Dahl Tomasson,bb82913f-eb66-4e94-81ca-354e7739f3f2,2026-07-16T12:03:52.381950,wc_2026_fixtures.csv,CSV,5da7bfee-8ea8-4657-bec3-981f66c30d55
F,Group Stage,Tunisia,Netherlands,AT&T Stadium,Arlington,USA,2026-06-26,15:00 ET,CAF,40.0,Faouzi Benzarti,UEFA,7.0,Ronald Koeman,becf9c80-010a-4bf2-b339-fba060e35d8d,2026-07-16T12:03:52.381950,wc_2026_fixtures.csv,CSV,5da7bfee-8ea8-4657-bec3-981f66c30d55
G,Group Stage,Belgium,Egypt,Lumen Field,Seattle,USA,2026-06-15,15:00 ET,UEFA,9.0,Domenico Tedesco,CAF,29.0,Hossam El-Badry,0fdae18c-ad59-4e0a-acae-ff302f5d925d,2026-07-16T12:03:52.381950,wc_2026_fixtures.csv,CSV,5da7bfee-8ea8-4657-bec3-981f66c30d55
G,Group Stage,Iran,New Zealand,SoFi Stadium,Inglewood,USA,2026-06-15,18:00 ET,AFC,21.0,Amir Ghalenoei,OFC,95.0,Darren Bazeley,a5a665cb-275c-4ec2-90cd-2774e743897b,2026-07-16T12:03:52.381950,wc_2026_fixtures.csv,CSV,5da7bfee-8ea8-4657-bec3-981f66c30d55
G,Group Stage,Belgium,Iran,SoFi Stadium,Inglewood,USA,2026-06-21,18:00 ET,UEFA,9.0,Domenico Tedesco,AFC,21.0,Amir Ghalenoei,d63c7a0c-41a3-4ca4-90ee-e19c41b56f7a,2026-07-16T12:03:52.381950,wc_2026_fixtures.csv,CSV,5da7bfee-8ea8-4657-bec3-981f66c30d55
G,Group Stage,New Zealand,Egypt,Lumen Field,Seattle,USA,2026-06-21,15:00 ET,OFC,95.0,Darren Bazeley,CAF,29.0,Hossam El-Badry,61bd7523-f31a-4622-ae13-c44e1b3e270e,2026-07-16T12:03:52.381950,wc_2026_fixtures.csv,CSV,5da7bfee-8ea8-4657-bec3-981f66c30d55
G,Group Stage,Egypt,Iran,Lumen Field,Seattle,USA,2026-06-26,18:00 ET,CAF,29.0,Hossam El-Badry,AFC,21.0,Amir Ghalenoei,9f8f0cdd-8a37-4e5a-af84-b59329b2d873,2026-07-16T12:03:52.381950,wc_2026_fixtures.csv,CSV,5da7bfee-8ea8-4657-bec3-981f66c30d55
G,Group Stage,New Zealand,Belgium,SoFi Stadium,Inglewood,USA,2026-06-26,18:00 ET,OFC,95.0,Darren Bazeley,UEFA,9.0,Domenico Tedesco,b9a27d9d-7ed2-4a52-a29b-8ed74eb48f48,2026-07-16T12:03:52.381950,wc_2026_fixtures.csv,CSV,5da7bfee-8ea8-4657-bec3-981f66c30d55
H,Group Stage,Spain,Cape Verde,Mercedes-Benz Stadium,Atlanta,USA,2026-06-15,12:00 ET,UEFA,2.0,Luis de la Fuente,CAF,70.0,Pedro Brito,22bf7602-da55-46f2-ae40-b7249edb0419,2026-07-16T12:03:52.381950,wc_2026_fixtures.csv,CSV,5da7bfee-8ea8-4657-bec3-981f66c30d55
H,Group Stage,Saudi Arabia,Uruguay,Hard Rock Stadium,Miami,USA,2026-06-15,15:00 ET,AFC,57.0,Roberto Mancini,CONMEBOL,17.0,Marcelo Bielsa,39a01413-eb75-493f-bed5-df33ec561307,2026-07-16T12:03:52.381950,wc_2026_fixtures.csv,CSV,5da7bfee-8ea8-4657-bec3-981f66c30d55
H,Group Stage,Spain,Saudi Arabia,Estadio Akron,Guadalajara,Mexico,2026-06-21,21:00 ET,UEFA,2.0,Luis de la Fuente,AFC,57.0,Roberto Mancini,f73e51dc-221d-4c3c-8b16-d03b9beacd3d,2026-07-16T12:03:52.381950,wc_2026_fixtures.csv,CSV,5da7bfee-8ea8-4657-bec3-981f66c30d55
H,Group Stage,Uruguay,Cape Verde,Hard Rock Stadium,Miami,USA,2026-06-21,18:00 ET,CONMEBOL,17.0,Marcelo Bielsa,CAF,70.0,Pedro Brito,4959008d-d502-4328-8187-8025ae62b967,2026-07-16T12:03:52.381950,wc_2026_fixtures.csv,CSV,5da7bfee-8ea8-4657-bec3-981f66c30d55
H,Group Stage,Cape Verde,Saudi Arabia,Estadio Akron,Guadalajara,Mexico,2026-06-26,20:00 ET,CAF,70.0,Pedro Brito,AFC,57.0,Roberto Mancini,1d3c30df-25d1-405a-b03f-9032e7d8d20a,2026-07-16T12:03:52.381950,wc_2026_fixtures.csv,CSV,5da7bfee-8ea8-4657-bec3-981f66c30d55
H,Group Stage,Uruguay,Spain,Estadio Akron,Guadalajara,Mexico,2026-06-26,20:00 ET,CONMEBOL,17.0,Marcelo Bielsa,UEFA,2.0,Luis de la Fuente,b0723ccd-0674-44a2-aa94-24fafd18f958,2026-07-16T12:03:52.381950,wc_2026_fixtures.csv,CSV,5da7bfee-8ea8-4657-bec3-981f66c30d55
I,Group Stage,France,Senegal,MetLife Stadium,East Rutherford,USA,2026-06-16,15:00 ET,UEFA,1.0,Didier Deschamps,CAF,14.0,Aliou Cissé,752fbe9d-bb5b-4b0c-b317-59018baade7a,2026-07-16T12:03:52.381950,wc_2026_fixtures.csv,CSV,5da7bfee-8ea8-4657-bec3-981f66c30d55
I,Group Stage,Iraq,Norway,Gillette Stadium,Foxborough,USA,2026-06-16,18:00 ET,AFC,61.0,Graham Arnold,UEFA,44.0,Ståle Solbakken,505e7608-3753-496a-af4d-cd6662364698,2026-07-16T12:03:52.381950,wc_2026_fixtures.csv,CSV,5da7bfee-8ea8-4657-bec3-981f66c30d55
I,Group Stage,France,Iraq,Lincoln Financial Field,Philadelphia,USA,2026-06-22,17:00 ET,UEFA,1.0,Didier Deschamps,AFC,61.0,Graham Arnold,f957d4c7-8b23-4f22-b238-01906f581f5f,2026-07-16T12:03:52.381950,wc_2026_fixtures.csv,CSV,5da7bfee-8ea8-4657-bec3-981f66c30d55
I,Group Stage,Norway,Senegal,Gillette Stadium,Foxborough,USA,2026-06-22,20:00 ET,UEFA,44.0,Ståle Solbakken,CAF,14.0,Aliou Cissé,51d28554-5c2b-482a-9e87-900e500b4dc9,2026-07-16T12:03:52.381950,wc_2026_fixtures.csv,CSV,5da7bfee-8ea8-4657-bec3-981f66c30d55
I,Group Stage,Norway,France,MetLife Stadium,East Rutherford,USA,2026-06-26,15:00 ET,UEFA,44.0,Ståle Solbakken,UEFA,1.0,Didier Deschamps,6f293217-0b5a-4891-a905-c3b012ecfd91,2026-07-16T12:03:52.381950,wc_2026_fixtures.csv,CSV,5da7bfee-8ea8-4657-bec3-981f66c30d55
I,Group Stage,Senegal,Iraq,MetLife Stadium,East Rutherford,USA,2026-06-26,15:00 ET,CAF,14.0,Aliou Cissé,AFC,61.0,Graham Arnold,97237b0e-d8a7-442b-b293-0e366073eba3,2026-07-16T12:03:52.381950,wc_2026_fixtures.csv,CSV,5da7bfee-8ea8-4657-bec3-981f66c30d55
J,Group Stage,Argentina,Algeria,Arrowhead Stadium,Kansas City,USA,2026-06-16,21:00 ET,CONMEBOL,3.0,Lionel Scaloni,CAF,36.0,Vladimir Petkovic,4b04b19e-b901-4ee1-b897-038b16bd7fba,2026-07-16T12:03:52.381950,wc_2026_fixtures.csv,CSV,5da7bfee-8ea8-4657-bec3-981f66c30d55
J,Group Stage,Austria,Jordan,AT&T Stadium,Arlington,USA,2026-06-17,00:00 ET,UEFA,23.0,Ralf Rangnick,AFC,68.0,Hussain Ammouta,497d1e01-2d8d-4908-a0cf-a6c8a77e7a1a,2026-07-16T12:03:52.381950,wc_2026_fixtures.csv,CSV,5da7bfee-8ea8-4657-bec3-981f66c30d55
J,Group Stage,Argentina,Austria,AT&T Stadium,Arlington,USA,2026-06-22,13:00 ET,CONMEBOL,3.0,Lionel Scaloni,UEFA,23.0,Ralf Rangnick,6d353f1c-8017-4971-a2ed-d9410c62b5d7,2026-07-16T12:03:52.381950,wc_2026_fixtures.csv,CSV,5da7bfee-8ea8-4657-bec3-981f66c30d55
J,Group Stage,Jordan,Algeria,AT&T Stadium,Arlington,USA,2026-06-23,23:00 ET,AFC,68.0,Hussain Ammouta,CAF,36.0,Vladimir Petkovic,00a8438c-7f3e-471c-ac6f-d6996ec6f347,2026-07-16T12:03:52.381950,wc_2026_fixtures.csv,CSV,5da7bfee-8ea8-4657-bec3-981f66c30d55
J,Group Stage,Algeria,Austria,Arrowhead Stadium,Kansas City,USA,2026-06-27,22:00 ET,CAF,36.0,Vladimir Petkovic,UEFA,23.0,Ralf Rangnick,8d6c7938-40f1-4870-a6e6-2c474e1705e2,2026-07-16T12:03:52.381950,wc_2026_fixtures.csv,CSV,5da7bfee-8ea8-4657-bec3-981f66c30d55
J,Group Stage,Jordan,Argentina,AT&T Stadium,Arlington,USA,2026-06-27,22:00 ET,AFC,68.0,Hussain Ammouta,CONMEBOL,3.0,Lionel Scaloni,cd3d49be-6627-4b63-a127-d9b8dc4cdac0,2026-07-16T12:03:52.381950,wc_2026_fixtures.csv,CSV,5da7bfee-8ea8-4657-bec3-981f66c30d55
K,Group Stage,Portugal,DR Congo,NRG Stadium,Houston,USA,2026-06-17,13:00 ET,UEFA,5.0,Roberto Martínez,CAF,51.0,Sébastien Desabre,80eee7f8-c38f-464e-858c-d52ce728cc8a,2026-07-16T12:03:52.381950,wc_2026_fixtures.csv,CSV,5da7bfee-8ea8-4657-bec3-981f66c30d55
K,Group Stage,Uzbekistan,Colombia,Estadio Azteca,Mexico City,Mexico,2026-06-17,22:00 ET,AFC,62.0,Srecko Katanec,CONMEBOL,13.0,Néstor Lorenzo,bee36a1a-5aad-463f-9224-3fc20c7cd488,2026-07-16T12:03:52.381950,wc_2026_fixtures.csv,CSV,5da7bfee-8ea8-4657-bec3-981f66c30d55
K,Group Stage,Portugal,Uzbekistan,Arrowhead Stadium,Kansas City,USA,2026-06-23,13:00 ET,UEFA,5.0,Roberto Martínez,AFC,62.0,Srecko Katanec,973012d9-c0f4-46c3-8bfe-2edb5b3cf3db,2026-07-16T12:03:52.381950,wc_2026_fixtures.csv,CSV,5da7bfee-8ea8-4657-bec3-981f66c30d55
K,Group Stage,Colombia,DR Congo,Arrowhead Stadium,Kansas City,USA,2026-06-23,16:00 ET,CONMEBOL,13.0,Néstor Lorenzo,CAF,51.0,Sébastien Desabre,e0c0ecda-4b81-435d-a466-9302d034a98b,2026-07-16T12:03:52.381950,wc_2026_fixtures.csv,CSV,5da7bfee-8ea8-4657-bec3-981f66c30d55
K,Group Stage,Colombia,Portugal,Hard Rock Stadium,Miami,USA,2026-06-27,20:00 ET,CONMEBOL,13.0,Néstor Lorenzo,UEFA,5.0,Roberto Martínez,386004bd-5d3b-4961-ac5f-654cdedb54ab,2026-07-16T12:03:52.381950,wc_2026_fixtures.csv,CSV,5da7bfee-8ea8-4657-bec3-981f66c30d55
K,Group Stage,DR Congo,Uzbekistan,Hard Rock Stadium,Miami,USA,2026-06-27,20:00 ET,CAF,51.0,Sébastien Desabre,AFC,62.0,Srecko Katanec,3fe1d996-4279-40f3-8b79-d6361b537d8a,2026-07-16T12:03:52.381950,wc_2026_fixtures.csv,CSV,5da7bfee-8ea8-4657-bec3-981f66c30d55
L,Group Stage,England,Croatia,AT&T Stadium,Arlington,USA,2026-06-17,15:00 ET,UEFA,4.0,Thomas Tuchel,UEFA,11.0,Zlatko Dalić,877dd374-02c9-456f-a145-4fa02268038f,2026-07-16T12:03:52.381950,wc_2026_fixtures.csv,CSV,5da7bfee-8ea8-4657-bec3-981f66c30d55
L,Group Stage,Ghana,Panama,BMO Field,Toronto,Canada,2026-06-17,18:00 ET,CAF,65.0,Otto Addo,CONCACAF,53.0,Thomas Christiansen,281d424b-ed8f-4865-87fd-8b5530322f09,2026-07-16T12:03:52.381950,wc_2026_fixtures.csv,CSV,5da7bfee-8ea8-4657-bec3-981f66c30d55
L,Group Stage,England,Ghana,Gillette Stadium,Foxborough,USA,2026-06-23,19:00 ET,UEFA,4.0,Thomas Tuchel,CAF,65.0,Otto Addo,795455b9-1e12-472c-86eb-8ef69a91e251,2026-07-16T12:03:52.381950,wc_2026_fixtures.csv,CSV,5da7bfee-8ea8-4657-bec3-981f66c30d55
L,Group Stage,Croatia,Panama,BMO Field,Toronto,Canada,2026-06-23,21:00 ET,UEFA,11.0,Zlatko Dalić,CONCACAF,53.0,Thomas Christiansen,bd29ae82-94e5-4135-8813-551bbd93b68f,2026-07-16T12:03:52.381950,wc_2026_fixtures.csv,CSV,5da7bfee-8ea8-4657-bec3-981f66c30d55
L,Group Stage,Panama,England,MetLife Stadium,East Rutherford,USA,2026-06-27,15:00 ET,CONCACAF,53.0,Thomas Christiansen,UEFA,4.0,Thomas Tuchel,cd07e98e-f5e6-4273-a8a7-d141f10841e3,2026-07-16T12:03:52.381950,wc_2026_fixtures.csv,CSV,5da7bfee-8ea8-4657-bec3-981f66c30d55
L,Group Stage,Croatia,Ghana,MetLife Stadium,East Rutherford,USA,2026-06-27,15:00 ET,UEFA,11.0,Zlatko Dalić,CAF,65.0,Otto Addo,ad6a7c6e-bddc-4e50-b2bf-76d106ac5c93,2026-07-16T12:03:52.381950,wc_2026_fixtures.csv,CSV,5da7bfee-8ea8-4657-bec3-981f66c30d55
nan,Round of 32,1A,2B,MetLife Stadium,East Rutherford,USA,2026-06-28,TBD,nan,nan,nan,nan,nan,nan,aebb58d3-819a-49b2-b4ff-a7efb4ce3460,2026-07-16T12:03:52.381950,wc_2026_fixtures.csv,CSV,5da7bfee-8ea8-4657-bec3-981f66c30d55
nan,Round of 32,1B,2A,AT&T Stadium,Arlington,USA,2026-06-28,TBD,nan,nan,nan,nan,nan,nan,603331a6-51d3-4e17-a804-9904acb7946f,2026-07-16T12:03:52.381950,wc_2026_fixtures.csv,CSV,5da7bfee-8ea8-4657-bec3-981f66c30d55
nan,Round of 32,1C,2D,NRG Stadium,Houston,USA,2026-06-29,TBD,nan,nan,nan,nan,nan,nan,b9eec3e5-f736-4253-8547-ca0249b076c1,2026-07-16T12:03:52.381950,wc_2026_fixtures.csv,CSV,5da7bfee-8ea8-4657-bec3-981f66c30d55
nan,Round of 32,1D,2C,Rose Bowl,Pasadena,USA,2026-06-29,TBD,nan,nan,nan,nan,nan,nan,ebe5b60a-616a-4f98-a169-7b425de442fe,2026-07-16T12:03:52.381950,wc_2026_fixtures.csv,CSV,5da7bfee-8ea8-4657-bec3-981f66c30d55
nan,Round of 32,1E,2F,SoFi Stadium,Inglewood,USA,2026-06-30,TBD,nan,nan,nan,nan,nan,nan,750b92be-8b14-49b4-aaca-81b0b81d1337,2026-07-16T12:03:52.381950,wc_2026_fixtures.csv,CSV,5da7bfee-8ea8-4657-bec3-981f66c30d55
nan,Round of 32,1F,2E,Lumen Field,Seattle,USA,2026-06-30,TBD,nan,nan,nan,nan,nan,nan,345fb31b-2356-4275-be41-ea92d8df5341,2026-07-16T12:03:52.381950,wc_2026_fixtures.csv,CSV,5da7bfee-8ea8-4657-bec3-981f66c30d55
nan,Round of 32,1G,2H,Mercedes-Benz Stadium,Atlanta,USA,2026-07-01,TBD,nan,nan,nan,nan,nan,nan,98c6b88a-57e0-4c7b-8cfd-982a6a5866d9,2026-07-16T12:03:52.381950,wc_2026_fixtures.csv,CSV,5da7bfee-8ea8-4657-bec3-981f66c30d55
