group,stage,team1,team2,venue,city,country,date,kickoff_et,team1_confederation,team1_fifa_rank,team1_coach,team2_confederation,team2_fifa_rank,team2_coach,_ingestion_id,_ingested_at,_source_file,_source_format,_run_id
E,Group Stage,Ecuador,Germany,AT&T Stadium,Arlington,USA,2026-06-25,18:00 ET,CONMEBOL,24.0,Sebastián Beccacece,UEFA,10.0,Julian Nagelsmann,421ec4f3-1566-453b-807c-5efd56f0b5c9,2026-07-21T14:38:42.737953,wc_2026_fixtures.csv,CSV,dce1a3d3-536f-420c-8fb5-d3d4a7eca3cd
E,Group Stage,Curaçao,Ivory Coast,AT&T Stadium,Arlington,USA,2026-06-25,18:00 ET,CONCACAF,81.0,Dick Advocaat,CAF,33.0,Emerse Faé,ec9e6d34-faaf-4581-bc1b-a89c62bb6553,2026-07-21T14:38:42.737953,wc_2026_fixtures.csv,CSV,dce1a3d3-536f-420c-8fb5-d3d4a7eca3cd
F,Group Stage,Netherlands,Japan,AT&T Stadium,Arlington,USA,2026-06-14,16:00 ET,UEFA,7.0,Ronald Koeman,AFC,18.0,Hajime Moriyasu,8d8d7dd8-eece-4d82-b565-143be148dc65,2026-07-21T14:38:42.737953,wc_2026_fixtures.csv,CSV,dce1a3d3-536f-420c-8fb5-d3d4a7eca3cd
F,Group Stage,Sweden,Tunisia,Estadio BBVA,Monterrey,Mexico,2026-06-14,20:00 ET,UEFA,39.0,Jon Dahl Tomasson,CAF,40.0,Faouzi Benzarti,5abe6b0b-7ab9-40e0-9d3d-55783837551a,2026-07-21T14:38:42.737953,wc_2026_fixtures.csv,CSV,dce1a3d3-536f-420c-8fb5-d3d4a7eca3cd
F,Group Stage,Netherlands,Sweden,NRG Stadium,Houston,USA,2026-06-20,19:00 ET,UEFA,7.0,Ronald Koeman,UEFA,39.0,Jon Dahl Tomasson,73829975-dd82-4893-a795-083424d2ce1c,2026-07-21T14:38:42.737953,wc_2026_fixtures.csv,CSV,dce1a3d3-536f-420c-8fb5-d3d4a7eca3cd
F,Group Stage,Tunisia,Japan,Estadio BBVA,Monterrey,Mexico,2026-06-20,14:00 ET,CAF,40.0,Faouzi Benzarti,AFC,18.0,Hajime Moriyasu,0618447a-a0eb-4425-a346-444d653e891c,2026-07-21T14:38:42.737953,wc_2026_fixtures.csv,CSV,dce1a3d3-536f-420c-8fb5-d3d4a7eca3cd
F,Group Stage,Japan,Sweden,AT&T Stadium,Arlington,USA,2026-06-26,15:00 ET,AFC,18.0,Hajime Moriyasu,UEFA,39.0,Jon Dahl Tomasson,6d6b2115-6572-4b4b-8a60-e1863cdff9fd,2026-07-21T14:38:42.737953,wc_2026_fixtures.csv,CSV,dce1a3d3-536f-420c-8fb5-d3d4a7eca3cd
F,Group Stage,Tunisia,Netherlands,AT&T Stadium,Arlington,USA,2026-06-26,15:00 ET,CAF,40.0,Faouzi Benzarti,UEFA,7.0,Ronald Koeman,5fd22d1b-b879-455c-ad75-11009d18e77c,2026-07-21T14:38:42.737953,wc_2026_fixtures.csv,CSV,dce1a3d3-536f-420c-8fb5-d3d4a7eca3cd
G,Group Stage,Belgium,Egypt,Lumen Field,Seattle,USA,2026-06-15,15:00 ET,UEFA,9.0,Domenico Tedesco,CAF,29.0,Hossam El-Badry,8442e7fc-4b03-4987-875c-343f47a144c4,2026-07-21T14:38:42.737953,wc_2026_fixtures.csv,CSV,dce1a3d3-536f-420c-8fb5-d3d4a7eca3cd
G,Group Stage,Iran,New Zealand,SoFi Stadium,Inglewood,USA,2026-06-15,18:00 ET,AFC,21.0,Amir Ghalenoei,OFC,95.0,Darren Bazeley,7ea54058-1301-4d91-8988-19e621f11215,2026-07-21T14:38:42.737953,wc_2026_fixtures.csv,CSV,dce1a3d3-536f-420c-8fb5-d3d4a7eca3cd
G,Group Stage,Belgium,Iran,SoFi Stadium,Inglewood,USA,2026-06-21,18:00 ET,UEFA,9.0,Domenico Tedesco,AFC,21.0,Amir Ghalenoei,3d95954d-d047-450e-907c-4bba1250d2b6,2026-07-21T14:38:42.737953,wc_2026_fixtures.csv,CSV,dce1a3d3-536f-420c-8fb5-d3d4a7eca3cd
G,Group Stage,New Zealand,Egypt,Lumen Field,Seattle,USA,2026-06-21,15:00 ET,OFC,95.0,Darren Bazeley,CAF,29.0,Hossam El-Badry,d03f196b-8099-455d-acc6-dfd94f0a2079,2026-07-21T14:38:42.737953,wc_2026_fixtures.csv,CSV,dce1a3d3-536f-420c-8fb5-d3d4a7eca3cd
G,Group Stage,Egypt,Iran,Lumen Field,Seattle,USA,2026-06-26,18:00 ET,CAF,29.0,Hossam El-Badry,AFC,21.0,Amir Ghalenoei,07144bed-2cfe-452d-82f7-d88c59cf7d13,2026-07-21T14:38:42.737953,wc_2026_fixtures.csv,CSV,dce1a3d3-536f-420c-8fb5-d3d4a7eca3cd
G,Group Stage,New Zealand,Belgium,SoFi Stadium,Inglewood,USA,2026-06-26,18:00 ET,OFC,95.0,Darren Bazeley,UEFA,9.0,Domenico Tedesco,e811a94d-4c13-44de-b509-615a649d180e,2026-07-21T14:38:42.737953,wc_2026_fixtures.csv,CSV,dce1a3d3-536f-420c-8fb5-d3d4a7eca3cd
H,Group Stage,Spain,Cape Verde,Mercedes-Benz Stadium,Atlanta,USA,2026-06-15,12:00 ET,UEFA,2.0,Luis de la Fuente,CAF,70.0,Pedro Brito,157ec910-e667-4571-b14d-8e75a4397ffa,2026-07-21T14:38:42.737953,wc_2026_fixtures.csv,CSV,dce1a3d3-536f-420c-8fb5-d3d4a7eca3cd
H,Group Stage,Saudi Arabia,Uruguay,Hard Rock Stadium,Miami,USA,2026-06-15,15:00 ET,AFC,57.0,Roberto Mancini,CONMEBOL,17.0,Marcelo Bielsa,60768b23-e281-4d4e-8505-cbf08f1a4d65,2026-07-21T14:38:42.737953,wc_2026_fixtures.csv,CSV,dce1a3d3-536f-420c-8fb5-d3d4a7eca3cd
H,Group Stage,Spain,Saudi Arabia,Estadio Akron,Guadalajara,Mexico,2026-06-21,21:00 ET,UEFA,2.0,Luis de la Fuente,AFC,57.0,Roberto Mancini,ab79df98-e291-497c-b32a-e43382d87d66,2026-07-21T14:38:42.737953,wc_2026_fixtures.csv,CSV,dce1a3d3-536f-420c-8fb5-d3d4a7eca3cd
H,Group Stage,Uruguay,Cape Verde,Hard Rock Stadium,Miami,USA,2026-06-21,18:00 ET,CONMEBOL,17.0,Marcelo Bielsa,CAF,70.0,Pedro Brito,a3e5a1be-3dce-4859-9398-926ff73a52ef,2026-07-21T14:38:42.737953,wc_2026_fixtures.csv,CSV,dce1a3d3-536f-420c-8fb5-d3d4a7eca3cd
H,Group Stage,Cape Verde,Saudi Arabia,Estadio Akron,Guadalajara,Mexico,2026-06-26,20:00 ET,CAF,70.0,Pedro Brito,AFC,57.0,Roberto Mancini,896895f3-9101-48a6-89a9-310c4eaa8273,2026-07-21T14:38:42.737953,wc_2026_fixtures.csv,CSV,dce1a3d3-536f-420c-8fb5-d3d4a7eca3cd
H,Group Stage,Uruguay,Spain,Estadio Akron,Guadalajara,Mexico,2026-06-26,20:00 ET,CONMEBOL,17.0,Marcelo Bielsa,UEFA,2.0,Luis de la Fuente,afc778c7-5004-4759-a8ac-49e430c1e8de,2026-07-21T14:38:42.737953,wc_2026_fixtures.csv,CSV,dce1a3d3-536f-420c-8fb5-d3d4a7eca3cd
I,Group Stage,France,Senegal,MetLife Stadium,East Rutherford,USA,2026-06-16,15:00 ET,UEFA,1.0,Didier Deschamps,CAF,14.0,Aliou Cissé,6f52870b-917e-413d-a317-a9aaad3a17c5,2026-07-21T14:38:42.737953,wc_2026_fixtures.csv,CSV,dce1a3d3-536f-420c-8fb5-d3d4a7eca3cd
I,Group Stage,Iraq,Norway,Gillette Stadium,Foxborough,USA,2026-06-16,18:00 ET,AFC,61.0,Graham Arnold,UEFA,44.0,Ståle Solbakken,81ddc9dc-edc2-46b9-a032-7e18bdde7c32,2026-07-21T14:38:42.737953,wc_2026_fixtures.csv,CSV,dce1a3d3-536f-420c-8fb5-d3d4a7eca3cd
I,Group Stage,France,Iraq,Lincoln Financial Field,Philadelphia,USA,2026-06-22,17:00 ET,UEFA,1.0,Didier Deschamps,AFC,61.0,Graham Arnold,a661f00e-d800-4280-a840-2a97ac467d25,2026-07-21T14:38:42.737953,wc_2026_fixtures.csv,CSV,dce1a3d3-536f-420c-8fb5-d3d4a7eca3cd
I,Group Stage,Norway,Senegal,Gillette Stadium,Foxborough,USA,2026-06-22,20:00 ET,UEFA,44.0,Ståle Solbakken,CAF,14.0,Aliou Cissé,9ff3d21b-11f5-4399-aa1d-6f70a79e5f10,2026-07-21T14:38:42.737953,wc_2026_fixtures.csv,CSV,dce1a3d3-536f-420c-8fb5-d3d4a7eca3cd
I,Group Stage,Norway,France,MetLife Stadium,East Rutherford,USA,2026-06-26,15:00 ET,UEFA,44.0,Ståle Solbakken,UEFA,1.0,Didier Deschamps,2136f11b-a145-437f-bb3a-92cc8aaebcb4,2026-07-21T14:38:42.737953,wc_2026_fixtures.csv,CSV,dce1a3d3-536f-420c-8fb5-d3d4a7eca3cd
I,Group Stage,Senegal,Iraq,MetLife Stadium,East Rutherford,USA,2026-06-26,15:00 ET,CAF,14.0,Aliou Cissé,AFC,61.0,Graham Arnold,4bf0bf65-5b60-43ad-94e6-5594125c08d0,2026-07-21T14:38:42.737953,wc_2026_fixtures.csv,CSV,dce1a3d3-536f-420c-8fb5-d3d4a7eca3cd
J,Group Stage,Argentina,Algeria,Arrowhead Stadium,Kansas City,USA,2026-06-16,21:00 ET,CONMEBOL,3.0,Lionel Scaloni,CAF,36.0,Vladimir Petkovic,c3505d8a-7542-406e-88a1-88bb0ec494a0,2026-07-21T14:38:42.737953,wc_2026_fixtures.csv,CSV,dce1a3d3-536f-420c-8fb5-d3d4a7eca3cd
J,Group Stage,Austria,Jordan,AT&T Stadium,Arlington,USA,2026-06-17,00:00 ET,UEFA,23.0,Ralf Rangnick,AFC,68.0,Hussain Ammouta,a986444c-0bd7-472d-b2db-21dc1161830e,2026-07-21T14:38:42.737953,wc_2026_fixtures.csv,CSV,dce1a3d3-536f-420c-8fb5-d3d4a7eca3cd
J,Group Stage,Argentina,Austria,AT&T Stadium,Arlington,USA,2026-06-22,13:00 ET,CONMEBOL,3.0,Lionel Scaloni,UEFA,23.0,Ralf Rangnick,389e2385-41e7-47a4-b6a2-86d508130f71,2026-07-21T14:38:42.737953,wc_2026_fixtures.csv,CSV,dce1a3d3-536f-420c-8fb5-d3d4a7eca3cd
J,Group Stage,Jordan,Algeria,AT&T Stadium,Arlington,USA,2026-06-23,23:00 ET,AFC,68.0,Hussain Ammouta,CAF,36.0,Vladimir Petkovic,d626c257-f6aa-4ff7-849d-fba9cd3df3d5,2026-07-21T14:38:42.737953,wc_2026_fixtures.csv,CSV,dce1a3d3-536f-420c-8fb5-d3d4a7eca3cd
J,Group Stage,Algeria,Austria,Arrowhead Stadium,Kansas City,USA,2026-06-27,22:00 ET,CAF,36.0,Vladimir Petkovic,UEFA,23.0,Ralf Rangnick,b183b8f0-ba40-4d69-bbc9-6873443ddf40,2026-07-21T14:38:42.737953,wc_2026_fixtures.csv,CSV,dce1a3d3-536f-420c-8fb5-d3d4a7eca3cd
J,Group Stage,Jordan,Argentina,AT&T Stadium,Arlington,USA,2026-06-27,22:00 ET,AFC,68.0,Hussain Ammouta,CONMEBOL,3.0,Lionel Scaloni,6c27dcfa-aecc-4099-a06f-96fbfe6b2033,2026-07-21T14:38:42.737953,wc_2026_fixtures.csv,CSV,dce1a3d3-536f-420c-8fb5-d3d4a7eca3cd
K,Group Stage,Portugal,DR Congo,NRG Stadium,Houston,USA,2026-06-17,13:00 ET,UEFA,5.0,Roberto Martínez,CAF,51.0,Sébastien Desabre,95dd0fc7-7cce-40a3-99eb-c092bd50a7d0,2026-07-21T14:38:42.737953,wc_2026_fixtures.csv,CSV,dce1a3d3-536f-420c-8fb5-d3d4a7eca3cd
K,Group Stage,Uzbekistan,Colombia,Estadio Azteca,Mexico City,Mexico,2026-06-17,22:00 ET,AFC,62.0,Srecko Katanec,CONMEBOL,13.0,Néstor Lorenzo,ecd5524c-fdd5-42d7-88f1-2ee6037d9bb0,2026-07-21T14:38:42.737953,wc_2026_fixtures.csv,CSV,dce1a3d3-536f-420c-8fb5-d3d4a7eca3cd
K,Group Stage,Portugal,Uzbekistan,Arrowhead Stadium,Kansas City,USA,2026-06-23,13:00 ET,UEFA,5.0,Roberto Martínez,AFC,62.0,Srecko Katanec,7d1da0ba-ae25-4ec2-91d4-c2701b874b6f,2026-07-21T14:38:42.737953,wc_2026_fixtures.csv,CSV,dce1a3d3-536f-420c-8fb5-d3d4a7eca3cd
K,Group Stage,Colombia,DR Congo,Arrowhead Stadium,Kansas City,USA,2026-06-23,16:00 ET,CONMEBOL,13.0,Néstor Lorenzo,CAF,51.0,Sébastien Desabre,6fd72865-6feb-4c93-b43a-d7046c6a1c8d,2026-07-21T14:38:42.737953,wc_2026_fixtures.csv,CSV,dce1a3d3-536f-420c-8fb5-d3d4a7eca3cd
K,Group Stage,Colombia,Portugal,Hard Rock Stadium,Miami,USA,2026-06-27,20:00 ET,CONMEBOL,13.0,Néstor Lorenzo,UEFA,5.0,Roberto Martínez,3978fee4-67c3-485c-adef-436f72a1a107,2026-07-21T14:38:42.737953,wc_2026_fixtures.csv,CSV,dce1a3d3-536f-420c-8fb5-d3d4a7eca3cd
K,Group Stage,DR Congo,Uzbekistan,Hard Rock Stadium,Miami,USA,2026-06-27,20:00 ET,CAF,51.0,Sébastien Desabre,AFC,62.0,Srecko Katanec,2d98003c-b691-4ae0-84b6-2341d42336ab,2026-07-21T14:38:42.737953,wc_2026_fixtures.csv,CSV,dce1a3d3-536f-420c-8fb5-d3d4a7eca3cd
L,Group Stage,England,Croatia,AT&T Stadium,Arlington,USA,2026-06-17,15:00 ET,UEFA,4.0,Thomas Tuchel,UEFA,11.0,Zlatko Dalić,c36679a5-9c8d-44bb-bd46-a82827487ff7,2026-07-21T14:38:42.737953,wc_2026_fixtures.csv,CSV,dce1a3d3-536f-420c-8fb5-d3d4a7eca3cd
L,Group Stage,Ghana,Panama,BMO Field,Toronto,Canada,2026-06-17,18:00 ET,CAF,65.0,Otto Addo,CONCACAF,53.0,Thomas Christiansen,5ac9877a-af8b-4204-be4b-5924a201e7fa,2026-07-21T14:38:42.737953,wc_2026_fixtures.csv,CSV,dce1a3d3-536f-420c-8fb5-d3d4a7eca3cd
L,Group Stage,England,Ghana,Gillette Stadium,Foxborough,USA,2026-06-23,19:00 ET,UEFA,4.0,Thomas Tuchel,CAF,65.0,Otto Addo,a812b284-798b-424a-a6d5-7fc02ee4f89c,2026-07-21T14:38:42.737953,wc_2026_fixtures.csv,CSV,dce1a3d3-536f-420c-8fb5-d3d4a7eca3cd
L,Group Stage,Croatia,Panama,BMO Field,Toronto,Canada,2026-06-23,21:00 ET,UEFA,11.0,Zlatko Dalić,CONCACAF,53.0,Thomas Christiansen,0f2d7891-b5b3-42e5-8a92-5bbbcee44c6f,2026-07-21T14:38:42.737953,wc_2026_fixtures.csv,CSV,dce1a3d3-536f-420c-8fb5-d3d4a7eca3cd
L,Group Stage,Panama,England,MetLife Stadium,East Rutherford,USA,2026-06-27,15:00 ET,CONCACAF,53.0,Thomas Christiansen,UEFA,4.0,Thomas Tuchel,c7524cf1-0fc9-4198-bf65-2ad3177dd2f5,2026-07-21T14:38:42.737953,wc_2026_fixtures.csv,CSV,dce1a3d3-536f-420c-8fb5-d3d4a7eca3cd
L,Group Stage,Croatia,Ghana,MetLife Stadium,East Rutherford,USA,2026-06-27,15:00 ET,UEFA,11.0,Zlatko Dalić,CAF,65.0,Otto Addo,79d61d6c-8ab4-4aa7-893a-b1a6b352e294,2026-07-21T14:38:42.737953,wc_2026_fixtures.csv,CSV,dce1a3d3-536f-420c-8fb5-d3d4a7eca3cd
nan,Round of 32,1A,2B,MetLife Stadium,East Rutherford,USA,2026-06-28,TBD,nan,nan,nan,nan,nan,nan,797f6d62-9ffa-44ee-bd90-7425b2b01beb,2026-07-21T14:38:42.737953,wc_2026_fixtures.csv,CSV,dce1a3d3-536f-420c-8fb5-d3d4a7eca3cd
nan,Round of 32,1B,2A,AT&T Stadium,Arlington,USA,2026-06-28,TBD,nan,nan,nan,nan,nan,nan,d3c76fa6-0e99-4111-8aa7-b0c42709d1bb,2026-07-21T14:38:42.737953,wc_2026_fixtures.csv,CSV,dce1a3d3-536f-420c-8fb5-d3d4a7eca3cd
nan,Round of 32,1C,2D,NRG Stadium,Houston,USA,2026-06-29,TBD,nan,nan,nan,nan,nan,nan,fa3d638b-a2bd-42b7-8c4b-350c366fc0d1,2026-07-21T14:38:42.737953,wc_2026_fixtures.csv,CSV,dce1a3d3-536f-420c-8fb5-d3d4a7eca3cd
nan,Round of 32,1D,2C,Rose Bowl,Pasadena,USA,2026-06-29,TBD,nan,nan,nan,nan,nan,nan,59fcb6b3-f542-44b4-92b4-5bf235edf38c,2026-07-21T14:38:42.737953,wc_2026_fixtures.csv,CSV,dce1a3d3-536f-420c-8fb5-d3d4a7eca3cd
nan,Round of 32,1E,2F,SoFi Stadium,Inglewood,USA,2026-06-30,TBD,nan,nan,nan,nan,nan,nan,390bab3c-f5a2-491f-b3e0-e45fb027a2c3,2026-07-21T14:38:42.737953,wc_2026_fixtures.csv,CSV,dce1a3d3-536f-420c-8fb5-d3d4a7eca3cd
