edition,year,player,country,position,goals,assists,penalties,matches_played,host,team_result,_ingestion_id,_ingested_at,_source_file,_source_format,_run_id
13,1986,Gary Lineker,England,FW,6,0,0,5,Mexico,Quarter-final,0ea42e00-6048-4b65-baea-2932d5155f9b,2026-08-14T11:39:32.065697,wc_top_scorers.json,JSON,920a11d2-427d-4b6a-b1df-29a230886098
14,1990,Salvatore Schillaci,Italy,FW,6,0,0,7,Italy,Third place,c443049a-fcc4-4f69-8138-8ab9a40164a8,2026-08-14T11:39:32.065697,wc_top_scorers.json,JSON,920a11d2-427d-4b6a-b1df-29a230886098
15,1994,Hristo Stoichkov,Bulgaria,FW,6,0,0,6,United States,Semi-final,56934f6e-0be9-40a2-8cc4-009e4062533a,2026-08-14T11:39:32.065697,wc_top_scorers.json,JSON,920a11d2-427d-4b6a-b1df-29a230886098
16,1998,Davor Šuker,Croatia,FW,6,0,0,6,France,Third place,85c0ea15-a9bd-4012-a46e-a2c154902700,2026-08-14T11:39:32.065697,wc_top_scorers.json,JSON,920a11d2-427d-4b6a-b1df-29a230886098
17,2002,Ronaldo,Brazil,FW,8,0,0,7,South Korea/Japan,Champions,f513477e-6fd1-4280-a5bd-d815cb9646d5,2026-08-14T11:39:32.065697,wc_top_scorers.json,JSON,920a11d2-427d-4b6a-b1df-29a230886098
18,2006,Miroslav Klose,Germany,FW,5,0,0,7,Germany,Third place,251bfa72-1026-4bc3-8ea2-3838e1055f33,2026-08-14T11:39:32.065697,wc_top_scorers.json,JSON,920a11d2-427d-4b6a-b1df-29a230886098
19,2010,Thomas Müller,Germany,FW,5,3,0,6,South Africa,Third place,a5edf34f-5f53-4e66-b879-fb01777d447c,2026-08-14T11:39:32.065697,wc_top_scorers.json,JSON,920a11d2-427d-4b6a-b1df-29a230886098
20,2014,James Rodríguez,Colombia,FW,6,2,0,5,Brazil,Quarter-final,13303afe-cb15-449b-9d8d-6f196b13df43,2026-08-14T11:39:32.065697,wc_top_scorers.json,JSON,920a11d2-427d-4b6a-b1df-29a230886098
21,2018,Harry Kane,England,FW,6,0,0,6,Russia,Fourth place,7e81acae-f8fa-48b8-b492-3c0aeb798574,2026-08-14T11:39:32.065697,wc_top_scorers.json,JSON,920a11d2-427d-4b6a-b1df-29a230886098
22,2022,Kylian Mbappé,France,FW,8,2,0,7,Qatar,Runner-up,686f1f58-2082-433a-84c3-33ad423d7880,2026-08-14T11:39:32.065697,wc_top_scorers.json,JSON,920a11d2-427d-4b6a-b1df-29a230886098
23,2026,Kylian Mbappé,France,FW,10,4,0,7,"USA, Mexico, Canada",Fourth place,515585bc-b262-4dc6-be4a-1a5ff00889e2,2026-08-14T11:39:32.065697,wc_top_scorers.json,JSON,920a11d2-427d-4b6a-b1df-29a230886098
23,2026,Lionel Messi,Argentina,FW,8,4,0,7,"USA, Mexico, Canada",Runner-up,c067c845-aaee-4626-8341-a9fa8d5ebfd9,2026-08-14T11:39:32.065697,wc_top_scorers.json,JSON,920a11d2-427d-4b6a-b1df-29a230886098
23,2026,Jude Bellingham,England,MF,7,1,0,7,"USA, Mexico, Canada",Third place,971257ca-ff19-42af-a6c0-d05db69dca23,2026-08-14T11:39:32.065697,wc_top_scorers.json,JSON,920a11d2-427d-4b6a-b1df-29a230886098
23,2026,Erling Haaland,Norway,FW,7,0,0,6,"USA, Mexico, Canada",Group stage,6b3016ad-424b-4291-b8a4-d23125a117ef,2026-08-14T11:39:32.065697,wc_top_scorers.json,JSON,920a11d2-427d-4b6a-b1df-29a230886098
23,2026,Harry Kane,England,FW,6,1,0,7,"USA, Mexico, Canada",Third place,77db905f-8db9-4e13-befc-b93e62c65f47,2026-08-14T11:39:32.065697,wc_top_scorers.json,JSON,920a11d2-427d-4b6a-b1df-29a230886098
