group,stage,team1,team2,venue,city,country,date,kickoff_et,team1_confederation,team1_fifa_rank,team1_coach,team2_confederation,team2_fifa_rank,team2_coach,_ingestion_id,_ingested_at,_source_file,_source_format,_run_id
C,Group Stage,Morocco,Haiti,Gillette Stadium,Foxborough,USA,2026-06-24,21:00 ET,CAF,8.0,Walid Regragui,CONCACAF,83.0,Marc Collat,8445c9c6-3145-41f4-bda6-ccb9520865f0,2026-08-12T13:02:22.092043,wc_2026_fixtures.csv,CSV,c681bae0-52fc-4e49-9e59-ebd302e927bd
D,Group Stage,USA,Paraguay,SoFi Stadium,Inglewood,USA,2026-06-12,21:00 ET,CONCACAF,16.0,Mauricio Pochettino,CONMEBOL,64.0,Gustavo Alfaro,2faf4d99-246c-4bc8-8fea-baa394c71d4f,2026-08-12T13:02:22.092043,wc_2026_fixtures.csv,CSV,c681bae0-52fc-4e49-9e59-ebd302e927bd
D,Group Stage,Australia,Türkiye,MetLife Stadium,East Rutherford,USA,2026-06-13,12:00 ET,AFC,26.0,Tony Popovic,UEFA,42.0,Vincenzo Montella,f83d1f87-7c02-48a1-aff9-5af0c8e14869,2026-08-12T13:02:22.092043,wc_2026_fixtures.csv,CSV,c681bae0-52fc-4e49-9e59-ebd302e927bd
D,Group Stage,USA,Australia,Lincoln Financial Field,Philadelphia,USA,2026-06-19,15:00 ET,CONCACAF,16.0,Mauricio Pochettino,AFC,26.0,Tony Popovic,79c6a739-0448-4bcf-90b8-37463c3dc836,2026-08-12T13:02:22.092043,wc_2026_fixtures.csv,CSV,c681bae0-52fc-4e49-9e59-ebd302e927bd
D,Group Stage,Türkiye,Paraguay,MetLife Stadium,East Rutherford,USA,2026-06-20,00:00 ET,UEFA,42.0,Vincenzo Montella,CONMEBOL,64.0,Gustavo Alfaro,7b24ccab-e73d-496c-adac-be70dbb18bb5,2026-08-12T13:02:22.092043,wc_2026_fixtures.csv,CSV,c681bae0-52fc-4e49-9e59-ebd302e927bd
D,Group Stage,Türkiye,USA,AT&T Stadium,Arlington,USA,2026-06-25,21:00 ET,UEFA,42.0,Vincenzo Montella,CONCACAF,16.0,Mauricio Pochettino,39a2c082-4370-4fb0-99c0-bdcf0b892177,2026-08-12T13:02:22.092043,wc_2026_fixtures.csv,CSV,c681bae0-52fc-4e49-9e59-ebd302e927bd
D,Group Stage,Paraguay,Australia,AT&T Stadium,Arlington,USA,2026-06-25,21:00 ET,CONMEBOL,64.0,Gustavo Alfaro,AFC,26.0,Tony Popovic,1d5968f3-e382-4b29-85f4-f82f6ffe5a10,2026-08-12T13:02:22.092043,wc_2026_fixtures.csv,CSV,c681bae0-52fc-4e49-9e59-ebd302e927bd
E,Group Stage,Germany,Curaçao,NRG Stadium,Houston,USA,2026-06-14,13:00 ET,UEFA,10.0,Julian Nagelsmann,CONCACAF,81.0,Dick Advocaat,3b411c12-8b9f-4afb-bd12-f82141c03f71,2026-08-12T13:02:22.092043,wc_2026_fixtures.csv,CSV,c681bae0-52fc-4e49-9e59-ebd302e927bd
E,Group Stage,Ivory Coast,Ecuador,Lincoln Financial Field,Philadelphia,USA,2026-06-14,19:00 ET,CAF,33.0,Emerse Faé,CONMEBOL,24.0,Sebastián Beccacece,da39f80b-b6b9-46dc-9d9f-ef94b763610d,2026-08-12T13:02:22.092043,wc_2026_fixtures.csv,CSV,c681bae0-52fc-4e49-9e59-ebd302e927bd
E,Group Stage,Germany,Ivory Coast,NRG Stadium,Houston,USA,2026-06-20,19:00 ET,UEFA,10.0,Julian Nagelsmann,CAF,33.0,Emerse Faé,547225b4-6372-4f5a-82dd-d35bb3dd07d2,2026-08-12T13:02:22.092043,wc_2026_fixtures.csv,CSV,c681bae0-52fc-4e49-9e59-ebd302e927bd
E,Group Stage,Ecuador,Curaçao,Mercedes-Benz Stadium,Atlanta,USA,2026-06-20,22:00 ET,CONMEBOL,24.0,Sebastián Beccacece,CONCACAF,81.0,Dick Advocaat,3c625176-c15b-4be1-adfa-f2e196dca82a,2026-08-12T13:02:22.092043,wc_2026_fixtures.csv,CSV,c681bae0-52fc-4e49-9e59-ebd302e927bd
E,Group Stage,Ecuador,Germany,AT&T Stadium,Arlington,USA,2026-06-25,18:00 ET,CONMEBOL,24.0,Sebastián Beccacece,UEFA,10.0,Julian Nagelsmann,1ba519f7-e31c-4d31-843d-a2f6b17c2b3b,2026-08-12T13:02:22.092043,wc_2026_fixtures.csv,CSV,c681bae0-52fc-4e49-9e59-ebd302e927bd
E,Group Stage,Curaçao,Ivory Coast,AT&T Stadium,Arlington,USA,2026-06-25,18:00 ET,CONCACAF,81.0,Dick Advocaat,CAF,33.0,Emerse Faé,02a059f8-423f-4003-8834-0e01d9bd1069,2026-08-12T13:02:22.092043,wc_2026_fixtures.csv,CSV,c681bae0-52fc-4e49-9e59-ebd302e927bd
F,Group Stage,Netherlands,Japan,AT&T Stadium,Arlington,USA,2026-06-14,16:00 ET,UEFA,7.0,Ronald Koeman,AFC,18.0,Hajime Moriyasu,33f37731-b14f-4a36-99f9-cbecc2209dba,2026-08-12T13:02:22.092043,wc_2026_fixtures.csv,CSV,c681bae0-52fc-4e49-9e59-ebd302e927bd
F,Group Stage,Sweden,Tunisia,Estadio BBVA,Monterrey,Mexico,2026-06-14,20:00 ET,UEFA,39.0,Jon Dahl Tomasson,CAF,40.0,Faouzi Benzarti,d2a827f4-f0c5-4dc7-bb11-24b79dc5a4fb,2026-08-12T13:02:22.092043,wc_2026_fixtures.csv,CSV,c681bae0-52fc-4e49-9e59-ebd302e927bd
F,Group Stage,Netherlands,Sweden,NRG Stadium,Houston,USA,2026-06-20,19:00 ET,UEFA,7.0,Ronald Koeman,UEFA,39.0,Jon Dahl Tomasson,9a4ff8d1-f1e0-435d-ab6a-e65bbba79fa8,2026-08-12T13:02:22.092043,wc_2026_fixtures.csv,CSV,c681bae0-52fc-4e49-9e59-ebd302e927bd
F,Group Stage,Tunisia,Japan,Estadio BBVA,Monterrey,Mexico,2026-06-20,14:00 ET,CAF,40.0,Faouzi Benzarti,AFC,18.0,Hajime Moriyasu,5c861e85-d9ef-456c-bf86-1e218dddb661,2026-08-12T13:02:22.092043,wc_2026_fixtures.csv,CSV,c681bae0-52fc-4e49-9e59-ebd302e927bd
F,Group Stage,Japan,Sweden,AT&T Stadium,Arlington,USA,2026-06-26,15:00 ET,AFC,18.0,Hajime Moriyasu,UEFA,39.0,Jon Dahl Tomasson,1d2baebe-eb72-4911-b340-c8c08bfd3d51,2026-08-12T13:02:22.092043,wc_2026_fixtures.csv,CSV,c681bae0-52fc-4e49-9e59-ebd302e927bd
F,Group Stage,Tunisia,Netherlands,AT&T Stadium,Arlington,USA,2026-06-26,15:00 ET,CAF,40.0,Faouzi Benzarti,UEFA,7.0,Ronald Koeman,6476dea2-d466-4d19-bb4c-a1e450358a60,2026-08-12T13:02:22.092043,wc_2026_fixtures.csv,CSV,c681bae0-52fc-4e49-9e59-ebd302e927bd
G,Group Stage,Belgium,Egypt,Lumen Field,Seattle,USA,2026-06-15,15:00 ET,UEFA,9.0,Domenico Tedesco,CAF,29.0,Hossam El-Badry,12c08d30-fc48-436f-8585-8b16042a1d62,2026-08-12T13:02:22.092043,wc_2026_fixtures.csv,CSV,c681bae0-52fc-4e49-9e59-ebd302e927bd
G,Group Stage,Iran,New Zealand,SoFi Stadium,Inglewood,USA,2026-06-15,18:00 ET,AFC,21.0,Amir Ghalenoei,OFC,95.0,Darren Bazeley,80da2722-4a5e-42af-b40b-1ad11a2471bc,2026-08-12T13:02:22.092043,wc_2026_fixtures.csv,CSV,c681bae0-52fc-4e49-9e59-ebd302e927bd
G,Group Stage,Belgium,Iran,SoFi Stadium,Inglewood,USA,2026-06-21,18:00 ET,UEFA,9.0,Domenico Tedesco,AFC,21.0,Amir Ghalenoei,54d0b852-7d7f-4cd3-a725-752d4ae0d509,2026-08-12T13:02:22.092043,wc_2026_fixtures.csv,CSV,c681bae0-52fc-4e49-9e59-ebd302e927bd
G,Group Stage,New Zealand,Egypt,Lumen Field,Seattle,USA,2026-06-21,15:00 ET,OFC,95.0,Darren Bazeley,CAF,29.0,Hossam El-Badry,1d5e33c8-9249-4012-9236-10978c80084e,2026-08-12T13:02:22.092043,wc_2026_fixtures.csv,CSV,c681bae0-52fc-4e49-9e59-ebd302e927bd
G,Group Stage,Egypt,Iran,Lumen Field,Seattle,USA,2026-06-26,18:00 ET,CAF,29.0,Hossam El-Badry,AFC,21.0,Amir Ghalenoei,966af253-51a8-4830-a49d-733845bbd377,2026-08-12T13:02:22.092043,wc_2026_fixtures.csv,CSV,c681bae0-52fc-4e49-9e59-ebd302e927bd
G,Group Stage,New Zealand,Belgium,SoFi Stadium,Inglewood,USA,2026-06-26,18:00 ET,OFC,95.0,Darren Bazeley,UEFA,9.0,Domenico Tedesco,f5f7d722-4151-47bb-bc1b-305058e4a63b,2026-08-12T13:02:22.092043,wc_2026_fixtures.csv,CSV,c681bae0-52fc-4e49-9e59-ebd302e927bd
H,Group Stage,Spain,Cape Verde,Mercedes-Benz Stadium,Atlanta,USA,2026-06-15,12:00 ET,UEFA,2.0,Luis de la Fuente,CAF,70.0,Pedro Brito,488a683c-910a-4bf7-b219-90da338235f5,2026-08-12T13:02:22.092043,wc_2026_fixtures.csv,CSV,c681bae0-52fc-4e49-9e59-ebd302e927bd
H,Group Stage,Saudi Arabia,Uruguay,Hard Rock Stadium,Miami,USA,2026-06-15,15:00 ET,AFC,57.0,Roberto Mancini,CONMEBOL,17.0,Marcelo Bielsa,0776ee6a-6774-4879-89b0-be05cdc66758,2026-08-12T13:02:22.092043,wc_2026_fixtures.csv,CSV,c681bae0-52fc-4e49-9e59-ebd302e927bd
H,Group Stage,Spain,Saudi Arabia,Estadio Akron,Guadalajara,Mexico,2026-06-21,21:00 ET,UEFA,2.0,Luis de la Fuente,AFC,57.0,Roberto Mancini,548d5c49-7a93-4cd9-b7bb-6eb6c413ce9f,2026-08-12T13:02:22.092043,wc_2026_fixtures.csv,CSV,c681bae0-52fc-4e49-9e59-ebd302e927bd
H,Group Stage,Uruguay,Cape Verde,Hard Rock Stadium,Miami,USA,2026-06-21,18:00 ET,CONMEBOL,17.0,Marcelo Bielsa,CAF,70.0,Pedro Brito,41c07b82-1ca9-4b6f-821a-e12d3bbcef3a,2026-08-12T13:02:22.092043,wc_2026_fixtures.csv,CSV,c681bae0-52fc-4e49-9e59-ebd302e927bd
H,Group Stage,Cape Verde,Saudi Arabia,Estadio Akron,Guadalajara,Mexico,2026-06-26,20:00 ET,CAF,70.0,Pedro Brito,AFC,57.0,Roberto Mancini,1a3967a4-8be4-45b1-a687-e808d8e47db8,2026-08-12T13:02:22.092043,wc_2026_fixtures.csv,CSV,c681bae0-52fc-4e49-9e59-ebd302e927bd
H,Group Stage,Uruguay,Spain,Estadio Akron,Guadalajara,Mexico,2026-06-26,20:00 ET,CONMEBOL,17.0,Marcelo Bielsa,UEFA,2.0,Luis de la Fuente,91acf4e4-e557-4f99-94a5-85ee8331ed3f,2026-08-12T13:02:22.092043,wc_2026_fixtures.csv,CSV,c681bae0-52fc-4e49-9e59-ebd302e927bd
I,Group Stage,France,Senegal,MetLife Stadium,East Rutherford,USA,2026-06-16,15:00 ET,UEFA,1.0,Didier Deschamps,CAF,14.0,Aliou Cissé,1c09a21f-553e-40af-a429-d8bb41154da4,2026-08-12T13:02:22.092043,wc_2026_fixtures.csv,CSV,c681bae0-52fc-4e49-9e59-ebd302e927bd
I,Group Stage,Iraq,Norway,Gillette Stadium,Foxborough,USA,2026-06-16,18:00 ET,AFC,61.0,Graham Arnold,UEFA,44.0,Ståle Solbakken,03a37bc4-04de-4a24-8ca5-bbb1468df47b,2026-08-12T13:02:22.092043,wc_2026_fixtures.csv,CSV,c681bae0-52fc-4e49-9e59-ebd302e927bd
I,Group Stage,France,Iraq,Lincoln Financial Field,Philadelphia,USA,2026-06-22,17:00 ET,UEFA,1.0,Didier Deschamps,AFC,61.0,Graham Arnold,2e9ec660-9df2-4e15-b714-12fe47c06688,2026-08-12T13:02:22.092043,wc_2026_fixtures.csv,CSV,c681bae0-52fc-4e49-9e59-ebd302e927bd
I,Group Stage,Norway,Senegal,Gillette Stadium,Foxborough,USA,2026-06-22,20:00 ET,UEFA,44.0,Ståle Solbakken,CAF,14.0,Aliou Cissé,937da311-b4a9-4c07-a047-00387b939b00,2026-08-12T13:02:22.092043,wc_2026_fixtures.csv,CSV,c681bae0-52fc-4e49-9e59-ebd302e927bd
I,Group Stage,Norway,France,MetLife Stadium,East Rutherford,USA,2026-06-26,15:00 ET,UEFA,44.0,Ståle Solbakken,UEFA,1.0,Didier Deschamps,ea39a1cc-f5d7-4a29-9c89-65c496dcb924,2026-08-12T13:02:22.092043,wc_2026_fixtures.csv,CSV,c681bae0-52fc-4e49-9e59-ebd302e927bd
I,Group Stage,Senegal,Iraq,MetLife Stadium,East Rutherford,USA,2026-06-26,15:00 ET,CAF,14.0,Aliou Cissé,AFC,61.0,Graham Arnold,6bd32253-1528-49f0-826a-f177062cc6d8,2026-08-12T13:02:22.092043,wc_2026_fixtures.csv,CSV,c681bae0-52fc-4e49-9e59-ebd302e927bd
J,Group Stage,Argentina,Algeria,Arrowhead Stadium,Kansas City,USA,2026-06-16,21:00 ET,CONMEBOL,3.0,Lionel Scaloni,CAF,36.0,Vladimir Petkovic,2d37f6db-ef3a-44d3-8e23-5404b4a33860,2026-08-12T13:02:22.092043,wc_2026_fixtures.csv,CSV,c681bae0-52fc-4e49-9e59-ebd302e927bd
J,Group Stage,Austria,Jordan,AT&T Stadium,Arlington,USA,2026-06-17,00:00 ET,UEFA,23.0,Ralf Rangnick,AFC,68.0,Hussain Ammouta,183898b8-f35c-4e8d-95c1-2c434b9c4523,2026-08-12T13:02:22.092043,wc_2026_fixtures.csv,CSV,c681bae0-52fc-4e49-9e59-ebd302e927bd
J,Group Stage,Argentina,Austria,AT&T Stadium,Arlington,USA,2026-06-22,13:00 ET,CONMEBOL,3.0,Lionel Scaloni,UEFA,23.0,Ralf Rangnick,fd5955e5-11ce-4efc-9f77-29d2aed87270,2026-08-12T13:02:22.092043,wc_2026_fixtures.csv,CSV,c681bae0-52fc-4e49-9e59-ebd302e927bd
J,Group Stage,Jordan,Algeria,AT&T Stadium,Arlington,USA,2026-06-23,23:00 ET,AFC,68.0,Hussain Ammouta,CAF,36.0,Vladimir Petkovic,2e98f9ae-f436-4077-b5b4-e08ff338c0be,2026-08-12T13:02:22.092043,wc_2026_fixtures.csv,CSV,c681bae0-52fc-4e49-9e59-ebd302e927bd
J,Group Stage,Algeria,Austria,Arrowhead Stadium,Kansas City,USA,2026-06-27,22:00 ET,CAF,36.0,Vladimir Petkovic,UEFA,23.0,Ralf Rangnick,74570a1f-d09f-4ab4-83b2-0b91d6b57889,2026-08-12T13:02:22.092043,wc_2026_fixtures.csv,CSV,c681bae0-52fc-4e49-9e59-ebd302e927bd
J,Group Stage,Jordan,Argentina,AT&T Stadium,Arlington,USA,2026-06-27,22:00 ET,AFC,68.0,Hussain Ammouta,CONMEBOL,3.0,Lionel Scaloni,80c7c1b9-7382-4dad-af6d-1d3c23c5cf52,2026-08-12T13:02:22.092043,wc_2026_fixtures.csv,CSV,c681bae0-52fc-4e49-9e59-ebd302e927bd
K,Group Stage,Portugal,DR Congo,NRG Stadium,Houston,USA,2026-06-17,13:00 ET,UEFA,5.0,Roberto Martínez,CAF,51.0,Sébastien Desabre,21946b3e-0ae8-483f-9c9e-9cc10a53a696,2026-08-12T13:02:22.092043,wc_2026_fixtures.csv,CSV,c681bae0-52fc-4e49-9e59-ebd302e927bd
K,Group Stage,Uzbekistan,Colombia,Estadio Azteca,Mexico City,Mexico,2026-06-17,22:00 ET,AFC,62.0,Srecko Katanec,CONMEBOL,13.0,Néstor Lorenzo,fa62b6d7-f0a9-48ec-a7ec-040628a02d6b,2026-08-12T13:02:22.092043,wc_2026_fixtures.csv,CSV,c681bae0-52fc-4e49-9e59-ebd302e927bd
K,Group Stage,Portugal,Uzbekistan,Arrowhead Stadium,Kansas City,USA,2026-06-23,13:00 ET,UEFA,5.0,Roberto Martínez,AFC,62.0,Srecko Katanec,3314e7e1-e1db-4bef-a6b6-2b886222c824,2026-08-12T13:02:22.092043,wc_2026_fixtures.csv,CSV,c681bae0-52fc-4e49-9e59-ebd302e927bd
K,Group Stage,Colombia,DR Congo,Arrowhead Stadium,Kansas City,USA,2026-06-23,16:00 ET,CONMEBOL,13.0,Néstor Lorenzo,CAF,51.0,Sébastien Desabre,2e907d7d-8d76-4f53-878e-49cbeb72b61d,2026-08-12T13:02:22.092043,wc_2026_fixtures.csv,CSV,c681bae0-52fc-4e49-9e59-ebd302e927bd
K,Group Stage,Colombia,Portugal,Hard Rock Stadium,Miami,USA,2026-06-27,20:00 ET,CONMEBOL,13.0,Néstor Lorenzo,UEFA,5.0,Roberto Martínez,fd76827d-0736-4743-b240-9f3af87fd9fe,2026-08-12T13:02:22.092043,wc_2026_fixtures.csv,CSV,c681bae0-52fc-4e49-9e59-ebd302e927bd
K,Group Stage,DR Congo,Uzbekistan,Hard Rock Stadium,Miami,USA,2026-06-27,20:00 ET,CAF,51.0,Sébastien Desabre,AFC,62.0,Srecko Katanec,69bb4ba9-1d02-4573-adae-cbd37604bc73,2026-08-12T13:02:22.092043,wc_2026_fixtures.csv,CSV,c681bae0-52fc-4e49-9e59-ebd302e927bd
L,Group Stage,England,Croatia,AT&T Stadium,Arlington,USA,2026-06-17,15:00 ET,UEFA,4.0,Thomas Tuchel,UEFA,11.0,Zlatko Dalić,2ff52b0b-0a82-43e8-af37-8aec4ba94f98,2026-08-12T13:02:22.092043,wc_2026_fixtures.csv,CSV,c681bae0-52fc-4e49-9e59-ebd302e927bd
L,Group Stage,Ghana,Panama,BMO Field,Toronto,Canada,2026-06-17,18:00 ET,CAF,65.0,Otto Addo,CONCACAF,53.0,Thomas Christiansen,d8dfb389-1859-42d8-8f09-7c7aceeb2b19,2026-08-12T13:02:22.092043,wc_2026_fixtures.csv,CSV,c681bae0-52fc-4e49-9e59-ebd302e927bd
L,Group Stage,England,Ghana,Gillette Stadium,Foxborough,USA,2026-06-23,19:00 ET,UEFA,4.0,Thomas Tuchel,CAF,65.0,Otto Addo,dd9ffd40-01fd-4c60-b15b-e4926ab541be,2026-08-12T13:02:22.092043,wc_2026_fixtures.csv,CSV,c681bae0-52fc-4e49-9e59-ebd302e927bd
L,Group Stage,Croatia,Panama,BMO Field,Toronto,Canada,2026-06-23,21:00 ET,UEFA,11.0,Zlatko Dalić,CONCACAF,53.0,Thomas Christiansen,2f293f6c-db8e-41df-9848-a1eca6fd22db,2026-08-12T13:02:22.092043,wc_2026_fixtures.csv,CSV,c681bae0-52fc-4e49-9e59-ebd302e927bd
L,Group Stage,Panama,England,MetLife Stadium,East Rutherford,USA,2026-06-27,15:00 ET,CONCACAF,53.0,Thomas Christiansen,UEFA,4.0,Thomas Tuchel,d62f85aa-5f3b-41c1-acdc-8e65de9529b7,2026-08-12T13:02:22.092043,wc_2026_fixtures.csv,CSV,c681bae0-52fc-4e49-9e59-ebd302e927bd
L,Group Stage,Croatia,Ghana,MetLife Stadium,East Rutherford,USA,2026-06-27,15:00 ET,UEFA,11.0,Zlatko Dalić,CAF,65.0,Otto Addo,2f9df907-5e0c-4ded-981e-918648d0c4ce,2026-08-12T13:02:22.092043,wc_2026_fixtures.csv,CSV,c681bae0-52fc-4e49-9e59-ebd302e927bd
nan,Round of 32,1A,2B,MetLife Stadium,East Rutherford,USA,2026-06-28,TBD,nan,nan,nan,nan,nan,nan,c19d5ed4-bcac-4f02-8922-0040ae822cb9,2026-08-12T13:02:22.092043,wc_2026_fixtures.csv,CSV,c681bae0-52fc-4e49-9e59-ebd302e927bd
nan,Round of 32,1B,2A,AT&T Stadium,Arlington,USA,2026-06-28,TBD,nan,nan,nan,nan,nan,nan,99b1b80e-ef9b-4dbe-97ca-547fd64167fa,2026-08-12T13:02:22.092043,wc_2026_fixtures.csv,CSV,c681bae0-52fc-4e49-9e59-ebd302e927bd
nan,Round of 32,1C,2D,NRG Stadium,Houston,USA,2026-06-29,TBD,nan,nan,nan,nan,nan,nan,fa728ea8-f9b9-414d-82a8-5afb9f9252b9,2026-08-12T13:02:22.092043,wc_2026_fixtures.csv,CSV,c681bae0-52fc-4e49-9e59-ebd302e927bd
nan,Round of 32,1D,2C,Rose Bowl,Pasadena,USA,2026-06-29,TBD,nan,nan,nan,nan,nan,nan,98b44c44-8758-4fc9-9cfd-fa4f241f631a,2026-08-12T13:02:22.092043,wc_2026_fixtures.csv,CSV,c681bae0-52fc-4e49-9e59-ebd302e927bd
nan,Round of 32,1E,2F,SoFi Stadium,Inglewood,USA,2026-06-30,TBD,nan,nan,nan,nan,nan,nan,a34cbb9b-a3b9-4903-8783-a3697c7ebb43,2026-08-12T13:02:22.092043,wc_2026_fixtures.csv,CSV,c681bae0-52fc-4e49-9e59-ebd302e927bd
nan,Round of 32,1F,2E,Lumen Field,Seattle,USA,2026-06-30,TBD,nan,nan,nan,nan,nan,nan,ec8b844e-7e69-4fbc-8e98-93bbb6846a60,2026-08-12T13:02:22.092043,wc_2026_fixtures.csv,CSV,c681bae0-52fc-4e49-9e59-ebd302e927bd
nan,Round of 32,1G,2H,Mercedes-Benz Stadium,Atlanta,USA,2026-07-01,TBD,nan,nan,nan,nan,nan,nan,c0acbe69-a042-4874-b6c5-d927ad19b15a,2026-08-12T13:02:22.092043,wc_2026_fixtures.csv,CSV,c681bae0-52fc-4e49-9e59-ebd302e927bd
