group,stage,team1,team2,venue,city,country,date,kickoff_et,team1_confederation,team1_fifa_rank,team1_coach,team2_confederation,team2_fifa_rank,team2_coach,_ingestion_id,_ingested_at,_source_file,_source_format,_run_id
B,Group Stage,Switzerland,Canada,BC Place,Vancouver,Canada,2026-06-24,18:00 ET,UEFA,19.0,Murat Yakin,CONCACAF,30.0,Jesse Marsch,e7d07bad-c124-4676-a777-397f9fc2661f,2026-08-12T12:56:00.466164,wc_2026_fixtures.csv,CSV,d7beaccf-3c6e-472c-bc08-25c5df2a9eca
B,Group Stage,Bosnia and Herzegovina,Qatar,BMO Field,Toronto,Canada,2026-06-24,18:00 ET,UEFA,52.0,Sergej Barbarez,AFC,35.0,Marquez Lopez,a3c4fabe-1517-48d0-99df-a0293124dc32,2026-08-12T12:56:00.466164,wc_2026_fixtures.csv,CSV,d7beaccf-3c6e-472c-bc08-25c5df2a9eca
C,Group Stage,Brazil,Morocco,MetLife Stadium,East Rutherford,USA,2026-06-13,18:00 ET,CONMEBOL,6.0,Dorival Júnior,CAF,8.0,Walid Regragui,9139cef9-147d-4a42-964c-5eb2eddd7f46,2026-08-12T12:56:00.466164,wc_2026_fixtures.csv,CSV,d7beaccf-3c6e-472c-bc08-25c5df2a9eca
C,Group Stage,Haiti,Scotland,Gillette Stadium,Foxborough,USA,2026-06-13,21:00 ET,CONCACAF,83.0,Marc Collat,UEFA,47.0,Steve Clarke,c652b191-7909-4b31-bd03-3c22da56d8e5,2026-08-12T12:56:00.466164,wc_2026_fixtures.csv,CSV,d7beaccf-3c6e-472c-bc08-25c5df2a9eca
C,Group Stage,Brazil,Scotland,MetLife Stadium,East Rutherford,USA,2026-06-19,21:00 ET,CONMEBOL,6.0,Dorival Júnior,UEFA,47.0,Steve Clarke,c63ff6ed-c222-412a-873f-2b50c2340b9d,2026-08-12T12:56:00.466164,wc_2026_fixtures.csv,CSV,d7beaccf-3c6e-472c-bc08-25c5df2a9eca
C,Group Stage,Morocco,Haiti,MetLife Stadium,East Rutherford,USA,2026-06-19,21:00 ET,CAF,8.0,Walid Regragui,CONCACAF,83.0,Marc Collat,fa8d4ddc-31b5-4e5a-b503-5e170b65beee,2026-08-12T12:56:00.466164,wc_2026_fixtures.csv,CSV,d7beaccf-3c6e-472c-bc08-25c5df2a9eca
C,Group Stage,Scotland,Brazil,Gillette Stadium,Foxborough,USA,2026-06-24,21:00 ET,UEFA,47.0,Steve Clarke,CONMEBOL,6.0,Dorival Júnior,31e5fc0c-4c2f-4d7a-82a1-35eb9afd9d83,2026-08-12T12:56:00.466164,wc_2026_fixtures.csv,CSV,d7beaccf-3c6e-472c-bc08-25c5df2a9eca
C,Group Stage,Morocco,Haiti,Gillette Stadium,Foxborough,USA,2026-06-24,21:00 ET,CAF,8.0,Walid Regragui,CONCACAF,83.0,Marc Collat,aed924f9-049e-499c-b6ef-5c0b66f0653f,2026-08-12T12:56:00.466164,wc_2026_fixtures.csv,CSV,d7beaccf-3c6e-472c-bc08-25c5df2a9eca
D,Group Stage,USA,Paraguay,SoFi Stadium,Inglewood,USA,2026-06-12,21:00 ET,CONCACAF,16.0,Mauricio Pochettino,CONMEBOL,64.0,Gustavo Alfaro,0e1e5848-db14-49e0-b63e-9e29fe0b1a7b,2026-08-12T12:56:00.466164,wc_2026_fixtures.csv,CSV,d7beaccf-3c6e-472c-bc08-25c5df2a9eca
D,Group Stage,Australia,Türkiye,MetLife Stadium,East Rutherford,USA,2026-06-13,12:00 ET,AFC,26.0,Tony Popovic,UEFA,42.0,Vincenzo Montella,c437964b-d7ca-4eb3-8a88-160ae28f6026,2026-08-12T12:56:00.466164,wc_2026_fixtures.csv,CSV,d7beaccf-3c6e-472c-bc08-25c5df2a9eca
D,Group Stage,USA,Australia,Lincoln Financial Field,Philadelphia,USA,2026-06-19,15:00 ET,CONCACAF,16.0,Mauricio Pochettino,AFC,26.0,Tony Popovic,d88b2462-df4f-4162-9a2f-37ec837b76ae,2026-08-12T12:56:00.466164,wc_2026_fixtures.csv,CSV,d7beaccf-3c6e-472c-bc08-25c5df2a9eca
D,Group Stage,Türkiye,Paraguay,MetLife Stadium,East Rutherford,USA,2026-06-20,00:00 ET,UEFA,42.0,Vincenzo Montella,CONMEBOL,64.0,Gustavo Alfaro,1bcb23d2-c022-4597-b575-86fedd1777d2,2026-08-12T12:56:00.466164,wc_2026_fixtures.csv,CSV,d7beaccf-3c6e-472c-bc08-25c5df2a9eca
D,Group Stage,Türkiye,USA,AT&T Stadium,Arlington,USA,2026-06-25,21:00 ET,UEFA,42.0,Vincenzo Montella,CONCACAF,16.0,Mauricio Pochettino,24dc83f4-6ce7-4735-a405-c70bcbd0c6f7,2026-08-12T12:56:00.466164,wc_2026_fixtures.csv,CSV,d7beaccf-3c6e-472c-bc08-25c5df2a9eca
D,Group Stage,Paraguay,Australia,AT&T Stadium,Arlington,USA,2026-06-25,21:00 ET,CONMEBOL,64.0,Gustavo Alfaro,AFC,26.0,Tony Popovic,a1f1282c-4997-46c1-bb09-66c0934e4171,2026-08-12T12:56:00.466164,wc_2026_fixtures.csv,CSV,d7beaccf-3c6e-472c-bc08-25c5df2a9eca
E,Group Stage,Germany,Curaçao,NRG Stadium,Houston,USA,2026-06-14,13:00 ET,UEFA,10.0,Julian Nagelsmann,CONCACAF,81.0,Dick Advocaat,cbc41605-4a6a-4c5a-ba8b-aeee202e98de,2026-08-12T12:56:00.466164,wc_2026_fixtures.csv,CSV,d7beaccf-3c6e-472c-bc08-25c5df2a9eca
E,Group Stage,Ivory Coast,Ecuador,Lincoln Financial Field,Philadelphia,USA,2026-06-14,19:00 ET,CAF,33.0,Emerse Faé,CONMEBOL,24.0,Sebastián Beccacece,c99e58cc-0586-49e5-99a9-725457f7f331,2026-08-12T12:56:00.466164,wc_2026_fixtures.csv,CSV,d7beaccf-3c6e-472c-bc08-25c5df2a9eca
E,Group Stage,Germany,Ivory Coast,NRG Stadium,Houston,USA,2026-06-20,19:00 ET,UEFA,10.0,Julian Nagelsmann,CAF,33.0,Emerse Faé,a17ea2f5-ef5e-4a05-84f9-dcaa6364e7e2,2026-08-12T12:56:00.466164,wc_2026_fixtures.csv,CSV,d7beaccf-3c6e-472c-bc08-25c5df2a9eca
E,Group Stage,Ecuador,Curaçao,Mercedes-Benz Stadium,Atlanta,USA,2026-06-20,22:00 ET,CONMEBOL,24.0,Sebastián Beccacece,CONCACAF,81.0,Dick Advocaat,3ed98a3c-3d8d-4cdc-a39a-80240ba5d2b4,2026-08-12T12:56:00.466164,wc_2026_fixtures.csv,CSV,d7beaccf-3c6e-472c-bc08-25c5df2a9eca
E,Group Stage,Ecuador,Germany,AT&T Stadium,Arlington,USA,2026-06-25,18:00 ET,CONMEBOL,24.0,Sebastián Beccacece,UEFA,10.0,Julian Nagelsmann,69656383-1b34-43ed-98ee-900dda7fbb9a,2026-08-12T12:56:00.466164,wc_2026_fixtures.csv,CSV,d7beaccf-3c6e-472c-bc08-25c5df2a9eca
E,Group Stage,Curaçao,Ivory Coast,AT&T Stadium,Arlington,USA,2026-06-25,18:00 ET,CONCACAF,81.0,Dick Advocaat,CAF,33.0,Emerse Faé,53693c53-1753-4d39-952c-ab35a76f763e,2026-08-12T12:56:00.466164,wc_2026_fixtures.csv,CSV,d7beaccf-3c6e-472c-bc08-25c5df2a9eca
F,Group Stage,Netherlands,Japan,AT&T Stadium,Arlington,USA,2026-06-14,16:00 ET,UEFA,7.0,Ronald Koeman,AFC,18.0,Hajime Moriyasu,7ca0fb4f-b709-4b7e-bb2f-854a6f13b5ac,2026-08-12T12:56:00.466164,wc_2026_fixtures.csv,CSV,d7beaccf-3c6e-472c-bc08-25c5df2a9eca
F,Group Stage,Sweden,Tunisia,Estadio BBVA,Monterrey,Mexico,2026-06-14,20:00 ET,UEFA,39.0,Jon Dahl Tomasson,CAF,40.0,Faouzi Benzarti,d099b983-8233-41e1-92bb-229ab6d5edc7,2026-08-12T12:56:00.466164,wc_2026_fixtures.csv,CSV,d7beaccf-3c6e-472c-bc08-25c5df2a9eca
F,Group Stage,Netherlands,Sweden,NRG Stadium,Houston,USA,2026-06-20,19:00 ET,UEFA,7.0,Ronald Koeman,UEFA,39.0,Jon Dahl Tomasson,03e99cd5-f4c9-42ae-94cf-88b3bc4d7e13,2026-08-12T12:56:00.466164,wc_2026_fixtures.csv,CSV,d7beaccf-3c6e-472c-bc08-25c5df2a9eca
F,Group Stage,Tunisia,Japan,Estadio BBVA,Monterrey,Mexico,2026-06-20,14:00 ET,CAF,40.0,Faouzi Benzarti,AFC,18.0,Hajime Moriyasu,0a420e6b-172f-4f3c-8b85-0e7a02b63d18,2026-08-12T12:56:00.466164,wc_2026_fixtures.csv,CSV,d7beaccf-3c6e-472c-bc08-25c5df2a9eca
F,Group Stage,Japan,Sweden,AT&T Stadium,Arlington,USA,2026-06-26,15:00 ET,AFC,18.0,Hajime Moriyasu,UEFA,39.0,Jon Dahl Tomasson,ad99af67-9207-49b9-b815-ae7538503ec7,2026-08-12T12:56:00.466164,wc_2026_fixtures.csv,CSV,d7beaccf-3c6e-472c-bc08-25c5df2a9eca
F,Group Stage,Tunisia,Netherlands,AT&T Stadium,Arlington,USA,2026-06-26,15:00 ET,CAF,40.0,Faouzi Benzarti,UEFA,7.0,Ronald Koeman,6160500d-0d44-4e8f-82b7-a21984373168,2026-08-12T12:56:00.466164,wc_2026_fixtures.csv,CSV,d7beaccf-3c6e-472c-bc08-25c5df2a9eca
G,Group Stage,Belgium,Egypt,Lumen Field,Seattle,USA,2026-06-15,15:00 ET,UEFA,9.0,Domenico Tedesco,CAF,29.0,Hossam El-Badry,094b9727-8263-4433-95d4-273208921c19,2026-08-12T12:56:00.466164,wc_2026_fixtures.csv,CSV,d7beaccf-3c6e-472c-bc08-25c5df2a9eca
G,Group Stage,Iran,New Zealand,SoFi Stadium,Inglewood,USA,2026-06-15,18:00 ET,AFC,21.0,Amir Ghalenoei,OFC,95.0,Darren Bazeley,c0a4f70b-3495-4b53-8b6a-9cb220f68603,2026-08-12T12:56:00.466164,wc_2026_fixtures.csv,CSV,d7beaccf-3c6e-472c-bc08-25c5df2a9eca
G,Group Stage,Belgium,Iran,SoFi Stadium,Inglewood,USA,2026-06-21,18:00 ET,UEFA,9.0,Domenico Tedesco,AFC,21.0,Amir Ghalenoei,5cbba9fd-a498-4e73-a276-049734688a0d,2026-08-12T12:56:00.466164,wc_2026_fixtures.csv,CSV,d7beaccf-3c6e-472c-bc08-25c5df2a9eca
G,Group Stage,New Zealand,Egypt,Lumen Field,Seattle,USA,2026-06-21,15:00 ET,OFC,95.0,Darren Bazeley,CAF,29.0,Hossam El-Badry,489b9d67-38a9-4648-bda2-233bbb9346a6,2026-08-12T12:56:00.466164,wc_2026_fixtures.csv,CSV,d7beaccf-3c6e-472c-bc08-25c5df2a9eca
G,Group Stage,Egypt,Iran,Lumen Field,Seattle,USA,2026-06-26,18:00 ET,CAF,29.0,Hossam El-Badry,AFC,21.0,Amir Ghalenoei,cefedc7f-e583-468e-b32b-06c78c895301,2026-08-12T12:56:00.466164,wc_2026_fixtures.csv,CSV,d7beaccf-3c6e-472c-bc08-25c5df2a9eca
G,Group Stage,New Zealand,Belgium,SoFi Stadium,Inglewood,USA,2026-06-26,18:00 ET,OFC,95.0,Darren Bazeley,UEFA,9.0,Domenico Tedesco,6b9dda3e-6c10-4044-bea9-0bd29fc0cc94,2026-08-12T12:56:00.466164,wc_2026_fixtures.csv,CSV,d7beaccf-3c6e-472c-bc08-25c5df2a9eca
H,Group Stage,Spain,Cape Verde,Mercedes-Benz Stadium,Atlanta,USA,2026-06-15,12:00 ET,UEFA,2.0,Luis de la Fuente,CAF,70.0,Pedro Brito,1ae5184b-8df1-4272-9c27-c79c08185b84,2026-08-12T12:56:00.466164,wc_2026_fixtures.csv,CSV,d7beaccf-3c6e-472c-bc08-25c5df2a9eca
H,Group Stage,Saudi Arabia,Uruguay,Hard Rock Stadium,Miami,USA,2026-06-15,15:00 ET,AFC,57.0,Roberto Mancini,CONMEBOL,17.0,Marcelo Bielsa,6d62a7bc-230d-4902-894c-b9a7cea67ef7,2026-08-12T12:56:00.466164,wc_2026_fixtures.csv,CSV,d7beaccf-3c6e-472c-bc08-25c5df2a9eca
H,Group Stage,Spain,Saudi Arabia,Estadio Akron,Guadalajara,Mexico,2026-06-21,21:00 ET,UEFA,2.0,Luis de la Fuente,AFC,57.0,Roberto Mancini,5d126926-7d7e-49f4-b4d0-ddf2fba8c1ce,2026-08-12T12:56:00.466164,wc_2026_fixtures.csv,CSV,d7beaccf-3c6e-472c-bc08-25c5df2a9eca
H,Group Stage,Uruguay,Cape Verde,Hard Rock Stadium,Miami,USA,2026-06-21,18:00 ET,CONMEBOL,17.0,Marcelo Bielsa,CAF,70.0,Pedro Brito,8cb5f8b8-3dcb-4d10-b35e-36cc16846ebf,2026-08-12T12:56:00.466164,wc_2026_fixtures.csv,CSV,d7beaccf-3c6e-472c-bc08-25c5df2a9eca
H,Group Stage,Cape Verde,Saudi Arabia,Estadio Akron,Guadalajara,Mexico,2026-06-26,20:00 ET,CAF,70.0,Pedro Brito,AFC,57.0,Roberto Mancini,21760bf9-fdfa-4279-ba26-06368749e5a0,2026-08-12T12:56:00.466164,wc_2026_fixtures.csv,CSV,d7beaccf-3c6e-472c-bc08-25c5df2a9eca
H,Group Stage,Uruguay,Spain,Estadio Akron,Guadalajara,Mexico,2026-06-26,20:00 ET,CONMEBOL,17.0,Marcelo Bielsa,UEFA,2.0,Luis de la Fuente,61138eba-378e-44f2-93a8-7f49f1a8744c,2026-08-12T12:56:00.466164,wc_2026_fixtures.csv,CSV,d7beaccf-3c6e-472c-bc08-25c5df2a9eca
I,Group Stage,France,Senegal,MetLife Stadium,East Rutherford,USA,2026-06-16,15:00 ET,UEFA,1.0,Didier Deschamps,CAF,14.0,Aliou Cissé,6b206b82-db44-489b-819c-17922e5e5ac1,2026-08-12T12:56:00.466164,wc_2026_fixtures.csv,CSV,d7beaccf-3c6e-472c-bc08-25c5df2a9eca
I,Group Stage,Iraq,Norway,Gillette Stadium,Foxborough,USA,2026-06-16,18:00 ET,AFC,61.0,Graham Arnold,UEFA,44.0,Ståle Solbakken,668f2ac7-9c18-4bcf-a9db-a5e0bbb6f075,2026-08-12T12:56:00.466164,wc_2026_fixtures.csv,CSV,d7beaccf-3c6e-472c-bc08-25c5df2a9eca
I,Group Stage,France,Iraq,Lincoln Financial Field,Philadelphia,USA,2026-06-22,17:00 ET,UEFA,1.0,Didier Deschamps,AFC,61.0,Graham Arnold,b67ee763-0f88-47f7-b78d-5838ccb9359f,2026-08-12T12:56:00.466164,wc_2026_fixtures.csv,CSV,d7beaccf-3c6e-472c-bc08-25c5df2a9eca
I,Group Stage,Norway,Senegal,Gillette Stadium,Foxborough,USA,2026-06-22,20:00 ET,UEFA,44.0,Ståle Solbakken,CAF,14.0,Aliou Cissé,b03c4295-9573-4cb8-afd2-74c6370e4185,2026-08-12T12:56:00.466164,wc_2026_fixtures.csv,CSV,d7beaccf-3c6e-472c-bc08-25c5df2a9eca
I,Group Stage,Norway,France,MetLife Stadium,East Rutherford,USA,2026-06-26,15:00 ET,UEFA,44.0,Ståle Solbakken,UEFA,1.0,Didier Deschamps,349f6f92-78e8-414e-9dc6-544f4e4f7d3b,2026-08-12T12:56:00.466164,wc_2026_fixtures.csv,CSV,d7beaccf-3c6e-472c-bc08-25c5df2a9eca
I,Group Stage,Senegal,Iraq,MetLife Stadium,East Rutherford,USA,2026-06-26,15:00 ET,CAF,14.0,Aliou Cissé,AFC,61.0,Graham Arnold,22bc5ab5-07e4-4e66-9a1b-5d15dfb5bf99,2026-08-12T12:56:00.466164,wc_2026_fixtures.csv,CSV,d7beaccf-3c6e-472c-bc08-25c5df2a9eca
J,Group Stage,Argentina,Algeria,Arrowhead Stadium,Kansas City,USA,2026-06-16,21:00 ET,CONMEBOL,3.0,Lionel Scaloni,CAF,36.0,Vladimir Petkovic,faa617ff-23f4-4954-ae41-2156d4369a57,2026-08-12T12:56:00.466164,wc_2026_fixtures.csv,CSV,d7beaccf-3c6e-472c-bc08-25c5df2a9eca
J,Group Stage,Austria,Jordan,AT&T Stadium,Arlington,USA,2026-06-17,00:00 ET,UEFA,23.0,Ralf Rangnick,AFC,68.0,Hussain Ammouta,fb67a558-3071-4fd2-9d2a-079801c79e46,2026-08-12T12:56:00.466164,wc_2026_fixtures.csv,CSV,d7beaccf-3c6e-472c-bc08-25c5df2a9eca
J,Group Stage,Argentina,Austria,AT&T Stadium,Arlington,USA,2026-06-22,13:00 ET,CONMEBOL,3.0,Lionel Scaloni,UEFA,23.0,Ralf Rangnick,824a996b-eded-4b7d-8899-03f5e59c7325,2026-08-12T12:56:00.466164,wc_2026_fixtures.csv,CSV,d7beaccf-3c6e-472c-bc08-25c5df2a9eca
J,Group Stage,Jordan,Algeria,AT&T Stadium,Arlington,USA,2026-06-23,23:00 ET,AFC,68.0,Hussain Ammouta,CAF,36.0,Vladimir Petkovic,b669ef5a-3ac1-4438-abfd-0e2d708e558e,2026-08-12T12:56:00.466164,wc_2026_fixtures.csv,CSV,d7beaccf-3c6e-472c-bc08-25c5df2a9eca
J,Group Stage,Algeria,Austria,Arrowhead Stadium,Kansas City,USA,2026-06-27,22:00 ET,CAF,36.0,Vladimir Petkovic,UEFA,23.0,Ralf Rangnick,c3f43b80-ad53-408a-a411-7170bc9952a5,2026-08-12T12:56:00.466164,wc_2026_fixtures.csv,CSV,d7beaccf-3c6e-472c-bc08-25c5df2a9eca
J,Group Stage,Jordan,Argentina,AT&T Stadium,Arlington,USA,2026-06-27,22:00 ET,AFC,68.0,Hussain Ammouta,CONMEBOL,3.0,Lionel Scaloni,dbbaa261-1a7f-4eb9-a28e-a06d1bda3a03,2026-08-12T12:56:00.466164,wc_2026_fixtures.csv,CSV,d7beaccf-3c6e-472c-bc08-25c5df2a9eca
K,Group Stage,Portugal,DR Congo,NRG Stadium,Houston,USA,2026-06-17,13:00 ET,UEFA,5.0,Roberto Martínez,CAF,51.0,Sébastien Desabre,3da4c36a-5747-4b6b-89e4-4c85e786f90b,2026-08-12T12:56:00.466164,wc_2026_fixtures.csv,CSV,d7beaccf-3c6e-472c-bc08-25c5df2a9eca
K,Group Stage,Uzbekistan,Colombia,Estadio Azteca,Mexico City,Mexico,2026-06-17,22:00 ET,AFC,62.0,Srecko Katanec,CONMEBOL,13.0,Néstor Lorenzo,d403c01c-b857-48f2-aca7-be57519934bb,2026-08-12T12:56:00.466164,wc_2026_fixtures.csv,CSV,d7beaccf-3c6e-472c-bc08-25c5df2a9eca
K,Group Stage,Portugal,Uzbekistan,Arrowhead Stadium,Kansas City,USA,2026-06-23,13:00 ET,UEFA,5.0,Roberto Martínez,AFC,62.0,Srecko Katanec,259be5c6-3765-479a-91b5-7262cab8272f,2026-08-12T12:56:00.466164,wc_2026_fixtures.csv,CSV,d7beaccf-3c6e-472c-bc08-25c5df2a9eca
K,Group Stage,Colombia,DR Congo,Arrowhead Stadium,Kansas City,USA,2026-06-23,16:00 ET,CONMEBOL,13.0,Néstor Lorenzo,CAF,51.0,Sébastien Desabre,256836e2-bc93-45fe-b371-392b94850c7d,2026-08-12T12:56:00.466164,wc_2026_fixtures.csv,CSV,d7beaccf-3c6e-472c-bc08-25c5df2a9eca
K,Group Stage,Colombia,Portugal,Hard Rock Stadium,Miami,USA,2026-06-27,20:00 ET,CONMEBOL,13.0,Néstor Lorenzo,UEFA,5.0,Roberto Martínez,51277983-a7bc-42ef-ac41-af06bcd338aa,2026-08-12T12:56:00.466164,wc_2026_fixtures.csv,CSV,d7beaccf-3c6e-472c-bc08-25c5df2a9eca
K,Group Stage,DR Congo,Uzbekistan,Hard Rock Stadium,Miami,USA,2026-06-27,20:00 ET,CAF,51.0,Sébastien Desabre,AFC,62.0,Srecko Katanec,2a7918d3-3cdc-4e59-9a45-181ff84eff7b,2026-08-12T12:56:00.466164,wc_2026_fixtures.csv,CSV,d7beaccf-3c6e-472c-bc08-25c5df2a9eca
L,Group Stage,England,Croatia,AT&T Stadium,Arlington,USA,2026-06-17,15:00 ET,UEFA,4.0,Thomas Tuchel,UEFA,11.0,Zlatko Dalić,ec1e30dd-41b4-4f48-8d76-6b5a90657409,2026-08-12T12:56:00.466164,wc_2026_fixtures.csv,CSV,d7beaccf-3c6e-472c-bc08-25c5df2a9eca
L,Group Stage,Ghana,Panama,BMO Field,Toronto,Canada,2026-06-17,18:00 ET,CAF,65.0,Otto Addo,CONCACAF,53.0,Thomas Christiansen,ea75d317-4266-430d-b11c-4dbfbcb40818,2026-08-12T12:56:00.466164,wc_2026_fixtures.csv,CSV,d7beaccf-3c6e-472c-bc08-25c5df2a9eca
L,Group Stage,England,Ghana,Gillette Stadium,Foxborough,USA,2026-06-23,19:00 ET,UEFA,4.0,Thomas Tuchel,CAF,65.0,Otto Addo,5b7c8c38-55c0-480c-84be-2e106782dcf9,2026-08-12T12:56:00.466164,wc_2026_fixtures.csv,CSV,d7beaccf-3c6e-472c-bc08-25c5df2a9eca
L,Group Stage,Croatia,Panama,BMO Field,Toronto,Canada,2026-06-23,21:00 ET,UEFA,11.0,Zlatko Dalić,CONCACAF,53.0,Thomas Christiansen,a20642b4-3e84-4c04-88cb-f1d4e284e694,2026-08-12T12:56:00.466164,wc_2026_fixtures.csv,CSV,d7beaccf-3c6e-472c-bc08-25c5df2a9eca
L,Group Stage,Panama,England,MetLife Stadium,East Rutherford,USA,2026-06-27,15:00 ET,CONCACAF,53.0,Thomas Christiansen,UEFA,4.0,Thomas Tuchel,766184c9-9d3e-4331-964d-16e738648a40,2026-08-12T12:56:00.466164,wc_2026_fixtures.csv,CSV,d7beaccf-3c6e-472c-bc08-25c5df2a9eca
L,Group Stage,Croatia,Ghana,MetLife Stadium,East Rutherford,USA,2026-06-27,15:00 ET,UEFA,11.0,Zlatko Dalić,CAF,65.0,Otto Addo,57c36127-decf-47c0-a07c-61bcaca7ce07,2026-08-12T12:56:00.466164,wc_2026_fixtures.csv,CSV,d7beaccf-3c6e-472c-bc08-25c5df2a9eca
nan,Round of 32,1A,2B,MetLife Stadium,East Rutherford,USA,2026-06-28,TBD,nan,nan,nan,nan,nan,nan,33f80584-daf7-4ab5-8770-ac0610db642e,2026-08-12T12:56:00.466164,wc_2026_fixtures.csv,CSV,d7beaccf-3c6e-472c-bc08-25c5df2a9eca
nan,Round of 32,1B,2A,AT&T Stadium,Arlington,USA,2026-06-28,TBD,nan,nan,nan,nan,nan,nan,2c3575ee-828d-4bb7-b618-5798d1df4c18,2026-08-12T12:56:00.466164,wc_2026_fixtures.csv,CSV,d7beaccf-3c6e-472c-bc08-25c5df2a9eca
nan,Round of 32,1C,2D,NRG Stadium,Houston,USA,2026-06-29,TBD,nan,nan,nan,nan,nan,nan,be7fba7c-8f07-470c-83cf-06983af277f4,2026-08-12T12:56:00.466164,wc_2026_fixtures.csv,CSV,d7beaccf-3c6e-472c-bc08-25c5df2a9eca
nan,Round of 32,1D,2C,Rose Bowl,Pasadena,USA,2026-06-29,TBD,nan,nan,nan,nan,nan,nan,456c8531-e172-490a-ab24-4f46130d17a2,2026-08-12T12:56:00.466164,wc_2026_fixtures.csv,CSV,d7beaccf-3c6e-472c-bc08-25c5df2a9eca
nan,Round of 32,1E,2F,SoFi Stadium,Inglewood,USA,2026-06-30,TBD,nan,nan,nan,nan,nan,nan,eca2f054-dc63-4977-816d-428d9d5427fa,2026-08-12T12:56:00.466164,wc_2026_fixtures.csv,CSV,d7beaccf-3c6e-472c-bc08-25c5df2a9eca
nan,Round of 32,1F,2E,Lumen Field,Seattle,USA,2026-06-30,TBD,nan,nan,nan,nan,nan,nan,42ea084c-8c64-4893-9356-085e82207eaa,2026-08-12T12:56:00.466164,wc_2026_fixtures.csv,CSV,d7beaccf-3c6e-472c-bc08-25c5df2a9eca
