group,stage,team1,team2,venue,city,country,date,kickoff_et,team1_confederation,team1_fifa_rank,team1_coach,team2_confederation,team2_fifa_rank,team2_coach,_ingestion_id,_ingested_at,_source_file,_source_format,_run_id
B,Group Stage,Switzerland,Canada,BC Place,Vancouver,Canada,2026-06-24,18:00 ET,UEFA,19.0,Murat Yakin,CONCACAF,30.0,Jesse Marsch,b2ccea5e-e4d4-4cb6-8c45-a50d5171a088,2026-08-12T12:56:52.590352,wc_2026_fixtures.csv,CSV,ef611b7e-3eaf-4944-b717-a48c1c602341
B,Group Stage,Bosnia and Herzegovina,Qatar,BMO Field,Toronto,Canada,2026-06-24,18:00 ET,UEFA,52.0,Sergej Barbarez,AFC,35.0,Marquez Lopez,d047d565-ed7a-4553-8b07-54e817a2f641,2026-08-12T12:56:52.590352,wc_2026_fixtures.csv,CSV,ef611b7e-3eaf-4944-b717-a48c1c602341
C,Group Stage,Brazil,Morocco,MetLife Stadium,East Rutherford,USA,2026-06-13,18:00 ET,CONMEBOL,6.0,Dorival Júnior,CAF,8.0,Walid Regragui,dd971530-68a8-45ed-b58b-71a8fa8bd331,2026-08-12T12:56:52.590352,wc_2026_fixtures.csv,CSV,ef611b7e-3eaf-4944-b717-a48c1c602341
C,Group Stage,Haiti,Scotland,Gillette Stadium,Foxborough,USA,2026-06-13,21:00 ET,CONCACAF,83.0,Marc Collat,UEFA,47.0,Steve Clarke,79fd4925-5fad-408c-85b5-d0157eeb4fe1,2026-08-12T12:56:52.590352,wc_2026_fixtures.csv,CSV,ef611b7e-3eaf-4944-b717-a48c1c602341
C,Group Stage,Brazil,Scotland,MetLife Stadium,East Rutherford,USA,2026-06-19,21:00 ET,CONMEBOL,6.0,Dorival Júnior,UEFA,47.0,Steve Clarke,9499bf21-bdbc-4ae7-9e31-5cc1fec82766,2026-08-12T12:56:52.590352,wc_2026_fixtures.csv,CSV,ef611b7e-3eaf-4944-b717-a48c1c602341
C,Group Stage,Morocco,Haiti,MetLife Stadium,East Rutherford,USA,2026-06-19,21:00 ET,CAF,8.0,Walid Regragui,CONCACAF,83.0,Marc Collat,ed12046a-152c-4565-9fb0-a410dc8399b2,2026-08-12T12:56:52.590352,wc_2026_fixtures.csv,CSV,ef611b7e-3eaf-4944-b717-a48c1c602341
C,Group Stage,Scotland,Brazil,Gillette Stadium,Foxborough,USA,2026-06-24,21:00 ET,UEFA,47.0,Steve Clarke,CONMEBOL,6.0,Dorival Júnior,de0a9344-2e2e-4234-a45f-c670f9a7a3eb,2026-08-12T12:56:52.590352,wc_2026_fixtures.csv,CSV,ef611b7e-3eaf-4944-b717-a48c1c602341
C,Group Stage,Morocco,Haiti,Gillette Stadium,Foxborough,USA,2026-06-24,21:00 ET,CAF,8.0,Walid Regragui,CONCACAF,83.0,Marc Collat,19a96431-dfa9-4ce8-acfd-e165a2d44ffa,2026-08-12T12:56:52.590352,wc_2026_fixtures.csv,CSV,ef611b7e-3eaf-4944-b717-a48c1c602341
D,Group Stage,USA,Paraguay,SoFi Stadium,Inglewood,USA,2026-06-12,21:00 ET,CONCACAF,16.0,Mauricio Pochettino,CONMEBOL,64.0,Gustavo Alfaro,010d9653-9a19-4ddb-9d42-eadb7ec520da,2026-08-12T12:56:52.590352,wc_2026_fixtures.csv,CSV,ef611b7e-3eaf-4944-b717-a48c1c602341
D,Group Stage,Australia,Türkiye,MetLife Stadium,East Rutherford,USA,2026-06-13,12:00 ET,AFC,26.0,Tony Popovic,UEFA,42.0,Vincenzo Montella,3475e338-12b6-4427-9b4d-8a01943a5f35,2026-08-12T12:56:52.590352,wc_2026_fixtures.csv,CSV,ef611b7e-3eaf-4944-b717-a48c1c602341
D,Group Stage,USA,Australia,Lincoln Financial Field,Philadelphia,USA,2026-06-19,15:00 ET,CONCACAF,16.0,Mauricio Pochettino,AFC,26.0,Tony Popovic,be73f3cd-114f-4ee9-8037-da480de6ae8c,2026-08-12T12:56:52.590352,wc_2026_fixtures.csv,CSV,ef611b7e-3eaf-4944-b717-a48c1c602341
D,Group Stage,Türkiye,Paraguay,MetLife Stadium,East Rutherford,USA,2026-06-20,00:00 ET,UEFA,42.0,Vincenzo Montella,CONMEBOL,64.0,Gustavo Alfaro,f389a061-1dfa-40d2-801c-bcedcaaab951,2026-08-12T12:56:52.590352,wc_2026_fixtures.csv,CSV,ef611b7e-3eaf-4944-b717-a48c1c602341
D,Group Stage,Türkiye,USA,AT&T Stadium,Arlington,USA,2026-06-25,21:00 ET,UEFA,42.0,Vincenzo Montella,CONCACAF,16.0,Mauricio Pochettino,7e3535fd-65e8-4033-b797-5663387beb68,2026-08-12T12:56:52.590352,wc_2026_fixtures.csv,CSV,ef611b7e-3eaf-4944-b717-a48c1c602341
D,Group Stage,Paraguay,Australia,AT&T Stadium,Arlington,USA,2026-06-25,21:00 ET,CONMEBOL,64.0,Gustavo Alfaro,AFC,26.0,Tony Popovic,5f314ea8-649d-4af6-b2f1-acd0599d19c3,2026-08-12T12:56:52.590352,wc_2026_fixtures.csv,CSV,ef611b7e-3eaf-4944-b717-a48c1c602341
E,Group Stage,Germany,Curaçao,NRG Stadium,Houston,USA,2026-06-14,13:00 ET,UEFA,10.0,Julian Nagelsmann,CONCACAF,81.0,Dick Advocaat,e0a4f62b-00e2-4895-9d51-cd624eb170f1,2026-08-12T12:56:52.590352,wc_2026_fixtures.csv,CSV,ef611b7e-3eaf-4944-b717-a48c1c602341
E,Group Stage,Ivory Coast,Ecuador,Lincoln Financial Field,Philadelphia,USA,2026-06-14,19:00 ET,CAF,33.0,Emerse Faé,CONMEBOL,24.0,Sebastián Beccacece,55326a34-36ec-426d-bf1f-5c0ae507afd4,2026-08-12T12:56:52.590352,wc_2026_fixtures.csv,CSV,ef611b7e-3eaf-4944-b717-a48c1c602341
E,Group Stage,Germany,Ivory Coast,NRG Stadium,Houston,USA,2026-06-20,19:00 ET,UEFA,10.0,Julian Nagelsmann,CAF,33.0,Emerse Faé,2d818040-481e-4c4b-ae62-c2d96eb1bc8e,2026-08-12T12:56:52.590352,wc_2026_fixtures.csv,CSV,ef611b7e-3eaf-4944-b717-a48c1c602341
E,Group Stage,Ecuador,Curaçao,Mercedes-Benz Stadium,Atlanta,USA,2026-06-20,22:00 ET,CONMEBOL,24.0,Sebastián Beccacece,CONCACAF,81.0,Dick Advocaat,3c6885eb-2241-4ec7-98ed-9d318aafe9b6,2026-08-12T12:56:52.590352,wc_2026_fixtures.csv,CSV,ef611b7e-3eaf-4944-b717-a48c1c602341
E,Group Stage,Ecuador,Germany,AT&T Stadium,Arlington,USA,2026-06-25,18:00 ET,CONMEBOL,24.0,Sebastián Beccacece,UEFA,10.0,Julian Nagelsmann,842adbc7-33cd-4002-8514-574fd29c7aa4,2026-08-12T12:56:52.590352,wc_2026_fixtures.csv,CSV,ef611b7e-3eaf-4944-b717-a48c1c602341
E,Group Stage,Curaçao,Ivory Coast,AT&T Stadium,Arlington,USA,2026-06-25,18:00 ET,CONCACAF,81.0,Dick Advocaat,CAF,33.0,Emerse Faé,01f4b0f9-7377-487d-9949-f4144f6855a9,2026-08-12T12:56:52.590352,wc_2026_fixtures.csv,CSV,ef611b7e-3eaf-4944-b717-a48c1c602341
F,Group Stage,Netherlands,Japan,AT&T Stadium,Arlington,USA,2026-06-14,16:00 ET,UEFA,7.0,Ronald Koeman,AFC,18.0,Hajime Moriyasu,3001104f-1368-4ce3-b0ef-9181645a7ab4,2026-08-12T12:56:52.590352,wc_2026_fixtures.csv,CSV,ef611b7e-3eaf-4944-b717-a48c1c602341
F,Group Stage,Sweden,Tunisia,Estadio BBVA,Monterrey,Mexico,2026-06-14,20:00 ET,UEFA,39.0,Jon Dahl Tomasson,CAF,40.0,Faouzi Benzarti,abdcf25a-04de-4b8d-8100-910f76c29e3e,2026-08-12T12:56:52.590352,wc_2026_fixtures.csv,CSV,ef611b7e-3eaf-4944-b717-a48c1c602341
F,Group Stage,Netherlands,Sweden,NRG Stadium,Houston,USA,2026-06-20,19:00 ET,UEFA,7.0,Ronald Koeman,UEFA,39.0,Jon Dahl Tomasson,312cf87d-cb95-4bc6-a4f3-d3842349c6ce,2026-08-12T12:56:52.590352,wc_2026_fixtures.csv,CSV,ef611b7e-3eaf-4944-b717-a48c1c602341
F,Group Stage,Tunisia,Japan,Estadio BBVA,Monterrey,Mexico,2026-06-20,14:00 ET,CAF,40.0,Faouzi Benzarti,AFC,18.0,Hajime Moriyasu,5728dd54-6c15-4b24-ae08-fb3c3cf4f247,2026-08-12T12:56:52.590352,wc_2026_fixtures.csv,CSV,ef611b7e-3eaf-4944-b717-a48c1c602341
F,Group Stage,Japan,Sweden,AT&T Stadium,Arlington,USA,2026-06-26,15:00 ET,AFC,18.0,Hajime Moriyasu,UEFA,39.0,Jon Dahl Tomasson,47322aaf-7773-468e-8a03-193601a44b2c,2026-08-12T12:56:52.590352,wc_2026_fixtures.csv,CSV,ef611b7e-3eaf-4944-b717-a48c1c602341
F,Group Stage,Tunisia,Netherlands,AT&T Stadium,Arlington,USA,2026-06-26,15:00 ET,CAF,40.0,Faouzi Benzarti,UEFA,7.0,Ronald Koeman,70bec176-e780-4ae8-baea-82644682ae5d,2026-08-12T12:56:52.590352,wc_2026_fixtures.csv,CSV,ef611b7e-3eaf-4944-b717-a48c1c602341
G,Group Stage,Belgium,Egypt,Lumen Field,Seattle,USA,2026-06-15,15:00 ET,UEFA,9.0,Domenico Tedesco,CAF,29.0,Hossam El-Badry,08f3e423-b912-4899-a1d9-9b1cc64770c4,2026-08-12T12:56:52.590352,wc_2026_fixtures.csv,CSV,ef611b7e-3eaf-4944-b717-a48c1c602341
G,Group Stage,Iran,New Zealand,SoFi Stadium,Inglewood,USA,2026-06-15,18:00 ET,AFC,21.0,Amir Ghalenoei,OFC,95.0,Darren Bazeley,690fabc2-9ed2-41c2-9665-14bc0022d8a0,2026-08-12T12:56:52.590352,wc_2026_fixtures.csv,CSV,ef611b7e-3eaf-4944-b717-a48c1c602341
G,Group Stage,Belgium,Iran,SoFi Stadium,Inglewood,USA,2026-06-21,18:00 ET,UEFA,9.0,Domenico Tedesco,AFC,21.0,Amir Ghalenoei,5d582482-4a62-4add-a49c-b66026a727eb,2026-08-12T12:56:52.590352,wc_2026_fixtures.csv,CSV,ef611b7e-3eaf-4944-b717-a48c1c602341
G,Group Stage,New Zealand,Egypt,Lumen Field,Seattle,USA,2026-06-21,15:00 ET,OFC,95.0,Darren Bazeley,CAF,29.0,Hossam El-Badry,349e39bf-a5ec-4686-9065-82807ba5254c,2026-08-12T12:56:52.590352,wc_2026_fixtures.csv,CSV,ef611b7e-3eaf-4944-b717-a48c1c602341
G,Group Stage,Egypt,Iran,Lumen Field,Seattle,USA,2026-06-26,18:00 ET,CAF,29.0,Hossam El-Badry,AFC,21.0,Amir Ghalenoei,573e4cd5-2a19-4a99-a8b9-35c710219e56,2026-08-12T12:56:52.590352,wc_2026_fixtures.csv,CSV,ef611b7e-3eaf-4944-b717-a48c1c602341
G,Group Stage,New Zealand,Belgium,SoFi Stadium,Inglewood,USA,2026-06-26,18:00 ET,OFC,95.0,Darren Bazeley,UEFA,9.0,Domenico Tedesco,0566e26a-8e0d-43c7-ad2f-8eed5aa78c14,2026-08-12T12:56:52.590352,wc_2026_fixtures.csv,CSV,ef611b7e-3eaf-4944-b717-a48c1c602341
H,Group Stage,Spain,Cape Verde,Mercedes-Benz Stadium,Atlanta,USA,2026-06-15,12:00 ET,UEFA,2.0,Luis de la Fuente,CAF,70.0,Pedro Brito,38c819df-ed66-42ea-aa28-eb989b5ee567,2026-08-12T12:56:52.590352,wc_2026_fixtures.csv,CSV,ef611b7e-3eaf-4944-b717-a48c1c602341
H,Group Stage,Saudi Arabia,Uruguay,Hard Rock Stadium,Miami,USA,2026-06-15,15:00 ET,AFC,57.0,Roberto Mancini,CONMEBOL,17.0,Marcelo Bielsa,9e2816ce-fe32-48a9-9cff-f0383cabb1a3,2026-08-12T12:56:52.590352,wc_2026_fixtures.csv,CSV,ef611b7e-3eaf-4944-b717-a48c1c602341
H,Group Stage,Spain,Saudi Arabia,Estadio Akron,Guadalajara,Mexico,2026-06-21,21:00 ET,UEFA,2.0,Luis de la Fuente,AFC,57.0,Roberto Mancini,8ec881a5-dbb2-4aaa-a934-9770e31e114d,2026-08-12T12:56:52.590352,wc_2026_fixtures.csv,CSV,ef611b7e-3eaf-4944-b717-a48c1c602341
H,Group Stage,Uruguay,Cape Verde,Hard Rock Stadium,Miami,USA,2026-06-21,18:00 ET,CONMEBOL,17.0,Marcelo Bielsa,CAF,70.0,Pedro Brito,7a021b1d-a0f6-4542-9f51-956905293a1c,2026-08-12T12:56:52.590352,wc_2026_fixtures.csv,CSV,ef611b7e-3eaf-4944-b717-a48c1c602341
H,Group Stage,Cape Verde,Saudi Arabia,Estadio Akron,Guadalajara,Mexico,2026-06-26,20:00 ET,CAF,70.0,Pedro Brito,AFC,57.0,Roberto Mancini,48ccb216-a075-4af8-aff7-c96a6ac06274,2026-08-12T12:56:52.590352,wc_2026_fixtures.csv,CSV,ef611b7e-3eaf-4944-b717-a48c1c602341
H,Group Stage,Uruguay,Spain,Estadio Akron,Guadalajara,Mexico,2026-06-26,20:00 ET,CONMEBOL,17.0,Marcelo Bielsa,UEFA,2.0,Luis de la Fuente,28193c28-9f69-4957-90c5-f71b750de64e,2026-08-12T12:56:52.590352,wc_2026_fixtures.csv,CSV,ef611b7e-3eaf-4944-b717-a48c1c602341
I,Group Stage,France,Senegal,MetLife Stadium,East Rutherford,USA,2026-06-16,15:00 ET,UEFA,1.0,Didier Deschamps,CAF,14.0,Aliou Cissé,fb7688d2-74b7-4383-b4d5-956a582f3196,2026-08-12T12:56:52.590352,wc_2026_fixtures.csv,CSV,ef611b7e-3eaf-4944-b717-a48c1c602341
I,Group Stage,Iraq,Norway,Gillette Stadium,Foxborough,USA,2026-06-16,18:00 ET,AFC,61.0,Graham Arnold,UEFA,44.0,Ståle Solbakken,72e789ee-03f8-4da0-9200-6d3d883d1f6c,2026-08-12T12:56:52.590352,wc_2026_fixtures.csv,CSV,ef611b7e-3eaf-4944-b717-a48c1c602341
I,Group Stage,France,Iraq,Lincoln Financial Field,Philadelphia,USA,2026-06-22,17:00 ET,UEFA,1.0,Didier Deschamps,AFC,61.0,Graham Arnold,902026be-77c9-4d6e-8a63-a7f575281e61,2026-08-12T12:56:52.590352,wc_2026_fixtures.csv,CSV,ef611b7e-3eaf-4944-b717-a48c1c602341
I,Group Stage,Norway,Senegal,Gillette Stadium,Foxborough,USA,2026-06-22,20:00 ET,UEFA,44.0,Ståle Solbakken,CAF,14.0,Aliou Cissé,4edad855-7ffe-48a9-ace2-da6a46b51645,2026-08-12T12:56:52.590352,wc_2026_fixtures.csv,CSV,ef611b7e-3eaf-4944-b717-a48c1c602341
I,Group Stage,Norway,France,MetLife Stadium,East Rutherford,USA,2026-06-26,15:00 ET,UEFA,44.0,Ståle Solbakken,UEFA,1.0,Didier Deschamps,3806715f-312a-4282-b1df-401f04630687,2026-08-12T12:56:52.590352,wc_2026_fixtures.csv,CSV,ef611b7e-3eaf-4944-b717-a48c1c602341
I,Group Stage,Senegal,Iraq,MetLife Stadium,East Rutherford,USA,2026-06-26,15:00 ET,CAF,14.0,Aliou Cissé,AFC,61.0,Graham Arnold,7ce9229a-2e14-4de5-ac7e-f9a531b42475,2026-08-12T12:56:52.590352,wc_2026_fixtures.csv,CSV,ef611b7e-3eaf-4944-b717-a48c1c602341
J,Group Stage,Argentina,Algeria,Arrowhead Stadium,Kansas City,USA,2026-06-16,21:00 ET,CONMEBOL,3.0,Lionel Scaloni,CAF,36.0,Vladimir Petkovic,f86bc7fc-f6b3-425f-b2a0-304e1e01fa5b,2026-08-12T12:56:52.590352,wc_2026_fixtures.csv,CSV,ef611b7e-3eaf-4944-b717-a48c1c602341
J,Group Stage,Austria,Jordan,AT&T Stadium,Arlington,USA,2026-06-17,00:00 ET,UEFA,23.0,Ralf Rangnick,AFC,68.0,Hussain Ammouta,7abf6685-0894-40e9-bcc4-06c1b131991c,2026-08-12T12:56:52.590352,wc_2026_fixtures.csv,CSV,ef611b7e-3eaf-4944-b717-a48c1c602341
J,Group Stage,Argentina,Austria,AT&T Stadium,Arlington,USA,2026-06-22,13:00 ET,CONMEBOL,3.0,Lionel Scaloni,UEFA,23.0,Ralf Rangnick,a2e3d2eb-f317-4349-b9c2-b2199b89bcc5,2026-08-12T12:56:52.590352,wc_2026_fixtures.csv,CSV,ef611b7e-3eaf-4944-b717-a48c1c602341
J,Group Stage,Jordan,Algeria,AT&T Stadium,Arlington,USA,2026-06-23,23:00 ET,AFC,68.0,Hussain Ammouta,CAF,36.0,Vladimir Petkovic,26e002e7-6299-4d2b-b674-667a9b3282db,2026-08-12T12:56:52.590352,wc_2026_fixtures.csv,CSV,ef611b7e-3eaf-4944-b717-a48c1c602341
J,Group Stage,Algeria,Austria,Arrowhead Stadium,Kansas City,USA,2026-06-27,22:00 ET,CAF,36.0,Vladimir Petkovic,UEFA,23.0,Ralf Rangnick,894e655f-116c-419f-a2d4-053d59aec9c9,2026-08-12T12:56:52.590352,wc_2026_fixtures.csv,CSV,ef611b7e-3eaf-4944-b717-a48c1c602341
J,Group Stage,Jordan,Argentina,AT&T Stadium,Arlington,USA,2026-06-27,22:00 ET,AFC,68.0,Hussain Ammouta,CONMEBOL,3.0,Lionel Scaloni,6757d7d5-d568-420e-bf1d-af99209ada3d,2026-08-12T12:56:52.590352,wc_2026_fixtures.csv,CSV,ef611b7e-3eaf-4944-b717-a48c1c602341
K,Group Stage,Portugal,DR Congo,NRG Stadium,Houston,USA,2026-06-17,13:00 ET,UEFA,5.0,Roberto Martínez,CAF,51.0,Sébastien Desabre,995c5845-25a5-4b7a-8481-c3086bcb88ee,2026-08-12T12:56:52.590352,wc_2026_fixtures.csv,CSV,ef611b7e-3eaf-4944-b717-a48c1c602341
K,Group Stage,Uzbekistan,Colombia,Estadio Azteca,Mexico City,Mexico,2026-06-17,22:00 ET,AFC,62.0,Srecko Katanec,CONMEBOL,13.0,Néstor Lorenzo,14fcfb73-4452-47db-aaf3-56865b1a4c3e,2026-08-12T12:56:52.590352,wc_2026_fixtures.csv,CSV,ef611b7e-3eaf-4944-b717-a48c1c602341
K,Group Stage,Portugal,Uzbekistan,Arrowhead Stadium,Kansas City,USA,2026-06-23,13:00 ET,UEFA,5.0,Roberto Martínez,AFC,62.0,Srecko Katanec,667e0df8-239b-4de4-9033-e1ed1a10c97b,2026-08-12T12:56:52.590352,wc_2026_fixtures.csv,CSV,ef611b7e-3eaf-4944-b717-a48c1c602341
K,Group Stage,Colombia,DR Congo,Arrowhead Stadium,Kansas City,USA,2026-06-23,16:00 ET,CONMEBOL,13.0,Néstor Lorenzo,CAF,51.0,Sébastien Desabre,6dbd0544-b179-4085-ab67-dc69efc0ab37,2026-08-12T12:56:52.590352,wc_2026_fixtures.csv,CSV,ef611b7e-3eaf-4944-b717-a48c1c602341
K,Group Stage,Colombia,Portugal,Hard Rock Stadium,Miami,USA,2026-06-27,20:00 ET,CONMEBOL,13.0,Néstor Lorenzo,UEFA,5.0,Roberto Martínez,3615da37-3397-49f2-ae80-543d92ce0713,2026-08-12T12:56:52.590352,wc_2026_fixtures.csv,CSV,ef611b7e-3eaf-4944-b717-a48c1c602341
K,Group Stage,DR Congo,Uzbekistan,Hard Rock Stadium,Miami,USA,2026-06-27,20:00 ET,CAF,51.0,Sébastien Desabre,AFC,62.0,Srecko Katanec,1b5213c3-26ae-424f-8293-bb4c9815c6a8,2026-08-12T12:56:52.590352,wc_2026_fixtures.csv,CSV,ef611b7e-3eaf-4944-b717-a48c1c602341
L,Group Stage,England,Croatia,AT&T Stadium,Arlington,USA,2026-06-17,15:00 ET,UEFA,4.0,Thomas Tuchel,UEFA,11.0,Zlatko Dalić,43c8b5ee-9320-4c92-9595-c990b26f2e04,2026-08-12T12:56:52.590352,wc_2026_fixtures.csv,CSV,ef611b7e-3eaf-4944-b717-a48c1c602341
L,Group Stage,Ghana,Panama,BMO Field,Toronto,Canada,2026-06-17,18:00 ET,CAF,65.0,Otto Addo,CONCACAF,53.0,Thomas Christiansen,133a4e96-9141-45c2-99b6-8595ad8a8726,2026-08-12T12:56:52.590352,wc_2026_fixtures.csv,CSV,ef611b7e-3eaf-4944-b717-a48c1c602341
L,Group Stage,England,Ghana,Gillette Stadium,Foxborough,USA,2026-06-23,19:00 ET,UEFA,4.0,Thomas Tuchel,CAF,65.0,Otto Addo,7735c5cf-2a7c-4073-ae52-b76d0412ea9c,2026-08-12T12:56:52.590352,wc_2026_fixtures.csv,CSV,ef611b7e-3eaf-4944-b717-a48c1c602341
L,Group Stage,Croatia,Panama,BMO Field,Toronto,Canada,2026-06-23,21:00 ET,UEFA,11.0,Zlatko Dalić,CONCACAF,53.0,Thomas Christiansen,9dcbae21-b2c3-46bc-a0ab-e756d49f2f13,2026-08-12T12:56:52.590352,wc_2026_fixtures.csv,CSV,ef611b7e-3eaf-4944-b717-a48c1c602341
L,Group Stage,Panama,England,MetLife Stadium,East Rutherford,USA,2026-06-27,15:00 ET,CONCACAF,53.0,Thomas Christiansen,UEFA,4.0,Thomas Tuchel,a0bcebd3-04d7-4d45-bccd-bbd3ab095d24,2026-08-12T12:56:52.590352,wc_2026_fixtures.csv,CSV,ef611b7e-3eaf-4944-b717-a48c1c602341
L,Group Stage,Croatia,Ghana,MetLife Stadium,East Rutherford,USA,2026-06-27,15:00 ET,UEFA,11.0,Zlatko Dalić,CAF,65.0,Otto Addo,b3bcffb5-a3f9-4ad5-832e-63a4cff1dce2,2026-08-12T12:56:52.590352,wc_2026_fixtures.csv,CSV,ef611b7e-3eaf-4944-b717-a48c1c602341
nan,Round of 32,1A,2B,MetLife Stadium,East Rutherford,USA,2026-06-28,TBD,nan,nan,nan,nan,nan,nan,f94fa668-ba0e-4dd5-b407-78195f0106b4,2026-08-12T12:56:52.590352,wc_2026_fixtures.csv,CSV,ef611b7e-3eaf-4944-b717-a48c1c602341
nan,Round of 32,1B,2A,AT&T Stadium,Arlington,USA,2026-06-28,TBD,nan,nan,nan,nan,nan,nan,0001785a-6acc-490d-824a-df488c58e513,2026-08-12T12:56:52.590352,wc_2026_fixtures.csv,CSV,ef611b7e-3eaf-4944-b717-a48c1c602341
nan,Round of 32,1C,2D,NRG Stadium,Houston,USA,2026-06-29,TBD,nan,nan,nan,nan,nan,nan,92eba0e9-d379-499f-aab8-5362ff6f0a30,2026-08-12T12:56:52.590352,wc_2026_fixtures.csv,CSV,ef611b7e-3eaf-4944-b717-a48c1c602341
nan,Round of 32,1D,2C,Rose Bowl,Pasadena,USA,2026-06-29,TBD,nan,nan,nan,nan,nan,nan,602fc2ef-b697-474e-b3c9-288268611c91,2026-08-12T12:56:52.590352,wc_2026_fixtures.csv,CSV,ef611b7e-3eaf-4944-b717-a48c1c602341
nan,Round of 32,1E,2F,SoFi Stadium,Inglewood,USA,2026-06-30,TBD,nan,nan,nan,nan,nan,nan,7b24b6ea-1cfb-49ee-94f1-cf6d462fe6c0,2026-08-12T12:56:52.590352,wc_2026_fixtures.csv,CSV,ef611b7e-3eaf-4944-b717-a48c1c602341
nan,Round of 32,1F,2E,Lumen Field,Seattle,USA,2026-06-30,TBD,nan,nan,nan,nan,nan,nan,a8270634-0b97-4659-8919-bafeb0814149,2026-08-12T12:56:52.590352,wc_2026_fixtures.csv,CSV,ef611b7e-3eaf-4944-b717-a48c1c602341
nan,Round of 32,1G,2H,Mercedes-Benz Stadium,Atlanta,USA,2026-07-01,TBD,nan,nan,nan,nan,nan,nan,38e41eef-1aa4-45f8-9c37-2858d38e50cc,2026-08-12T12:56:52.590352,wc_2026_fixtures.csv,CSV,ef611b7e-3eaf-4944-b717-a48c1c602341
nan,Round of 32,1H,2G,Hard Rock Stadium,Miami,USA,2026-07-01,TBD,nan,nan,nan,nan,nan,nan,25d89b87-6da0-46aa-a951-1bff3c6752bd,2026-08-12T12:56:52.590352,wc_2026_fixtures.csv,CSV,ef611b7e-3eaf-4944-b717-a48c1c602341
