group,stage,team1,team2,venue,city,country,date,kickoff_et,team1_confederation,team1_fifa_rank,team1_coach,team2_confederation,team2_fifa_rank,team2_coach,_ingestion_id,_ingested_at,_source_file,_source_format,_run_id
B,Group Stage,Bosnia and Herzegovina,Qatar,BMO Field,Toronto,Canada,2026-06-24,18:00 ET,UEFA,52.0,Sergej Barbarez,AFC,35.0,Marquez Lopez,275eee84-3da4-4794-80a9-61f58e5f4021,2026-08-12T12:39:49.200528,wc_2026_fixtures.csv,CSV,c709ff66-215e-41cc-a4e5-d192b9ca189a
C,Group Stage,Brazil,Morocco,MetLife Stadium,East Rutherford,USA,2026-06-13,18:00 ET,CONMEBOL,6.0,Dorival Júnior,CAF,8.0,Walid Regragui,b7168d0c-53fe-4ba3-b2ee-c5d3458ff6aa,2026-08-12T12:39:49.200528,wc_2026_fixtures.csv,CSV,c709ff66-215e-41cc-a4e5-d192b9ca189a
C,Group Stage,Haiti,Scotland,Gillette Stadium,Foxborough,USA,2026-06-13,21:00 ET,CONCACAF,83.0,Marc Collat,UEFA,47.0,Steve Clarke,9795437b-f4cc-4512-987f-7d76810a06b2,2026-08-12T12:39:49.200528,wc_2026_fixtures.csv,CSV,c709ff66-215e-41cc-a4e5-d192b9ca189a
C,Group Stage,Brazil,Scotland,MetLife Stadium,East Rutherford,USA,2026-06-19,21:00 ET,CONMEBOL,6.0,Dorival Júnior,UEFA,47.0,Steve Clarke,76db1aa2-3e47-4cde-a009-4ff9898ebbd6,2026-08-12T12:39:49.200528,wc_2026_fixtures.csv,CSV,c709ff66-215e-41cc-a4e5-d192b9ca189a
C,Group Stage,Morocco,Haiti,MetLife Stadium,East Rutherford,USA,2026-06-19,21:00 ET,CAF,8.0,Walid Regragui,CONCACAF,83.0,Marc Collat,06233f93-220f-4e09-a934-c1d3180b1be1,2026-08-12T12:39:49.200528,wc_2026_fixtures.csv,CSV,c709ff66-215e-41cc-a4e5-d192b9ca189a
C,Group Stage,Scotland,Brazil,Gillette Stadium,Foxborough,USA,2026-06-24,21:00 ET,UEFA,47.0,Steve Clarke,CONMEBOL,6.0,Dorival Júnior,d579a64b-9791-4866-83c0-7513685a0096,2026-08-12T12:39:49.200528,wc_2026_fixtures.csv,CSV,c709ff66-215e-41cc-a4e5-d192b9ca189a
C,Group Stage,Morocco,Haiti,Gillette Stadium,Foxborough,USA,2026-06-24,21:00 ET,CAF,8.0,Walid Regragui,CONCACAF,83.0,Marc Collat,0499b010-6923-47e2-b240-371d4b1e5418,2026-08-12T12:39:49.200528,wc_2026_fixtures.csv,CSV,c709ff66-215e-41cc-a4e5-d192b9ca189a
D,Group Stage,USA,Paraguay,SoFi Stadium,Inglewood,USA,2026-06-12,21:00 ET,CONCACAF,16.0,Mauricio Pochettino,CONMEBOL,64.0,Gustavo Alfaro,51741006-e884-4aa0-af72-89b7ddc18748,2026-08-12T12:39:49.200528,wc_2026_fixtures.csv,CSV,c709ff66-215e-41cc-a4e5-d192b9ca189a
D,Group Stage,Australia,Türkiye,MetLife Stadium,East Rutherford,USA,2026-06-13,12:00 ET,AFC,26.0,Tony Popovic,UEFA,42.0,Vincenzo Montella,a6bdc89b-0a18-4e5e-aeec-954477ff3a13,2026-08-12T12:39:49.200528,wc_2026_fixtures.csv,CSV,c709ff66-215e-41cc-a4e5-d192b9ca189a
D,Group Stage,USA,Australia,Lincoln Financial Field,Philadelphia,USA,2026-06-19,15:00 ET,CONCACAF,16.0,Mauricio Pochettino,AFC,26.0,Tony Popovic,c566b8b9-1a82-4d4f-a56d-e691729126e2,2026-08-12T12:39:49.200528,wc_2026_fixtures.csv,CSV,c709ff66-215e-41cc-a4e5-d192b9ca189a
D,Group Stage,Türkiye,Paraguay,MetLife Stadium,East Rutherford,USA,2026-06-20,00:00 ET,UEFA,42.0,Vincenzo Montella,CONMEBOL,64.0,Gustavo Alfaro,a99a8cfc-6af6-4804-9c91-0ad94e113d7d,2026-08-12T12:39:49.200528,wc_2026_fixtures.csv,CSV,c709ff66-215e-41cc-a4e5-d192b9ca189a
D,Group Stage,Türkiye,USA,AT&T Stadium,Arlington,USA,2026-06-25,21:00 ET,UEFA,42.0,Vincenzo Montella,CONCACAF,16.0,Mauricio Pochettino,4893b8fd-a0f8-4c24-ae04-1034ea6ac307,2026-08-12T12:39:49.200528,wc_2026_fixtures.csv,CSV,c709ff66-215e-41cc-a4e5-d192b9ca189a
D,Group Stage,Paraguay,Australia,AT&T Stadium,Arlington,USA,2026-06-25,21:00 ET,CONMEBOL,64.0,Gustavo Alfaro,AFC,26.0,Tony Popovic,5068950c-6ad1-413a-abc3-b28966728c77,2026-08-12T12:39:49.200528,wc_2026_fixtures.csv,CSV,c709ff66-215e-41cc-a4e5-d192b9ca189a
E,Group Stage,Germany,Curaçao,NRG Stadium,Houston,USA,2026-06-14,13:00 ET,UEFA,10.0,Julian Nagelsmann,CONCACAF,81.0,Dick Advocaat,c869390d-02b8-4982-9d26-76dceb0ac26b,2026-08-12T12:39:49.200528,wc_2026_fixtures.csv,CSV,c709ff66-215e-41cc-a4e5-d192b9ca189a
E,Group Stage,Ivory Coast,Ecuador,Lincoln Financial Field,Philadelphia,USA,2026-06-14,19:00 ET,CAF,33.0,Emerse Faé,CONMEBOL,24.0,Sebastián Beccacece,b83f508e-6ceb-43ca-b4e3-8abef44eecbe,2026-08-12T12:39:49.200528,wc_2026_fixtures.csv,CSV,c709ff66-215e-41cc-a4e5-d192b9ca189a
E,Group Stage,Germany,Ivory Coast,NRG Stadium,Houston,USA,2026-06-20,19:00 ET,UEFA,10.0,Julian Nagelsmann,CAF,33.0,Emerse Faé,19f9689b-17e2-4945-a189-783a73256a6b,2026-08-12T12:39:49.200528,wc_2026_fixtures.csv,CSV,c709ff66-215e-41cc-a4e5-d192b9ca189a
E,Group Stage,Ecuador,Curaçao,Mercedes-Benz Stadium,Atlanta,USA,2026-06-20,22:00 ET,CONMEBOL,24.0,Sebastián Beccacece,CONCACAF,81.0,Dick Advocaat,db51fa48-689b-458c-b827-7b269b3dee4b,2026-08-12T12:39:49.200528,wc_2026_fixtures.csv,CSV,c709ff66-215e-41cc-a4e5-d192b9ca189a
E,Group Stage,Ecuador,Germany,AT&T Stadium,Arlington,USA,2026-06-25,18:00 ET,CONMEBOL,24.0,Sebastián Beccacece,UEFA,10.0,Julian Nagelsmann,053c2eb6-abf0-492e-9c80-86c095ad534f,2026-08-12T12:39:49.200528,wc_2026_fixtures.csv,CSV,c709ff66-215e-41cc-a4e5-d192b9ca189a
E,Group Stage,Curaçao,Ivory Coast,AT&T Stadium,Arlington,USA,2026-06-25,18:00 ET,CONCACAF,81.0,Dick Advocaat,CAF,33.0,Emerse Faé,7520df1b-d8c1-4d80-bb8d-1cc16463bfe1,2026-08-12T12:39:49.200528,wc_2026_fixtures.csv,CSV,c709ff66-215e-41cc-a4e5-d192b9ca189a
F,Group Stage,Netherlands,Japan,AT&T Stadium,Arlington,USA,2026-06-14,16:00 ET,UEFA,7.0,Ronald Koeman,AFC,18.0,Hajime Moriyasu,d359e1f4-f6f1-4318-a532-d4d001563999,2026-08-12T12:39:49.200528,wc_2026_fixtures.csv,CSV,c709ff66-215e-41cc-a4e5-d192b9ca189a
F,Group Stage,Sweden,Tunisia,Estadio BBVA,Monterrey,Mexico,2026-06-14,20:00 ET,UEFA,39.0,Jon Dahl Tomasson,CAF,40.0,Faouzi Benzarti,9f0a870c-7a80-454f-9e41-354dda7cb5a1,2026-08-12T12:39:49.200528,wc_2026_fixtures.csv,CSV,c709ff66-215e-41cc-a4e5-d192b9ca189a
F,Group Stage,Netherlands,Sweden,NRG Stadium,Houston,USA,2026-06-20,19:00 ET,UEFA,7.0,Ronald Koeman,UEFA,39.0,Jon Dahl Tomasson,ab81e68c-9d22-46f1-83bd-e627436dff1d,2026-08-12T12:39:49.200528,wc_2026_fixtures.csv,CSV,c709ff66-215e-41cc-a4e5-d192b9ca189a
F,Group Stage,Tunisia,Japan,Estadio BBVA,Monterrey,Mexico,2026-06-20,14:00 ET,CAF,40.0,Faouzi Benzarti,AFC,18.0,Hajime Moriyasu,efba7edf-17d3-4c6b-8419-8aaa7ef6bab9,2026-08-12T12:39:49.200528,wc_2026_fixtures.csv,CSV,c709ff66-215e-41cc-a4e5-d192b9ca189a
F,Group Stage,Japan,Sweden,AT&T Stadium,Arlington,USA,2026-06-26,15:00 ET,AFC,18.0,Hajime Moriyasu,UEFA,39.0,Jon Dahl Tomasson,76cfe8c3-26a2-46d6-ae7e-0d942a8bb5f8,2026-08-12T12:39:49.200528,wc_2026_fixtures.csv,CSV,c709ff66-215e-41cc-a4e5-d192b9ca189a
F,Group Stage,Tunisia,Netherlands,AT&T Stadium,Arlington,USA,2026-06-26,15:00 ET,CAF,40.0,Faouzi Benzarti,UEFA,7.0,Ronald Koeman,65179b66-5cd9-4f7e-a05f-1323c3754866,2026-08-12T12:39:49.200528,wc_2026_fixtures.csv,CSV,c709ff66-215e-41cc-a4e5-d192b9ca189a
G,Group Stage,Belgium,Egypt,Lumen Field,Seattle,USA,2026-06-15,15:00 ET,UEFA,9.0,Domenico Tedesco,CAF,29.0,Hossam El-Badry,a0fa0427-84e2-4e44-a0b8-bd0f5ab52b04,2026-08-12T12:39:49.200528,wc_2026_fixtures.csv,CSV,c709ff66-215e-41cc-a4e5-d192b9ca189a
G,Group Stage,Iran,New Zealand,SoFi Stadium,Inglewood,USA,2026-06-15,18:00 ET,AFC,21.0,Amir Ghalenoei,OFC,95.0,Darren Bazeley,4b3042fc-c2dc-4a18-9065-50cc433a8f74,2026-08-12T12:39:49.200528,wc_2026_fixtures.csv,CSV,c709ff66-215e-41cc-a4e5-d192b9ca189a
G,Group Stage,Belgium,Iran,SoFi Stadium,Inglewood,USA,2026-06-21,18:00 ET,UEFA,9.0,Domenico Tedesco,AFC,21.0,Amir Ghalenoei,15845f2d-0634-427d-a0c6-3b6ea7f9590d,2026-08-12T12:39:49.200528,wc_2026_fixtures.csv,CSV,c709ff66-215e-41cc-a4e5-d192b9ca189a
G,Group Stage,New Zealand,Egypt,Lumen Field,Seattle,USA,2026-06-21,15:00 ET,OFC,95.0,Darren Bazeley,CAF,29.0,Hossam El-Badry,68c4afbc-d62c-4b65-948e-e9c124bb6587,2026-08-12T12:39:49.200528,wc_2026_fixtures.csv,CSV,c709ff66-215e-41cc-a4e5-d192b9ca189a
G,Group Stage,Egypt,Iran,Lumen Field,Seattle,USA,2026-06-26,18:00 ET,CAF,29.0,Hossam El-Badry,AFC,21.0,Amir Ghalenoei,a0454316-8a92-4532-8340-c9b39fbbfdc0,2026-08-12T12:39:49.200528,wc_2026_fixtures.csv,CSV,c709ff66-215e-41cc-a4e5-d192b9ca189a
G,Group Stage,New Zealand,Belgium,SoFi Stadium,Inglewood,USA,2026-06-26,18:00 ET,OFC,95.0,Darren Bazeley,UEFA,9.0,Domenico Tedesco,080947fe-7ef5-4807-baa0-c825414d3b7f,2026-08-12T12:39:49.200528,wc_2026_fixtures.csv,CSV,c709ff66-215e-41cc-a4e5-d192b9ca189a
H,Group Stage,Spain,Cape Verde,Mercedes-Benz Stadium,Atlanta,USA,2026-06-15,12:00 ET,UEFA,2.0,Luis de la Fuente,CAF,70.0,Pedro Brito,a7bf4865-0733-4eab-8f47-ac5216d630eb,2026-08-12T12:39:49.200528,wc_2026_fixtures.csv,CSV,c709ff66-215e-41cc-a4e5-d192b9ca189a
H,Group Stage,Saudi Arabia,Uruguay,Hard Rock Stadium,Miami,USA,2026-06-15,15:00 ET,AFC,57.0,Roberto Mancini,CONMEBOL,17.0,Marcelo Bielsa,329a51ef-ebdc-49d5-b3f4-cb37194a8da8,2026-08-12T12:39:49.200528,wc_2026_fixtures.csv,CSV,c709ff66-215e-41cc-a4e5-d192b9ca189a
H,Group Stage,Spain,Saudi Arabia,Estadio Akron,Guadalajara,Mexico,2026-06-21,21:00 ET,UEFA,2.0,Luis de la Fuente,AFC,57.0,Roberto Mancini,d399915a-e53a-485a-a60e-85c1e1e854e8,2026-08-12T12:39:49.200528,wc_2026_fixtures.csv,CSV,c709ff66-215e-41cc-a4e5-d192b9ca189a
H,Group Stage,Uruguay,Cape Verde,Hard Rock Stadium,Miami,USA,2026-06-21,18:00 ET,CONMEBOL,17.0,Marcelo Bielsa,CAF,70.0,Pedro Brito,0b9fb0e3-18c4-444d-8070-dfee8123300f,2026-08-12T12:39:49.200528,wc_2026_fixtures.csv,CSV,c709ff66-215e-41cc-a4e5-d192b9ca189a
H,Group Stage,Cape Verde,Saudi Arabia,Estadio Akron,Guadalajara,Mexico,2026-06-26,20:00 ET,CAF,70.0,Pedro Brito,AFC,57.0,Roberto Mancini,c307d716-a4c2-4450-9d96-ee11103cdde1,2026-08-12T12:39:49.200528,wc_2026_fixtures.csv,CSV,c709ff66-215e-41cc-a4e5-d192b9ca189a
H,Group Stage,Uruguay,Spain,Estadio Akron,Guadalajara,Mexico,2026-06-26,20:00 ET,CONMEBOL,17.0,Marcelo Bielsa,UEFA,2.0,Luis de la Fuente,a98e23e3-11d5-4665-a723-2d4c1d524c21,2026-08-12T12:39:49.200528,wc_2026_fixtures.csv,CSV,c709ff66-215e-41cc-a4e5-d192b9ca189a
I,Group Stage,France,Senegal,MetLife Stadium,East Rutherford,USA,2026-06-16,15:00 ET,UEFA,1.0,Didier Deschamps,CAF,14.0,Aliou Cissé,3d9da83d-8c29-4529-95e3-ee3cba26f55c,2026-08-12T12:39:49.200528,wc_2026_fixtures.csv,CSV,c709ff66-215e-41cc-a4e5-d192b9ca189a
I,Group Stage,Iraq,Norway,Gillette Stadium,Foxborough,USA,2026-06-16,18:00 ET,AFC,61.0,Graham Arnold,UEFA,44.0,Ståle Solbakken,875dba76-44c2-4810-97ad-53d92cfb1b2b,2026-08-12T12:39:49.200528,wc_2026_fixtures.csv,CSV,c709ff66-215e-41cc-a4e5-d192b9ca189a
I,Group Stage,France,Iraq,Lincoln Financial Field,Philadelphia,USA,2026-06-22,17:00 ET,UEFA,1.0,Didier Deschamps,AFC,61.0,Graham Arnold,ee723e6d-1d01-429b-8295-c6bd262ccdc0,2026-08-12T12:39:49.200528,wc_2026_fixtures.csv,CSV,c709ff66-215e-41cc-a4e5-d192b9ca189a
I,Group Stage,Norway,Senegal,Gillette Stadium,Foxborough,USA,2026-06-22,20:00 ET,UEFA,44.0,Ståle Solbakken,CAF,14.0,Aliou Cissé,b35cedb3-ada8-4a66-99ec-f11e8ec6a599,2026-08-12T12:39:49.200528,wc_2026_fixtures.csv,CSV,c709ff66-215e-41cc-a4e5-d192b9ca189a
I,Group Stage,Norway,France,MetLife Stadium,East Rutherford,USA,2026-06-26,15:00 ET,UEFA,44.0,Ståle Solbakken,UEFA,1.0,Didier Deschamps,dcbbf4aa-66a5-4d0d-96c0-d13ba1357d6c,2026-08-12T12:39:49.200528,wc_2026_fixtures.csv,CSV,c709ff66-215e-41cc-a4e5-d192b9ca189a
I,Group Stage,Senegal,Iraq,MetLife Stadium,East Rutherford,USA,2026-06-26,15:00 ET,CAF,14.0,Aliou Cissé,AFC,61.0,Graham Arnold,1ac1d007-5032-48fe-8bca-92383d157880,2026-08-12T12:39:49.200528,wc_2026_fixtures.csv,CSV,c709ff66-215e-41cc-a4e5-d192b9ca189a
J,Group Stage,Argentina,Algeria,Arrowhead Stadium,Kansas City,USA,2026-06-16,21:00 ET,CONMEBOL,3.0,Lionel Scaloni,CAF,36.0,Vladimir Petkovic,1846e864-2709-4e14-ade3-60bb8101229f,2026-08-12T12:39:49.200528,wc_2026_fixtures.csv,CSV,c709ff66-215e-41cc-a4e5-d192b9ca189a
J,Group Stage,Austria,Jordan,AT&T Stadium,Arlington,USA,2026-06-17,00:00 ET,UEFA,23.0,Ralf Rangnick,AFC,68.0,Hussain Ammouta,2ed9a5bc-19f7-4222-915c-78aae40ae384,2026-08-12T12:39:49.200528,wc_2026_fixtures.csv,CSV,c709ff66-215e-41cc-a4e5-d192b9ca189a
J,Group Stage,Argentina,Austria,AT&T Stadium,Arlington,USA,2026-06-22,13:00 ET,CONMEBOL,3.0,Lionel Scaloni,UEFA,23.0,Ralf Rangnick,c959aa51-8eda-4b14-b8db-52b0dc12ad37,2026-08-12T12:39:49.200528,wc_2026_fixtures.csv,CSV,c709ff66-215e-41cc-a4e5-d192b9ca189a
J,Group Stage,Jordan,Algeria,AT&T Stadium,Arlington,USA,2026-06-23,23:00 ET,AFC,68.0,Hussain Ammouta,CAF,36.0,Vladimir Petkovic,cbda46c8-9226-449a-a868-e51750f96924,2026-08-12T12:39:49.200528,wc_2026_fixtures.csv,CSV,c709ff66-215e-41cc-a4e5-d192b9ca189a
J,Group Stage,Algeria,Austria,Arrowhead Stadium,Kansas City,USA,2026-06-27,22:00 ET,CAF,36.0,Vladimir Petkovic,UEFA,23.0,Ralf Rangnick,475a727d-abc6-4e69-a810-85ab7202bd10,2026-08-12T12:39:49.200528,wc_2026_fixtures.csv,CSV,c709ff66-215e-41cc-a4e5-d192b9ca189a
J,Group Stage,Jordan,Argentina,AT&T Stadium,Arlington,USA,2026-06-27,22:00 ET,AFC,68.0,Hussain Ammouta,CONMEBOL,3.0,Lionel Scaloni,1be8dc22-2fbb-4c93-be4f-faeae7882a4e,2026-08-12T12:39:49.200528,wc_2026_fixtures.csv,CSV,c709ff66-215e-41cc-a4e5-d192b9ca189a
K,Group Stage,Portugal,DR Congo,NRG Stadium,Houston,USA,2026-06-17,13:00 ET,UEFA,5.0,Roberto Martínez,CAF,51.0,Sébastien Desabre,e9883da1-3c6c-45e5-a7b3-2bf25d352057,2026-08-12T12:39:49.200528,wc_2026_fixtures.csv,CSV,c709ff66-215e-41cc-a4e5-d192b9ca189a
K,Group Stage,Uzbekistan,Colombia,Estadio Azteca,Mexico City,Mexico,2026-06-17,22:00 ET,AFC,62.0,Srecko Katanec,CONMEBOL,13.0,Néstor Lorenzo,455dbec3-88f0-4717-ae10-73bf393ce522,2026-08-12T12:39:49.200528,wc_2026_fixtures.csv,CSV,c709ff66-215e-41cc-a4e5-d192b9ca189a
K,Group Stage,Portugal,Uzbekistan,Arrowhead Stadium,Kansas City,USA,2026-06-23,13:00 ET,UEFA,5.0,Roberto Martínez,AFC,62.0,Srecko Katanec,85c8cd44-b611-472e-844f-93df06bd4b69,2026-08-12T12:39:49.200528,wc_2026_fixtures.csv,CSV,c709ff66-215e-41cc-a4e5-d192b9ca189a
K,Group Stage,Colombia,DR Congo,Arrowhead Stadium,Kansas City,USA,2026-06-23,16:00 ET,CONMEBOL,13.0,Néstor Lorenzo,CAF,51.0,Sébastien Desabre,1be064a3-58fd-431d-a938-ac770fe77862,2026-08-12T12:39:49.200528,wc_2026_fixtures.csv,CSV,c709ff66-215e-41cc-a4e5-d192b9ca189a
K,Group Stage,Colombia,Portugal,Hard Rock Stadium,Miami,USA,2026-06-27,20:00 ET,CONMEBOL,13.0,Néstor Lorenzo,UEFA,5.0,Roberto Martínez,a046d55a-4665-4b84-b5a1-92aaad32ffe3,2026-08-12T12:39:49.200528,wc_2026_fixtures.csv,CSV,c709ff66-215e-41cc-a4e5-d192b9ca189a
K,Group Stage,DR Congo,Uzbekistan,Hard Rock Stadium,Miami,USA,2026-06-27,20:00 ET,CAF,51.0,Sébastien Desabre,AFC,62.0,Srecko Katanec,20a284a5-6b2b-485e-8ec9-5f7fdcb85af3,2026-08-12T12:39:49.200528,wc_2026_fixtures.csv,CSV,c709ff66-215e-41cc-a4e5-d192b9ca189a
L,Group Stage,England,Croatia,AT&T Stadium,Arlington,USA,2026-06-17,15:00 ET,UEFA,4.0,Thomas Tuchel,UEFA,11.0,Zlatko Dalić,ded885b6-85bb-4fb8-800e-ca9c898d451b,2026-08-12T12:39:49.200528,wc_2026_fixtures.csv,CSV,c709ff66-215e-41cc-a4e5-d192b9ca189a
L,Group Stage,Ghana,Panama,BMO Field,Toronto,Canada,2026-06-17,18:00 ET,CAF,65.0,Otto Addo,CONCACAF,53.0,Thomas Christiansen,6b2efd72-c99e-45fb-ad32-5158b09b8498,2026-08-12T12:39:49.200528,wc_2026_fixtures.csv,CSV,c709ff66-215e-41cc-a4e5-d192b9ca189a
L,Group Stage,England,Ghana,Gillette Stadium,Foxborough,USA,2026-06-23,19:00 ET,UEFA,4.0,Thomas Tuchel,CAF,65.0,Otto Addo,f8a08dcb-692d-403f-8ed8-3ce510c2d3a2,2026-08-12T12:39:49.200528,wc_2026_fixtures.csv,CSV,c709ff66-215e-41cc-a4e5-d192b9ca189a
L,Group Stage,Croatia,Panama,BMO Field,Toronto,Canada,2026-06-23,21:00 ET,UEFA,11.0,Zlatko Dalić,CONCACAF,53.0,Thomas Christiansen,c17be0b7-d4ff-4c00-8269-827f5daffb45,2026-08-12T12:39:49.200528,wc_2026_fixtures.csv,CSV,c709ff66-215e-41cc-a4e5-d192b9ca189a
L,Group Stage,Panama,England,MetLife Stadium,East Rutherford,USA,2026-06-27,15:00 ET,CONCACAF,53.0,Thomas Christiansen,UEFA,4.0,Thomas Tuchel,8d8d82c0-4d18-433f-8e72-979e41f34a8a,2026-08-12T12:39:49.200528,wc_2026_fixtures.csv,CSV,c709ff66-215e-41cc-a4e5-d192b9ca189a
L,Group Stage,Croatia,Ghana,MetLife Stadium,East Rutherford,USA,2026-06-27,15:00 ET,UEFA,11.0,Zlatko Dalić,CAF,65.0,Otto Addo,2a0d4bb5-10d3-4f65-8992-1689a080eb75,2026-08-12T12:39:49.200528,wc_2026_fixtures.csv,CSV,c709ff66-215e-41cc-a4e5-d192b9ca189a
nan,Round of 32,1A,2B,MetLife Stadium,East Rutherford,USA,2026-06-28,TBD,nan,nan,nan,nan,nan,nan,865fc32f-5b66-4d6b-8d1f-b47a8089f5be,2026-08-12T12:39:49.200528,wc_2026_fixtures.csv,CSV,c709ff66-215e-41cc-a4e5-d192b9ca189a
nan,Round of 32,1B,2A,AT&T Stadium,Arlington,USA,2026-06-28,TBD,nan,nan,nan,nan,nan,nan,7d291845-9f2b-4fb6-b6d9-6ae0159e1426,2026-08-12T12:39:49.200528,wc_2026_fixtures.csv,CSV,c709ff66-215e-41cc-a4e5-d192b9ca189a
nan,Round of 32,1C,2D,NRG Stadium,Houston,USA,2026-06-29,TBD,nan,nan,nan,nan,nan,nan,c3957d9a-6248-473f-807a-17d97045b2fe,2026-08-12T12:39:49.200528,wc_2026_fixtures.csv,CSV,c709ff66-215e-41cc-a4e5-d192b9ca189a
nan,Round of 32,1D,2C,Rose Bowl,Pasadena,USA,2026-06-29,TBD,nan,nan,nan,nan,nan,nan,e8d4c1d9-c499-4741-929e-c3670c65251f,2026-08-12T12:39:49.200528,wc_2026_fixtures.csv,CSV,c709ff66-215e-41cc-a4e5-d192b9ca189a
nan,Round of 32,1E,2F,SoFi Stadium,Inglewood,USA,2026-06-30,TBD,nan,nan,nan,nan,nan,nan,b1c71a29-1de6-430b-b9e5-176b5a556295,2026-08-12T12:39:49.200528,wc_2026_fixtures.csv,CSV,c709ff66-215e-41cc-a4e5-d192b9ca189a
nan,Round of 32,1F,2E,Lumen Field,Seattle,USA,2026-06-30,TBD,nan,nan,nan,nan,nan,nan,970894e8-5b96-4426-8156-065c234d40b3,2026-08-12T12:39:49.200528,wc_2026_fixtures.csv,CSV,c709ff66-215e-41cc-a4e5-d192b9ca189a
nan,Round of 32,1G,2H,Mercedes-Benz Stadium,Atlanta,USA,2026-07-01,TBD,nan,nan,nan,nan,nan,nan,fa51938f-7298-4e7e-b4ff-66f90a7d0bef,2026-08-12T12:39:49.200528,wc_2026_fixtures.csv,CSV,c709ff66-215e-41cc-a4e5-d192b9ca189a
