year,stage,team1,score1,score2,team2,venue,city,country,date,notes,_ingestion_id,_ingested_at,_source_file,_source_format,_run_id
1978,Group Stage,Italy,1,0,Argentina,El Monumental,Buenos Aires,Argentina,1978-06-10,nan,6c21bd51-a7c9-46f6-b15c-100003797817,2026-07-26T06:43:09.355753,wc_all_matches.csv,CSV,manual__2026-07-26T06:42:55.423278+00:00
1978,Group Stage,Argentina,6,0,Peru,El Monumental,Buenos Aires,Argentina,1978-06-21,Controversial result,d1003a9d-bf64-4d80-a011-079be7aa286e,2026-07-26T06:43:09.355753,wc_all_matches.csv,CSV,manual__2026-07-26T06:42:55.423278+00:00
1978,3rd Place,Brazil,2,1,Italy,El Monumental,Buenos Aires,Argentina,1978-06-24,nan,cc8042e0-a523-4eda-bf00-a3655964f010,2026-07-26T06:43:09.355753,wc_all_matches.csv,CSV,manual__2026-07-26T06:42:55.423278+00:00
1978,Final,Argentina,3,1,Netherlands,El Monumental,Buenos Aires,Argentina,1978-06-25,AET - Kempes 2,9640ec4d-f46a-4ff7-8a76-3f67dd525a9e,2026-07-26T06:43:09.355753,wc_all_matches.csv,CSV,manual__2026-07-26T06:42:55.423278+00:00
1982,Group Stage,Algeria,2,1,West Germany,El Molinon,Gijón,Spain,1982-06-16,Biggest WC upset 1982,64fd0347-af93-409f-8919-fb6169fd0393,2026-07-26T06:43:09.355753,wc_all_matches.csv,CSV,manual__2026-07-26T06:42:55.423278+00:00
1982,Group Stage,West Germany,1,0,Austria,El Molinon,Gijón,Spain,1982-06-25,Disgrace of Gijón,0717a2d9-0909-4820-b5fd-4d7c3e253287,2026-07-26T06:43:09.355753,wc_all_matches.csv,CSV,manual__2026-07-26T06:42:55.423278+00:00
1982,Group Stage,Brazil,3,1,Argentina,Sarriá,Barcelona,Spain,1982-06-02,nan,3e424a5a-3cc6-44ca-8b4c-594d1a1ba9e7,2026-07-26T06:43:09.355753,wc_all_matches.csv,CSV,manual__2026-07-26T06:42:55.423278+00:00
1982,Quarter-final,West Germany,0,0,France,Ramón Sánchez Pizjuán,Seville,Spain,1982-07-08,First WC shootout - Germany win 5-4 pens,4262904c-2ea1-477a-b848-98f573ff5a98,2026-07-26T06:43:09.355753,wc_all_matches.csv,CSV,manual__2026-07-26T06:42:55.423278+00:00
1982,Semi-final,Italy,2,0,Poland,Camp Nou,Barcelona,Spain,1982-07-08,nan,e484d66a-436c-4418-9cd6-7c2430d379f7,2026-07-26T06:43:09.355753,wc_all_matches.csv,CSV,manual__2026-07-26T06:42:55.423278+00:00
1982,3rd Place,Poland,3,2,France,Estadio Metropolitano,Madrid,Spain,1982-07-10,nan,d5feba8f-1e1d-4f65-8dc0-c8fb81caa184,2026-07-26T06:43:09.355753,wc_all_matches.csv,CSV,manual__2026-07-26T06:42:55.423278+00:00
1982,Final,Italy,3,1,West Germany,Bernabéu,Madrid,Spain,1982-07-11,Rossi wins Golden Boot,ef1a2888-dff3-4200-a90c-8698e06ec990,2026-07-26T06:43:09.355753,wc_all_matches.csv,CSV,manual__2026-07-26T06:42:55.423278+00:00
1986,Group Stage,Denmark,6,1,Uruguay,Estadio Neza,Nezahualcóyotl,Mexico,1986-06-08,nan,4802d306-e9f9-4287-8da6-222fa3d0d9e6,2026-07-26T06:43:09.355753,wc_all_matches.csv,CSV,manual__2026-07-26T06:42:55.423278+00:00
1986,Round of 16,Belgium,4,3,Soviet Union,Estadio Jalisco,Guadalajara,Mexico,1986-06-15,AET,663218b4-1438-425a-9b7d-6a8f90559661,2026-07-26T06:43:09.355753,wc_all_matches.csv,CSV,manual__2026-07-26T06:42:55.423278+00:00
1986,Quarter-final,Argentina,2,1,England,Estadio Azteca,Mexico City,Mexico,1986-06-22,Hand of God + Goal of Century,e9ea8e73-9e97-4035-9a2c-a927bc6554fa,2026-07-26T06:43:09.355753,wc_all_matches.csv,CSV,manual__2026-07-26T06:42:55.423278+00:00
1986,Quarter-final,France,0,0,Brazil,Estadio Jalisco,Guadalajara,Mexico,1986-06-21,France win 4-3 pens,63791b37-8d9d-404d-8007-f09cffa48cd7,2026-07-26T06:43:09.355753,wc_all_matches.csv,CSV,manual__2026-07-26T06:42:55.423278+00:00
1986,Semi-final,Argentina,2,0,Belgium,Estadio Azteca,Mexico City,Mexico,1986-06-25,Maradona 2 goals,f3001ae8-8d46-48e5-8008-8d86d2a296fe,2026-07-26T06:43:09.355753,wc_all_matches.csv,CSV,manual__2026-07-26T06:42:55.423278+00:00
1986,Semi-final,West Germany,2,0,France,Estadio Jalisco,Guadalajara,Mexico,1986-06-25,nan,f2e1ea2b-196c-45cd-81c2-c424d523ef00,2026-07-26T06:43:09.355753,wc_all_matches.csv,CSV,manual__2026-07-26T06:42:55.423278+00:00
1986,3rd Place,France,4,2,Belgium,Estadio Cuauhtémoc,Puebla,Mexico,1986-06-28,nan,39624d73-46b2-44fe-b2c5-4905ec0f6a82,2026-07-26T06:43:09.355753,wc_all_matches.csv,CSV,manual__2026-07-26T06:42:55.423278+00:00
1986,Final,Argentina,3,2,West Germany,Estadio Azteca,Mexico City,Mexico,1986-06-29,Maradona's WC,508b47af-ed71-4991-a7c1-6f2efa008a17,2026-07-26T06:43:09.355753,wc_all_matches.csv,CSV,manual__2026-07-26T06:42:55.423278+00:00
1990,Group Stage,Argentina,0,1,Cameroon,San Siro,Milan,Italy,1990-06-08,Greatest WC upset 1990,e5292370-f824-49b1-bf51-afc84aeffc12,2026-07-26T06:43:09.355753,wc_all_matches.csv,CSV,manual__2026-07-26T06:42:55.423278+00:00
1990,Group Stage,Colombia,1,1,West Germany,Stadio Giuseppe Meazza,Milan,Italy,1990-06-19,Rene Higuita error,c933abab-0aa0-46c7-a221-3600ec446d30,2026-07-26T06:43:09.355753,wc_all_matches.csv,CSV,manual__2026-07-26T06:42:55.423278+00:00
1990,Round of 16,Ireland,0,0,Romania,Stadio Luigi Ferraris,Genoa,Italy,1990-06-25,Ireland win 5-4 pens,2c1fdbb3-a948-487e-90fe-af600f4cfda8,2026-07-26T06:43:09.355753,wc_all_matches.csv,CSV,manual__2026-07-26T06:42:55.423278+00:00
1990,Quarter-final,West Germany,1,0,Czechoslovakia,Stadio delle Alpi,Turin,Italy,1990-07-01,nan,9ebdeb92-9156-4ae3-8793-6df690ebcc7a,2026-07-26T06:43:09.355753,wc_all_matches.csv,CSV,manual__2026-07-26T06:42:55.423278+00:00
1990,Quarter-final,Argentina,0,0,Yugoslavia,Stadio Marc Antonio Bentegodi,Florence,Italy,1990-07-01,Argentina win 3-2 pens,b84700e9-63bd-48b1-98b1-76542f96ac61,2026-07-26T06:43:09.355753,wc_all_matches.csv,CSV,manual__2026-07-26T06:42:55.423278+00:00
1990,Semi-final,West Germany,1,1,England,Stadio delle Alpi,Turin,Italy,1990-07-04,Germany win 4-3 pens - Gazza cries,d284c91d-a11d-4b4b-b369-15ee472c42b7,2026-07-26T06:43:09.355753,wc_all_matches.csv,CSV,manual__2026-07-26T06:42:55.423278+00:00
1990,Semi-final,Argentina,1,1,Italy,San Paolo,Naples,Italy,1990-07-03,Argentina win 4-3 pens,d2ae8066-e98c-4ea5-9ada-44dad571b337,2026-07-26T06:43:09.355753,wc_all_matches.csv,CSV,manual__2026-07-26T06:42:55.423278+00:00
1990,3rd Place,Italy,2,1,England,Stadio San Nicola,Bari,Italy,1990-07-07,Schillaci Golden Boot,f34748a8-c79b-4141-b720-66db79a16e1f,2026-07-26T06:43:09.355753,wc_all_matches.csv,CSV,manual__2026-07-26T06:42:55.423278+00:00
1990,Final,West Germany,1,0,Argentina,Stadio Olimpico,Rome,Italy,1990-07-08,Penalty - Brehme,3e6048b6-ec82-4bd5-9c03-abd7b15a69bc,2026-07-26T06:43:09.355753,wc_all_matches.csv,CSV,manual__2026-07-26T06:42:55.423278+00:00
1994,Group Stage,Bolivia,0,1,Germany,Pontiac Silverdome,Detroit,USA,1994-06-17,First indoor WC match,68604962-c3ab-4b0f-8268-fd57e211e882,2026-07-26T06:43:09.355753,wc_all_matches.csv,CSV,manual__2026-07-26T06:42:55.423278+00:00
1994,Group Stage,Russia,6,1,Cameroon,Stanford Stadium,Palo Alto,USA,1994-06-28,Salenko 5 goals,909f625a-f6b0-4221-8909-dd84a915ea40,2026-07-26T06:43:09.355753,wc_all_matches.csv,CSV,manual__2026-07-26T06:42:55.423278+00:00
1994,Group Stage,Brazil,3,0,Russia,Stanford Stadium,Stanford,USA,1994-06-28,nan,fdcb55ed-ea47-498a-b776-f55f2305504f,2026-07-26T06:43:09.355753,wc_all_matches.csv,CSV,manual__2026-07-26T06:42:55.423278+00:00
