year,stage,team1,score1,score2,team2,venue,city,country,date,notes,_ingestion_id,_ingested_at,_source_file,_source_format,_run_id
1950,Final Round,Brazil,7,1,Sweden,Estádio do Maracanã,Rio de Janeiro,Brazil,1950-07-09,nan,b0fcbd47-9b75-4d9f-844d-1be20041a126,2026-07-26T12:10:06.423964,wc_all_matches.csv,CSV,6d772cd9-2e7a-4fc2-989c-5fcf8ab26b1b
1950,Final Round,Uruguay,3,2,Sweden,Estádio do Maracanã,São Paulo,Brazil,1950-07-09,nan,7389093e-3411-4f8b-b24e-edc9338f615b,2026-07-26T12:10:06.423964,wc_all_matches.csv,CSV,6d772cd9-2e7a-4fc2-989c-5fcf8ab26b1b
1950,Final Round,Uruguay,2,1,Brazil,Estádio do Maracanã,Rio de Janeiro,Brazil,1950-07-16,Maracanazo,d7d13da1-c4b9-47ed-b0e7-f2076741b6a4,2026-07-26T12:10:06.423964,wc_all_matches.csv,CSV,6d772cd9-2e7a-4fc2-989c-5fcf8ab26b1b
1954,Group Stage,Hungary,9,0,South Korea,Hardturm,Zürich,Switzerland,1954-06-17,nan,fcc5de3c-d215-4eae-aff6-c44f6055433c,2026-07-26T12:10:06.423964,wc_all_matches.csv,CSV,6d772cd9-2e7a-4fc2-989c-5fcf8ab26b1b
1954,Group Stage,West Germany,3,8,Hungary,Wankdorf,Bern,Switzerland,1954-06-20,nan,0d332b97-0da4-4fc0-b0aa-fd7cb152c13e,2026-07-26T12:10:06.423964,wc_all_matches.csv,CSV,6d772cd9-2e7a-4fc2-989c-5fcf8ab26b1b
1954,Quarter-final,Austria,7,5,Switzerland,Hardturm,Lausanne,Switzerland,1954-06-26,Highest scoring WC match ever,2844d2bb-9c0c-4efd-bf32-381c1e4a7320,2026-07-26T12:10:06.423964,wc_all_matches.csv,CSV,6d772cd9-2e7a-4fc2-989c-5fcf8ab26b1b
1954,Semi-final,West Germany,6,1,Austria,Wankdorf,Basel,Switzerland,1954-06-30,nan,121a19ac-ca72-4480-b23e-7c37065fc7cc,2026-07-26T12:10:06.423964,wc_all_matches.csv,CSV,6d772cd9-2e7a-4fc2-989c-5fcf8ab26b1b
1954,Semi-final,Hungary,4,2,Uruguay,Stade Olympique,Lausanne,Switzerland,1954-06-30,nan,c1fe726d-02a7-4145-99c5-5e2609246559,2026-07-26T12:10:06.423964,wc_all_matches.csv,CSV,6d772cd9-2e7a-4fc2-989c-5fcf8ab26b1b
1954,3rd Place,Austria,3,1,Uruguay,Hardturm,Zürich,Switzerland,1954-07-03,nan,cec34f58-d9f4-4389-bd2a-519d0bdbf7ee,2026-07-26T12:10:06.423964,wc_all_matches.csv,CSV,6d772cd9-2e7a-4fc2-989c-5fcf8ab26b1b
1954,Final,West Germany,3,2,Hungary,Wankdorf,Bern,Switzerland,1954-07-04,Miracle of Bern,ff592484-d1a0-4439-8e55-ac6563ca578b,2026-07-26T12:10:06.423964,wc_all_matches.csv,CSV,6d772cd9-2e7a-4fc2-989c-5fcf8ab26b1b
1958,Group Stage,Brazil,3,0,Austria,Ryavallen,Borås,Sweden,1958-06-08,nan,57ff9d06-eddb-41fe-bf13-fd5a8817d4dd,2026-07-26T12:10:06.423964,wc_all_matches.csv,CSV,6d772cd9-2e7a-4fc2-989c-5fcf8ab26b1b
1958,Group Stage,France,7,3,Paraguay,Idrottsparken,Norrköping,Sweden,1958-06-08,Fontaine hat-trick,2a9f4078-79a1-46ff-ab15-ada7451358d5,2026-07-26T12:10:06.423964,wc_all_matches.csv,CSV,6d772cd9-2e7a-4fc2-989c-5fcf8ab26b1b
1958,Quarter-final,France,4,0,Northern Ireland,Ullevi,Gothenburg,Sweden,1958-06-19,nan,f9a53d46-558f-46b4-a818-8edeae207ef4,2026-07-26T12:10:06.423964,wc_all_matches.csv,CSV,6d772cd9-2e7a-4fc2-989c-5fcf8ab26b1b
1958,Semi-final,Brazil,5,2,France,Ullevi,Gothenburg,Sweden,1958-06-24,nan,5a411b92-3ac8-44e1-bc1d-b5bdc9ff7ac6,2026-07-26T12:10:06.423964,wc_all_matches.csv,CSV,6d772cd9-2e7a-4fc2-989c-5fcf8ab26b1b
1958,Semi-final,Sweden,3,1,West Germany,Ullevi,Gothenburg,Sweden,1958-06-24,nan,78b7f2e4-1741-4177-8279-de0e27422c27,2026-07-26T12:10:06.423964,wc_all_matches.csv,CSV,6d772cd9-2e7a-4fc2-989c-5fcf8ab26b1b
1958,3rd Place,France,6,3,West Germany,Ullevi,Gothenburg,Sweden,1958-06-28,Fontaine scores 4,4d7a06e1-262c-465d-8cfc-666061e7bc6f,2026-07-26T12:10:06.423964,wc_all_matches.csv,CSV,6d772cd9-2e7a-4fc2-989c-5fcf8ab26b1b
1958,Final,Brazil,5,2,Sweden,Råsunda,Stockholm,Sweden,1958-06-29,Pelé scores 2 at 17,60d31c9c-2a5f-4127-92a7-022ed3edfa29,2026-07-26T12:10:06.423964,wc_all_matches.csv,CSV,6d772cd9-2e7a-4fc2-989c-5fcf8ab26b1b
1962,Group Stage,Soviet Union,2,0,Yugoslavia,Estadio El Teniente,Rancagua,Chile,1962-05-31,nan,7e14d9e6-402d-4071-a5e5-41705d69c2e5,2026-07-26T12:10:06.423964,wc_all_matches.csv,CSV,6d772cd9-2e7a-4fc2-989c-5fcf8ab26b1b
1962,Group Stage,Italy,0,0,Chile,Estadio Nacional,Santiago,Chile,1962-06-02,Battle of Santiago,918aad2d-3c16-4163-81d8-123c49628715,2026-07-26T12:10:06.423964,wc_all_matches.csv,CSV,6d772cd9-2e7a-4fc2-989c-5fcf8ab26b1b
1962,Quarter-final,Brazil,3,1,England,Estadio Sausalito,Viña del Mar,Chile,1962-06-10,nan,cee35478-553b-4616-9621-445e2ee97424,2026-07-26T12:10:06.423964,wc_all_matches.csv,CSV,6d772cd9-2e7a-4fc2-989c-5fcf8ab26b1b
1962,Semi-final,Brazil,4,2,Chile,Estadio Nacional,Santiago,Chile,1962-06-13,nan,44ce28fe-d748-4cd9-abe8-1964037a0345,2026-07-26T12:10:06.423964,wc_all_matches.csv,CSV,6d772cd9-2e7a-4fc2-989c-5fcf8ab26b1b
1962,Semi-final,Czechoslovakia,3,1,Yugoslavia,Estadio El Teniente,Vina del Mar,Chile,1962-06-13,nan,f35f870c-056e-4257-8ec4-0dad05f4968f,2026-07-26T12:10:06.423964,wc_all_matches.csv,CSV,6d772cd9-2e7a-4fc2-989c-5fcf8ab26b1b
1962,3rd Place,Chile,1,0,Yugoslavia,Estadio Nacional,Santiago,Chile,1962-06-16,nan,e6564c6d-3435-4f24-b09c-2f6517006b95,2026-07-26T12:10:06.423964,wc_all_matches.csv,CSV,6d772cd9-2e7a-4fc2-989c-5fcf8ab26b1b
1962,Final,Brazil,3,1,Czechoslovakia,Estadio Nacional,Santiago,Chile,1962-06-17,nan,b6342420-4e73-4b20-a80a-c5a4867381ba,2026-07-26T12:10:06.423964,wc_all_matches.csv,CSV,6d772cd9-2e7a-4fc2-989c-5fcf8ab26b1b
1966,Group Stage,England,0,0,Uruguay,Wembley,London,England,1966-07-11,nan,b3f7a578-a95b-41d6-9069-9f7e3cc47421,2026-07-26T12:10:06.423964,wc_all_matches.csv,CSV,6d772cd9-2e7a-4fc2-989c-5fcf8ab26b1b
1966,Group Stage,North Korea,1,0,Italy,Ayresome Park,Middlesbrough,England,1966-07-19,Biggest WC upset,afd9ff3c-7c3d-48dc-9b61-84e5b8cfd013,2026-07-26T12:10:06.423964,wc_all_matches.csv,CSV,6d772cd9-2e7a-4fc2-989c-5fcf8ab26b1b
1966,Quarter-final,North Korea,3,5,Portugal,Goodison Park,Liverpool,England,1966-07-23,Eusébio scores 4,021ad4f3-f1b9-45de-bac6-ceb1ce883683,2026-07-26T12:10:06.423964,wc_all_matches.csv,CSV,6d772cd9-2e7a-4fc2-989c-5fcf8ab26b1b
1966,Quarter-final,England,1,0,Argentina,Wembley,London,England,1966-07-23,nan,3f7934c1-d6da-4b77-834b-ef7f2168e2ba,2026-07-26T12:10:06.423964,wc_all_matches.csv,CSV,6d772cd9-2e7a-4fc2-989c-5fcf8ab26b1b
1966,Semi-final,England,2,1,Portugal,Wembley,London,England,1966-07-26,nan,0971648f-ab9d-4d23-8ef8-9d65ddd1f321,2026-07-26T12:10:06.423964,wc_all_matches.csv,CSV,6d772cd9-2e7a-4fc2-989c-5fcf8ab26b1b
1966,Semi-final,West Germany,2,1,Soviet Union,Goodison Park,Liverpool,England,1966-07-25,nan,d0dc277c-0ed1-4cf2-a776-cdc2ef718969,2026-07-26T12:10:06.423964,wc_all_matches.csv,CSV,6d772cd9-2e7a-4fc2-989c-5fcf8ab26b1b
1966,3rd Place,Portugal,2,1,Soviet Union,Wembley,London,England,1966-07-28,nan,684f4fab-af8f-4e50-a6b4-86fda9a85755,2026-07-26T12:10:06.423964,wc_all_matches.csv,CSV,6d772cd9-2e7a-4fc2-989c-5fcf8ab26b1b
1966,Final,England,4,2,West Germany,Wembley,London,England,1966-07-30,Geoff Hurst hat-trick,ec45fbcd-334c-4464-998f-70bc54967e43,2026-07-26T12:10:06.423964,wc_all_matches.csv,CSV,6d772cd9-2e7a-4fc2-989c-5fcf8ab26b1b
1970,Group Stage,Brazil,4,1,Czechoslovakia,Estadio Jalisco,Guadalajara,Mexico,1970-06-03,nan,57cdce1e-cbaf-4e20-8ace-a06b19c65537,2026-07-26T12:10:06.423964,wc_all_matches.csv,CSV,6d772cd9-2e7a-4fc2-989c-5fcf8ab26b1b
1970,Group Stage,West Germany,3,10,Bulgaria,Estadio Nou Camp,León,Mexico,1970-06-02,nan,5370dbe3-2d27-4f6f-b152-4d9408de240d,2026-07-26T12:10:06.423964,wc_all_matches.csv,CSV,6d772cd9-2e7a-4fc2-989c-5fcf8ab26b1b
1970,Quarter-final,Brazil,4,2,Peru,Estadio Jalisco,Guadalajara,Mexico,1970-06-14,nan,f2741748-6c05-45c8-bfeb-8fa7430b1467,2026-07-26T12:10:06.423964,wc_all_matches.csv,CSV,6d772cd9-2e7a-4fc2-989c-5fcf8ab26b1b
1970,Quarter-final,West Germany,3,2,England,Estadio Nou Camp,León,Mexico,1970-06-14,AET - England 2-0 up,bedf2f4a-154e-4b94-ac1c-38741723f869,2026-07-26T12:10:06.423964,wc_all_matches.csv,CSV,6d772cd9-2e7a-4fc2-989c-5fcf8ab26b1b
1970,Semi-final,Italy,4,3,West Germany,Estadio Azteca,Mexico City,Mexico,1970-06-17,Game of the Century AET,908b3333-3df2-4778-ab4f-475db47c6b2e,2026-07-26T12:10:06.423964,wc_all_matches.csv,CSV,6d772cd9-2e7a-4fc2-989c-5fcf8ab26b1b
1970,Semi-final,Brazil,3,1,Uruguay,Estadio Jalisco,Guadalajara,Mexico,1970-06-17,nan,49d97f4b-bc5a-4ca6-b6bf-ced6ad6020cf,2026-07-26T12:10:06.423964,wc_all_matches.csv,CSV,6d772cd9-2e7a-4fc2-989c-5fcf8ab26b1b
1970,3rd Place,West Germany,1,0,Uruguay,Estadio Azteca,Mexico City,Mexico,1970-06-20,nan,747c74aa-a0ff-4958-83aa-7c32e2b1c3a5,2026-07-26T12:10:06.423964,wc_all_matches.csv,CSV,6d772cd9-2e7a-4fc2-989c-5fcf8ab26b1b
1970,Final,Brazil,4,1,Italy,Estadio Azteca,Mexico City,Mexico,1970-06-21,Brazil keep the Jules Rimet,7f1d23e0-de32-429d-9977-b53efa85711c,2026-07-26T12:10:06.423964,wc_all_matches.csv,CSV,6d772cd9-2e7a-4fc2-989c-5fcf8ab26b1b
1974,Group Stage,East Germany,1,0,West Germany,Volksparkstadion,Hamburg,West Germany,1974-06-22,Only time they met,fa911bd6-e855-4d36-b7ef-4086a58f8adb,2026-07-26T12:10:06.423964,wc_all_matches.csv,CSV,6d772cd9-2e7a-4fc2-989c-5fcf8ab26b1b
1974,Group Stage,Brazil,0,0,Yugoslavia,Olympiastadion,Berlin,West Germany,1974-06-18,nan,62988def-b5b1-4000-b31a-4189d14818a4,2026-07-26T12:10:06.423964,wc_all_matches.csv,CSV,6d772cd9-2e7a-4fc2-989c-5fcf8ab26b1b
1974,Semi-final Round,Netherlands,2,0,Brazil,Westfalenstadion,Dortmund,West Germany,1974-07-03,nan,a6197b61-9cb8-4d1b-a9e4-ac4c0eb5549f,2026-07-26T12:10:06.423964,wc_all_matches.csv,CSV,6d772cd9-2e7a-4fc2-989c-5fcf8ab26b1b
1974,Semi-final Round,West Germany,1,0,Poland,Olympiastadion,Frankfurt,West Germany,1974-07-03,nan,bc71e971-2575-451c-87bd-543d3283a4fc,2026-07-26T12:10:06.423964,wc_all_matches.csv,CSV,6d772cd9-2e7a-4fc2-989c-5fcf8ab26b1b
1974,3rd Place,Poland,1,0,Brazil,Olympiastadion,Munich,West Germany,1974-07-06,nan,74c47746-c133-4440-bda4-af7ace9d6db5,2026-07-26T12:10:06.423964,wc_all_matches.csv,CSV,6d772cd9-2e7a-4fc2-989c-5fcf8ab26b1b
1974,Final,West Germany,2,1,Netherlands,Olympiastadion,Munich,West Germany,1974-07-07,nan,d5fd0a04-69ed-4602-9305-a2e19037bd97,2026-07-26T12:10:06.423964,wc_all_matches.csv,CSV,6d772cd9-2e7a-4fc2-989c-5fcf8ab26b1b
1978,Group Stage,Argentina,2,1,Hungary,El Monumental,Buenos Aires,Argentina,1978-06-02,nan,d2676041-8e8d-4ea6-a45d-fd7fc3068bfa,2026-07-26T12:10:06.423964,wc_all_matches.csv,CSV,6d772cd9-2e7a-4fc2-989c-5fcf8ab26b1b
1978,Group Stage,Italy,1,0,Argentina,El Monumental,Buenos Aires,Argentina,1978-06-10,nan,a0022d06-edf0-4647-82d0-89add5e63abf,2026-07-26T12:10:06.423964,wc_all_matches.csv,CSV,6d772cd9-2e7a-4fc2-989c-5fcf8ab26b1b
1978,Group Stage,Argentina,6,0,Peru,El Monumental,Buenos Aires,Argentina,1978-06-21,Controversial result,e232d325-334f-4462-a33a-d9d7ee138eaf,2026-07-26T12:10:06.423964,wc_all_matches.csv,CSV,6d772cd9-2e7a-4fc2-989c-5fcf8ab26b1b
1978,3rd Place,Brazil,2,1,Italy,El Monumental,Buenos Aires,Argentina,1978-06-24,nan,6c3530a5-4fc4-41b5-b3af-3de720e77cbb,2026-07-26T12:10:06.423964,wc_all_matches.csv,CSV,6d772cd9-2e7a-4fc2-989c-5fcf8ab26b1b
1978,Final,Argentina,3,1,Netherlands,El Monumental,Buenos Aires,Argentina,1978-06-25,AET - Kempes 2,1db5ecc3-0ced-4ed4-b040-66ae72ee3185,2026-07-26T12:10:06.423964,wc_all_matches.csv,CSV,6d772cd9-2e7a-4fc2-989c-5fcf8ab26b1b
1982,Group Stage,Algeria,2,1,West Germany,El Molinon,Gijón,Spain,1982-06-16,Biggest WC upset 1982,6776413c-52da-414b-a7d3-c478a9509b90,2026-07-26T12:10:06.423964,wc_all_matches.csv,CSV,6d772cd9-2e7a-4fc2-989c-5fcf8ab26b1b
1982,Group Stage,West Germany,1,0,Austria,El Molinon,Gijón,Spain,1982-06-25,Disgrace of Gijón,953b74e2-3551-4b0e-9350-ad2216298a3f,2026-07-26T12:10:06.423964,wc_all_matches.csv,CSV,6d772cd9-2e7a-4fc2-989c-5fcf8ab26b1b
1982,Group Stage,Brazil,3,1,Argentina,Sarriá,Barcelona,Spain,1982-06-02,nan,8cf60f15-75a5-4cfb-8875-afb2f823ec84,2026-07-26T12:10:06.423964,wc_all_matches.csv,CSV,6d772cd9-2e7a-4fc2-989c-5fcf8ab26b1b
1982,Quarter-final,West Germany,0,0,France,Ramón Sánchez Pizjuán,Seville,Spain,1982-07-08,First WC shootout - Germany win 5-4 pens,2ab54f8b-3422-4804-8e39-bac8ef6b888c,2026-07-26T12:10:06.423964,wc_all_matches.csv,CSV,6d772cd9-2e7a-4fc2-989c-5fcf8ab26b1b
1982,Semi-final,Italy,2,0,Poland,Camp Nou,Barcelona,Spain,1982-07-08,nan,532dd7a1-2536-446d-a8c9-3c8fe144d6d5,2026-07-26T12:10:06.423964,wc_all_matches.csv,CSV,6d772cd9-2e7a-4fc2-989c-5fcf8ab26b1b
1982,3rd Place,Poland,3,2,France,Estadio Metropolitano,Madrid,Spain,1982-07-10,nan,71cdad81-f77c-428d-a9df-fbbd747846c5,2026-07-26T12:10:06.423964,wc_all_matches.csv,CSV,6d772cd9-2e7a-4fc2-989c-5fcf8ab26b1b
1982,Final,Italy,3,1,West Germany,Bernabéu,Madrid,Spain,1982-07-11,Rossi wins Golden Boot,c6e62140-be1d-46c0-82a9-9c9c475e4862,2026-07-26T12:10:06.423964,wc_all_matches.csv,CSV,6d772cd9-2e7a-4fc2-989c-5fcf8ab26b1b
1986,Group Stage,Denmark,6,1,Uruguay,Estadio Neza,Nezahualcóyotl,Mexico,1986-06-08,nan,0f9c9c5b-644c-4258-887c-a99b7ffbaacd,2026-07-26T12:10:06.423964,wc_all_matches.csv,CSV,6d772cd9-2e7a-4fc2-989c-5fcf8ab26b1b
1986,Round of 16,Belgium,4,3,Soviet Union,Estadio Jalisco,Guadalajara,Mexico,1986-06-15,AET,f9554a76-6343-4dd8-809a-d9dfdd211114,2026-07-26T12:10:06.423964,wc_all_matches.csv,CSV,6d772cd9-2e7a-4fc2-989c-5fcf8ab26b1b
1986,Quarter-final,Argentina,2,1,England,Estadio Azteca,Mexico City,Mexico,1986-06-22,Hand of God + Goal of Century,3b940d23-7f82-47e2-9cf7-236ac9bc44e8,2026-07-26T12:10:06.423964,wc_all_matches.csv,CSV,6d772cd9-2e7a-4fc2-989c-5fcf8ab26b1b
1986,Quarter-final,France,0,0,Brazil,Estadio Jalisco,Guadalajara,Mexico,1986-06-21,France win 4-3 pens,501956f3-85f5-4bc4-99fd-dd0b942ed94d,2026-07-26T12:10:06.423964,wc_all_matches.csv,CSV,6d772cd9-2e7a-4fc2-989c-5fcf8ab26b1b
1986,Semi-final,Argentina,2,0,Belgium,Estadio Azteca,Mexico City,Mexico,1986-06-25,Maradona 2 goals,b35fab67-a97b-452c-ace8-f393d6384b92,2026-07-26T12:10:06.423964,wc_all_matches.csv,CSV,6d772cd9-2e7a-4fc2-989c-5fcf8ab26b1b
1986,Semi-final,West Germany,2,0,France,Estadio Jalisco,Guadalajara,Mexico,1986-06-25,nan,a00a7db2-1148-43f6-a959-8836fcd199f7,2026-07-26T12:10:06.423964,wc_all_matches.csv,CSV,6d772cd9-2e7a-4fc2-989c-5fcf8ab26b1b
1986,3rd Place,France,4,2,Belgium,Estadio Cuauhtémoc,Puebla,Mexico,1986-06-28,nan,14c42c2e-49e1-46de-b057-734af3126bf7,2026-07-26T12:10:06.423964,wc_all_matches.csv,CSV,6d772cd9-2e7a-4fc2-989c-5fcf8ab26b1b
1986,Final,Argentina,3,2,West Germany,Estadio Azteca,Mexico City,Mexico,1986-06-29,Maradona's WC,5ea5c386-4244-4322-ac85-e5bca8a96425,2026-07-26T12:10:06.423964,wc_all_matches.csv,CSV,6d772cd9-2e7a-4fc2-989c-5fcf8ab26b1b
1990,Group Stage,Argentina,0,1,Cameroon,San Siro,Milan,Italy,1990-06-08,Greatest WC upset 1990,eb60db39-b744-4413-80e3-d884c4ad1dd9,2026-07-26T12:10:06.423964,wc_all_matches.csv,CSV,6d772cd9-2e7a-4fc2-989c-5fcf8ab26b1b
1990,Group Stage,Colombia,1,1,West Germany,Stadio Giuseppe Meazza,Milan,Italy,1990-06-19,Rene Higuita error,0c025fe1-5c83-47c3-b601-2dfed823cd92,2026-07-26T12:10:06.423964,wc_all_matches.csv,CSV,6d772cd9-2e7a-4fc2-989c-5fcf8ab26b1b
1990,Round of 16,Ireland,0,0,Romania,Stadio Luigi Ferraris,Genoa,Italy,1990-06-25,Ireland win 5-4 pens,8e2890bf-9e94-4dc5-8261-da69d6d81b66,2026-07-26T12:10:06.423964,wc_all_matches.csv,CSV,6d772cd9-2e7a-4fc2-989c-5fcf8ab26b1b
1990,Quarter-final,West Germany,1,0,Czechoslovakia,Stadio delle Alpi,Turin,Italy,1990-07-01,nan,3d21708c-92dc-4aa7-84be-c7473f08f95c,2026-07-26T12:10:06.423964,wc_all_matches.csv,CSV,6d772cd9-2e7a-4fc2-989c-5fcf8ab26b1b
1990,Quarter-final,Argentina,0,0,Yugoslavia,Stadio Marc Antonio Bentegodi,Florence,Italy,1990-07-01,Argentina win 3-2 pens,3f232fc0-4dc5-4a7d-b110-839d720fe0db,2026-07-26T12:10:06.423964,wc_all_matches.csv,CSV,6d772cd9-2e7a-4fc2-989c-5fcf8ab26b1b
1990,Semi-final,West Germany,1,1,England,Stadio delle Alpi,Turin,Italy,1990-07-04,Germany win 4-3 pens - Gazza cries,321b441d-1cef-46d4-8a1a-db92c8065f76,2026-07-26T12:10:06.423964,wc_all_matches.csv,CSV,6d772cd9-2e7a-4fc2-989c-5fcf8ab26b1b
