team,group,confederation,fifa_rank,coach,best_wc_result,debut_2026,_ingestion_id,_ingested_at,_source_file,_source_format,_run_id
Uruguay,H,CONMEBOL,17,Marcelo Bielsa,"Winners (1930,1950)",No,412b7df4-5cda-45ca-b755-7dafcd32556d,2026-08-12T12:56:49.732407,wc_2026_teams.json,JSON,ef611b7e-3eaf-4944-b717-a48c1c602341
France,I,UEFA,1,Didier Deschamps,"Winners (1998,2018)",No,bcb8a18a-2451-4ee1-93fe-c23a3925bd69,2026-08-12T12:56:49.732407,wc_2026_teams.json,JSON,ef611b7e-3eaf-4944-b717-a48c1c602341
Senegal,I,CAF,14,Aliou Cissé,Quarter-finals (2002),No,73470d0e-c697-49fd-95c0-7cf28e01c948,2026-08-12T12:56:49.732407,wc_2026_teams.json,JSON,ef611b7e-3eaf-4944-b717-a48c1c602341
Norway,I,UEFA,44,Ståle Solbakken,"Round of 16 (1994,1998)",No,29eaf43c-ff5e-44ea-9c6c-a98a690e7045,2026-08-12T12:56:49.732407,wc_2026_teams.json,JSON,ef611b7e-3eaf-4944-b717-a48c1c602341
Iraq,I,AFC,61,Graham Arnold,Group stage (1986),No,cac30bc4-8778-48e9-a89f-9acd42770397,2026-08-12T12:56:49.732407,wc_2026_teams.json,JSON,ef611b7e-3eaf-4944-b717-a48c1c602341
Argentina,J,CONMEBOL,3,Lionel Scaloni,"Winners (1978,1986,2022)",No,dbae19f3-2a03-43bf-9b0c-387065e7a08d,2026-08-12T12:56:49.732407,wc_2026_teams.json,JSON,ef611b7e-3eaf-4944-b717-a48c1c602341
Algeria,J,CAF,36,Vladimir Petkovic,Round of 16 (2014),No,94cbb432-cef2-482b-9589-55957773b803,2026-08-12T12:56:49.732407,wc_2026_teams.json,JSON,ef611b7e-3eaf-4944-b717-a48c1c602341
Austria,J,UEFA,23,Ralf Rangnick,Third place (1954),No,8a3b1640-b28b-46d5-be28-40fc5e395471,2026-08-12T12:56:49.732407,wc_2026_teams.json,JSON,ef611b7e-3eaf-4944-b717-a48c1c602341
Jordan,J,AFC,68,Hussain Ammouta,First appearance,Yes,0737715f-eba7-467b-bbe6-3b881739a994,2026-08-12T12:56:49.732407,wc_2026_teams.json,JSON,ef611b7e-3eaf-4944-b717-a48c1c602341
Portugal,K,UEFA,5,Roberto Martínez,"Semi-finals (1966,2006)",No,efe783c1-6fd4-4486-98c5-ec659401f151,2026-08-12T12:56:49.732407,wc_2026_teams.json,JSON,ef611b7e-3eaf-4944-b717-a48c1c602341
DR Congo,K,CAF,51,Sébastien Desabre,Group stage (1974),No,4f278349-d170-4188-88d3-2c27d923c271,2026-08-12T12:56:49.732407,wc_2026_teams.json,JSON,ef611b7e-3eaf-4944-b717-a48c1c602341
Uzbekistan,K,AFC,62,Srecko Katanec,First appearance,Yes,5ddb22a4-f2a0-4d78-b241-52d0cd49f68b,2026-08-12T12:56:49.732407,wc_2026_teams.json,JSON,ef611b7e-3eaf-4944-b717-a48c1c602341
Colombia,K,CONMEBOL,13,Néstor Lorenzo,Quarter-finals (2014),No,be485714-0bbb-411c-a707-6caed2aaba81,2026-08-12T12:56:49.732407,wc_2026_teams.json,JSON,ef611b7e-3eaf-4944-b717-a48c1c602341
England,L,UEFA,4,Thomas Tuchel,Winners (1966),No,5607fa84-2acd-4517-8bfe-ef1c7be139b2,2026-08-12T12:56:49.732407,wc_2026_teams.json,JSON,ef611b7e-3eaf-4944-b717-a48c1c602341
Croatia,L,UEFA,11,Zlatko Dalić,Runner-up (2018),No,58b87bf3-f48f-48a1-9464-1f3c624c2ffe,2026-08-12T12:56:49.732407,wc_2026_teams.json,JSON,ef611b7e-3eaf-4944-b717-a48c1c602341
Ghana,L,CAF,65,Otto Addo,Quarter-finals (2010),No,f40c8f08-0fb4-4002-8f90-4059986c0f96,2026-08-12T12:56:49.732407,wc_2026_teams.json,JSON,ef611b7e-3eaf-4944-b717-a48c1c602341
Panama,L,CONCACAF,53,Thomas Christiansen,Group stage (2018),No,def81193-3dac-4a7d-a930-864bd32d580e,2026-08-12T12:56:49.732407,wc_2026_teams.json,JSON,ef611b7e-3eaf-4944-b717-a48c1c602341
