team,group,confederation,fifa_rank,coach,best_wc_result,debut_2026,_ingestion_id,_ingested_at,_source_file,_source_format,_run_id
Japan,F,AFC,18,Hajime Moriyasu,"Round of 16 (2002,2010,2018,2022)",No,5cc0bdeb-56e7-4394-b6b9-ca0092351776,2026-08-12T12:47:04.018998,wc_2026_teams.json,JSON,6863b9ef-51c5-4499-b443-3941b42257c8
Sweden,F,UEFA,39,Jon Dahl Tomasson,Runner-up (1958),No,291ac52f-646f-43a1-8d68-082c401c1876,2026-08-12T12:47:04.018998,wc_2026_teams.json,JSON,6863b9ef-51c5-4499-b443-3941b42257c8
Tunisia,F,CAF,40,Faouzi Benzarti,Group stage (6 apps),No,047a121f-807b-4dee-b841-b042823c2227,2026-08-12T12:47:04.018998,wc_2026_teams.json,JSON,6863b9ef-51c5-4499-b443-3941b42257c8
Belgium,G,UEFA,9,Domenico Tedesco,Semi-finals (2018),No,cd653a02-be03-42bc-bbb5-162588055417,2026-08-12T12:47:04.018998,wc_2026_teams.json,JSON,6863b9ef-51c5-4499-b443-3941b42257c8
Egypt,G,CAF,29,Hossam El-Badry,Round of 16 (1934),No,d34a1b28-20c3-4bc3-bb0e-86d7ba5d1319,2026-08-12T12:47:04.018998,wc_2026_teams.json,JSON,6863b9ef-51c5-4499-b443-3941b42257c8
Iran,G,AFC,21,Amir Ghalenoei,Group stage (6 apps),No,eff38810-f3aa-4e93-8177-b400dd05f973,2026-08-12T12:47:04.018998,wc_2026_teams.json,JSON,6863b9ef-51c5-4499-b443-3941b42257c8
New Zealand,G,OFC,95,Darren Bazeley,"Group stage (1982,2010)",No,84610e63-2e5e-42e4-a6e6-9a480e12fde2,2026-08-12T12:47:04.018998,wc_2026_teams.json,JSON,6863b9ef-51c5-4499-b443-3941b42257c8
Spain,H,UEFA,2,Luis de la Fuente,Winners (2010),No,8ca7bb71-33be-4f89-9e4c-9eb130215a01,2026-08-12T12:47:04.018998,wc_2026_teams.json,JSON,6863b9ef-51c5-4499-b443-3941b42257c8
Cape Verde,H,CAF,70,Pedro Brito,First appearance,Yes,19f55478-e873-4ae6-b53d-5429d5799f32,2026-08-12T12:47:04.018998,wc_2026_teams.json,JSON,6863b9ef-51c5-4499-b443-3941b42257c8
Saudi Arabia,H,AFC,57,Roberto Mancini,Round of 16 (1994),No,0418e174-3b2f-4ed8-8040-92b6d88efad5,2026-08-12T12:47:04.018998,wc_2026_teams.json,JSON,6863b9ef-51c5-4499-b443-3941b42257c8
Uruguay,H,CONMEBOL,17,Marcelo Bielsa,"Winners (1930,1950)",No,1d89e025-484f-4782-abd4-10e3b6ab5815,2026-08-12T12:47:04.018998,wc_2026_teams.json,JSON,6863b9ef-51c5-4499-b443-3941b42257c8
France,I,UEFA,1,Didier Deschamps,"Winners (1998,2018)",No,85e6aa4f-9dbf-4261-a742-c042925a1e72,2026-08-12T12:47:04.018998,wc_2026_teams.json,JSON,6863b9ef-51c5-4499-b443-3941b42257c8
Senegal,I,CAF,14,Aliou Cissé,Quarter-finals (2002),No,582c1edb-d384-46e7-8fc2-66b965394d01,2026-08-12T12:47:04.018998,wc_2026_teams.json,JSON,6863b9ef-51c5-4499-b443-3941b42257c8
Norway,I,UEFA,44,Ståle Solbakken,"Round of 16 (1994,1998)",No,8bd949bf-2f47-4200-a2f0-d37b58111bab,2026-08-12T12:47:04.018998,wc_2026_teams.json,JSON,6863b9ef-51c5-4499-b443-3941b42257c8
Iraq,I,AFC,61,Graham Arnold,Group stage (1986),No,3807f5fb-9156-4083-b0ac-36f1e2372137,2026-08-12T12:47:04.018998,wc_2026_teams.json,JSON,6863b9ef-51c5-4499-b443-3941b42257c8
Argentina,J,CONMEBOL,3,Lionel Scaloni,"Winners (1978,1986,2022)",No,9f33d813-5d0e-4ef2-96b0-c06dd99e12b9,2026-08-12T12:47:04.018998,wc_2026_teams.json,JSON,6863b9ef-51c5-4499-b443-3941b42257c8
Algeria,J,CAF,36,Vladimir Petkovic,Round of 16 (2014),No,b8581dc7-c01e-4923-82aa-43ebe3ff6f8f,2026-08-12T12:47:04.018998,wc_2026_teams.json,JSON,6863b9ef-51c5-4499-b443-3941b42257c8
Austria,J,UEFA,23,Ralf Rangnick,Third place (1954),No,9b60a2ba-01cb-4409-b2b6-049f8c002676,2026-08-12T12:47:04.018998,wc_2026_teams.json,JSON,6863b9ef-51c5-4499-b443-3941b42257c8
Jordan,J,AFC,68,Hussain Ammouta,First appearance,Yes,8293a136-a7f0-4303-8ebd-9c062c5efe12,2026-08-12T12:47:04.018998,wc_2026_teams.json,JSON,6863b9ef-51c5-4499-b443-3941b42257c8
Portugal,K,UEFA,5,Roberto Martínez,"Semi-finals (1966,2006)",No,a74bd739-d695-4fb2-80e3-777db170cc59,2026-08-12T12:47:04.018998,wc_2026_teams.json,JSON,6863b9ef-51c5-4499-b443-3941b42257c8
DR Congo,K,CAF,51,Sébastien Desabre,Group stage (1974),No,d3b77f2c-822f-48ac-a8fa-fa388529d580,2026-08-12T12:47:04.018998,wc_2026_teams.json,JSON,6863b9ef-51c5-4499-b443-3941b42257c8
Uzbekistan,K,AFC,62,Srecko Katanec,First appearance,Yes,4b78fa89-f0f2-496d-861f-bd4c097b7ffb,2026-08-12T12:47:04.018998,wc_2026_teams.json,JSON,6863b9ef-51c5-4499-b443-3941b42257c8
Colombia,K,CONMEBOL,13,Néstor Lorenzo,Quarter-finals (2014),No,c90945ba-704d-4cab-b083-898084c7d82b,2026-08-12T12:47:04.018998,wc_2026_teams.json,JSON,6863b9ef-51c5-4499-b443-3941b42257c8
England,L,UEFA,4,Thomas Tuchel,Winners (1966),No,fa10468b-ba65-4836-aa56-b41640634199,2026-08-12T12:47:04.018998,wc_2026_teams.json,JSON,6863b9ef-51c5-4499-b443-3941b42257c8
Croatia,L,UEFA,11,Zlatko Dalić,Runner-up (2018),No,901ebd24-7553-42ef-a5da-84b0ea1c8ff5,2026-08-12T12:47:04.018998,wc_2026_teams.json,JSON,6863b9ef-51c5-4499-b443-3941b42257c8
Ghana,L,CAF,65,Otto Addo,Quarter-finals (2010),No,b2020385-bd87-4212-b6cb-705480b82d39,2026-08-12T12:47:04.018998,wc_2026_teams.json,JSON,6863b9ef-51c5-4499-b443-3941b42257c8
Panama,L,CONCACAF,53,Thomas Christiansen,Group stage (2018),No,074c437b-6dca-47f9-a468-1dde0ccb4b95,2026-08-12T12:47:04.018998,wc_2026_teams.json,JSON,6863b9ef-51c5-4499-b443-3941b42257c8
