year,stage,team1,score1,score2,team2,venue,city,country,date,notes,_ingestion_id,_ingested_at,_source_file,_source_format,_run_id
1934,Semi-final,Germany,3,1,Sweden,Stadio Bentegodi,Bologna,Italy,1934-06-03,nan,21db3826-ff65-49aa-beaa-69761eab4244,2026-07-21T14:40:52.144440,wc_all_matches.csv,CSV,28b06e72-2989-4cb8-aeb1-1b9b1708057b
1934,3rd Place,Germany,3,2,Austria,Stadio Bentegodi,Naples,Italy,1934-06-07,nan,7b8600c9-8ca2-4e66-83b5-89a7768dd455,2026-07-21T14:40:52.144440,wc_all_matches.csv,CSV,28b06e72-2989-4cb8-aeb1-1b9b1708057b
1934,Final,Italy,2,1,Czechoslovakia,PNF Stadium,Rome,Italy,1934-06-10,AET,95545f78-fb2a-4bf0-9cbf-24ff82b82b65,2026-07-21T14:40:52.144440,wc_all_matches.csv,CSV,28b06e72-2989-4cb8-aeb1-1b9b1708057b
1938,Round of 16,Brazil,6,5,Poland,Stade de la Meinau,Strasbourg,France,1938-06-05,AET - 11 goals!,0e3a26ab-e9b9-413f-8139-4c1ddcdc1fff,2026-07-21T14:40:52.144440,wc_all_matches.csv,CSV,28b06e72-2989-4cb8-aeb1-1b9b1708057b
1938,Round of 16,Italy,2,1,Norway,Stade de Gerland,Lyon,France,1938-06-05,AET,8164e84c-d1ac-42ba-b435-19dd180a4e17,2026-07-21T14:40:52.144440,wc_all_matches.csv,CSV,28b06e72-2989-4cb8-aeb1-1b9b1708057b
1938,Quarter-final,Brazil,1,1,Czechoslovakia,Stade de la Meinau,Bordeaux,France,1938-06-12,Replay,42fb06db-aaca-43b6-a3b0-f41c073b0961,2026-07-21T14:40:52.144440,wc_all_matches.csv,CSV,28b06e72-2989-4cb8-aeb1-1b9b1708057b
1938,Semi-final,Italy,2,1,Brazil,Stade de Colombes,Paris,France,1938-06-16,nan,dc94d438-9913-4f2c-8478-b1b24c074cd2,2026-07-21T14:40:52.144440,wc_all_matches.csv,CSV,28b06e72-2989-4cb8-aeb1-1b9b1708057b
1938,Semi-final,Hungary,5,1,Sweden,Stade Olympique,Paris,France,1938-06-16,nan,41f09212-705f-4061-a559-71617201b2bb,2026-07-21T14:40:52.144440,wc_all_matches.csv,CSV,28b06e72-2989-4cb8-aeb1-1b9b1708057b
1938,3rd Place,Brazil,4,2,Sweden,Stade de Bordeaux,Bordeaux,France,1938-06-19,nan,90c111c7-76dd-41a4-add8-26f458c12ae3,2026-07-21T14:40:52.144440,wc_all_matches.csv,CSV,28b06e72-2989-4cb8-aeb1-1b9b1708057b
1938,Final,Italy,4,2,Hungary,Stade de Colombes,Paris,France,1938-06-19,nan,c83a939e-047d-415f-b7a3-e2004d27b489,2026-07-21T14:40:52.144440,wc_all_matches.csv,CSV,28b06e72-2989-4cb8-aeb1-1b9b1708057b
1950,Group Stage,Brazil,4,0,Mexico,Estádio do Maracanã,Rio de Janeiro,Brazil,1950-06-24,nan,6477648c-5348-4142-ac44-393f288870db,2026-07-21T14:40:52.144440,wc_all_matches.csv,CSV,28b06e72-2989-4cb8-aeb1-1b9b1708057b
1950,Group Stage,England,0,1,USA,Estádio Independência,Belo Horizonte,Brazil,1950-06-29,Greatest WC upset ever,4e70858c-df0b-4e47-8bed-97dfd6c3d73e,2026-07-21T14:40:52.144440,wc_all_matches.csv,CSV,28b06e72-2989-4cb8-aeb1-1b9b1708057b
1950,Final Round,Brazil,7,1,Sweden,Estádio do Maracanã,Rio de Janeiro,Brazil,1950-07-09,nan,b2e841cf-92df-43e8-a1ea-7f3475b3505d,2026-07-21T14:40:52.144440,wc_all_matches.csv,CSV,28b06e72-2989-4cb8-aeb1-1b9b1708057b
1950,Final Round,Uruguay,3,2,Sweden,Estádio do Maracanã,São Paulo,Brazil,1950-07-09,nan,bba1b0fc-1ed8-4d7d-ad32-d8c7df0f4b90,2026-07-21T14:40:52.144440,wc_all_matches.csv,CSV,28b06e72-2989-4cb8-aeb1-1b9b1708057b
1950,Final Round,Uruguay,2,1,Brazil,Estádio do Maracanã,Rio de Janeiro,Brazil,1950-07-16,Maracanazo,b697b2d5-bf1c-4f72-9101-ffc3246418ee,2026-07-21T14:40:52.144440,wc_all_matches.csv,CSV,28b06e72-2989-4cb8-aeb1-1b9b1708057b
1954,Group Stage,Hungary,9,0,South Korea,Hardturm,Zürich,Switzerland,1954-06-17,nan,199541f7-aeb6-453c-a0c2-278c46bda7f6,2026-07-21T14:40:52.144440,wc_all_matches.csv,CSV,28b06e72-2989-4cb8-aeb1-1b9b1708057b
1954,Group Stage,West Germany,3,8,Hungary,Wankdorf,Bern,Switzerland,1954-06-20,nan,22112e56-f425-4bb7-b2c6-88ffaa58490b,2026-07-21T14:40:52.144440,wc_all_matches.csv,CSV,28b06e72-2989-4cb8-aeb1-1b9b1708057b
1954,Quarter-final,Austria,7,5,Switzerland,Hardturm,Lausanne,Switzerland,1954-06-26,Highest scoring WC match ever,9c98392f-4215-424f-b2ab-ef35eedbe5e7,2026-07-21T14:40:52.144440,wc_all_matches.csv,CSV,28b06e72-2989-4cb8-aeb1-1b9b1708057b
1954,Semi-final,West Germany,6,1,Austria,Wankdorf,Basel,Switzerland,1954-06-30,nan,906bb338-f51b-46e5-84e8-4e8e1b8d020e,2026-07-21T14:40:52.144440,wc_all_matches.csv,CSV,28b06e72-2989-4cb8-aeb1-1b9b1708057b
1954,Semi-final,Hungary,4,2,Uruguay,Stade Olympique,Lausanne,Switzerland,1954-06-30,nan,c8e1e632-1d56-4dee-aed2-88561e01f0e6,2026-07-21T14:40:52.144440,wc_all_matches.csv,CSV,28b06e72-2989-4cb8-aeb1-1b9b1708057b
1954,3rd Place,Austria,3,1,Uruguay,Hardturm,Zürich,Switzerland,1954-07-03,nan,842629f2-ea13-4ec6-b490-f361c03c45e7,2026-07-21T14:40:52.144440,wc_all_matches.csv,CSV,28b06e72-2989-4cb8-aeb1-1b9b1708057b
1954,Final,West Germany,3,2,Hungary,Wankdorf,Bern,Switzerland,1954-07-04,Miracle of Bern,73647ad3-187f-40f9-8955-1cf1f8deddb2,2026-07-21T14:40:52.144440,wc_all_matches.csv,CSV,28b06e72-2989-4cb8-aeb1-1b9b1708057b
1958,Group Stage,Brazil,3,0,Austria,Ryavallen,Borås,Sweden,1958-06-08,nan,83239d6a-4cab-4582-ab64-348e04ed57be,2026-07-21T14:40:52.144440,wc_all_matches.csv,CSV,28b06e72-2989-4cb8-aeb1-1b9b1708057b
1958,Group Stage,France,7,3,Paraguay,Idrottsparken,Norrköping,Sweden,1958-06-08,Fontaine hat-trick,13333e9f-4b50-4cbc-b04f-fba5056770b3,2026-07-21T14:40:52.144440,wc_all_matches.csv,CSV,28b06e72-2989-4cb8-aeb1-1b9b1708057b
1958,Quarter-final,France,4,0,Northern Ireland,Ullevi,Gothenburg,Sweden,1958-06-19,nan,ddc22a7b-cad2-4dde-9ecc-14e31c8d8539,2026-07-21T14:40:52.144440,wc_all_matches.csv,CSV,28b06e72-2989-4cb8-aeb1-1b9b1708057b
1958,Semi-final,Brazil,5,2,France,Ullevi,Gothenburg,Sweden,1958-06-24,nan,2052fd97-c51c-49a0-9632-4202085923c5,2026-07-21T14:40:52.144440,wc_all_matches.csv,CSV,28b06e72-2989-4cb8-aeb1-1b9b1708057b
1958,Semi-final,Sweden,3,1,West Germany,Ullevi,Gothenburg,Sweden,1958-06-24,nan,3cee67cb-08b2-442c-a7a3-8a95b594fa61,2026-07-21T14:40:52.144440,wc_all_matches.csv,CSV,28b06e72-2989-4cb8-aeb1-1b9b1708057b
1958,3rd Place,France,6,3,West Germany,Ullevi,Gothenburg,Sweden,1958-06-28,Fontaine scores 4,f161b0c8-5d18-4194-9739-0aa6ba8fff9b,2026-07-21T14:40:52.144440,wc_all_matches.csv,CSV,28b06e72-2989-4cb8-aeb1-1b9b1708057b
1958,Final,Brazil,5,2,Sweden,Råsunda,Stockholm,Sweden,1958-06-29,Pelé scores 2 at 17,f8745f66-aa5a-4c41-b42e-9d1fd73be7cc,2026-07-21T14:40:52.144440,wc_all_matches.csv,CSV,28b06e72-2989-4cb8-aeb1-1b9b1708057b
1962,Group Stage,Soviet Union,2,0,Yugoslavia,Estadio El Teniente,Rancagua,Chile,1962-05-31,nan,6d1f7ab0-b53e-4bf0-b67d-e9e3214667f2,2026-07-21T14:40:52.144440,wc_all_matches.csv,CSV,28b06e72-2989-4cb8-aeb1-1b9b1708057b
1962,Group Stage,Italy,0,0,Chile,Estadio Nacional,Santiago,Chile,1962-06-02,Battle of Santiago,37b7dc0c-2699-4395-bd51-c93bf5ec5d1c,2026-07-21T14:40:52.144440,wc_all_matches.csv,CSV,28b06e72-2989-4cb8-aeb1-1b9b1708057b
1962,Quarter-final,Brazil,3,1,England,Estadio Sausalito,Viña del Mar,Chile,1962-06-10,nan,b7d053d4-2f52-445e-9020-849ce68eb2cb,2026-07-21T14:40:52.144440,wc_all_matches.csv,CSV,28b06e72-2989-4cb8-aeb1-1b9b1708057b
1962,Semi-final,Brazil,4,2,Chile,Estadio Nacional,Santiago,Chile,1962-06-13,nan,40047bc8-4b85-4c67-8a6f-36dc545b640b,2026-07-21T14:40:52.144440,wc_all_matches.csv,CSV,28b06e72-2989-4cb8-aeb1-1b9b1708057b
1962,Semi-final,Czechoslovakia,3,1,Yugoslavia,Estadio El Teniente,Vina del Mar,Chile,1962-06-13,nan,f08ed2f2-7f10-4084-95d6-c95b0cbd723d,2026-07-21T14:40:52.144440,wc_all_matches.csv,CSV,28b06e72-2989-4cb8-aeb1-1b9b1708057b
1962,3rd Place,Chile,1,0,Yugoslavia,Estadio Nacional,Santiago,Chile,1962-06-16,nan,956b661e-7ea2-476f-8385-ec81383359e6,2026-07-21T14:40:52.144440,wc_all_matches.csv,CSV,28b06e72-2989-4cb8-aeb1-1b9b1708057b
1962,Final,Brazil,3,1,Czechoslovakia,Estadio Nacional,Santiago,Chile,1962-06-17,nan,bc5c145f-970e-464d-bccf-551c38384006,2026-07-21T14:40:52.144440,wc_all_matches.csv,CSV,28b06e72-2989-4cb8-aeb1-1b9b1708057b
1966,Group Stage,England,0,0,Uruguay,Wembley,London,England,1966-07-11,nan,62a595bd-73e9-4243-971d-9ad933004eaa,2026-07-21T14:40:52.144440,wc_all_matches.csv,CSV,28b06e72-2989-4cb8-aeb1-1b9b1708057b
1966,Group Stage,North Korea,1,0,Italy,Ayresome Park,Middlesbrough,England,1966-07-19,Biggest WC upset,0051b32c-fa2c-465d-80f3-336a9aa7dcc0,2026-07-21T14:40:52.144440,wc_all_matches.csv,CSV,28b06e72-2989-4cb8-aeb1-1b9b1708057b
1966,Quarter-final,North Korea,3,5,Portugal,Goodison Park,Liverpool,England,1966-07-23,Eusébio scores 4,dd07b9af-c54b-4e56-9a88-67a483b588ce,2026-07-21T14:40:52.144440,wc_all_matches.csv,CSV,28b06e72-2989-4cb8-aeb1-1b9b1708057b
1966,Quarter-final,England,1,0,Argentina,Wembley,London,England,1966-07-23,nan,63f97a72-d1e9-4607-8182-7f2501187256,2026-07-21T14:40:52.144440,wc_all_matches.csv,CSV,28b06e72-2989-4cb8-aeb1-1b9b1708057b
1966,Semi-final,England,2,1,Portugal,Wembley,London,England,1966-07-26,nan,f2515312-93d8-411c-861b-c755b0f4fb8e,2026-07-21T14:40:52.144440,wc_all_matches.csv,CSV,28b06e72-2989-4cb8-aeb1-1b9b1708057b
1966,Semi-final,West Germany,2,1,Soviet Union,Goodison Park,Liverpool,England,1966-07-25,nan,8a662043-57c3-4aee-aef4-eac43ddc25ee,2026-07-21T14:40:52.144440,wc_all_matches.csv,CSV,28b06e72-2989-4cb8-aeb1-1b9b1708057b
1966,3rd Place,Portugal,2,1,Soviet Union,Wembley,London,England,1966-07-28,nan,8144ab1d-ffba-4859-8fa9-838198855263,2026-07-21T14:40:52.144440,wc_all_matches.csv,CSV,28b06e72-2989-4cb8-aeb1-1b9b1708057b
1966,Final,England,4,2,West Germany,Wembley,London,England,1966-07-30,Geoff Hurst hat-trick,6ff4b4c3-f7ee-4433-9d24-caf1a7faf2b5,2026-07-21T14:40:52.144440,wc_all_matches.csv,CSV,28b06e72-2989-4cb8-aeb1-1b9b1708057b
1970,Group Stage,Brazil,4,1,Czechoslovakia,Estadio Jalisco,Guadalajara,Mexico,1970-06-03,nan,e02c5b60-1c64-4cd4-ae4c-da77819d377f,2026-07-21T14:40:52.144440,wc_all_matches.csv,CSV,28b06e72-2989-4cb8-aeb1-1b9b1708057b
1970,Group Stage,West Germany,3,10,Bulgaria,Estadio Nou Camp,León,Mexico,1970-06-02,nan,4ad2921d-db96-4d16-bc19-c45423414721,2026-07-21T14:40:52.144440,wc_all_matches.csv,CSV,28b06e72-2989-4cb8-aeb1-1b9b1708057b
1970,Quarter-final,Brazil,4,2,Peru,Estadio Jalisco,Guadalajara,Mexico,1970-06-14,nan,cf811443-91a2-4ca0-8de3-760fec1b4845,2026-07-21T14:40:52.144440,wc_all_matches.csv,CSV,28b06e72-2989-4cb8-aeb1-1b9b1708057b
1970,Quarter-final,West Germany,3,2,England,Estadio Nou Camp,León,Mexico,1970-06-14,AET - England 2-0 up,d2972e6c-c609-4d52-855b-d8c5133d0a1e,2026-07-21T14:40:52.144440,wc_all_matches.csv,CSV,28b06e72-2989-4cb8-aeb1-1b9b1708057b
1970,Semi-final,Italy,4,3,West Germany,Estadio Azteca,Mexico City,Mexico,1970-06-17,Game of the Century AET,171c8cd5-128e-4fcf-9a4e-5324b48ffe97,2026-07-21T14:40:52.144440,wc_all_matches.csv,CSV,28b06e72-2989-4cb8-aeb1-1b9b1708057b
1970,Semi-final,Brazil,3,1,Uruguay,Estadio Jalisco,Guadalajara,Mexico,1970-06-17,nan,c8d4fef1-d8cc-4de7-b0fd-7e519e05b23c,2026-07-21T14:40:52.144440,wc_all_matches.csv,CSV,28b06e72-2989-4cb8-aeb1-1b9b1708057b
1970,3rd Place,West Germany,1,0,Uruguay,Estadio Azteca,Mexico City,Mexico,1970-06-20,nan,be20aad3-ac57-4483-9aea-061cc6598de3,2026-07-21T14:40:52.144440,wc_all_matches.csv,CSV,28b06e72-2989-4cb8-aeb1-1b9b1708057b
1970,Final,Brazil,4,1,Italy,Estadio Azteca,Mexico City,Mexico,1970-06-21,Brazil keep the Jules Rimet,f37280ec-338b-460e-89d7-fca46de045e4,2026-07-21T14:40:52.144440,wc_all_matches.csv,CSV,28b06e72-2989-4cb8-aeb1-1b9b1708057b
1974,Group Stage,East Germany,1,0,West Germany,Volksparkstadion,Hamburg,West Germany,1974-06-22,Only time they met,7f357724-7fce-458b-9b8f-a5358f4cdd5b,2026-07-21T14:40:52.144440,wc_all_matches.csv,CSV,28b06e72-2989-4cb8-aeb1-1b9b1708057b
1974,Group Stage,Brazil,0,0,Yugoslavia,Olympiastadion,Berlin,West Germany,1974-06-18,nan,775a20ca-1507-4b70-9281-14134d12db80,2026-07-21T14:40:52.144440,wc_all_matches.csv,CSV,28b06e72-2989-4cb8-aeb1-1b9b1708057b
1974,Semi-final Round,Netherlands,2,0,Brazil,Westfalenstadion,Dortmund,West Germany,1974-07-03,nan,eaf3f900-9bd1-4737-ae46-b6ee6ea2aae4,2026-07-21T14:40:52.144440,wc_all_matches.csv,CSV,28b06e72-2989-4cb8-aeb1-1b9b1708057b
1974,Semi-final Round,West Germany,1,0,Poland,Olympiastadion,Frankfurt,West Germany,1974-07-03,nan,be80dfd6-da28-4519-b1e4-6ef79efd7ce1,2026-07-21T14:40:52.144440,wc_all_matches.csv,CSV,28b06e72-2989-4cb8-aeb1-1b9b1708057b
1974,3rd Place,Poland,1,0,Brazil,Olympiastadion,Munich,West Germany,1974-07-06,nan,c3c5c8d7-49f0-4ef5-8a3a-2fad232f68b6,2026-07-21T14:40:52.144440,wc_all_matches.csv,CSV,28b06e72-2989-4cb8-aeb1-1b9b1708057b
1974,Final,West Germany,2,1,Netherlands,Olympiastadion,Munich,West Germany,1974-07-07,nan,92c97ed4-52e6-4312-860f-611f6eb85ad0,2026-07-21T14:40:52.144440,wc_all_matches.csv,CSV,28b06e72-2989-4cb8-aeb1-1b9b1708057b
1978,Group Stage,Argentina,2,1,Hungary,El Monumental,Buenos Aires,Argentina,1978-06-02,nan,8e8eb751-a433-436e-a294-ab401287f04c,2026-07-21T14:40:52.144440,wc_all_matches.csv,CSV,28b06e72-2989-4cb8-aeb1-1b9b1708057b
1978,Group Stage,Italy,1,0,Argentina,El Monumental,Buenos Aires,Argentina,1978-06-10,nan,a99ff735-ec5f-468d-be2b-7a4b73d5e513,2026-07-21T14:40:52.144440,wc_all_matches.csv,CSV,28b06e72-2989-4cb8-aeb1-1b9b1708057b
1978,Group Stage,Argentina,6,0,Peru,El Monumental,Buenos Aires,Argentina,1978-06-21,Controversial result,d5c78039-ed51-4fe5-987d-34a46b351a9b,2026-07-21T14:40:52.144440,wc_all_matches.csv,CSV,28b06e72-2989-4cb8-aeb1-1b9b1708057b
1978,3rd Place,Brazil,2,1,Italy,El Monumental,Buenos Aires,Argentina,1978-06-24,nan,c2f80847-6f2c-4605-b053-42552aaf8a4a,2026-07-21T14:40:52.144440,wc_all_matches.csv,CSV,28b06e72-2989-4cb8-aeb1-1b9b1708057b
1978,Final,Argentina,3,1,Netherlands,El Monumental,Buenos Aires,Argentina,1978-06-25,AET - Kempes 2,9f68cfd2-7713-453e-b52e-e0d742d94e78,2026-07-21T14:40:52.144440,wc_all_matches.csv,CSV,28b06e72-2989-4cb8-aeb1-1b9b1708057b
1982,Group Stage,Algeria,2,1,West Germany,El Molinon,Gijón,Spain,1982-06-16,Biggest WC upset 1982,5c90e983-5be7-4a01-bfa5-0978b12d1f51,2026-07-21T14:40:52.144440,wc_all_matches.csv,CSV,28b06e72-2989-4cb8-aeb1-1b9b1708057b
1982,Group Stage,West Germany,1,0,Austria,El Molinon,Gijón,Spain,1982-06-25,Disgrace of Gijón,c414da07-ff77-4e15-aadb-da288b2498b1,2026-07-21T14:40:52.144440,wc_all_matches.csv,CSV,28b06e72-2989-4cb8-aeb1-1b9b1708057b
1982,Group Stage,Brazil,3,1,Argentina,Sarriá,Barcelona,Spain,1982-06-02,nan,33deef01-9914-460d-a695-7596ee732b68,2026-07-21T14:40:52.144440,wc_all_matches.csv,CSV,28b06e72-2989-4cb8-aeb1-1b9b1708057b
1982,Quarter-final,West Germany,0,0,France,Ramón Sánchez Pizjuán,Seville,Spain,1982-07-08,First WC shootout - Germany win 5-4 pens,f42bce2f-b72b-4533-9787-5e6774c54290,2026-07-21T14:40:52.144440,wc_all_matches.csv,CSV,28b06e72-2989-4cb8-aeb1-1b9b1708057b
1982,Semi-final,Italy,2,0,Poland,Camp Nou,Barcelona,Spain,1982-07-08,nan,408fe026-b7c3-498a-9195-dbe7a89c98aa,2026-07-21T14:40:52.144440,wc_all_matches.csv,CSV,28b06e72-2989-4cb8-aeb1-1b9b1708057b
1982,3rd Place,Poland,3,2,France,Estadio Metropolitano,Madrid,Spain,1982-07-10,nan,4afc8370-0635-4a29-8586-b8486463c275,2026-07-21T14:40:52.144440,wc_all_matches.csv,CSV,28b06e72-2989-4cb8-aeb1-1b9b1708057b
1982,Final,Italy,3,1,West Germany,Bernabéu,Madrid,Spain,1982-07-11,Rossi wins Golden Boot,28408de7-0962-4788-b8ae-c7e7adb7db61,2026-07-21T14:40:52.144440,wc_all_matches.csv,CSV,28b06e72-2989-4cb8-aeb1-1b9b1708057b
1986,Group Stage,Denmark,6,1,Uruguay,Estadio Neza,Nezahualcóyotl,Mexico,1986-06-08,nan,06b26975-f7cf-4574-b4e1-f8ac81a42533,2026-07-21T14:40:52.144440,wc_all_matches.csv,CSV,28b06e72-2989-4cb8-aeb1-1b9b1708057b
1986,Round of 16,Belgium,4,3,Soviet Union,Estadio Jalisco,Guadalajara,Mexico,1986-06-15,AET,0ba0f8dd-f222-4e50-91f5-7737a779b860,2026-07-21T14:40:52.144440,wc_all_matches.csv,CSV,28b06e72-2989-4cb8-aeb1-1b9b1708057b
1986,Quarter-final,Argentina,2,1,England,Estadio Azteca,Mexico City,Mexico,1986-06-22,Hand of God + Goal of Century,862b3db0-a139-454f-a27c-bfa07296e560,2026-07-21T14:40:52.144440,wc_all_matches.csv,CSV,28b06e72-2989-4cb8-aeb1-1b9b1708057b
1986,Quarter-final,France,0,0,Brazil,Estadio Jalisco,Guadalajara,Mexico,1986-06-21,France win 4-3 pens,7a4207fe-6f90-499d-9905-fd5e0711889e,2026-07-21T14:40:52.144440,wc_all_matches.csv,CSV,28b06e72-2989-4cb8-aeb1-1b9b1708057b
1986,Semi-final,Argentina,2,0,Belgium,Estadio Azteca,Mexico City,Mexico,1986-06-25,Maradona 2 goals,6341ba6d-7d43-42d2-8d97-1fca2ce29c13,2026-07-21T14:40:52.144440,wc_all_matches.csv,CSV,28b06e72-2989-4cb8-aeb1-1b9b1708057b
1986,Semi-final,West Germany,2,0,France,Estadio Jalisco,Guadalajara,Mexico,1986-06-25,nan,acfaff0a-9c24-4c73-9e38-a0d714ae0a12,2026-07-21T14:40:52.144440,wc_all_matches.csv,CSV,28b06e72-2989-4cb8-aeb1-1b9b1708057b
1986,3rd Place,France,4,2,Belgium,Estadio Cuauhtémoc,Puebla,Mexico,1986-06-28,nan,a9283290-94aa-48a4-89d1-648ddc522eaf,2026-07-21T14:40:52.144440,wc_all_matches.csv,CSV,28b06e72-2989-4cb8-aeb1-1b9b1708057b
1986,Final,Argentina,3,2,West Germany,Estadio Azteca,Mexico City,Mexico,1986-06-29,Maradona's WC,70b3000e-354b-4091-8908-fc1232829051,2026-07-21T14:40:52.144440,wc_all_matches.csv,CSV,28b06e72-2989-4cb8-aeb1-1b9b1708057b
1990,Group Stage,Argentina,0,1,Cameroon,San Siro,Milan,Italy,1990-06-08,Greatest WC upset 1990,1a5b6066-fcd3-4883-9dce-78d5171b4288,2026-07-21T14:40:52.144440,wc_all_matches.csv,CSV,28b06e72-2989-4cb8-aeb1-1b9b1708057b
1990,Group Stage,Colombia,1,1,West Germany,Stadio Giuseppe Meazza,Milan,Italy,1990-06-19,Rene Higuita error,6ec4daf0-2c0d-4f44-92c5-2c71271b3bdb,2026-07-21T14:40:52.144440,wc_all_matches.csv,CSV,28b06e72-2989-4cb8-aeb1-1b9b1708057b
1990,Round of 16,Ireland,0,0,Romania,Stadio Luigi Ferraris,Genoa,Italy,1990-06-25,Ireland win 5-4 pens,23c28e1f-83c5-4a61-b342-c63a3eb7a550,2026-07-21T14:40:52.144440,wc_all_matches.csv,CSV,28b06e72-2989-4cb8-aeb1-1b9b1708057b
1990,Quarter-final,West Germany,1,0,Czechoslovakia,Stadio delle Alpi,Turin,Italy,1990-07-01,nan,aac0b4cf-b4a3-41a3-9342-220c0718381e,2026-07-21T14:40:52.144440,wc_all_matches.csv,CSV,28b06e72-2989-4cb8-aeb1-1b9b1708057b
1990,Quarter-final,Argentina,0,0,Yugoslavia,Stadio Marc Antonio Bentegodi,Florence,Italy,1990-07-01,Argentina win 3-2 pens,4999c91a-188a-47f1-9ba8-ffbf38b7a0eb,2026-07-21T14:40:52.144440,wc_all_matches.csv,CSV,28b06e72-2989-4cb8-aeb1-1b9b1708057b
1990,Semi-final,West Germany,1,1,England,Stadio delle Alpi,Turin,Italy,1990-07-04,Germany win 4-3 pens - Gazza cries,4386f005-8ca4-430f-8df3-fee9a62f6407,2026-07-21T14:40:52.144440,wc_all_matches.csv,CSV,28b06e72-2989-4cb8-aeb1-1b9b1708057b
1990,Semi-final,Argentina,1,1,Italy,San Paolo,Naples,Italy,1990-07-03,Argentina win 4-3 pens,1e57405b-4c8b-4ae6-8c9c-2eb965555f70,2026-07-21T14:40:52.144440,wc_all_matches.csv,CSV,28b06e72-2989-4cb8-aeb1-1b9b1708057b
1990,3rd Place,Italy,2,1,England,Stadio San Nicola,Bari,Italy,1990-07-07,Schillaci Golden Boot,5a2a8f73-1284-476a-a3f5-02fedfb8ecfe,2026-07-21T14:40:52.144440,wc_all_matches.csv,CSV,28b06e72-2989-4cb8-aeb1-1b9b1708057b
1990,Final,West Germany,1,0,Argentina,Stadio Olimpico,Rome,Italy,1990-07-08,Penalty - Brehme,db65da33-0772-43b8-9aa1-5d7d1d5a054a,2026-07-21T14:40:52.144440,wc_all_matches.csv,CSV,28b06e72-2989-4cb8-aeb1-1b9b1708057b
