year,stage,team1,score1,score2,team2,venue,city,country,date,notes,_ingestion_id,_ingested_at,_source_file,_source_format,_run_id
1954,Group Stage,Hungary,9,0,South Korea,Hardturm,Zürich,Switzerland,1954-06-17,nan,d6097ef4-e079-498b-b51b-d011219e5d75,2026-07-28T05:03:01.508507,wc_all_matches.csv,CSV,manual__2026-07-28T05:02:53.729063+00:00
1954,Group Stage,West Germany,3,8,Hungary,Wankdorf,Bern,Switzerland,1954-06-20,nan,9fc09624-80c4-469f-9904-43da3129931a,2026-07-28T05:03:01.508507,wc_all_matches.csv,CSV,manual__2026-07-28T05:02:53.729063+00:00
1954,Quarter-final,Austria,7,5,Switzerland,Hardturm,Lausanne,Switzerland,1954-06-26,Highest scoring WC match ever,b6186eb6-0021-4582-b91c-ec983208544f,2026-07-28T05:03:01.508507,wc_all_matches.csv,CSV,manual__2026-07-28T05:02:53.729063+00:00
1954,Semi-final,West Germany,6,1,Austria,Wankdorf,Basel,Switzerland,1954-06-30,nan,79b6d24f-5367-404a-b043-452aa9786d9d,2026-07-28T05:03:01.508507,wc_all_matches.csv,CSV,manual__2026-07-28T05:02:53.729063+00:00
1954,Semi-final,Hungary,4,2,Uruguay,Stade Olympique,Lausanne,Switzerland,1954-06-30,nan,f7987020-d034-465a-915d-33a1bd38c3e2,2026-07-28T05:03:01.508507,wc_all_matches.csv,CSV,manual__2026-07-28T05:02:53.729063+00:00
1954,3rd Place,Austria,3,1,Uruguay,Hardturm,Zürich,Switzerland,1954-07-03,nan,dbb975d7-e4b4-4733-9e99-bfd7e0067fcb,2026-07-28T05:03:01.508507,wc_all_matches.csv,CSV,manual__2026-07-28T05:02:53.729063+00:00
1954,Final,West Germany,3,2,Hungary,Wankdorf,Bern,Switzerland,1954-07-04,Miracle of Bern,39682505-faa6-46c1-9b96-3327a697f073,2026-07-28T05:03:01.508507,wc_all_matches.csv,CSV,manual__2026-07-28T05:02:53.729063+00:00
1958,Group Stage,Brazil,3,0,Austria,Ryavallen,Borås,Sweden,1958-06-08,nan,ccb25200-f92e-4e07-beb6-7deef1759784,2026-07-28T05:03:01.508507,wc_all_matches.csv,CSV,manual__2026-07-28T05:02:53.729063+00:00
1958,Group Stage,France,7,3,Paraguay,Idrottsparken,Norrköping,Sweden,1958-06-08,Fontaine hat-trick,5d8aee4e-173d-4a2f-9a08-905fd6598bb6,2026-07-28T05:03:01.508507,wc_all_matches.csv,CSV,manual__2026-07-28T05:02:53.729063+00:00
1958,Quarter-final,France,4,0,Northern Ireland,Ullevi,Gothenburg,Sweden,1958-06-19,nan,3b403ee8-1257-459b-b212-193d1ba10a6e,2026-07-28T05:03:01.508507,wc_all_matches.csv,CSV,manual__2026-07-28T05:02:53.729063+00:00
1958,Semi-final,Brazil,5,2,France,Ullevi,Gothenburg,Sweden,1958-06-24,nan,86f1c43a-51e7-4bad-a618-23f5a9f452dd,2026-07-28T05:03:01.508507,wc_all_matches.csv,CSV,manual__2026-07-28T05:02:53.729063+00:00
1958,Semi-final,Sweden,3,1,West Germany,Ullevi,Gothenburg,Sweden,1958-06-24,nan,80569a73-c086-4fd6-9579-da6131ad8b08,2026-07-28T05:03:01.508507,wc_all_matches.csv,CSV,manual__2026-07-28T05:02:53.729063+00:00
1958,3rd Place,France,6,3,West Germany,Ullevi,Gothenburg,Sweden,1958-06-28,Fontaine scores 4,a85362ea-88e5-4a61-a570-4a4c5a759848,2026-07-28T05:03:01.508507,wc_all_matches.csv,CSV,manual__2026-07-28T05:02:53.729063+00:00
1958,Final,Brazil,5,2,Sweden,Råsunda,Stockholm,Sweden,1958-06-29,Pelé scores 2 at 17,21cbfe34-6848-426f-8479-99a85540aca8,2026-07-28T05:03:01.508507,wc_all_matches.csv,CSV,manual__2026-07-28T05:02:53.729063+00:00
1962,Group Stage,Soviet Union,2,0,Yugoslavia,Estadio El Teniente,Rancagua,Chile,1962-05-31,nan,ef1e48be-05c9-484f-9006-d2b1ab11cb06,2026-07-28T05:03:01.508507,wc_all_matches.csv,CSV,manual__2026-07-28T05:02:53.729063+00:00
1962,Group Stage,Italy,0,0,Chile,Estadio Nacional,Santiago,Chile,1962-06-02,Battle of Santiago,73b2a43c-fa8b-4b96-80eb-9bb6437ad90e,2026-07-28T05:03:01.508507,wc_all_matches.csv,CSV,manual__2026-07-28T05:02:53.729063+00:00
1962,Quarter-final,Brazil,3,1,England,Estadio Sausalito,Viña del Mar,Chile,1962-06-10,nan,3f26762e-db13-4fb1-bfb6-16e68bc22fa8,2026-07-28T05:03:01.508507,wc_all_matches.csv,CSV,manual__2026-07-28T05:02:53.729063+00:00
1962,Semi-final,Brazil,4,2,Chile,Estadio Nacional,Santiago,Chile,1962-06-13,nan,42be3466-e2c8-4e11-937f-ffa017d7cd01,2026-07-28T05:03:01.508507,wc_all_matches.csv,CSV,manual__2026-07-28T05:02:53.729063+00:00
1962,Semi-final,Czechoslovakia,3,1,Yugoslavia,Estadio El Teniente,Vina del Mar,Chile,1962-06-13,nan,e4cdcfa7-48ce-4b4d-a774-98b8c6e4dad3,2026-07-28T05:03:01.508507,wc_all_matches.csv,CSV,manual__2026-07-28T05:02:53.729063+00:00
1962,3rd Place,Chile,1,0,Yugoslavia,Estadio Nacional,Santiago,Chile,1962-06-16,nan,1b1436b6-d08f-4fd9-891a-06a47bbc5781,2026-07-28T05:03:01.508507,wc_all_matches.csv,CSV,manual__2026-07-28T05:02:53.729063+00:00
1962,Final,Brazil,3,1,Czechoslovakia,Estadio Nacional,Santiago,Chile,1962-06-17,nan,2d599ebc-357f-49d3-b018-00ea79128139,2026-07-28T05:03:01.508507,wc_all_matches.csv,CSV,manual__2026-07-28T05:02:53.729063+00:00
1966,Group Stage,England,0,0,Uruguay,Wembley,London,England,1966-07-11,nan,8f01cf7c-4207-4465-a8cd-ad55e4438d22,2026-07-28T05:03:01.508507,wc_all_matches.csv,CSV,manual__2026-07-28T05:02:53.729063+00:00
1966,Group Stage,North Korea,1,0,Italy,Ayresome Park,Middlesbrough,England,1966-07-19,Biggest WC upset,27515387-3549-4b6a-8194-5de03db34684,2026-07-28T05:03:01.508507,wc_all_matches.csv,CSV,manual__2026-07-28T05:02:53.729063+00:00
1966,Quarter-final,North Korea,3,5,Portugal,Goodison Park,Liverpool,England,1966-07-23,Eusébio scores 4,272f1629-01cc-4f39-9c7e-c384a5899dec,2026-07-28T05:03:01.508507,wc_all_matches.csv,CSV,manual__2026-07-28T05:02:53.729063+00:00
1966,Quarter-final,England,1,0,Argentina,Wembley,London,England,1966-07-23,nan,0c55edcb-1820-43f3-8bf4-18e83d0e95df,2026-07-28T05:03:01.508507,wc_all_matches.csv,CSV,manual__2026-07-28T05:02:53.729063+00:00
1966,Semi-final,England,2,1,Portugal,Wembley,London,England,1966-07-26,nan,44944190-33bc-4c8b-9351-e60e29447e2f,2026-07-28T05:03:01.508507,wc_all_matches.csv,CSV,manual__2026-07-28T05:02:53.729063+00:00
1966,Semi-final,West Germany,2,1,Soviet Union,Goodison Park,Liverpool,England,1966-07-25,nan,de93d9bc-402d-46c4-98f3-7e85fa8ac671,2026-07-28T05:03:01.508507,wc_all_matches.csv,CSV,manual__2026-07-28T05:02:53.729063+00:00
1966,3rd Place,Portugal,2,1,Soviet Union,Wembley,London,England,1966-07-28,nan,b3b59a75-74be-48e2-82a5-b1fad1c63450,2026-07-28T05:03:01.508507,wc_all_matches.csv,CSV,manual__2026-07-28T05:02:53.729063+00:00
1966,Final,England,4,2,West Germany,Wembley,London,England,1966-07-30,Geoff Hurst hat-trick,bb66c956-f0c0-4220-ad8e-9e7ea07f5977,2026-07-28T05:03:01.508507,wc_all_matches.csv,CSV,manual__2026-07-28T05:02:53.729063+00:00
1970,Group Stage,Brazil,4,1,Czechoslovakia,Estadio Jalisco,Guadalajara,Mexico,1970-06-03,nan,6640c4fd-c5b6-4b65-8a43-f7d432d1ff5d,2026-07-28T05:03:01.508507,wc_all_matches.csv,CSV,manual__2026-07-28T05:02:53.729063+00:00
1970,Group Stage,West Germany,3,10,Bulgaria,Estadio Nou Camp,León,Mexico,1970-06-02,nan,10138c03-8521-4a0e-bdbd-7dc6d2b02418,2026-07-28T05:03:01.508507,wc_all_matches.csv,CSV,manual__2026-07-28T05:02:53.729063+00:00
1970,Quarter-final,Brazil,4,2,Peru,Estadio Jalisco,Guadalajara,Mexico,1970-06-14,nan,cfb0085b-602a-4834-8e59-b6996776a79f,2026-07-28T05:03:01.508507,wc_all_matches.csv,CSV,manual__2026-07-28T05:02:53.729063+00:00
1970,Quarter-final,West Germany,3,2,England,Estadio Nou Camp,León,Mexico,1970-06-14,AET - England 2-0 up,25700941-94e0-4e8f-ab26-668339a0bc94,2026-07-28T05:03:01.508507,wc_all_matches.csv,CSV,manual__2026-07-28T05:02:53.729063+00:00
1970,Semi-final,Italy,4,3,West Germany,Estadio Azteca,Mexico City,Mexico,1970-06-17,Game of the Century AET,0576ceb8-d677-44e9-8489-1393cbdb6f67,2026-07-28T05:03:01.508507,wc_all_matches.csv,CSV,manual__2026-07-28T05:02:53.729063+00:00
1970,Semi-final,Brazil,3,1,Uruguay,Estadio Jalisco,Guadalajara,Mexico,1970-06-17,nan,f81c0f7c-61b9-4b90-9b76-e83d8256c71b,2026-07-28T05:03:01.508507,wc_all_matches.csv,CSV,manual__2026-07-28T05:02:53.729063+00:00
1970,3rd Place,West Germany,1,0,Uruguay,Estadio Azteca,Mexico City,Mexico,1970-06-20,nan,776dddd7-5ccc-457f-9e83-53cdeb02a83b,2026-07-28T05:03:01.508507,wc_all_matches.csv,CSV,manual__2026-07-28T05:02:53.729063+00:00
1970,Final,Brazil,4,1,Italy,Estadio Azteca,Mexico City,Mexico,1970-06-21,Brazil keep the Jules Rimet,4f48f12d-9a41-455c-8055-1b7072529386,2026-07-28T05:03:01.508507,wc_all_matches.csv,CSV,manual__2026-07-28T05:02:53.729063+00:00
1974,Group Stage,East Germany,1,0,West Germany,Volksparkstadion,Hamburg,West Germany,1974-06-22,Only time they met,deaccc54-82e5-4d34-9ae3-a9004a1eb468,2026-07-28T05:03:01.508507,wc_all_matches.csv,CSV,manual__2026-07-28T05:02:53.729063+00:00
1974,Group Stage,Brazil,0,0,Yugoslavia,Olympiastadion,Berlin,West Germany,1974-06-18,nan,35aadd6d-e75f-48f7-84cc-e5d8da6ff311,2026-07-28T05:03:01.508507,wc_all_matches.csv,CSV,manual__2026-07-28T05:02:53.729063+00:00
1974,Semi-final Round,Netherlands,2,0,Brazil,Westfalenstadion,Dortmund,West Germany,1974-07-03,nan,3fa9b11f-5444-4f11-b465-e3d8807203ca,2026-07-28T05:03:01.508507,wc_all_matches.csv,CSV,manual__2026-07-28T05:02:53.729063+00:00
1974,Semi-final Round,West Germany,1,0,Poland,Olympiastadion,Frankfurt,West Germany,1974-07-03,nan,0a5b6b3f-0204-4e9c-8f86-36d659ff37a1,2026-07-28T05:03:01.508507,wc_all_matches.csv,CSV,manual__2026-07-28T05:02:53.729063+00:00
1974,3rd Place,Poland,1,0,Brazil,Olympiastadion,Munich,West Germany,1974-07-06,nan,1225d3ee-5170-4a6e-a9ec-ed33b2240fbf,2026-07-28T05:03:01.508507,wc_all_matches.csv,CSV,manual__2026-07-28T05:02:53.729063+00:00
1974,Final,West Germany,2,1,Netherlands,Olympiastadion,Munich,West Germany,1974-07-07,nan,ef0d2feb-e3dd-4627-83f9-b9b57143e2f1,2026-07-28T05:03:01.508507,wc_all_matches.csv,CSV,manual__2026-07-28T05:02:53.729063+00:00
1978,Group Stage,Argentina,2,1,Hungary,El Monumental,Buenos Aires,Argentina,1978-06-02,nan,2874987f-3c35-479c-adbc-4bbbfde37f24,2026-07-28T05:03:01.508507,wc_all_matches.csv,CSV,manual__2026-07-28T05:02:53.729063+00:00
1978,Group Stage,Italy,1,0,Argentina,El Monumental,Buenos Aires,Argentina,1978-06-10,nan,c9907542-2311-4e4a-919b-46aaa3c0cc37,2026-07-28T05:03:01.508507,wc_all_matches.csv,CSV,manual__2026-07-28T05:02:53.729063+00:00
1978,Group Stage,Argentina,6,0,Peru,El Monumental,Buenos Aires,Argentina,1978-06-21,Controversial result,e318c499-5c09-40b8-ad80-17165bee8085,2026-07-28T05:03:01.508507,wc_all_matches.csv,CSV,manual__2026-07-28T05:02:53.729063+00:00
1978,3rd Place,Brazil,2,1,Italy,El Monumental,Buenos Aires,Argentina,1978-06-24,nan,32ee96b4-7337-4bc9-ac65-894bd4f0a4ce,2026-07-28T05:03:01.508507,wc_all_matches.csv,CSV,manual__2026-07-28T05:02:53.729063+00:00
1978,Final,Argentina,3,1,Netherlands,El Monumental,Buenos Aires,Argentina,1978-06-25,AET - Kempes 2,c17be412-e942-4313-befe-44beb89ddf4d,2026-07-28T05:03:01.508507,wc_all_matches.csv,CSV,manual__2026-07-28T05:02:53.729063+00:00
1982,Group Stage,Algeria,2,1,West Germany,El Molinon,Gijón,Spain,1982-06-16,Biggest WC upset 1982,f8c5c296-3078-4328-b96d-5fba6f873beb,2026-07-28T05:03:01.508507,wc_all_matches.csv,CSV,manual__2026-07-28T05:02:53.729063+00:00
1982,Group Stage,West Germany,1,0,Austria,El Molinon,Gijón,Spain,1982-06-25,Disgrace of Gijón,b09868bb-8962-4637-8c07-d8e4977d3ddb,2026-07-28T05:03:01.508507,wc_all_matches.csv,CSV,manual__2026-07-28T05:02:53.729063+00:00
1982,Group Stage,Brazil,3,1,Argentina,Sarriá,Barcelona,Spain,1982-06-02,nan,7b994bf8-7b9f-43ee-8d64-3e66f77ffb25,2026-07-28T05:03:01.508507,wc_all_matches.csv,CSV,manual__2026-07-28T05:02:53.729063+00:00
1982,Quarter-final,West Germany,0,0,France,Ramón Sánchez Pizjuán,Seville,Spain,1982-07-08,First WC shootout - Germany win 5-4 pens,6558db5d-c18b-49c4-b77c-01bbcacaa23d,2026-07-28T05:03:01.508507,wc_all_matches.csv,CSV,manual__2026-07-28T05:02:53.729063+00:00
1982,Semi-final,Italy,2,0,Poland,Camp Nou,Barcelona,Spain,1982-07-08,nan,876340c9-771a-4e1d-9dde-8760486f29e0,2026-07-28T05:03:01.508507,wc_all_matches.csv,CSV,manual__2026-07-28T05:02:53.729063+00:00
1982,3rd Place,Poland,3,2,France,Estadio Metropolitano,Madrid,Spain,1982-07-10,nan,22fee237-53c5-4354-bd81-a4739e6c7bbf,2026-07-28T05:03:01.508507,wc_all_matches.csv,CSV,manual__2026-07-28T05:02:53.729063+00:00
1982,Final,Italy,3,1,West Germany,Bernabéu,Madrid,Spain,1982-07-11,Rossi wins Golden Boot,c84c0524-f457-4e7a-b0e7-cb54d146d2ed,2026-07-28T05:03:01.508507,wc_all_matches.csv,CSV,manual__2026-07-28T05:02:53.729063+00:00
1986,Group Stage,Denmark,6,1,Uruguay,Estadio Neza,Nezahualcóyotl,Mexico,1986-06-08,nan,07ffec79-95fb-40b9-9b9f-09b5ab9a6648,2026-07-28T05:03:01.508507,wc_all_matches.csv,CSV,manual__2026-07-28T05:02:53.729063+00:00
1986,Round of 16,Belgium,4,3,Soviet Union,Estadio Jalisco,Guadalajara,Mexico,1986-06-15,AET,b97e3202-edf4-4ac4-a9ab-93fbce75b25f,2026-07-28T05:03:01.508507,wc_all_matches.csv,CSV,manual__2026-07-28T05:02:53.729063+00:00
1986,Quarter-final,Argentina,2,1,England,Estadio Azteca,Mexico City,Mexico,1986-06-22,Hand of God + Goal of Century,6e1d2574-8a52-4014-8381-1885ddc475e7,2026-07-28T05:03:01.508507,wc_all_matches.csv,CSV,manual__2026-07-28T05:02:53.729063+00:00
1986,Quarter-final,France,0,0,Brazil,Estadio Jalisco,Guadalajara,Mexico,1986-06-21,France win 4-3 pens,7510c0a2-8e86-4cd1-a623-6e776cf6ce9f,2026-07-28T05:03:01.508507,wc_all_matches.csv,CSV,manual__2026-07-28T05:02:53.729063+00:00
1986,Semi-final,Argentina,2,0,Belgium,Estadio Azteca,Mexico City,Mexico,1986-06-25,Maradona 2 goals,1fd57064-037e-4743-917f-11e0d7dec584,2026-07-28T05:03:01.508507,wc_all_matches.csv,CSV,manual__2026-07-28T05:02:53.729063+00:00
1986,Semi-final,West Germany,2,0,France,Estadio Jalisco,Guadalajara,Mexico,1986-06-25,nan,b19d8ea1-0d6c-4c30-8892-8ea881cad177,2026-07-28T05:03:01.508507,wc_all_matches.csv,CSV,manual__2026-07-28T05:02:53.729063+00:00
1986,3rd Place,France,4,2,Belgium,Estadio Cuauhtémoc,Puebla,Mexico,1986-06-28,nan,756e3bfe-858b-4e80-9a00-fa559b17f28b,2026-07-28T05:03:01.508507,wc_all_matches.csv,CSV,manual__2026-07-28T05:02:53.729063+00:00
1986,Final,Argentina,3,2,West Germany,Estadio Azteca,Mexico City,Mexico,1986-06-29,Maradona's WC,b316332a-bacd-45de-a5ae-dfba22cfe080,2026-07-28T05:03:01.508507,wc_all_matches.csv,CSV,manual__2026-07-28T05:02:53.729063+00:00
1990,Group Stage,Argentina,0,1,Cameroon,San Siro,Milan,Italy,1990-06-08,Greatest WC upset 1990,e1f0623a-94b7-44a3-b18b-c71d6a5156b8,2026-07-28T05:03:01.508507,wc_all_matches.csv,CSV,manual__2026-07-28T05:02:53.729063+00:00
1990,Group Stage,Colombia,1,1,West Germany,Stadio Giuseppe Meazza,Milan,Italy,1990-06-19,Rene Higuita error,64ddcbc8-c83d-41d4-80c9-8738b9e69b94,2026-07-28T05:03:01.508507,wc_all_matches.csv,CSV,manual__2026-07-28T05:02:53.729063+00:00
1990,Round of 16,Ireland,0,0,Romania,Stadio Luigi Ferraris,Genoa,Italy,1990-06-25,Ireland win 5-4 pens,f6c3c4dc-a180-4aed-928c-600a6b2ba5c4,2026-07-28T05:03:01.508507,wc_all_matches.csv,CSV,manual__2026-07-28T05:02:53.729063+00:00
1990,Quarter-final,West Germany,1,0,Czechoslovakia,Stadio delle Alpi,Turin,Italy,1990-07-01,nan,aec5fbdc-bc0a-415f-b9ec-e01301f19243,2026-07-28T05:03:01.508507,wc_all_matches.csv,CSV,manual__2026-07-28T05:02:53.729063+00:00
1990,Quarter-final,Argentina,0,0,Yugoslavia,Stadio Marc Antonio Bentegodi,Florence,Italy,1990-07-01,Argentina win 3-2 pens,45ca941b-09f2-48b4-8a46-c2e05c414115,2026-07-28T05:03:01.508507,wc_all_matches.csv,CSV,manual__2026-07-28T05:02:53.729063+00:00
1990,Semi-final,West Germany,1,1,England,Stadio delle Alpi,Turin,Italy,1990-07-04,Germany win 4-3 pens - Gazza cries,099b4319-7191-4d7f-a0fa-a2c8257be092,2026-07-28T05:03:01.508507,wc_all_matches.csv,CSV,manual__2026-07-28T05:02:53.729063+00:00
1990,Semi-final,Argentina,1,1,Italy,San Paolo,Naples,Italy,1990-07-03,Argentina win 4-3 pens,61e99baf-a410-49bf-b81d-6f9be14e97f8,2026-07-28T05:03:01.508507,wc_all_matches.csv,CSV,manual__2026-07-28T05:02:53.729063+00:00
1990,3rd Place,Italy,2,1,England,Stadio San Nicola,Bari,Italy,1990-07-07,Schillaci Golden Boot,8df8e14e-bdcf-4c37-a5e2-653813417835,2026-07-28T05:03:01.508507,wc_all_matches.csv,CSV,manual__2026-07-28T05:02:53.729063+00:00
1990,Final,West Germany,1,0,Argentina,Stadio Olimpico,Rome,Italy,1990-07-08,Penalty - Brehme,f0e2c35e-41ee-4307-b85e-3be923b17e38,2026-07-28T05:03:01.508507,wc_all_matches.csv,CSV,manual__2026-07-28T05:02:53.729063+00:00
1994,Group Stage,Bolivia,0,1,Germany,Pontiac Silverdome,Detroit,USA,1994-06-17,First indoor WC match,ddba1c13-d4da-46ce-ad52-a0a0b1bc17a4,2026-07-28T05:03:01.508507,wc_all_matches.csv,CSV,manual__2026-07-28T05:02:53.729063+00:00
1994,Group Stage,Russia,6,1,Cameroon,Stanford Stadium,Palo Alto,USA,1994-06-28,Salenko 5 goals,e06a536b-7e34-41d4-ab95-b3cd93891612,2026-07-28T05:03:01.508507,wc_all_matches.csv,CSV,manual__2026-07-28T05:02:53.729063+00:00
1994,Group Stage,Brazil,3,0,Russia,Stanford Stadium,Stanford,USA,1994-06-28,nan,b000f8b1-21d3-449c-a2f4-1b3780c00c7e,2026-07-28T05:03:01.508507,wc_all_matches.csv,CSV,manual__2026-07-28T05:02:53.729063+00:00
