team,group,confederation,fifa_rank,coach,best_wc_result,debut_2026,_ingestion_id,_ingested_at,_source_file,_source_format,_run_id
New Zealand,G,OFC,95,Darren Bazeley,"Group stage (1982,2010)",No,b3d807e2-ff85-493b-8dbc-3e6d45aac020,2026-07-18T10:55:36.260752,wc_2026_teams.json,JSON,f4baacd1-078b-4952-a47b-082060e69a66
Spain,H,UEFA,2,Luis de la Fuente,Winners (2010),No,7e9b2208-af90-4233-8f8f-482572dbc695,2026-07-18T10:55:36.260752,wc_2026_teams.json,JSON,f4baacd1-078b-4952-a47b-082060e69a66
Cape Verde,H,CAF,70,Pedro Brito,First appearance,Yes,d13a246f-b6d6-4266-af4f-683b8088331f,2026-07-18T10:55:36.260752,wc_2026_teams.json,JSON,f4baacd1-078b-4952-a47b-082060e69a66
Saudi Arabia,H,AFC,57,Roberto Mancini,Round of 16 (1994),No,e591c8e8-2fe4-44d3-8f66-6a8805bd74bc,2026-07-18T10:55:36.260752,wc_2026_teams.json,JSON,f4baacd1-078b-4952-a47b-082060e69a66
Uruguay,H,CONMEBOL,17,Marcelo Bielsa,"Winners (1930,1950)",No,427b3845-2b26-40ee-815f-66eee7ed6b4b,2026-07-18T10:55:36.260752,wc_2026_teams.json,JSON,f4baacd1-078b-4952-a47b-082060e69a66
France,I,UEFA,1,Didier Deschamps,"Winners (1998,2018)",No,9af184db-e45e-40ba-b3fd-3afd18aaa73b,2026-07-18T10:55:36.260752,wc_2026_teams.json,JSON,f4baacd1-078b-4952-a47b-082060e69a66
Senegal,I,CAF,14,Aliou Cissé,Quarter-finals (2002),No,3747f01d-5cfa-42be-8ef8-682fdfb329f5,2026-07-18T10:55:36.260752,wc_2026_teams.json,JSON,f4baacd1-078b-4952-a47b-082060e69a66
Norway,I,UEFA,44,Ståle Solbakken,"Round of 16 (1994,1998)",No,d2c03ed5-8ba6-40c6-b5d8-80943c058fb3,2026-07-18T10:55:36.260752,wc_2026_teams.json,JSON,f4baacd1-078b-4952-a47b-082060e69a66
Iraq,I,AFC,61,Graham Arnold,Group stage (1986),No,bbc02423-8d4a-4d42-be75-88252df7c2b9,2026-07-18T10:55:36.260752,wc_2026_teams.json,JSON,f4baacd1-078b-4952-a47b-082060e69a66
Argentina,J,CONMEBOL,3,Lionel Scaloni,"Winners (1978,1986,2022)",No,e7f0df29-7369-4674-94fc-d58e24c1e57d,2026-07-18T10:55:36.260752,wc_2026_teams.json,JSON,f4baacd1-078b-4952-a47b-082060e69a66
Algeria,J,CAF,36,Vladimir Petkovic,Round of 16 (2014),No,a2c2f419-10db-47e8-a644-bf3e568db876,2026-07-18T10:55:36.260752,wc_2026_teams.json,JSON,f4baacd1-078b-4952-a47b-082060e69a66
Austria,J,UEFA,23,Ralf Rangnick,Third place (1954),No,7acaf5ae-e081-4288-ba3b-b13fc5da53e7,2026-07-18T10:55:36.260752,wc_2026_teams.json,JSON,f4baacd1-078b-4952-a47b-082060e69a66
Jordan,J,AFC,68,Hussain Ammouta,First appearance,Yes,6396d88f-f087-453d-8b67-773863840c9c,2026-07-18T10:55:36.260752,wc_2026_teams.json,JSON,f4baacd1-078b-4952-a47b-082060e69a66
Portugal,K,UEFA,5,Roberto Martínez,"Semi-finals (1966,2006)",No,b32c9f14-d72b-42b5-a889-f9cd1b0fab09,2026-07-18T10:55:36.260752,wc_2026_teams.json,JSON,f4baacd1-078b-4952-a47b-082060e69a66
DR Congo,K,CAF,51,Sébastien Desabre,Group stage (1974),No,6554be44-bea0-4fc0-a00d-f4b482292aaa,2026-07-18T10:55:36.260752,wc_2026_teams.json,JSON,f4baacd1-078b-4952-a47b-082060e69a66
Uzbekistan,K,AFC,62,Srecko Katanec,First appearance,Yes,7b774234-51f4-4de6-bcc4-3a73fc241d15,2026-07-18T10:55:36.260752,wc_2026_teams.json,JSON,f4baacd1-078b-4952-a47b-082060e69a66
Colombia,K,CONMEBOL,13,Néstor Lorenzo,Quarter-finals (2014),No,91146a8d-7d0f-41cd-97ae-d45fab787adf,2026-07-18T10:55:36.260752,wc_2026_teams.json,JSON,f4baacd1-078b-4952-a47b-082060e69a66
England,L,UEFA,4,Thomas Tuchel,Winners (1966),No,ba2cbfca-2bdc-433f-ac00-5cb7d0c05311,2026-07-18T10:55:36.260752,wc_2026_teams.json,JSON,f4baacd1-078b-4952-a47b-082060e69a66
Croatia,L,UEFA,11,Zlatko Dalić,Runner-up (2018),No,636d7557-e6af-4dd5-95b5-e34019562e89,2026-07-18T10:55:36.260752,wc_2026_teams.json,JSON,f4baacd1-078b-4952-a47b-082060e69a66
Ghana,L,CAF,65,Otto Addo,Quarter-finals (2010),No,89e36d50-f528-4ec5-839a-743b21bc49ab,2026-07-18T10:55:36.260752,wc_2026_teams.json,JSON,f4baacd1-078b-4952-a47b-082060e69a66
Panama,L,CONCACAF,53,Thomas Christiansen,Group stage (2018),No,44dd8dcd-858e-42ed-9b24-694a400a3452,2026-07-18T10:55:36.260752,wc_2026_teams.json,JSON,f4baacd1-078b-4952-a47b-082060e69a66
