team,group,confederation,fifa_rank,coach,best_wc_result,debut_2026,_ingestion_id,_ingested_at,_source_file,_source_format,_run_id
Uruguay,H,CONMEBOL,17,Marcelo Bielsa,"Winners (1930,1950)",No,95cd0f3d-1548-4a87-8c3a-7bde05358573,2026-07-28T05:03:00.621902,wc_2026_teams.json,JSON,manual__2026-07-28T05:02:53.729063+00:00
France,I,UEFA,1,Didier Deschamps,"Winners (1998,2018)",No,3cdc0794-813b-4651-92ba-79ea835af80a,2026-07-28T05:03:00.621902,wc_2026_teams.json,JSON,manual__2026-07-28T05:02:53.729063+00:00
Senegal,I,CAF,14,Aliou Cissé,Quarter-finals (2002),No,7c84c2ac-3da3-41fc-ac4b-d6fc1ccecf0e,2026-07-28T05:03:00.621902,wc_2026_teams.json,JSON,manual__2026-07-28T05:02:53.729063+00:00
Norway,I,UEFA,44,Ståle Solbakken,"Round of 16 (1994,1998)",No,2efb923e-2e4c-4438-9960-28b2f5a0cffc,2026-07-28T05:03:00.621902,wc_2026_teams.json,JSON,manual__2026-07-28T05:02:53.729063+00:00
Iraq,I,AFC,61,Graham Arnold,Group stage (1986),No,80f9683d-6acb-431b-b9b9-c6574ea250a7,2026-07-28T05:03:00.621902,wc_2026_teams.json,JSON,manual__2026-07-28T05:02:53.729063+00:00
Argentina,J,CONMEBOL,3,Lionel Scaloni,"Winners (1978,1986,2022)",No,bb4418d5-5781-4188-bc88-af24d0620c64,2026-07-28T05:03:00.621902,wc_2026_teams.json,JSON,manual__2026-07-28T05:02:53.729063+00:00
Algeria,J,CAF,36,Vladimir Petkovic,Round of 16 (2014),No,9bfe4892-0e7d-4a7b-9741-e97e9713d86b,2026-07-28T05:03:00.621902,wc_2026_teams.json,JSON,manual__2026-07-28T05:02:53.729063+00:00
Austria,J,UEFA,23,Ralf Rangnick,Third place (1954),No,7927c2f2-3bbf-4543-a94d-edbee2b307b7,2026-07-28T05:03:00.621902,wc_2026_teams.json,JSON,manual__2026-07-28T05:02:53.729063+00:00
Jordan,J,AFC,68,Hussain Ammouta,First appearance,Yes,be9294da-ab52-4355-a594-d601ac50bd12,2026-07-28T05:03:00.621902,wc_2026_teams.json,JSON,manual__2026-07-28T05:02:53.729063+00:00
Portugal,K,UEFA,5,Roberto Martínez,"Semi-finals (1966,2006)",No,e90d2025-8e8d-412c-813d-0c9c0b3d21a9,2026-07-28T05:03:00.621902,wc_2026_teams.json,JSON,manual__2026-07-28T05:02:53.729063+00:00
DR Congo,K,CAF,51,Sébastien Desabre,Group stage (1974),No,2d062ba3-e638-4c67-935d-3c46cbf288f6,2026-07-28T05:03:00.621902,wc_2026_teams.json,JSON,manual__2026-07-28T05:02:53.729063+00:00
Uzbekistan,K,AFC,62,Srecko Katanec,First appearance,Yes,e5c863a2-912d-4e01-bee6-be7942a4f404,2026-07-28T05:03:00.621902,wc_2026_teams.json,JSON,manual__2026-07-28T05:02:53.729063+00:00
Colombia,K,CONMEBOL,13,Néstor Lorenzo,Quarter-finals (2014),No,e049dc2d-0f45-42f3-9278-938a83bab647,2026-07-28T05:03:00.621902,wc_2026_teams.json,JSON,manual__2026-07-28T05:02:53.729063+00:00
England,L,UEFA,4,Thomas Tuchel,Winners (1966),No,f95e2220-0894-4d07-a05e-f5659ac5602d,2026-07-28T05:03:00.621902,wc_2026_teams.json,JSON,manual__2026-07-28T05:02:53.729063+00:00
Croatia,L,UEFA,11,Zlatko Dalić,Runner-up (2018),No,a5160693-dd6a-4fc0-91ac-650b75a4a018,2026-07-28T05:03:00.621902,wc_2026_teams.json,JSON,manual__2026-07-28T05:02:53.729063+00:00
Ghana,L,CAF,65,Otto Addo,Quarter-finals (2010),No,3baf1bc3-ac6a-408b-afed-14aa0bb1d34b,2026-07-28T05:03:00.621902,wc_2026_teams.json,JSON,manual__2026-07-28T05:02:53.729063+00:00
Panama,L,CONCACAF,53,Thomas Christiansen,Group stage (2018),No,9986c297-5aec-44e9-986c-482bb1813d12,2026-07-28T05:03:00.621902,wc_2026_teams.json,JSON,manual__2026-07-28T05:02:53.729063+00:00
