edition,year,player,country,position,goals,assists,penalties,matches_played,host,team_result,_ingestion_id,_ingested_at,_source_file,_source_format,_run_id
11,1978,Mario Kempes,Argentina,FW,6,0,0,7,Argentina,Champions,13cab225-644f-4e5a-8e21-e2ef6fb08878,2026-07-26T12:10:09.489408,wc_top_scorers.json,JSON,6d772cd9-2e7a-4fc2-989c-5fcf8ab26b1b
12,1982,Paolo Rossi,Italy,FW,6,0,0,7,Spain,Champions,2a2b6713-88e8-4c33-a344-ba0e887d78bb,2026-07-26T12:10:09.489408,wc_top_scorers.json,JSON,6d772cd9-2e7a-4fc2-989c-5fcf8ab26b1b
13,1986,Gary Lineker,England,FW,6,0,0,5,Mexico,Quarter-final,c063cba6-5251-4c9e-beb2-61ea3c2fcf77,2026-07-26T12:10:09.489408,wc_top_scorers.json,JSON,6d772cd9-2e7a-4fc2-989c-5fcf8ab26b1b
14,1990,Salvatore Schillaci,Italy,FW,6,0,0,7,Italy,Third place,b914abd7-467a-4bb5-bc38-d3e6263f948d,2026-07-26T12:10:09.489408,wc_top_scorers.json,JSON,6d772cd9-2e7a-4fc2-989c-5fcf8ab26b1b
15,1994,Hristo Stoichkov,Bulgaria,FW,6,0,0,6,United States,Semi-final,1af1a3ee-f1e1-4d68-929a-6abf132b8004,2026-07-26T12:10:09.489408,wc_top_scorers.json,JSON,6d772cd9-2e7a-4fc2-989c-5fcf8ab26b1b
16,1998,Davor Šuker,Croatia,FW,6,0,0,6,France,Third place,c401485f-7a1e-4940-be61-88a9a26814b6,2026-07-26T12:10:09.489408,wc_top_scorers.json,JSON,6d772cd9-2e7a-4fc2-989c-5fcf8ab26b1b
17,2002,Ronaldo,Brazil,FW,8,0,0,7,South Korea/Japan,Champions,fe35e229-2ad9-4053-afcf-33bc20e8501b,2026-07-26T12:10:09.489408,wc_top_scorers.json,JSON,6d772cd9-2e7a-4fc2-989c-5fcf8ab26b1b
18,2006,Miroslav Klose,Germany,FW,5,0,0,7,Germany,Third place,61132793-b39f-489a-b602-43c8e70588a6,2026-07-26T12:10:09.489408,wc_top_scorers.json,JSON,6d772cd9-2e7a-4fc2-989c-5fcf8ab26b1b
19,2010,Thomas Müller,Germany,FW,5,3,0,6,South Africa,Third place,48757f5d-84a1-463e-a83c-e72382b35574,2026-07-26T12:10:09.489408,wc_top_scorers.json,JSON,6d772cd9-2e7a-4fc2-989c-5fcf8ab26b1b
20,2014,James Rodríguez,Colombia,FW,6,2,0,5,Brazil,Quarter-final,de395990-c785-4986-a746-b2724d672101,2026-07-26T12:10:09.489408,wc_top_scorers.json,JSON,6d772cd9-2e7a-4fc2-989c-5fcf8ab26b1b
21,2018,Harry Kane,England,FW,6,0,0,6,Russia,Fourth place,83bb4d6e-9744-4c47-b6f1-cc88d5e49b6b,2026-07-26T12:10:09.489408,wc_top_scorers.json,JSON,6d772cd9-2e7a-4fc2-989c-5fcf8ab26b1b
22,2022,Kylian Mbappé,France,FW,8,2,0,7,Qatar,Runner-up,9c626874-f5a3-45ff-8d6e-91f9fd89b38f,2026-07-26T12:10:09.489408,wc_top_scorers.json,JSON,6d772cd9-2e7a-4fc2-989c-5fcf8ab26b1b
